wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt,dawka_1_ogolem,dawka_1_dziennie,dawka_3_ogolem,dawka_3_dziennie,dawka_przypominajaca_ogolem,dawka_przypominajaca_dziennie
woj_puste,pow_puste,4,0,0,0,t00,0,0,0,0,4,0
dolnośląskie,bolesławiecki,113312,92,38585,0,t0201,47208,0,122,0,27397,92
dolnośląskie,dzierżoniowski,113269,105,37577,0,t0202,42452,2,131,0,33109,103
dolnośląskie,głogowski,113239,102,35229,1,t0203,42235,0,174,0,35601,101
dolnośląskie,górowski,39839,6,13956,0,t0204,16470,0,71,0,9342,6
dolnośląskie,jaworski,63093,72,20798,0,t0205,25230,0,46,0,17019,72
dolnośląskie,jeleniogórski,75607,30,26358,1,t0206,31539,3,370,0,17340,26
dolnośląskie,kamiennogórski,51906,0,17237,0,t0207,19554,0,107,0,15008,0
dolnośląskie,kłodzki,199540,127,68204,0,t0208,78049,0,639,0,52648,127
dolnośląskie,legnicki,66719,72,22036,0,t0209,27402,0,183,0,17098,72
dolnośląskie,lubański,51729,18,14845,0,t0210,20539,0,103,0,16242,18
dolnośląskie,lubiński,185887,81,67063,0,t0211,73833,0,720,0,44271,81
dolnośląskie,lwówecki,66775,73,22910,0,t0212,26537,1,250,0,17078,72
dolnośląskie,milicki,52335,39,18787,0,t0213,20847,0,109,0,12592,39
dolnośląskie,oleśnicki,178498,97,56490,0,t0214,67543,0,442,0,54023,97
dolnośląskie,oławski,59430,12,22887,0,t0215,25902,0,97,0,10544,12
dolnośląskie,polkowicki,64953,38,21278,0,t0216,27044,0,52,0,16579,38
dolnośląskie,strzeliński,57845,57,20132,0,t0217,22686,1,453,0,14574,56
dolnośląskie,średzki,40896,32,12713,0,t0218,14532,0,472,0,13179,32
dolnośląskie,świdnicki,176356,148,55735,0,t0219,65214,0,1100,0,54307,148
dolnośląskie,trzebnicki,95595,27,33467,0,t0220,35522,0,415,0,26191,27
dolnośląskie,wałbrzyski,48681,57,17090,0,t0221,18505,0,263,0,12823,57
dolnośląskie,wołowski,66106,13,22204,0,t0222,27984,0,254,0,15664,13
dolnośląskie,wrocławski,171457,109,58161,0,t0223,64025,0,1027,0,48244,109
dolnośląskie,ząbkowicki,85425,29,29466,0,t0224,34531,0,278,0,21150,29
dolnośląskie,zgorzelecki,101109,24,31889,0,t0225,39198,0,228,0,29794,24
dolnośląskie,złotoryjski,56307,14,18415,0,t0226,22314,0,133,0,15445,14
dolnośląskie,Jelenia Góra,144286,119,49459,2,t0261,53970,0,413,0,40444,117
dolnośląskie,Legnica,146046,157,48851,1,t0262,56174,0,357,0,40664,156
dolnośląskie,Wrocław,1607362,895,555028,11,t0264,635440,4,4090,0,412804,880
dolnośląskie,Wałbrzych,288598,160,106832,1,t0265,122884,3,631,0,58251,156
kujawsko-pomorskie,aleksandrowski,164814,110,67131,0,t0401,73221,0,434,0,24028,110
kujawsko-pomorskie,brodnicki,110552,5,39809,0,t0402,44751,0,1362,0,24630,5
kujawsko-pomorskie,bydgoski,121598,55,42496,0,t0403,46674,0,273,0,32155,55
kujawsko-pomorskie,chełmiński,66807,54,23047,0,t0404,25562,0,55,0,18143,54
kujawsko-pomorskie,golubsko-dobrzyński,51252,97,18749,0,t0405,21295,0,340,0,10868,97
kujawsko-pomorskie,grudziądzki,38799,6,13912,0,t0406,16574,0,31,0,8282,6
kujawsko-pomorskie,inowrocławski,164719,32,57013,0,t0407,62619,0,452,0,44635,32
kujawsko-pomorskie,lipnowski,80620,14,28852,0,t0408,33303,0,343,0,18122,14
kujawsko-pomorskie,mogileński,57565,15,19140,1,t0409,21898,0,164,0,16363,14
