wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,257,0,126,0,t00
dolnośląskie,bolesławiecki,42915,1463,12151,688,t0201
dolnośląskie,dzierżoniowski,39437,1525,13329,977,t0202
dolnośląskie,głogowski,36731,1274,12024,563,t0203
dolnośląskie,górowski,14802,359,4137,118,t0204
dolnośląskie,jaworski,25032,1027,7533,447,t0205
dolnośląskie,jeleniogórski,33195,1351,12347,1034,t0206
dolnośląskie,kamiennogórski,17184,993,5546,501,t0207
dolnośląskie,kłodzki,75752,2045,26657,1512,t0208
dolnośląskie,legnicki,22266,890,5452,297,t0209
dolnośląskie,lubański,15764,223,4957,183,t0210
dolnośląskie,lubiński,82435,2290,28633,1617,t0211
dolnośląskie,lwówecki,22911,865,7645,356,t0212
dolnośląskie,milicki,19972,441,7105,250,t0213
dolnośląskie,oleśnicki,44169,1172,11615,341,t0214
dolnośląskie,oławski,31254,617,12195,612,t0215
dolnośląskie,polkowicki,22240,814,4176,301,t0216
dolnośląskie,strzeliński,22074,1028,7603,634,t0217
dolnośląskie,średzki,14293,381,5285,229,t0218
dolnośląskie,świdnicki,56613,2433,17580,800,t0219
dolnośląskie,trzebnicki,36048,810,13481,653,t0220
dolnośląskie,wałbrzyski,21374,804,8146,606,t0221
dolnośląskie,wołowski,24601,1083,7876,420,t0222
dolnośląskie,wrocławski,60080,2833,20121,1591,t0223
dolnośląskie,ząbkowicki,33900,1089,12164,761,t0224
dolnośląskie,zgorzelecki,34002,1089,11846,985,t0225
dolnośląskie,złotoryjski,20865,852,6361,453,t0226
dolnośląskie,Jelenia Góra,52956,2003,17889,906,t0261
dolnośląskie,Legnica,51543,1503,15238,1074,t0262
dolnośląskie,Wrocław,633703,15065,209215,11139,t0264
dolnośląskie,Wałbrzych,143202,2408,50863,1735,t0265
kujawsko-pomorskie,aleksandrowski,94166,2181,37052,1380,t0401
kujawsko-pomorskie,brodnicki,38228,1328,12686,768,t0402
kujawsko-pomorskie,bydgoski,41919,1938,12597,1209,t0403
kujawsko-pomorskie,chełmiński,21063,518,6621,288,t0404
kujawsko-pomorskie,golubsko-dobrzyński,17954,612,4904,174,t0405
kujawsko-pomorskie,grudziądzki,13702,632,3430,230,t0406
kujawsko-pomorskie,inowrocławski,64069,2088,21828,1372,t0407
kujawsko-pomorskie,lipnowski,28408,806,8046,315,t0408
kujawsko-pomorskie,mogileński,13832,499,3957,252,t0409
kujawsko-pomorskie,nakielski,39057,1611,9711,539,t0410
kujawsko-pomorskie,radziejowski,24723,782,6784,366,t0411
kujawsko-pomorskie,rypiński,19509,790,6550,395,t0412
kujawsko-pomorskie,sępoleński,27892,1231,7956,952,t0413
kujawsko-pomorskie,świecki,40904,1556,12077,1014,t0414
kujawsko-pomorskie,toruński,37572,1591,8767,946,t0415
kujawsko-pomorskie,tucholski,20180,634,5435,286,t0416
kujawsko-pomorskie,wąbrzeski,14625,198,4355,179,t0417
