wojewodztwo,powiat_miasto,liczba_szczepien_ogolem,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,30700,240,2829,0,t00
dolnośląskie,bolesławiecki,22813,0,6831,0,t0201
dolnośląskie,dzierżoniowski,22792,0,5909,0,t0202
dolnośląskie,głogowski,20165,0,4508,0,t0203
dolnośląskie,górowski,7826,30,2133,30,t0204
dolnośląskie,jaworski,13155,0,3491,0,t0205
dolnośląskie,jeleniogórski,19822,0,5298,0,t0206
dolnośląskie,kamiennogórski,9273,0,2458,0,t0207
dolnośląskie,kłodzki,49767,0,14967,0,t0208
dolnośląskie,legnicki,10858,0,2435,0,t0209
dolnośląskie,lubański,9485,0,2827,0,t0210
dolnośląskie,lubiński,47451,583,11457,49,t0211
dolnośląskie,lwówecki,12525,0,2971,0,t0212
dolnośląskie,milicki,11889,0,3187,0,t0213
dolnośląskie,oleśnicki,20310,0,4657,0,t0214
dolnośląskie,oławski,20782,0,6290,0,t0215
dolnośląskie,polkowicki,7608,0,1562,0,t0216
dolnośląskie,strzeliński,13012,0,3577,0,t0217
dolnośląskie,średzki,8712,0,2591,0,t0218
dolnośląskie,świdnicki,31318,0,9217,0,t0219
dolnośląskie,trzebnicki,23001,0,6572,0,t0220
dolnośląskie,wałbrzyski,13643,0,3647,0,t0221
dolnośląskie,wołowski,13152,59,3734,59,t0222
dolnośląskie,wrocławski,32851,0,7499,0,t0223
dolnośląskie,ząbkowicki,20165,0,5713,0,t0224
dolnośląskie,zgorzelecki,20729,0,6155,0,t0225
dolnośląskie,złotoryjski,11843,0,2679,0,t0226
dolnośląskie,Jelenia Góra,29957,0,7008,0,t0261
dolnośląskie,Legnica,28125,514,6440,0,t0262
dolnośląskie,Wrocław,350163,2453,82346,3,t0264
dolnośląskie,Wałbrzych,100282,1533,26975,602,t0265
kujawsko-pomorskie,aleksandrowski,62659,60,18333,0,t0401
kujawsko-pomorskie,brodnicki,20848,0,5117,0,t0402
kujawsko-pomorskie,bydgoski,21546,0,4582,0,t0403
kujawsko-pomorskie,chełmiński,12631,0,2915,0,t0404
kujawsko-pomorskie,golubsko-dobrzyński,8763,0,2578,0,t0405
kujawsko-pomorskie,grudziądzki,5609,0,1504,0,t0406
kujawsko-pomorskie,inowrocławski,37957,0,8708,0,t0407
kujawsko-pomorskie,lipnowski,15369,0,3979,0,t0408
kujawsko-pomorskie,mogileński,8127,0,2084,0,t0409
kujawsko-pomorskie,nakielski,13063,0,2701,0,t0410
kujawsko-pomorskie,radziejowski,11857,0,2945,0,t0411
kujawsko-pomorskie,rypiński,10723,0,2745,0,t0412
kujawsko-pomorskie,sępoleński,13845,0,4029,0,t0413
kujawsko-pomorskie,świecki,22252,60,5488,0,t0414
kujawsko-pomorskie,toruński,18321,1323,3964,0,t0415
kujawsko-pomorskie,tucholski,10024,0,2562,0,t0416
kujawsko-pomorskie,wąbrzeski,8419,0,2274,0,t0417
kujawsko-pomorskie,włocławski,17243,0,4247,0,t0418
kujawsko-pomorskie,żniński,14592,63,3517,0,t0419
kujawsko-pomorskie,Bydgoszcz,146019,0,33745,0,t0461
kujawsko-pomorskie,Grudziądz,42511,0,6669,0,t0462
kujawsko-pomorskie,Toruń,54827,0,13729,0,t0463
kujawsko-pomorskie,Włocławek,24605,0,5937,0,t0464
lubelskie,bialski,23278,0,6473,0,t0601
lubelskie,biłgorajski,20493,1,5982,0,t0602
lubelskie,chełmski,13652,0,3880,0,t0603
lubelskie,hrubieszowski,15589,0,4756,0,t0604
lubelskie,janowski,12163,18,3794,0,t0605
lubelskie,krasnostawski,14515,120,4185,0,t0606
lubelskie,kraśnicki,22756,0,5873,0,t0607
lubelskie,lubartowski,20000,0,5667,0,t0608
lubelskie,lubelski,30414,0,8315,0,t0609
lubelskie,łęczyński,15584,0,4413,0,t0610
lubelskie,łukowski,21393,90,5661,0,t0611
lubelskie,opolski,15965,0,3977,0,t0612
lubelskie,parczewski,11613,0,3220,0,t0613
lubelskie,puławski,37962,0,9804,0,t0614
lubelskie,radzyński,11952,0,3998,0,t0615
lubelskie,rycki,20052,0,5119,0,t0616
lubelskie,świdnicki,15300,0,4396,0,t0617
lubelskie,tomaszowski,20376,213,5568,213,t0618
lubelskie,włodawski,13965,0,3702,0,t0619
lubelskie,zamojski,19466,0,5804,0,t0620
lubelskie,Biała Podlaska,26972,0,5673,0,t0661
lubelskie,Chełm,21680,0,4579,0,t0662
lubelskie,Lublin,186731,722,52766,0,t0663
lubelskie,Zamość,33129,0,7832,0,t0664
lubuskie,gorzowski,11880,52,3363,27,t0801
lubuskie,krośnieński,16879,0,3916,0,t0802
lubuskie,międzyrzecki,25148,0,5714,0,t0803
lubuskie,nowosolski,28521,67,6204,5,t0804
lubuskie,słubicki,11731,299,2916,0,t0805
lubuskie,strzelecko-drezdenecki,15410,0,4066,0,t0806
lubuskie,sulęciński,8618,0,2430,0,t0807
lubuskie,świebodziński,15867,0,4938,0,t0808
lubuskie,zielonogórski,31294,0,5635,0,t0809
lubuskie,żagański,15935,0,3998,0,t0810
lubuskie,żarski,37410,433,7412,30,t0811
lubuskie,wschowski,7035,0,2065,0,t0812
lubuskie,Gorzów Wielkopolski,42925,724,10045,0,t0861
lubuskie,Zielona Góra,47702,0,16027,0,t0862
łódzkie,bełchatowski,22285,54,5886,1,t1001
łódzkie,kutnowski,27534,5,5926,2,t1002
łódzkie,łaski,9468,0,2468,0,t1003
łódzkie,łęczycki,16472,0,4348,0,t1004
łódzkie,łowicki,32896,0,9201,0,t1005
łódzkie,łódzki wschodni,11450,0,2887,0,t1006
łódzkie,opoczyński,17365,0,4100,0,t1007
łódzkie,pabianicki,32502,0,7722,0,t1008
łódzkie,pajęczański,8951,0,2294,0,t1009
łódzkie,piotrkowski,14230,0,3683,0,t1010
łódzkie,poddębicki,10037,0,2428,0,t1011
łódzkie,radomszczański,29624,0,7317,0,t1012
łódzkie,rawski,9769,36,2702,0,t1013
łódzkie,sieradzki,30384,160,6389,97,t1014
łódzkie,skierniewicki,8009,0,2026,0,t1015
łódzkie,tomaszowski,29925,0,7395,0,t1016
łódzkie,wieluński,23563,0,5461,0,t1017
łódzkie,wieruszowski,10354,0,2671,0,t1018
łódzkie,zduńskowolski,14201,0,4088,0,t1019
łódzkie,zgierski,37302,346,9360,1,t1020
łódzkie,brzeziński,12325,0,3673,0,t1021
łódzkie,Łódź,328082,2134,84101,0,t1061
łódzkie,Piotrków Trybunalski,23738,0,6307,0,t1062
łódzkie,Skierniewice,22797,0,5231,0,t1063
małopolskie,bocheński,20467,0,4451,0,t1201
małopolskie,brzeski,22161,0,6066,0,t1202
małopolskie,chrzanowski,33953,0,8517,0,t1203
małopolskie,dąbrowski,13339,0,3725,0,t1204
małopolskie,gorlicki,28306,0,8031,0,t1205
małopolskie,krakowski,47388,13,11505,1,t1206
małopolskie,limanowski,26720,0,6776,0,t1207
małopolskie,miechowski,22489,0,5768,0,t1208
małopolskie,myślenicki,25006,0,6354,0,t1209
małopolskie,nowosądecki,42187,140,11127,60,t1210
małopolskie,nowotarski,42856,0,10732,0,t1211
małopolskie,olkuski,31245,251,5748,0,t1212
małopolskie,oświęcimski,28908,0,7138,0,t1213
małopolskie,proszowicki,9853,0,2609,0,t1214
małopolskie,suski,21957,0,6261,0,t1215
małopolskie,tarnowski,30153,0,7953,0,t1216
małopolskie,tatrzański,11613,0,3599,0,t1217
małopolskie,wadowicki,27077,13,6252,1,t1218
małopolskie,wielicki,20785,0,4096,0,t1219
małopolskie,Kraków,413060,1600,101542,6,t1261
małopolskie,Nowy Sącz,17685,0,4135,0,t1262
małopolskie,Tarnów,33996,18,7947,18,t1263
mazowieckie,białobrzeski,10855,0,2330,0,t1401
mazowieckie,ciechanowski,27540,0,8160,0,t1402
mazowieckie,garwoliński,22846,0,5295,0,t1403
mazowieckie,gostyniński,10731,0,2913,0,t1404
mazowieckie,grodziski,31312,0,7998,0,t1405
mazowieckie,grójecki,32567,0,6649,0,t1406
mazowieckie,kozienicki,13682,0,3791,0,t1407
mazowieckie,legionowski,23337,962,4426,0,t1408
mazowieckie,lipski,10605,0,3106,0,t1409
mazowieckie,łosicki,7142,0,1955,0,t1410
mazowieckie,makowski,14275,0,3884,0,t1411
mazowieckie,miński,39299,0,8617,0,t1412
mazowieckie,mławski,19095,0,5034,0,t1413
mazowieckie,nowodworski,29517,7,6996,0,t1414
mazowieckie,ostrołęcki,18604,0,4896,0,t1415
mazowieckie,ostrowski,17042,129,4560,0,t1416
mazowieckie,otwocki,30677,0,8641,0,t1417
mazowieckie,piaseczyński,62624,222,13268,221,t1418
mazowieckie,płocki,25510,0,6654,0,t1419
mazowieckie,płoński,19660,0,5121,0,t1420
mazowieckie,pruszkowski,29879,0,7981,0,t1421
mazowieckie,przasnyski,16676,0,4105,0,t1422
mazowieckie,przysuski,10084,0,2736,0,t1423
mazowieckie,pułtuski,16473,0,4497,0,t1424
mazowieckie,radomski,22505,0,6062,0,t1425
mazowieckie,siedlecki,12318,0,3554,0,t1426
mazowieckie,sierpecki,14020,0,3254,0,t1427
mazowieckie,sochaczewski,22068,2,4397,0,t1428
mazowieckie,sokołowski,16840,261,4400,10,t1429
mazowieckie,szydłowiecki,6113,0,1619,0,t1430
mazowieckie,warszawski zachodni,31224,0,7574,0,t1432
mazowieckie,węgrowski,16318,0,4664,0,t1433
mazowieckie,wołomiński,52801,0,13608,0,t1434
mazowieckie,wyszkowski,19477,0,5522,0,t1435
mazowieckie,zwoleński,9881,0,2516,0,t1436
mazowieckie,żuromiński,10229,0,2831,0,t1437
mazowieckie,żyrardowski,17954,0,4550,0,t1438
mazowieckie,Ostrołęka,32730,0,9215,0,t1461
mazowieckie,Płock,46029,0,12747,0,t1462
mazowieckie,Radom,77159,99,22371,0,t1463
mazowieckie,Siedlce,48557,264,11705,0,t1464
mazowieckie,Warszawa,846665,4687,206773,1254,t1465
opolskie,brzeski,26153,0,5707,0,t1601
opolskie,głubczycki,15366,0,4302,0,t1602
opolskie,kędzierzyńsko-kozielski,25876,0,6407,0,t1603
opolskie,kluczborski,17040,0,4043,0,t1604
opolskie,krapkowicki,26985,683,4911,0,t1605
opolskie,namysłowski,9081,0,2243,0,t1606
opolskie,nyski,32156,595,7868,0,t1607
opolskie,oleski,17057,342,4496,0,t1608
opolskie,opolski,25933,0,7314,0,t1609
opolskie,prudnicki,11781,0,3410,0,t1610
opolskie,strzelecki,17297,4,4470,0,t1611
opolskie,Opole,74844,0,20874,0,t1661
podkarpackie,bieszczadzki,3816,0,1108,0,t1801
podkarpackie,brzozowski,20517,674,6138,581,t1802
podkarpackie,dębicki,25001,0,6922,0,t1803
podkarpackie,jarosławski,16980,313,3710,2,t1804
