wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt,dawka_1_ogolem,dawka_1_dziennie,dawka_3_ogolem,dawka_3_dziennie,dawka_przypominajaca_ogolem,dawka_przypominajaca_dziennie
woj_puste,pow_puste,38,0,0,0,t00,0,0,0,0,38,0
dolnośląskie,bolesławiecki,115153,35,38593,0,t0201,47216,0,119,0,29225,35
dolnośląskie,dzierżoniowski,116305,18,37591,0,t0202,42464,0,130,0,36120,18
dolnośląskie,głogowski,116658,22,35250,0,t0203,42268,0,176,0,38964,22
dolnośląskie,górowski,40336,0,13959,0,t0204,16470,0,69,0,9838,0
dolnośląskie,jaworski,64426,18,20807,0,t0205,25234,0,45,0,18340,18
dolnośląskie,jeleniogórski,77237,9,26379,0,t0206,31560,0,365,0,18933,9
dolnośląskie,kamiennogórski,52910,0,17242,0,t0207,19559,0,105,0,16004,0
dolnośląskie,kłodzki,203939,9,68221,0,t0208,78077,0,628,0,57013,9
dolnośląskie,legnicki,67752,0,22039,0,t0209,27404,0,178,0,18131,0
dolnośląskie,lubański,53223,0,14862,0,t0210,20570,0,102,0,17689,0
dolnośląskie,lubiński,189530,0,67080,0,t0211,73865,0,696,0,47889,0
dolnośląskie,lwówecki,68208,0,22917,0,t0212,26546,0,226,0,18519,0
dolnośląskie,milicki,52955,0,18790,0,t0213,20848,0,105,0,13212,0
dolnośląskie,oleśnicki,182299,0,56535,0,t0214,67607,0,442,0,57715,0
dolnośląskie,oławski,60698,6,22898,0,t0215,25921,0,97,0,11782,6
dolnośląskie,polkowicki,66227,18,21293,0,t0216,27059,0,57,0,17818,18
dolnośląskie,strzeliński,58958,0,20141,0,t0217,22693,0,384,0,15740,0
dolnośląskie,średzki,41916,0,12725,0,t0218,14547,0,468,0,14176,0
dolnośląskie,świdnicki,180902,5,55774,0,t0219,65247,0,1079,0,58802,5
dolnośląskie,trzebnicki,98418,3,33479,0,t0220,35537,0,405,0,28997,3
dolnośląskie,wałbrzyski,49463,0,17099,0,t0221,18513,0,262,0,13589,0
dolnośląskie,wołowski,67204,0,22208,0,t0222,27982,0,232,0,16782,0
dolnośląskie,wrocławski,176518,35,58407,0,t0223,64354,0,950,0,52807,35
dolnośląskie,ząbkowicki,86868,0,29492,0,t0224,34557,0,260,0,22559,0
dolnośląskie,zgorzelecki,103761,51,31908,0,t0225,39219,0,191,0,32443,51
dolnośląskie,złotoryjski,57416,11,18416,0,t0226,22316,0,131,0,16553,11
dolnośląskie,Jelenia Góra,149056,21,49490,0,t0261,54022,0,422,0,45122,21
dolnośląskie,Legnica,150367,13,48885,0,t0262,56208,0,348,0,44926,13
dolnośląskie,Wrocław,1665682,220,556122,0,t0264,636863,0,4236,0,468461,220
dolnośląskie,Wałbrzych,291937,1,106875,0,t0265,122919,0,603,0,61540,1
kujawsko-pomorskie,aleksandrowski,166174,0,67132,0,t0401,73221,0,405,0,25416,0
kujawsko-pomorskie,brodnicki,112773,5,39831,0,t0402,44768,0,1344,0,26830,5
kujawsko-pomorskie,bydgoski,124438,7,42517,0,t0403,46716,0,270,0,34935,7
kujawsko-pomorskie,chełmiński,68305,5,23055,0,t0404,25570,0,53,0,19627,5
kujawsko-pomorskie,golubsko-dobrzyński,51931,0,18751,0,t0405,21295,0,339,0,11546,0
kujawsko-pomorskie,grudziądzki,39210,0,13914,0,t0406,16574,0,30,0,8692,0
kujawsko-pomorskie,inowrocławski,170163,13,57051,0,t0407,62686,0,427,0,49999,13
kujawsko-pomorskie,lipnowski,81662,3,28856,0,t0408,33306,0,342,0,19158,3
kujawsko-pomorskie,mogileński,58497,8,19145,0,t0409,21899,0,154,0,17299,8
kujawsko-pomorskie,nakielski,135512,0,44471,0,t0410,56194,0,443,0,34404,0
kujawsko-pomorskie,radziejowski,62953,0,23241,0,t0411,25857,0,528,0,13327,0
kujawsko-pomorskie,rypiński,56469,0,19664,0,t0412,22167,0,75,0,14563,0
kujawsko-pomorskie,sępoleński,70475,0,24961,0,t0413,29847,0,134,0,15533,0
kujawsko-pomorskie,świecki,128736,4,42648,0,t0414,50156,0,389,0,35543,4
kujawsko-pomorskie,toruński,103101,0,35703,0,t0415,44393,0,411,0,22594,0
kujawsko-pomorskie,tucholski,61659,0,21148,0,t0416,24263,0,157,0,16091,0
kujawsko-pomorskie,wąbrzeski,44270,0,15029,0,t0417,17801,0,244,0,11196,0
kujawsko-pomorskie,włocławski,97144,14,35633,0,t0418,38773,0,276,0,22462,14
kujawsko-pomorskie,żniński,77345,23,28520,0,t0419,31025,0,403,0,17397,23
kujawsko-pomorskie,Bydgoszcz,729627,37,231292,0,t0461,268732,0,1463,0,228140,37
kujawsko-pomorskie,Grudziądz,191999,7,65482,0,t0462,76898,0,558,0,49061,7
kujawsko-pomorskie,Toruń,362927,51,107638,0,t0463,127115,0,918,0,127256,51
kujawsko-pomorskie,Włocławek,168394,0,50724,0,t0464,64371,0,1083,0,52216,0
lubelskie,bialski,95071,3,32987,0,t0601,38921,0,591,0,22572,3
lubelskie,biłgorajski,85633,0,30131,0,t0602,33894,0,72,0,21536,0
lubelskie,chełmski,55920,5,20062,0,t0603,22032,0,317,0,13509,5
lubelskie,hrubieszowski,70744,0,24290,0,t0604,28563,0,1431,0,16460,0
lubelskie,janowski,45313,0,16897,0,t0605,19158,0,524,0,8734,0
lubelskie,krasnostawski,65797,0,22147,0,t0606,25746,0,463,0,17441,0
lubelskie,kraśnicki,103844,5,37270,0,t0607,41577,0,349,0,24648,5
lubelskie,lubartowski,86100,0,31179,0,t0608,34939,0,1116,0,18866,0
lubelskie,lubelski,132097,0,46287,0,t0609,54356,0,581,0,30873,0
