wojewodztwo,powiat_miasto,liczba_szczepien_ogolem,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,17121,610,1637,10,t00
dolnośląskie,bolesławiecki,20000,133,5510,35,t0201
dolnośląskie,dzierżoniowski,19307,579,5084,74,t0202
dolnośląskie,głogowski,17233,266,3829,42,t0203
dolnośląskie,górowski,6379,6,1741,6,t0204
dolnośląskie,jaworski,11359,343,2983,57,t0205
dolnośląskie,jeleniogórski,17186,311,4546,31,t0206
dolnośląskie,kamiennogórski,7808,202,2178,31,t0207
dolnośląskie,kłodzki,44634,867,13201,189,t0208
dolnośląskie,legnicki,8975,344,2038,12,t0209
dolnośląskie,lubański,7932,178,2351,87,t0210
dolnośląskie,lubiński,39349,1024,9447,226,t0211
dolnośląskie,lwówecki,10814,122,2552,55,t0212
dolnośląskie,milicki,10182,278,2739,64,t0213
dolnośląskie,oleśnicki,16955,389,3890,57,t0214
dolnośląskie,oławski,18568,480,5231,215,t0215
dolnośląskie,polkowicki,6059,162,1380,0,t0216
dolnośląskie,strzeliński,11162,354,2988,43,t0217
dolnośląskie,średzki,7655,182,2161,44,t0218
dolnośląskie,świdnicki,27780,609,7810,99,t0219
dolnośląskie,trzebnicki,20647,453,5785,107,t0220
dolnośląskie,wałbrzyski,11665,322,3214,72,t0221
dolnośląskie,wołowski,10910,190,2891,5,t0222
dolnośląskie,wrocławski,26616,417,6312,4,t0223
dolnośląskie,ząbkowicki,17193,198,4552,46,t0224
dolnośląskie,zgorzelecki,17782,520,5540,54,t0225
dolnośląskie,złotoryjski,9602,292,2136,44,t0226
dolnośląskie,Jelenia Góra,26376,662,6329,84,t0261
dolnośląskie,Legnica,21444,815,5243,82,t0262
dolnośląskie,Wrocław,292715,7788,71593,1068,t0264
dolnośląskie,Wałbrzych,84159,1789,20662,766,t0265
kujawsko-pomorskie,aleksandrowski,51430,1356,13445,339,t0401
kujawsko-pomorskie,brodnicki,17541,604,4231,165,t0402
