wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,43,18,0,0,t00
dolnośląskie,bolesławiecki,62096,833,26950,733,t0201
dolnośląskie,dzierżoniowski,56928,1038,24588,849,t0202
dolnośląskie,głogowski,51796,832,21113,709,t0203
dolnośląskie,górowski,22860,229,9591,220,t0204
dolnośląskie,jaworski,34181,667,14756,540,t0205
dolnośląskie,jeleniogórski,44432,784,19971,716,t0206
dolnośląskie,kamiennogórski,25948,389,11368,305,t0207
dolnośląskie,kłodzki,106777,1246,47180,969,t0208
dolnośląskie,legnicki,36375,840,14834,685,t0209
dolnośląskie,lubański,23294,285,9226,79,t0210
dolnośląskie,lubiński,111508,976,52268,854,t0211
dolnośląskie,lwówecki,33114,560,13809,520,t0212
dolnośląskie,milicki,28217,278,12294,234,t0213
dolnośląskie,oleśnicki,72596,869,29119,731,t0214
dolnośląskie,oławski,40596,307,18645,273,t0215
dolnośląskie,polkowicki,35874,632,14869,558,t0216
dolnośląskie,strzeliński,31362,477,13572,365,t0217
dolnośląskie,średzki,18886,179,8590,136,t0218
dolnośląskie,świdnicki,83331,1843,35343,1691,t0219
dolnośląskie,trzebnicki,49448,217,21320,143,t0220
dolnośląskie,wałbrzyski,28184,340,12807,250,t0221
dolnośląskie,wołowski,36404,539,15622,364,t0222
dolnośląskie,wrocławski,88541,1608,38984,1505,t0223
dolnośląskie,ząbkowicki,46624,482,20603,394,t0224
dolnośląskie,zgorzelecki,48306,407,21017,314,t0225
dolnośląskie,złotoryjski,29343,585,12342,435,t0226
dolnośląskie,Jelenia Góra,76032,1149,34063,1010,t0261
dolnośląskie,Legnica,76762,721,34365,622,t0262
dolnośląskie,Wrocław,923220,7764,411979,6600,t0264
dolnośląskie,Wałbrzych,189912,1185,86305,975,t0265
kujawsko-pomorskie,aleksandrowski,120929,525,56275,384,t0401
kujawsko-pomorskie,brodnicki,56439,949,23369,798,t0402
kujawsko-pomorskie,bydgoski,64518,1036,27423,881,t0403
kujawsko-pomorskie,chełmiński,33625,532,14360,486,t0404
kujawsko-pomorskie,golubsko-dobrzyński,28723,501,11779,472,t0405
kujawsko-pomorskie,grudziądzki,21327,544,8976,431,t0406
kujawsko-pomorskie,inowrocławski,91261,574,40510,390,t0407
kujawsko-pomorskie,lipnowski,43354,661,18470,577,t0408
kujawsko-pomorskie,mogileński,23325,447,9670,399,t0409
kujawsko-pomorskie,nakielski,67331,1496,28277,1401,t0410
kujawsko-pomorskie,radziejowski,38531,269,16474,198,t0411
kujawsko-pomorskie,rypiński,27588,415,11296,367,t0412
kujawsko-pomorskie,sępoleński,42706,165,19237,146,t0413
kujawsko-pomorskie,świecki,62627,840,26703,684,t0414
kujawsko-pomorskie,toruński,58986,828,22597,711,t0415
kujawsko-pomorskie,tucholski,32618,523,13901,436,t0416
kujawsko-pomorskie,wąbrzeski,21889,68,8900,50,t0417
kujawsko-pomorskie,włocławski,53205,732,23056,580,t0418
kujawsko-pomorskie,żniński,42444,493,17289,446,t0419
kujawsko-pomorskie,Bydgoszcz,366635,4466,160325,3938,t0461
kujawsko-pomorskie,Grudziądz,102636,1477,43196,1374,t0462
kujawsko-pomorskie,Toruń,154237,2851,64358,2581,t0463
kujawsko-pomorskie,Włocławek,76449,1019,31509,855,t0464
lubelskie,bialski,52292,639,22607,507,t0601
lubelskie,biłgorajski,45110,531,20073,407,t0602
lubelskie,chełmski,31008,428,13487,380,t0603
lubelskie,hrubieszowski,36978,384,15957,333,t0604
lubelskie,janowski,25104,284,10958,223,t0605
lubelskie,krasnostawski,35895,364,15940,316,t0606
lubelskie,kraśnicki,58728,684,26848,552,t0607
lubelskie,lubartowski,46519,397,20269,338,t0608
lubelskie,lubelski,72475,795,31726,622,t0609
lubelskie,łęczyński,35283,413,15977,371,t0610
lubelskie,łukowski,45914,358,20187,279,t0611
lubelskie,opolski,37215,481,16139,380,t0612
lubelskie,parczewski,24800,201,11226,119,t0613
lubelskie,puławski,82951,814,37114,663,t0614
lubelskie,radzyński,25725,705,11286,594,t0615
lubelskie,rycki,46032,385,20626,309,t0616
lubelskie,świdnicki,38507,322,17447,269,t0617
lubelskie,tomaszowski,46752,392,20762,310,t0618
lubelskie,włodawski,31198,302,13908,273,t0619
lubelskie,zamojski,41305,727,18811,606,t0620
lubelskie,Biała Podlaska,59779,480,27115,413,t0661
lubelskie,Chełm,52751,522,22928,438,t0662
lubelskie,Lublin,387200,2751,175410,2192,t0663
lubelskie,Zamość,77190,735,35249,633,t0664
lubuskie,gorzowski,25439,196,11404,171,t0801
lubuskie,krośnieński,43809,871,19956,833,t0802
lubuskie,międzyrzecki,58448,378,26272,293,t0803
lubuskie,nowosolski,76179,697,33566,437,t0804
lubuskie,słubicki,31468,352,13537,331,t0805
lubuskie,strzelecko-drezdenecki,41986,337,18540,264,t0806
lubuskie,sulęciński,23777,170,10166,143,t0807
lubuskie,świebodziński,47625,234,20607,167,t0808
lubuskie,zielonogórski,76310,792,33897,649,t0809
lubuskie,żagański,57758,861,25362,665,t0810
lubuskie,żarski,86794,629,39435,530,t0811
lubuskie,wschowski,21306,50,9308,32,t0812
