wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,4,0,0,0,t00
dolnośląskie,bolesławiecki,79241,0,34453,0,t0201
dolnośląskie,dzierżoniowski,75479,0,33918,0,t0202
dolnośląskie,głogowski,71790,13,31196,1,t0203
dolnośląskie,górowski,28446,149,12564,18,t0204
dolnośląskie,jaworski,42368,0,18375,0,t0205
dolnośląskie,jeleniogórski,55471,0,24554,0,t0206
dolnośląskie,kamiennogórski,35107,0,15725,0,t0207
dolnośląskie,kłodzki,141466,8,62757,1,t0208
dolnośląskie,legnicki,46962,0,20255,0,t0209
dolnośląskie,lubański,33164,0,13321,0,t0210
dolnośląskie,lubiński,134538,0,61654,0,t0211
dolnośląskie,lwówecki,45478,0,20307,0,t0212
dolnośląskie,milicki,37318,11,16946,0,t0213
dolnośląskie,oleśnicki,109922,447,48087,51,t0214
dolnośląskie,oławski,48396,0,21866,0,t0215
dolnośląskie,polkowicki,44571,0,19054,0,t0216
dolnośląskie,strzeliński,40362,0,18127,0,t0217
dolnośląskie,średzki,24377,0,10982,0,t0218
dolnośląskie,świdnicki,113537,263,49534,40,t0219
dolnośląskie,trzebnicki,64910,149,30065,13,t0220
dolnośląskie,wałbrzyski,34844,0,15791,0,t0221
dolnośląskie,wołowski,46084,42,19685,0,t0222
dolnośląskie,wrocławski,111227,123,51036,17,t0223
dolnośląskie,ząbkowicki,61048,0,27058,0,t0224
dolnośląskie,zgorzelecki,65576,1,28401,0,t0225
dolnośląskie,złotoryjski,37863,0,16387,0,t0226
dolnośląskie,Jelenia Góra,98946,79,45113,8,t0261
dolnośląskie,Legnica,99118,0,44274,0,t0262
dolnośląskie,Wrocław,1141093,858,510166,59,t0264
dolnośląskie,Wałbrzych,225874,100,101147,3,t0265
kujawsko-pomorskie,aleksandrowski,139169,0,64350,0,t0401
kujawsko-pomorskie,brodnicki,78831,0,35780,0,t0402
kujawsko-pomorskie,bydgoski,82979,125,38105,8,t0403
kujawsko-pomorskie,chełmiński,45582,0,20560,0,t0404
kujawsko-pomorskie,golubsko-dobrzyński,38605,0,17472,0,t0405
kujawsko-pomorskie,grudziądzki,28362,0,12644,0,t0406
kujawsko-pomorskie,inowrocławski,113224,76,51644,15,t0407
kujawsko-pomorskie,lipnowski,57949,9,25978,4,t0408
kujawsko-pomorskie,mogileński,36364,15,16380,0,t0409
kujawsko-pomorskie,nakielski,91871,170,39790,27,t0410
kujawsko-pomorskie,radziejowski,47366,0,21647,0,t0411
kujawsko-pomorskie,rypiński,39201,0,17789,0,t0412
kujawsko-pomorskie,sępoleński,52619,0,23169,0,t0413
kujawsko-pomorskie,świecki,85884,138,37985,14,t0414
kujawsko-pomorskie,toruński,76725,8,32947,2,t0415
