wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,4,0,0,0,t00
dolnośląskie,bolesławiecki,73873,76,33431,36,t0201
dolnośląskie,dzierżoniowski,69511,0,32625,0,t0202
dolnośląskie,głogowski,65516,67,29889,13,t0203
dolnośląskie,górowski,26929,0,12234,0,t0204
dolnośląskie,jaworski,39524,7,17896,0,t0205
dolnośląskie,jeleniogórski,51709,20,23992,13,t0206
dolnośląskie,kamiennogórski,32102,31,15095,16,t0207
dolnośląskie,kłodzki,129970,48,60976,17,t0208
dolnośląskie,legnicki,44459,0,19850,0,t0209
dolnośląskie,lubański,30322,13,12822,0,t0210
dolnośląskie,lubiński,125776,59,60277,33,t0211
dolnośląskie,lwówecki,42332,0,19686,0,t0212
dolnośląskie,milicki,34680,0,16417,0,t0213
dolnośląskie,oleśnicki,99944,107,45784,19,t0214
dolnośląskie,oławski,45887,0,21639,0,t0215
dolnośląskie,polkowicki,42018,1,18429,0,t0216
dolnośląskie,strzeliński,37570,0,17540,0,t0217
dolnośląskie,średzki,22222,7,10513,4,t0218
dolnośląskie,świdnicki,103419,25,47502,4,t0219
dolnośląskie,trzebnicki,60250,6,29044,1,t0220
dolnośląskie,wałbrzyski,31577,0,15071,0,t0221
dolnośląskie,wołowski,42902,18,19176,10,t0222
dolnośląskie,wrocławski,104251,39,49704,4,t0223
dolnośląskie,ząbkowicki,56125,34,26302,17,t0224
dolnośląskie,zgorzelecki,60445,8,27451,8,t0225
dolnośląskie,złotoryjski,35355,9,15953,2,t0226
dolnośląskie,Jelenia Góra,91043,65,43890,29,t0261
dolnośląskie,Legnica,90961,52,42878,26,t0262
dolnośląskie,Wrocław,1060314,420,498643,229,t0264
dolnośląskie,Wałbrzych,212531,187,99240,83,t0265
kujawsko-pomorskie,aleksandrowski,133248,7,63425,5,t0401
kujawsko-pomorskie,brodnicki,73230,88,34416,56,t0402
kujawsko-pomorskie,bydgoski,77882,9,36938,8,t0403
kujawsko-pomorskie,chełmiński,42364,0,19912,0,t0404
kujawsko-pomorskie,golubsko-dobrzyński,36250,22,16867,4,t0405
kujawsko-pomorskie,grudziądzki,26746,25,12118,22,t0406
kujawsko-pomorskie,inowrocławski,105635,0,50262,0,t0407
kujawsko-pomorskie,lipnowski,54026,8,24896,3,t0408
kujawsko-pomorskie,mogileński,33352,16,15541,13,t0409
kujawsko-pomorskie,nakielski,86079,34,38592,15,t0410
kujawsko-pomorskie,radziejowski,44941,0,21060,0,t0411
kujawsko-pomorskie,rypiński,36334,67,17114,35,t0412
kujawsko-pomorskie,sępoleński,49143,10,22658,8,t0413
kujawsko-pomorskie,świecki,79345,10,36489,2,t0414
kujawsko-pomorskie,toruński,72852,52,32019,40,t0415
kujawsko-pomorskie,tucholski,39784,0,18291,0,t0416
kujawsko-pomorskie,wąbrzeski,28683,0,13006,0,t0417
kujawsko-pomorskie,włocławski,65874,7,31447,2,t0418
kujawsko-pomorskie,żniński,53455,58,25411,11,t0419
kujawsko-pomorskie,Bydgoszcz,439464,157,205405,23,t0461
kujawsko-pomorskie,Grudziądz,125395,106,57995,35,t0462
kujawsko-pomorskie,Toruń,195934,153,90968,89,t0463
kujawsko-pomorskie,Włocławek,95756,103,43355,58,t0464
lubelskie,bialski,62445,8,28665,7,t0601
lubelskie,biłgorajski,54915,9,26141,6,t0602
lubelskie,chełmski,36656,5,17330,4,t0603
lubelskie,hrubieszowski,45629,47,20966,10,t0604
lubelskie,janowski,31589,53,14751,27,t0605
lubelskie,krasnostawski,41785,28,19303,18,t0606
lubelskie,kraśnicki,67666,24,32033,13,t0607
lubelskie,lubartowski,56093,35,26326,10,t0608
lubelskie,lubelski,85507,57,39132,31,t0609
lubelskie,łęczyński,40650,0,19486,0,t0610
lubelskie,łukowski,57359,56,26941,37,t0611
lubelskie,opolski,45865,34,21182,16,t0612
lubelskie,parczewski,28508,8,13223,4,t0613
lubelskie,puławski,99422,37,47446,18,t0614
lubelskie,radzyński,31206,3,14831,0,t0615
lubelskie,rycki,54347,0,26072,0,t0616
lubelskie,świdnicki,46811,58,22442,39,t0617
lubelskie,tomaszowski,56889,31,26386,27,t0618
lubelskie,włodawski,35443,18,16553,10,t0619
lubelskie,zamojski,49315,15,23923,14,t0620
lubelskie,Biała Podlaska,71249,71,33673,41,t0661
lubelskie,Chełm,64370,57,29461,34,t0662
lubelskie,Lublin,450110,341,206673,113,t0663
lubelskie,Zamość,90853,64,42806,17,t0664
lubuskie,gorzowski,29750,0,13863,0,t0801
lubuskie,krośnieński,51630,6,24366,1,t0802
lubuskie,międzyrzecki,67816,20,31667,14,t0803
lubuskie,nowosolski,93343,52,41872,16,t0804
lubuskie,słubicki,39106,46,18659,24,t0805
lubuskie,strzelecko-drezdenecki,51459,8,23098,1,t0806
lubuskie,sulęciński,31462,11,14301,5,t0807
lubuskie,świebodziński,55818,0,25889,0,t0808
lubuskie,zielonogórski,89981,39,41907,15,t0809
lubuskie,żagański,69749,49,31721,7,t0810
lubuskie,żarski,101098,36,47561,17,t0811
lubuskie,wschowski,27749,20,13314,3,t0812
lubuskie,Gorzów Wielkopolski,154199,117,70799,58,t0861
lubuskie,Zielona Góra,152653,49,72859,0,t0862
łódzkie,bełchatowski,75043,54,34410,28,t1001
łódzkie,kutnowski,90021,92,43731,41,t1002
łódzkie,łaski,36589,12,17536,0,t1003
łódzkie,łęczycki,52266,15,24120,6,t1004
łódzkie,łowicki,91237,51,43599,31,t1005
łódzkie,łódzki wschodni,37664,0,17022,0,t1006
łódzkie,opoczyński,60632,8,27437,2,t1007
łódzkie,pabianicki,109491,50,51935,20,t1008
łódzkie,pajęczański,30142,0,13720,0,t1009
łódzkie,piotrkowski,51014,12,23712,12,t1010
łódzkie,poddębicki,37666,14,17853,0,t1011
łódzkie,radomszczański,90019,5,42562,4,t1012
łódzkie,rawski,29334,0,13409,0,t1013
łódzkie,sieradzki,101711,97,46559,25,t1014
łódzkie,skierniewicki,24391,0,11509,0,t1015
łódzkie,tomaszowski,107051,93,50792,38,t1016
łódzkie,wieluński,88688,24,42298,17,t1017
łódzkie,wieruszowski,33447,17,15206,13,t1018
łódzkie,zduńskowolski,50699,55,23568,26,t1019
łódzkie,zgierski,131407,48,61877,26,t1020
łódzkie,brzeziński,35137,15,16782,4,t1021
łódzkie,Łódź,912086,346,431481,173,t1061
łódzkie,Piotrków Trybunalski,82978,55,38830,15,t1062
łódzkie,Skierniewice,73579,61,34736,45,t1063
małopolskie,bocheński,79208,3,35662,0,t1201
małopolskie,brzeski,67625,18,31454,12,t1202
małopolskie,chrzanowski,111891,67,51682,37,t1203
małopolskie,dąbrowski,42717,32,20045,17,t1204
małopolskie,gorlicki,86590,56,41071,25,t1205
małopolskie,krakowski,160650,40,75400,30,t1206
małopolskie,limanowski,89664,33,41238,16,t1207
małopolskie,miechowski,61106,44,29358,31,t1208
małopolskie,myślenicki,104418,104,49204,68,t1209
małopolskie,nowosądecki,131819,33,59193,7,t1210
małopolskie,nowotarski,131918,10,60221,0,t1211
małopolskie,olkuski,110549,8,51422,0,t1212
małopolskie,oświęcimski,122122,55,57723,37,t1213
małopolskie,proszowicki,44122,0,21036,0,t1214
małopolskie,suski,69242,64,32869,35,t1215
małopolskie,tarnowski,96050,32,44718,22,t1216
małopolskie,tatrzański,35641,0,16909,0,t1217
małopolskie,wadowicki,120611,75,54302,43,t1218
małopolskie,wielicki,111345,78,50621,37,t1219
małopolskie,Kraków,1189522,862,565522,497,t1261
małopolskie,Nowy Sącz,64253,1,30496,0,t1262
małopolskie,Tarnów,114410,97,52663,48,t1263
mazowieckie,białobrzeski,35930,6,17122,1,t1401
mazowieckie,ciechanowski,80660,10,38385,3,t1402
mazowieckie,garwoliński,83415,15,40009,0,t1403
mazowieckie,gostyniński,28490,0,13783,0,t1404
mazowieckie,grodziski,96060,132,44272,62,t1405
mazowieckie,grójecki,106128,48,50147,31,t1406
mazowieckie,kozienicki,44358,47,21224,30,t1407
mazowieckie,legionowski,76630,20,33681,7,t1408
mazowieckie,lipski,26629,12,12666,2,t1409
mazowieckie,łosicki,18687,16,9023,10,t1410
mazowieckie,makowski,41569,2,19348,0,t1411
mazowieckie,miński,129923,1,58510,0,t1412
mazowieckie,mławski,61134,43,29128,32,t1413
mazowieckie,nowodworski,113080,47,52566,12,t1414
mazowieckie,ostrołęcki,50051,18,23529,16,t1415
mazowieckie,ostrowski,50870,9,24785,7,t1416
mazowieckie,otwocki,92363,58,44629,37,t1417
mazowieckie,piaseczyński,245147,70,115185,38,t1418
mazowieckie,płocki,86471,0,41174,0,t1419
mazowieckie,płoński,80314,23,37473,2,t1420
mazowieckie,pruszkowski,135563,8,64174,4,t1421
mazowieckie,przasnyski,50647,32,24307,18,t1422
mazowieckie,przysuski,28911,6,13601,6,t1423
mazowieckie,pułtuski,46755,14,22397,10,t1424
mazowieckie,radomski,64111,6,30188,0,t1425
mazowieckie,siedlecki,31219,15,15019,11,t1426
mazowieckie,sierpecki,44957,0,21403,0,t1427
mazowieckie,sochaczewski,83731,47,39700,17,t1428
mazowieckie,sokołowski,42645,45,20091,34,t1429
mazowieckie,szydłowiecki,20964,0,9340,0,t1430
mazowieckie,warszawski zachodni,115285,47,54819,12,t1432
mazowieckie,węgrowski,46570,0,22211,0,t1433
mazowieckie,wołomiński,211911,212,95961,107,t1434
mazowieckie,wyszkowski,63135,24,30143,15,t1435
mazowieckie,zwoleński,28539,0,13665,0,t1436
mazowieckie,żuromiński,29672,28,14606,0,t1437
mazowieckie,żyrardowski,57323,77,27061,39,t1438
mazowieckie,Ostrołęka,70934,34,34007,14,t1461
mazowieckie,Płock,130346,24,60394,8,t1462
mazowieckie,Radom,234769,136,108797,76,t1463
mazowieckie,Siedlce,118244,96,55881,53,t1464
mazowieckie,Warszawa,2579924,1186,1209819,593,t1465
opolskie,brzeski,71507,7,33728,0,t1601
opolskie,głubczycki,41715,0,19743,0,t1602
opolskie,kędzierzyńsko-kozielski,80799,0,38291,0,t1603
opolskie,kluczborski,54940,48,26045,6,t1604
opolskie,krapkowicki,97742,23,44991,5,t1605
opolskie,namysłowski,28351,0,13382,0,t1606
opolskie,nyski,94401,6,45374,0,t1607
opolskie,oleski,49173,12,23392,9,t1608
opolskie,opolski,66446,29,31058,12,t1609
opolskie,prudnicki,40210,10,18852,0,t1610
opolskie,strzelecki,57328,36,26699,21,t1611
opolskie,Opole,188941,110,88878,45,t1661
podkarpackie,bieszczadzki,10217,28,4940,18,t1801
podkarpackie,brzozowski,46727,14,21999,7,t1802
podkarpackie,dębicki,66522,50,28834,18,t1803
podkarpackie,jarosławski,57899,86,26621,48,t1804
podkarpackie,jasielski,60471,21,27465,10,t1805
podkarpackie,kolbuszowski,23108,24,10761,16,t1806
podkarpackie,krośnieński,50178,0,24271,0,t1807
podkarpackie,leżajski,41562,18,18994,5,t1808
podkarpackie,lubaczowski,33339,28,15481,12,t1809
podkarpackie,łańcucki,41301,25,19813,12,t1810
podkarpackie,mielecki,88260,37,42084,18,t1811
podkarpackie,niżański,33141,4,15963,0,t1812
podkarpackie,przemyski,19571,13,9546,13,t1813
podkarpackie,przeworski,30341,15,14625,7,t1814
podkarpackie,ropczycko-sędziszowski,39052,25,17930,6,t1815
podkarpackie,rzeszowski,55436,26,25962,12,t1816
podkarpackie,sanocki,38702,0,17986,0,t1817
podkarpackie,stalowowolski,74436,58,35242,21,t1818
podkarpackie,strzyżowski,27999,0,13650,0,t1819
podkarpackie,tarnobrzeski,16211,10,7323,7,t1820
podkarpackie,leski,14411,0,6895,0,t1821
podkarpackie,Krosno,44451,6,21295,4,t1861
podkarpackie,Przemyśl,46215,55,21153,22,t1862
podkarpackie,Rzeszów,566168,243,264081,117,t1863
podkarpackie,Tarnobrzeg,62344,49,29344,35,t1864
podlaskie,augustowski,43571,9,20234,0,t2001
podlaskie,białostocki,63569,15,30358,7,t2002
podlaskie,bielski,36889,34,17545,12,t2003
podlaskie,grajewski,28891,7,13841,0,t2004
podlaskie,hajnowski,29535,10,13920,0,t2005
podlaskie,kolneński,22615,4,10573,0,t2006
podlaskie,łomżyński,15891,0,7492,0,t2007
podlaskie,moniecki,23421,11,11142,2,t2008
podlaskie,sejneński,12300,11,5802,11,t2009
podlaskie,siemiatycki,31962,32,15476,19,t2010
podlaskie,sokólski,43604,19,20971,11,t2011
podlaskie,suwalski,8663,3,4132,3,t2012
podlaskie,wysokomazowiecki,47560,10,22706,0,t2013
podlaskie,zambrowski,27536,0,12836,0,t2014
podlaskie,Białystok,493547,218,229576,122,t2061
podlaskie,Łomża,68706,44,32813,18,t2062
podlaskie,Suwałki,57559,124,26493,50,t2063
pomorskie,bytowski,68029,6,31741,6,t2201
pomorskie,chojnicki,87991,53,41525,14,t2202
pomorskie,człuchowski,41559,6,18695,5,t2203
pomorskie,gdański,59746,5,28627,0,t2204
pomorskie,kartuski,93516,27,44010,17,t2205
pomorskie,kościerski,64195,29,30491,0,t2206
pomorskie,kwidzyński,64904,44,30578,32,t2207
pomorskie,lęborski,58487,55,27202,29,t2208
pomorskie,malborski,41827,10,19950,0,t2209
pomorskie,nowodworski,32878,10,15372,0,t2210
pomorskie,pucki,59475,72,27999,13,t2211
pomorskie,słupski,46773,39,22259,10,t2212
pomorskie,starogardzki,100740,85,47470,37,t2213
pomorskie,tczewski,82768,77,37850,12,t2214
pomorskie,wejherowski,160212,84,75616,49,t2215
pomorskie,sztumski,42949,35,19669,19,t2216
