wojewodztwo,powiat_miasto,liczba_szczepien_ogolem,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,9573,587,1290,0,t00
dolnośląskie,bolesławiecki,15557,484,4735,0,t0201
dolnośląskie,dzierżoniowski,13677,613,3965,0,t0202
dolnośląskie,głogowski,12747,645,3252,0,t0203
dolnośląskie,górowski,4571,148,1337,0,t0204
dolnośląskie,jaworski,8267,243,2397,0,t0205
dolnośląskie,jeleniogórski,11850,310,3461,10,t0206
dolnośląskie,kamiennogórski,5588,263,1795,0,t0207
dolnośląskie,kłodzki,34623,1278,10739,4,t0208
dolnośląskie,legnicki,5835,286,1549,2,t0209
dolnośląskie,lubański,6132,172,1765,1,t0210
dolnośląskie,lubiński,27016,944,8114,2,t0211
dolnośląskie,lwówecki,7654,303,2079,13,t0212
dolnośląskie,milicki,7212,404,2267,13,t0213
dolnośląskie,oleśnicki,11776,464,3269,3,t0214
dolnośląskie,oławski,14223,348,3956,13,t0215
dolnośląskie,polkowicki,3659,127,1050,0,t0216
dolnośląskie,strzeliński,7861,310,2381,40,t0217
dolnośląskie,średzki,5534,146,1590,0,t0218
dolnośląskie,świdnicki,21118,594,6406,4,t0219
dolnośląskie,trzebnicki,15179,577,4564,43,t0220
dolnośląskie,wałbrzyski,8563,376,2716,0,t0221
dolnośląskie,wołowski,8478,285,2485,18,t0222
dolnośląskie,wrocławski,17213,975,4914,60,t0223
dolnośląskie,ząbkowicki,12978,528,3869,33,t0224
dolnośląskie,zgorzelecki,13891,273,4733,8,t0225
dolnośląskie,złotoryjski,6814,216,1644,21,t0226
dolnośląskie,Jelenia Góra,19288,679,5281,1,t0261
dolnośląskie,Legnica,15904,511,4787,35,t0262
dolnośląskie,Wrocław,205800,6103,62022,51,t0264
dolnośląskie,Wałbrzych,63216,1190,16475,2,t0265
kujawsko-pomorskie,aleksandrowski,36802,912,10406,13,t0401
kujawsko-pomorskie,brodnicki,12430,351,3419,2,t0402
kujawsko-pomorskie,bydgoski,11396,592,3027,7,t0403
kujawsko-pomorskie,chełmiński,7257,235,1943,0,t0404
kujawsko-pomorskie,golubsko-dobrzyński,5825,199,1553,1,t0405
kujawsko-pomorskie,grudziądzki,3312,54,918,0,t0406
kujawsko-pomorskie,inowrocławski,23888,750,6695,4,t0407
