wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt,dawka_1_ogolem,dawka_1_dziennie,dawka_3_ogolem,dawka_3_dziennie,dawka_przypominajaca_ogolem,dawka_przypominajaca_dziennie
woj_puste,pow_puste,7,0,2,0,t00,5,0,0,0,0,0
dolnośląskie,bolesławiecki,83097,173,34885,27,t0201,43102,38,394,0,4716,108
dolnośląskie,dzierżoniowski,79852,381,34270,35,t0202,39199,60,354,16,6029,270
dolnośląskie,głogowski,76934,501,31591,46,t0203,38311,49,168,0,6864,406
dolnośląskie,górowski,29845,44,12653,7,t0204,15403,6,232,14,1557,17
dolnośląskie,jaworski,44849,253,18529,10,t0205,22939,26,32,0,3349,217
dolnośląskie,jeleniogórski,59021,438,24757,23,t0206,29561,60,481,30,4222,325
dolnośląskie,kamiennogórski,37203,223,15894,9,t0207,18151,41,100,0,3058,173
dolnośląskie,kłodzki,149060,638,63362,22,t0208,73051,82,757,2,11890,532
dolnośląskie,legnicki,49080,206,20393,13,t0209,25684,47,334,0,2669,146
dolnośląskie,lubański,34988,105,13475,1,t0210,18700,21,87,2,2726,81
dolnośląskie,lubiński,142566,627,62150,12,t0211,68658,46,1202,1,10556,568
dolnośląskie,lwówecki,47613,102,20475,9,t0212,23960,16,385,0,2793,77
dolnośląskie,milicki,38993,183,17091,11,t0213,19226,27,137,0,2539,145
dolnośląskie,oleśnicki,117388,414,48796,58,t0214,59294,71,567,1,8731,284
dolnośląskie,oławski,49754,66,21950,0,t0215,24847,3,94,0,2863,63
dolnośląskie,polkowicki,46650,165,19192,26,t0216,24884,40,35,1,2539,98
dolnośląskie,strzeliński,42141,49,18307,9,t0217,20920,11,424,0,2490,29
dolnośląskie,średzki,26411,92,11137,9,t0218,12723,12,606,11,1945,60
dolnośląskie,świdnicki,120117,695,50045,39,t0219,59476,102,966,14,9630,540
dolnośląskie,trzebnicki,67818,190,30284,12,t0220,32533,16,288,0,4713,162
dolnośląskie,wałbrzyski,36378,82,15932,0,t0221,17355,8,355,0,2736,74
dolnośląskie,wołowski,48618,371,19892,40,t0222,25278,97,577,0,2871,234
dolnośląskie,wrocławski,117134,527,51407,8,t0223,57113,54,1532,3,7082,462
dolnośląskie,ząbkowicki,64598,336,27237,9,t0224,31970,51,445,0,4946,276
dolnośląskie,zgorzelecki,68730,292,28634,23,t0225,35196,36,434,0,4466,233
dolnośląskie,złotoryjski,40407,386,16543,24,t0226,20392,43,247,1,3225,318
dolnośląskie,Jelenia Góra,105535,651,45520,20,t0261,49979,102,628,0,9408,529
dolnośląskie,Legnica,104714,527,44720,35,t0262,51465,80,540,11,7989,401
dolnośląskie,Wrocław,1196326,4242,514256,198,t0264,589522,373,5696,7,86852,3664
dolnośląskie,Wałbrzych,234420,603,101732,16,t0265,117477,70,871,1,14340,516
kujawsko-pomorskie,aleksandrowski,142301,483,64560,16,t0401,70991,63,946,14,5804,390
kujawsko-pomorskie,brodnicki,82988,313,36101,20,t0402,41178,60,581,0,5128,233
kujawsko-pomorskie,bydgoski,87072,672,38423,40,t0403,42760,91,430,0,5459,541
kujawsko-pomorskie,chełmiński,48530,170,20799,23,t0404,23640,11,40,0,4051,136
kujawsko-pomorskie,golubsko-dobrzyński,39550,54,17635,2,t0405,20199,5,528,0,1188,47
kujawsko-pomorskie,grudziądzki,29518,128,12725,4,t0406,15378,17,13,1,1402,106
kujawsko-pomorskie,inowrocławski,118638,664,51971,35,t0407,57788,47,788,3,8091,579
kujawsko-pomorskie,lipnowski,60409,125,26186,5,t0408,30774,12,210,0,3239,108
kujawsko-pomorskie,mogileński,39177,169,16671,15,t0409,19515,14,350,0,2641,140
kujawsko-pomorskie,nakielski,96852,328,40110,17,t0410,51002,63,508,0,5232,248
kujawsko-pomorskie,radziejowski,48866,178,21795,31,t0411,24595,28,449,2,2027,117
kujawsko-pomorskie,rypiński,41419,253,17938,10,t0412,20337,46,134,1,3010,196
kujawsko-pomorskie,sępoleński,54496,177,23287,7,t0413,27872,21,55,0,3282,149
kujawsko-pomorskie,świecki,89380,181,38324,33,t0414,45554,34,436,1,5066,113
