wojewodztwo,powiat_miasto,liczba_szczepien_ogolem,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,1004,111,241,0,t00
dolnośląskie,bolesławiecki,7169,193,2450,0,t0201
dolnośląskie,dzierżoniowski,5412,100,1829,0,t0202
dolnośląskie,głogowski,4550,161,1450,0,t0203
dolnośląskie,górowski,1105,0,210,0,t0204
dolnośląskie,jaworski,2972,105,958,0,t0205
dolnośląskie,jeleniogórski,3692,128,860,0,t0206
dolnośląskie,kamiennogórski,2702,70,965,0,t0207
dolnośląskie,kłodzki,14709,247,5206,0,t0208
dolnośląskie,legnicki,1225,0,257,0,t0209
dolnośląskie,lubański,2483,70,829,0,t0210
dolnośląskie,lubiński,10506,186,3402,0,t0211
dolnośląskie,lwówecki,2645,50,859,0,t0212
dolnośląskie,milicki,2888,46,1012,0,t0213
dolnośląskie,oleśnicki,4612,9,1618,0,t0214
dolnośląskie,oławski,5039,240,1523,0,t0215
dolnośląskie,polkowicki,892,10,177,0,t0216
dolnośląskie,strzeliński,2474,43,472,0,t0217
dolnośląskie,średzki,1490,29,427,0,t0218
dolnośląskie,świdnicki,8669,211,2733,6,t0219
dolnośląskie,trzebnicki,5683,111,2033,1,t0220
dolnośląskie,wałbrzyski,3040,0,997,0,t0221
dolnośląskie,wołowski,3142,64,995,0,t0222
dolnośląskie,wrocławski,4636,71,1013,18,t0223
dolnośląskie,ząbkowicki,4816,149,1691,0,t0224
dolnośląskie,zgorzelecki,6707,43,2389,0,t0225
dolnośląskie,złotoryjski,2003,1,567,1,t0226
dolnośląskie,Jelenia Góra,7346,7,2661,0,t0261
dolnośląskie,Legnica,7748,48,2870,0,t0262
dolnośląskie,Wrocław,89972,1690,33952,380,t0264
dolnośląskie,Wałbrzych,18222,285,5084,0,t0265
kujawsko-pomorskie,aleksandrowski,8376,199,2655,0,t0401
kujawsko-pomorskie,brodnicki,4030,35,1154,0,t0402
kujawsko-pomorskie,bydgoski,2894,10,696,0,t0403
kujawsko-pomorskie,chełmiński,2672,0,832,0,t0404
kujawsko-pomorskie,golubsko-dobrzyński,1986,156,557,0,t0405
kujawsko-pomorskie,grudziądzki,1003,0,253,0,t0406
