wojewodztwo,powiat_miasto,liczba_szczepien_ogolem,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,29871,786,2827,0,t00
dolnośląskie,bolesławiecki,22813,61,6831,0,t0201
dolnośląskie,dzierżoniowski,22669,0,5907,0,t0202
dolnośląskie,głogowski,20160,0,4503,0,t0203
dolnośląskie,górowski,7795,268,2103,60,t0204
dolnośląskie,jaworski,13155,0,3491,0,t0205
dolnośląskie,jeleniogórski,19763,198,5299,8,t0206
dolnośląskie,kamiennogórski,9269,0,2458,0,t0207
dolnośląskie,kłodzki,49762,30,14967,1,t0208
dolnośląskie,legnicki,10858,190,2435,0,t0209
dolnośląskie,lubański,9485,416,2827,0,t0210
dolnośląskie,lubiński,46286,764,11320,100,t0211
dolnośląskie,lwówecki,12525,0,2971,0,t0212
dolnośląskie,milicki,11889,133,3187,0,t0213
dolnośląskie,oleśnicki,20178,478,4646,57,t0214
dolnośląskie,oławski,20782,0,6290,0,t0215
dolnośląskie,polkowicki,7608,331,1562,31,t0216
dolnośląskie,strzeliński,13012,0,3577,0,t0217
dolnośląskie,średzki,8712,0,2591,0,t0218
dolnośląskie,świdnicki,31309,0,9217,0,t0219
dolnośląskie,trzebnicki,22998,118,6569,0,t0220
dolnośląskie,wałbrzyski,13643,0,3647,0,t0221
dolnośląskie,wołowski,13093,166,3675,166,t0222
dolnośląskie,wrocławski,32851,210,7499,33,t0223
dolnośląskie,ząbkowicki,20165,60,5713,0,t0224
dolnośląskie,zgorzelecki,20679,138,6155,0,t0225
dolnośląskie,złotoryjski,11770,150,2679,0,t0226
dolnośląskie,Jelenia Góra,29938,0,6992,0,t0261
dolnośląskie,Legnica,27611,433,6440,1,t0262
dolnośląskie,Wrocław,344567,2357,82104,182,t0264
dolnośląskie,Wałbrzych,97049,1531,25918,622,t0265
kujawsko-pomorskie,aleksandrowski,62599,1283,18333,720,t0401
kujawsko-pomorskie,brodnicki,20846,0,5117,0,t0402
kujawsko-pomorskie,bydgoski,21435,370,4582,0,t0403
kujawsko-pomorskie,chełmiński,12475,247,2844,0,t0404
kujawsko-pomorskie,golubsko-dobrzyński,8761,0,2578,0,t0405
kujawsko-pomorskie,grudziądzki,5549,0,1504,0,t0406
kujawsko-pomorskie,inowrocławski,37949,476,8706,4,t0407
