wojewodztwo,powiat_miasto,liczba_szczepien_ogolem,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,5212,240,1097,0,t00
dolnośląskie,bolesławiecki,10825,4,4169,0,t0201
dolnośląskie,dzierżoniowski,9877,120,3505,0,t0202
dolnośląskie,głogowski,9214,41,2940,0,t0203
dolnośląskie,górowski,3025,50,1128,0,t0204
dolnośląskie,jaworski,5828,156,1970,0,t0205
dolnośląskie,jeleniogórski,7799,50,2802,0,t0206
dolnośląskie,kamiennogórski,4351,0,1672,0,t0207
dolnośląskie,kłodzki,24981,144,9643,30,t0208
dolnośląskie,legnicki,3366,0,1216,0,t0209
dolnośląskie,lubański,4528,85,1432,0,t0210
dolnośląskie,lubiński,19488,350,6730,175,t0211
dolnośląskie,lwówecki,4731,0,1752,0,t0212
dolnośląskie,milicki,5247,40,1847,10,t0213
dolnośląskie,oleśnicki,8257,56,2891,0,t0214
dolnośląskie,oławski,9559,89,2884,0,t0215
dolnośląskie,polkowicki,2317,30,858,1,t0216
dolnośląskie,strzeliński,5463,83,2030,23,t0217
dolnośląskie,średzki,3543,102,1226,30,t0218
dolnośląskie,świdnicki,15402,122,5500,29,t0219
dolnośląskie,trzebnicki,10356,153,3581,2,t0220
dolnośląskie,wałbrzyski,5833,35,2331,0,t0221
dolnośląskie,wołowski,6054,95,2123,0,t0222
dolnośląskie,wrocławski,10583,30,3713,30,t0223
dolnośląskie,ząbkowicki,8569,29,3252,0,t0224
dolnośląskie,zgorzelecki,10671,46,4164,0,t0225
dolnośląskie,złotoryjski,4377,132,1429,0,t0226
dolnośląskie,Jelenia Góra,12686,51,4572,0,t0261
dolnośląskie,Legnica,12030,93,4180,8,t0262
dolnośląskie,Wrocław,152225,1390,53467,275,t0264
dolnośląskie,Wałbrzych,42611,1034,13064,164,t0265
kujawsko-pomorskie,aleksandrowski,26931,490,8886,9,t0401
kujawsko-pomorskie,brodnicki,8340,78,2949,0,t0402
kujawsko-pomorskie,bydgoski,6700,70,2481,9,t0403
kujawsko-pomorskie,chełmiński,5036,50,1804,0,t0404
kujawsko-pomorskie,golubsko-dobrzyński,3947,0,1337,0,t0405
kujawsko-pomorskie,grudziądzki,2161,35,793,0,t0406
kujawsko-pomorskie,inowrocławski,17071,339,5919,0,t0407
kujawsko-pomorskie,lipnowski,6786,91,2391,0,t0408
kujawsko-pomorskie,mogileński,3819,87,1242,34,t0409
kujawsko-pomorskie,nakielski,5142,23,1603,0,t0410
kujawsko-pomorskie,radziejowski,4553,0,1618,0,t0411
kujawsko-pomorskie,rypiński,4412,48,1400,0,t0412
kujawsko-pomorskie,sępoleński,6674,0,2515,0,t0413
kujawsko-pomorskie,świecki,9279,33,3558,1,t0414
kujawsko-pomorskie,toruński,6681,30,2325,0,t0415
kujawsko-pomorskie,tucholski,4311,0,1486,0,t0416
kujawsko-pomorskie,wąbrzeski,4095,51,1469,0,t0417
kujawsko-pomorskie,włocławski,6625,80,2615,0,t0418
kujawsko-pomorskie,żniński,6110,40,2174,0,t0419
kujawsko-pomorskie,Bydgoszcz,63082,739,23017,29,t0461
kujawsko-pomorskie,Grudziądz,12138,495,3999,0,t0462
kujawsko-pomorskie,Toruń,26687,83,9537,27,t0463
kujawsko-pomorskie,Włocławek,11336,90,4067,0,t0464
lubelskie,bialski,9815,20,3521,0,t0601
lubelskie,biłgorajski,9258,107,3227,0,t0602
lubelskie,chełmski,5012,39,1790,0,t0603
lubelskie,hrubieszowski,7501,49,2577,0,t0604
lubelskie,janowski,6352,0,2380,0,t0605
lubelskie,krasnostawski,7227,126,2758,0,t0606
lubelskie,kraśnicki,9175,30,3408,0,t0607
lubelskie,lubartowski,9515,104,3403,0,t0608
lubelskie,lubelski,12979,183,4791,54,t0609
lubelskie,łęczyński,6854,37,2509,37,t0610
lubelskie,łukowski,9482,105,3257,0,t0611
lubelskie,opolski,6562,56,2364,0,t0612
lubelskie,parczewski,5194,10,1967,0,t0613
lubelskie,puławski,16342,70,6217,0,t0614
lubelskie,radzyński,6495,0,2352,0,t0615
lubelskie,rycki,8225,70,2870,0,t0616
lubelskie,świdnicki,6979,50,2581,0,t0617
lubelskie,tomaszowski,8807,20,3325,0,t0618
lubelskie,włodawski,5876,69,2145,0,t0619
lubelskie,zamojski,8611,81,3248,19,t0620
lubelskie,Biała Podlaska,10880,245,3856,0,t0661
