wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,29026,3336,2827,569,t00
dolnośląskie,bolesławiecki,22752,660,6831,334,t0201
dolnośląskie,dzierżoniowski,22669,870,5907,92,t0202
dolnośląskie,głogowski,20160,466,4503,80,t0203
dolnośląskie,górowski,7527,194,2043,66,t0204
dolnośląskie,jaworski,13155,346,3491,88,t0205
dolnośląskie,jeleniogórski,19565,298,5291,80,t0206
dolnośląskie,kamiennogórski,9269,279,2458,33,t0207
dolnośląskie,kłodzki,49732,1084,14966,144,t0208
dolnośląskie,legnicki,10668,654,2435,124,t0209
dolnośląskie,lubański,9069,230,2827,77,t0210
dolnośląskie,lubiński,45522,1275,11220,227,t0211
dolnośląskie,lwówecki,12525,207,2971,68,t0212
dolnośląskie,milicki,11756,290,3187,17,t0213
dolnośląskie,oleśnicki,19700,735,4589,264,t0214
dolnośląskie,oławski,20782,383,6290,228,t0215
dolnośląskie,polkowicki,7277,238,1531,0,t0216
dolnośląskie,strzeliński,13012,387,3577,108,t0217
dolnośląskie,średzki,8712,143,2591,2,t0218
dolnośląskie,świdnicki,31309,689,9217,211,t0219
dolnośląskie,trzebnicki,22879,485,6569,163,t0220
dolnośląskie,wałbrzyski,13643,707,3647,138,t0221
dolnośląskie,wołowski,12927,495,3509,93,t0222
dolnośląskie,wrocławski,32641,887,7466,127,t0223
dolnośląskie,ząbkowicki,20107,300,5714,71,t0224
dolnośląskie,zgorzelecki,20541,640,6155,51,t0225
dolnośląskie,złotoryjski,11617,212,2678,20,t0226
dolnośląskie,Jelenia Góra,29856,787,6981,161,t0261
dolnośląskie,Legnica,27178,1033,6439,237,t0262
dolnośląskie,Wrocław,341450,7015,81874,1518,t0264
dolnośląskie,Wałbrzych,95507,1890,25295,547,t0265
kujawsko-pomorskie,aleksandrowski,61315,1884,17613,839,t0401
kujawsko-pomorskie,brodnicki,20846,709,5117,21,t0402
kujawsko-pomorskie,bydgoski,21065,772,4582,140,t0403
kujawsko-pomorskie,chełmiński,12119,299,2844,35,t0404
kujawsko-pomorskie,golubsko-dobrzyński,8742,291,2578,102,t0405
kujawsko-pomorskie,grudziądzki,5549,144,1504,25,t0406
kujawsko-pomorskie,inowrocławski,37375,1166,8702,157,t0407
kujawsko-pomorskie,lipnowski,15000,411,3978,77,t0408
kujawsko-pomorskie,mogileński,8127,230,2084,48,t0409
kujawsko-pomorskie,nakielski,12314,313,2701,67,t0410
kujawsko-pomorskie,radziejowski,11841,433,2940,39,t0411
kujawsko-pomorskie,rypiński,10713,354,2745,82,t0412
kujawsko-pomorskie,sępoleński,13820,365,4020,33,t0413
kujawsko-pomorskie,świecki,21923,902,5484,98,t0414
kujawsko-pomorskie,toruński,14662,311,3934,40,t0415
kujawsko-pomorskie,tucholski,9967,265,2550,2,t0416
kujawsko-pomorskie,wąbrzeski,8419,286,2274,33,t0417
kujawsko-pomorskie,włocławski,17237,434,4247,25,t0418
kujawsko-pomorskie,żniński,14522,664,3517,92,t0419
kujawsko-pomorskie,Bydgoszcz,144384,3994,33675,896,t0461
kujawsko-pomorskie,Grudziądz,42511,848,6669,220,t0462
kujawsko-pomorskie,Toruń,53250,1488,13704,451,t0463
kujawsko-pomorskie,Włocławek,24604,392,5937,61,t0464
lubelskie,bialski,23188,693,6446,122,t0601
lubelskie,biłgorajski,19727,606,5778,171,t0602
lubelskie,chełmski,13590,468,3880,134,t0603
lubelskie,hrubieszowski,15470,658,4756,173,t0604
lubelskie,janowski,11897,328,3790,101,t0605
lubelskie,krasnostawski,14137,457,4184,56,t0606
lubelskie,kraśnicki,22690,842,5874,133,t0607
lubelskie,lubartowski,19673,431,5528,109,t0608
lubelskie,lubelski,30230,1026,8257,138,t0609
lubelskie,łęczyński,15445,627,4331,232,t0610
lubelskie,łukowski,20643,711,5636,133,t0611
lubelskie,opolski,15845,613,3976,70,t0612
lubelskie,parczewski,11124,195,3198,35,t0613
lubelskie,puławski,37962,981,9804,238,t0614
lubelskie,radzyński,11952,249,3998,94,t0615
lubelskie,rycki,19922,565,5119,161,t0616
lubelskie,świdnicki,15222,437,4396,122,t0617
lubelskie,tomaszowski,19803,769,5355,92,t0618
lubelskie,włodawski,13965,431,3702,104,t0619
lubelskie,zamojski,19219,712,5792,148,t0620
lubelskie,Biała Podlaska,25902,881,5406,121,t0661
lubelskie,Chełm,21488,758,4471,157,t0662
lubelskie,Lublin,184260,4990,52623,961,t0663
lubelskie,Zamość,32986,849,7765,288,t0664
lubuskie,gorzowski,11734,181,3310,3,t0801
lubuskie,krośnieński,16867,722,3911,119,t0802
lubuskie,międzyrzecki,24864,463,5647,118,t0803
lubuskie,nowosolski,27612,838,6141,158,t0804
lubuskie,słubicki,11364,422,2916,260,t0805
lubuskie,strzelecko-drezdenecki,15272,330,4066,85,t0806
lubuskie,sulęciński,8613,271,2431,134,t0807
lubuskie,świebodziński,15767,303,4907,47,t0808
lubuskie,zielonogórski,31201,941,5633,305,t0809
lubuskie,żagański,15683,669,3998,87,t0810
lubuskie,żarski,35988,1144,7269,181,t0811
lubuskie,wschowski,6201,207,2034,91,t0812
lubuskie,Gorzów Wielkopolski,40420,1200,10039,552,t0861
lubuskie,Zielona Góra,46717,1128,15536,560,t0862
łódzkie,bełchatowski,22113,874,5885,164,t1001
łódzkie,kutnowski,27356,548,5886,64,t1002
łódzkie,łaski,9468,387,2468,78,t1003
łódzkie,łęczycki,16472,416,4348,4,t1004
łódzkie,łowicki,31977,1027,9200,150,t1005
łódzkie,łódzki wschodni,11383,305,2887,47,t1006
łódzkie,opoczyński,17114,297,4037,19,t1007
łódzkie,pabianicki,32179,1184,7722,219,t1008
łódzkie,pajęczański,8951,353,2294,36,t1009
łódzkie,piotrkowski,13766,509,3601,68,t1010
łódzkie,poddębicki,9915,440,2427,64,t1011
łódzkie,radomszczański,29030,864,6946,84,t1012
łódzkie,rawski,9685,208,2702,1,t1013
łódzkie,sieradzki,29328,983,6043,211,t1014
łódzkie,skierniewicki,8009,386,2026,70,t1015
łódzkie,tomaszowski,29682,866,7269,70,t1016
łódzkie,wieluński,22877,828,5428,167,t1017
łódzkie,wieruszowski,10353,423,2671,57,t1018
łódzkie,zduńskowolski,14186,374,4085,124,t1019
łódzkie,zgierski,36663,1161,9359,246,t1020
łódzkie,brzeziński,12204,285,3673,77,t1021
łódzkie,Łódź,319409,8610,83608,2234,t1061
łódzkie,Piotrków Trybunalski,23619,664,6220,180,t1062
łódzkie,Skierniewice,22456,724,5214,116,t1063
małopolskie,bocheński,19742,463,4392,77,t1201
małopolskie,brzeski,22051,675,6066,133,t1202
małopolskie,chrzanowski,33557,956,8336,128,t1203
małopolskie,dąbrowski,13084,824,3695,335,t1204
małopolskie,gorlicki,27983,1218,8030,169,t1205
małopolskie,krakowski,46928,1294,11469,335,t1206
małopolskie,limanowski,26517,896,6776,67,t1207
małopolskie,miechowski,22432,427,5740,61,t1208
małopolskie,myślenicki,24806,729,6326,122,t1209
