wojewodztwo,powiat_miasto,liczba_szczepien_ogolem,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,406,107,1,0,t00
dolnośląskie,bolesławiecki,5015,340,1559,252,t0201
dolnośląskie,dzierżoniowski,3508,370,653,139,t0202
dolnośląskie,głogowski,2998,148,613,14,t0203
dolnośląskie,górowski,660,61,2,2,t0204
dolnośląskie,jaworski,1945,126,398,33,t0205
dolnośląskie,jeleniogórski,2352,245,354,62,t0206
dolnośląskie,kamiennogórski,1637,117,346,70,t0207
dolnośląskie,kłodzki,9856,680,2421,159,t0208
dolnośląskie,legnicki,599,59,0,0,t0209
dolnośląskie,lubański,1637,60,397,24,t0210
dolnośląskie,lubiński,7197,476,2172,256,t0211
dolnośląskie,lwówecki,1916,122,614,56,t0212
dolnośląskie,milicki,1828,170,351,90,t0213
dolnośląskie,oleśnicki,3082,239,823,191,t0214
dolnośląskie,oławski,3186,230,846,115,t0215
dolnośląskie,polkowicki,481,48,0,0,t0216
dolnośląskie,strzeliński,1352,66,110,0,t0217
dolnośląskie,średzki,884,203,164,162,t0218
dolnośląskie,świdnicki,6108,340,1802,121,t0219
dolnośląskie,trzebnicki,3714,364,799,186,t0220
dolnośląskie,wałbrzyski,2192,287,688,200,t0221
dolnośląskie,wołowski,1847,148,488,88,t0222
dolnośląskie,wrocławski,2632,328,137,119,t0223
dolnośląskie,ząbkowicki,3001,236,767,155,t0224
dolnośląskie,zgorzelecki,5172,297,1789,127,t0225
dolnośląskie,złotoryjski,1287,42,427,0,t0226
dolnośląskie,Jelenia Góra,5424,229,1855,12,t0261
dolnośląskie,Legnica,5766,550,2355,389,t0262
dolnośląskie,Wrocław,68659,1827,24981,407,t0264
dolnośląskie,Wałbrzych,12124,734,2741,131,t0265
kujawsko-pomorskie,aleksandrowski,3395,410,588,0,t0401
kujawsko-pomorskie,brodnicki,2657,238,686,96,t0402
kujawsko-pomorskie,bydgoski,1695,240,62,44,t0403
kujawsko-pomorskie,chełmiński,1894,174,407,73,t0404
kujawsko-pomorskie,golubsko-dobrzyński,1384,102,411,0,t0405
kujawsko-pomorskie,grudziądzki,679,69,85,0,t0406
kujawsko-pomorskie,inowrocławski,6221,307,1679,134,t0407
kujawsko-pomorskie,lipnowski,2259,73,511,0,t0408
kujawsko-pomorskie,mogileński,1166,81,224,21,t0409
kujawsko-pomorskie,nakielski,1536,100,345,0,t0410
kujawsko-pomorskie,radziejowski,1962,102,597,36,t0411
kujawsko-pomorskie,rypiński,1278,46,335,9,t0412
kujawsko-pomorskie,sępoleński,2415,319,627,205,t0413
kujawsko-pomorskie,świecki,3235,219,523,74,t0414
kujawsko-pomorskie,toruński,1989,144,341,1,t0415
kujawsko-pomorskie,tucholski,1480,108,350,4,t0416
kujawsko-pomorskie,wąbrzeski,1213,60,164,0,t0417
kujawsko-pomorskie,włocławski,2074,334,310,220,t0418
kujawsko-pomorskie,żniński,2219,198,562,124,t0419
kujawsko-pomorskie,Bydgoszcz,29511,1182,9909,679,t0461
kujawsko-pomorskie,Grudziądz,5055,123,1778,0,t0462
kujawsko-pomorskie,Toruń,12175,539,3812,424,t0463
kujawsko-pomorskie,Włocławek,4045,139,808,40,t0464
lubelskie,bialski,2717,250,264,89,t0601
lubelskie,biłgorajski,3129,368,595,204,t0602
lubelskie,chełmski,1143,155,11,11,t0603
lubelskie,hrubieszowski,2284,131,522,0,t0604
lubelskie,janowski,2392,170,498,52,t0605
lubelskie,krasnostawski,2881,180,693,48,t0606
lubelskie,kraśnicki,3220,370,517,199,t0607
lubelskie,lubartowski,3095,274,792,82,t0608
lubelskie,lubelski,3848,419,591,137,t0609
lubelskie,łęczyński,2651,240,667,52,t0610
lubelskie,łukowski,3140,325,526,154,t0611
lubelskie,opolski,1972,120,449,22,t0612
lubelskie,parczewski,1994,95,556,24,t0613
lubelskie,puławski,6869,328,2131,59,t0614
lubelskie,radzyński,2407,168,527,2,t0615
lubelskie,rycki,2178,168,338,17,t0616
lubelskie,świdnicki,2383,149,290,31,t0617
lubelskie,tomaszowski,3075,174,647,60,t0618
lubelskie,włodawski,2036,60,510,0,t0619
lubelskie,zamojski,2669,325,321,114,t0620
lubelskie,Biała Podlaska,5078,180,1660,117,t0661
lubelskie,Chełm,3585,171,1183,105,t0662
lubelskie,Lublin,38425,1397,12181,492,t0663
lubelskie,Zamość,4933,235,1602,148,t0664
lubuskie,gorzowski,1567,74,263,0,t0801
lubuskie,krośnieński,2095,60,447,24,t0802
lubuskie,międzyrzecki,3460,280,876,200,t0803
lubuskie,nowosolski,4046,201,1203,0,t0804
lubuskie,słubicki,1509,109,353,17,t0805
lubuskie,strzelecko-drezdenecki,1862,203,455,87,t0806
lubuskie,sulęciński,1546,66,430,4,t0807
lubuskie,świebodziński,3023,164,799,84,t0808
lubuskie,zielonogórski,2779,346,563,224,t0809
lubuskie,żagański,1826,141,352,0,t0810
lubuskie,żarski,5174,379,1562,164,t0811
lubuskie,wschowski,1227,60,428,1,t0812
lubuskie,Gorzów Wielkopolski,7243,290,2002,161,t0861
lubuskie,Zielona Góra,7962,503,1544,120,t0862
łódzkie,bełchatowski,4008,256,1073,122,t1001
łódzkie,kutnowski,3934,437,923,219,t1002
łódzkie,łaski,1249,114,264,1,t1003
łódzkie,łęczycki,2802,261,716,166,t1004
łódzkie,łowicki,5992,382,1291,122,t1005
łódzkie,łódzki wschodni,1391,132,101,0,t1006
łódzkie,opoczyński,2335,124,507,0,t1007
łódzkie,pabianicki,4438,417,1152,258,t1008
łódzkie,pajęczański,1278,83,303,36,t1009
łódzkie,piotrkowski,1284,88,85,0,t1010
łódzkie,poddębicki,1614,227,531,147,t1011
łódzkie,radomszczański,5378,228,1825,95,t1012
łódzkie,rawski,1404,71,261,0,t1013
łódzkie,sieradzki,4580,192,1362,31,t1014
łódzkie,skierniewicki,535,10,0,0,t1015
łódzkie,tomaszowski,4322,282,1265,95,t1016
łódzkie,wieluński,2660,124,436,5,t1017
łódzkie,wieruszowski,1478,141,246,81,t1018
łódzkie,zduńskowolski,2319,202,578,74,t1019
łódzkie,zgierski,7388,185,2634,18,t1020
łódzkie,brzeziński,1850,232,321,53,t1021
łódzkie,Łódź,63673,2464,22350,858,t1061
łódzkie,Piotrków Trybunalski,4261,297,1260,171,t1062
łódzkie,Skierniewice,3655,238,1058,102,t1063
małopolskie,bocheński,2570,292,552,184,t1201
małopolskie,brzeski,3268,274,730,159,t1202
małopolskie,chrzanowski,5081,302,1012,82,t1203
małopolskie,dąbrowski,2362,135,732,58,t1204
małopolskie,gorlicki,4553,297,768,82,t1205
małopolskie,krakowski,4622,527,313,171,t1206
małopolskie,limanowski,3834,228,720,108,t1207
małopolskie,miechowski,3387,184,855,85,t1208
małopolskie,myślenicki,3077,195,652,25,t1209
małopolskie,nowosądecki,4101,447,457,190,t1210
małopolskie,nowotarski,6317,496,1387,167,t1211
małopolskie,olkuski,3284,180,672,53,t1212
małopolskie,oświęcimski,4131,274,1060,107,t1213
małopolskie,proszowicki,1756,91,447,31,t1214
małopolskie,suski,3795,159,843,0,t1215
małopolskie,tarnowski,3208,415,192,111,t1216
małopolskie,tatrzański,2640,85,627,23,t1217
małopolskie,wadowicki,3045,243,406,53,t1218
małopolskie,wielicki,1527,190,154,124,t1219
małopolskie,Kraków,74892,3138,21656,1367,t1261
małopolskie,Nowy Sącz,3220,18,866,0,t1262
małopolskie,Tarnów,7819,287,2993,198,t1263
mazowieckie,białobrzeski,994,203,102,102,t1401
mazowieckie,ciechanowski,5308,296,1199,66,t1402
mazowieckie,garwoliński,2848,245,520,88,t1403
mazowieckie,gostyniński,1534,137,241,60,t1404
mazowieckie,grodziski,5904,299,1957,210,t1405
mazowieckie,grójecki,4332,230,1263,74,t1406
mazowieckie,kozienicki,1946,137,251,0,t1407
mazowieckie,legionowski,1776,138,224,33,t1408
mazowieckie,lipski,1524,120,181,16,t1409
mazowieckie,łosicki,932,72,172,0,t1410
mazowieckie,makowski,1944,154,344,72,t1411
mazowieckie,miński,3788,292,814,71,t1412
mazowieckie,mławski,2819,324,672,120,t1413
mazowieckie,nowodworski,6638,487,2456,362,t1414
mazowieckie,ostrołęcki,1760,199,38,24,t1415
mazowieckie,ostrowski,2634,101,658,54,t1416
mazowieckie,otwocki,8232,441,2805,343,t1417
mazowieckie,piaseczyński,8337,705,2062,471,t1418
mazowieckie,płocki,3218,494,467,244,t1419
mazowieckie,płoński,3257,245,755,106,t1420
mazowieckie,pruszkowski,6590,552,2163,398,t1421
mazowieckie,przasnyski,2565,184,733,72,t1422
mazowieckie,przysuski,1335,84,254,0,t1423
mazowieckie,pułtuski,2577,187,443,30,t1424
mazowieckie,radomski,3229,299,470,78,t1425
mazowieckie,siedlecki,1219,170,64,64,t1426
mazowieckie,sierpecki,1953,161,496,12,t1427
mazowieckie,sochaczewski,2582,101,861,0,t1428
mazowieckie,sokołowski,2322,108,631,35,t1429
mazowieckie,szydłowiecki,1103,165,265,87,t1430
mazowieckie,warszawski zachodni,3561,585,620,406,t1432
mazowieckie,węgrowski,2328,210,554,58,t1433
mazowieckie,wołomiński,8094,859,2419,565,t1434
mazowieckie,wyszkowski,3284,410,645,268,t1435
mazowieckie,zwoleński,1166,114,241,64,t1436
mazowieckie,żuromiński,1569,119,435,17,t1437
mazowieckie,żyrardowski,2585,198,413,1,t1438
mazowieckie,Ostrołęka,4868,395,1336,129,t1461
mazowieckie,Płock,8021,277,1609,30,t1462
mazowieckie,Radom,12631,774,3022,279,t1463
mazowieckie,Siedlce,5449,281,1395,107,t1464
mazowieckie,Warszawa,154653,4932,52337,1133,t1465
opolskie,brzeski,3099,169,595,0,t1601
opolskie,głubczycki,3579,261,921,149,t1602
opolskie,kędzierzyńsko-kozielski,4304,249,1258,54,t1603
opolskie,kluczborski,2376,210,517,166,t1604
opolskie,krapkowicki,3372,222,1055,102,t1605
opolskie,namysłowski,1434,116,384,15,t1606
opolskie,nyski,6513,337,2211,97,t1607
opolskie,oleski,2247,204,314,43,t1608
opolskie,opolski,2940,308,469,134,t1609
opolskie,prudnicki,2518,231,772,129,t1610
opolskie,strzelecki,3065,178,737,102,t1611
opolskie,Opole,14633,661,4494,311,t1661
podkarpackie,bieszczadzki,818,30,177,2,t1801
podkarpackie,brzozowski,3293,236,834,79,t1802
podkarpackie,dębicki,3830,206,1013,30,t1803
podkarpackie,jarosławski,2706,246,671,138,t1804
podkarpackie,jasielski,3285,334,362,14,t1805
podkarpackie,kolbuszowski,1264,78,336,7,t1806
podkarpackie,krośnieński,2516,266,91,2,t1807
podkarpackie,leżajski,2575,297,584,144,t1808
podkarpackie,lubaczowski,3009,369,819,279,t1809
podkarpackie,łańcucki,3062,144,870,16,t1810
podkarpackie,mielecki,3904,370,674,132,t1811
podkarpackie,niżański,2150,162,425,0,t1812
podkarpackie,przemyski,747,133,53,53,t1813
podkarpackie,przeworski,2246,213,479,85,t1814
podkarpackie,ropczycko-sędziszowski,2096,143,417,18,t1815
podkarpackie,rzeszowski,3709,485,364,88,t1816
podkarpackie,sanocki,2018,107,546,21,t1817
podkarpackie,stalowowolski,5171,320,1314,119,t1818
podkarpackie,strzyżowski,1863,216,295,155,t1819
podkarpackie,tarnobrzeski,1187,54,262,0,t1820
podkarpackie,leski,774,40,239,0,t1821
podkarpackie,Krosno,2633,73,873,26,t1861
podkarpackie,Przemyśl,4514,224,1393,116,t1862
podkarpackie,Rzeszów,22981,1459,6474,659,t1863
podkarpackie,Tarnobrzeg,3238,196,945,97,t1864
podlaskie,augustowski,2069,101,435,12,t2001
podlaskie,białostocki,5430,683,1163,441,t2002
podlaskie,bielski,2597,121,423,13,t2003
podlaskie,grajewski,1362,46,356,0,t2004
podlaskie,hajnowski,2548,254,612,133,t2005
podlaskie,kolneński,1785,144,433,10,t2006
podlaskie,łomżyński,426,103,0,0,t2007
podlaskie,moniecki,1556,132,246,0,t2008
podlaskie,sejneński,846,73,139,23,t2009
podlaskie,siemiatycki,1561,137,282,30,t2010
podlaskie,sokólski,2131,177,305,23,t2011
podlaskie,suwalski,404,42,0,0,t2012
podlaskie,wysokomazowiecki,2884,196,350,0,t2013
podlaskie,zambrowski,1220,81,332,2,t2014
podlaskie,Białystok,25209,1037,7562,328,t2061
podlaskie,Łomża,3630,238,959,114,t2062
podlaskie,Suwałki,3122,130,874,34,t2063
pomorskie,bytowski,4517,282,1191,104,t2201
pomorskie,chojnicki,2803,224,500,88,t2202
pomorskie,człuchowski,1799,54,360,0,t2203
pomorskie,gdański,2038,171,156,0,t2204
pomorskie,kartuski,4603,259,1097,162,t2205
pomorskie,kościerski,3888,205,1138,169,t2206
pomorskie,kwidzyński,3367,195,1219,135,t2207
pomorskie,lęborski,3005,190,554,79,t2208
pomorskie,malborski,2525,102,685,0,t2209
pomorskie,nowodworski,1605,96,318,48,t2210
pomorskie,pucki,2102,233,487,115,t2211
pomorskie,słupski,1514,193,48,48,t2212
pomorskie,starogardzki,5757,280,1636,81,t2213
pomorskie,tczewski,5017,263,1632,183,t2214
pomorskie,wejherowski,7725,548,2091,299,t2215
pomorskie,sztumski,1896,131,402,0,t2216
pomorskie,Gdańsk,44587,1129,16188,269,t2261
pomorskie,Gdynia,16570,775,5285,244,t2262
pomorskie,Słupsk,3600,188,1207,95,t2263
pomorskie,Sopot,1464,339,339,0,t2264
śląskie,będziński,4495,301,1149,146,t2401
śląskie,bielski,4045,256,775,68,t2402
śląskie,cieszyński,8445,886,2052,521,t2403
śląskie,częstochowski,2432,257,217,41,t2404
śląskie,gliwicki,6114,241,1733,0,t2405
śląskie,kłobucki,3261,276,1014,144,t2406
śląskie,lubliniecki,3160,370,788,262,t2407
śląskie,mikołowski,3364,156,855,95,t2408
śląskie,myszkowski,3161,179,928,43,t2409
śląskie,pszczyński,1466,199,201,111,t2410
śląskie,raciborski,4389,295,1113,10,t2411
śląskie,rybnicki,500,24,0,0,t2412
śląskie,tarnogórski,7044,401,1403,194,t2413
śląskie,bieruńsko-lędziński,979,82,86,0,t2414
śląskie,wodzisławski,3464,287,468,114,t2415
śląskie,zawierciański,3083,273,368,6,t2416
śląskie,żywiecki,4442,357,878,159,t2417
śląskie,Bielsko-Biała,12026,279,4407,123,t2461
śląskie,Bytom,7053,437,2160,282,t2462
śląskie,Chorzów,7654,613,1650,278,t2463
śląskie,Częstochowa,10747,526,3306,230,t2464
śląskie,Dąbrowa Górnicza,4590,119,1337,88,t2465
śląskie,Gliwice,9305,319,2776,80,t2466
śląskie,Jastrzębie-Zdrój,5844,84,2490,36,t2467
śląskie,Jaworzno,2571,296,426,80,t2468
śląskie,Katowice,35233,1966,10986,758,t2469
śląskie,Mysłowice,2806,279,454,123,t2470
śląskie,Piekary Śląskie,2302,72,794,14,t2471
śląskie,Ruda Śląska,6427,423,1934,265,t2472
śląskie,Rybnik,4180,102,1579,0,t2473
śląskie,Siemianowice Śląskie,3981,84,1274,0,t2474
śląskie,Sosnowiec,7214,342,2191,139,t2475
śląskie,Świętochłowice,2106,192,433,120,t2476
śląskie,Tychy,7097,490,2219,293,t2477
śląskie,Zabrze,10178,355,3468,118,t2478
śląskie,Żory,1659,45,423,0,t2479
świętokrzyskie,buski,4502,254,1562,103,t2601
świętokrzyskie,jędrzejowski,2409,156,486,0,t2602
świętokrzyskie,kazimierski,1097,82,212,33,t2603
świętokrzyskie,kielecki,4460,405,584,107,t2604
świętokrzyskie,konecki,3146,252,706,132,t2605
świętokrzyskie,opatowski,1781,66,238,0,t2606
świętokrzyskie,ostrowiecki,2913,186,370,30,t2607
świętokrzyskie,pińczowski,1464,54,348,0,t2608
świętokrzyskie,sandomierski,3422,239,853,60,t2609
świętokrzyskie,skarżyski,2323,249,627,109,t2610
świętokrzyskie,starachowicki,3320,174,1060,107,t2611
świętokrzyskie,staszowski,2699,181,667,57,t2612
świętokrzyskie,włoszczowski,2247,221,618,104,t2613
świętokrzyskie,Kielce,17694,805,5387,575,t2661
warmińsko-mazurskie,bartoszycki,2503,82,812,0,t2801
warmińsko-mazurskie,braniewski,1710,210,338,79,t2802
warmińsko-mazurskie,działdowski,2166,166,620,96,t2803
warmińsko-mazurskie,elbląski,1275,108,181,0,t2804
warmińsko-mazurskie,ełcki,2927,209,397,14,t2805
warmińsko-mazurskie,giżycki,1912,101,530,23,t2806
warmińsko-mazurskie,iławski,2502,137,631,22,t2807
warmińsko-mazurskie,kętrzyński,1981,200,481,109,t2808
warmińsko-mazurskie,lidzbarski,1580,172,464,74,t2809
warmińsko-mazurskie,mrągowski,1516,72,498,29,t2810
warmińsko-mazurskie,nidzicki,1604,179,314,57,t2811
warmińsko-mazurskie,nowomiejski,1304,83,262,0,t2812
warmińsko-mazurskie,olecki,1266,108,305,42,t2813
warmińsko-mazurskie,olsztyński,4332,459,1083,194,t2814
warmińsko-mazurskie,ostródzki,3103,178,782,7,t2815
warmińsko-mazurskie,piski,3316,247,898,132,t2816
warmińsko-mazurskie,szczycieński,2361,174,432,8,t2817
warmińsko-mazurskie,gołdapski,795,24,148,0,t2818
warmińsko-mazurskie,węgorzewski,1252,24,412,2,t2819
warmińsko-mazurskie,Elbląg,7722,315,2672,195,t2861
warmińsko-mazurskie,Olsztyn,16112,513,5268,220,t2862
wielkopolskie,chodzieski,1435,82,359,30,t3001
wielkopolskie,czarnkowsko-trzcianecki,3213,265,853,182,t3002
wielkopolskie,gnieźnieński,5974,483,1843,249,t3003
wielkopolskie,gostyński,3617,254,750,116,t3004
wielkopolskie,grodziski,1322,84,245,0,t3005
wielkopolskie,jarociński,2222,125,525,2,t3006
wielkopolskie,kaliski,1449,156,142,52,t3007
wielkopolskie,kępiński,1989,133,502,54,t3008
wielkopolskie,kolski,2174,150,446,63,t3009
wielkopolskie,koniński,2179,377,101,101,t3010
wielkopolskie,kościański,2409,60,787,0,t3011
wielkopolskie,krotoszyński,2778,108,699,9,t3012
wielkopolskie,leszczyński,536,85,0,0,t3013
wielkopolskie,międzychodzki,2072,142,713,55,t3014
wielkopolskie,nowotomyski,1635,39,290,0,t3015
wielkopolskie,obornicki,2615,149,510,34,t3016
wielkopolskie,ostrowski,4583,375,1214,13,t3017
wielkopolskie,ostrzeszowski,1988,190,350,106,t3018
wielkopolskie,pilski,4386,302,1078,81,t3019
wielkopolskie,pleszewski,3932,260,1133,65,t3020
wielkopolskie,poznański,5659,347,1048,48,t3021
wielkopolskie,rawicki,2600,126,762,42,t3022
wielkopolskie,słupecki,3806,231,1276,168,t3023
wielkopolskie,szamotulski,4051,244,1178,202,t3024
wielkopolskie,średzki,2022,88,683,33,t3025
wielkopolskie,śremski,3537,141,1135,0,t3026
wielkopolskie,turecki,2719,192,774,102,t3027
wielkopolskie,wągrowiecki,1192,72,394,35,t3028
wielkopolskie,wolsztyński,2129,201,606,97,t3029
wielkopolskie,wrzesiński,1400,128,239,0,t3030
wielkopolskie,złotowski,1956,124,425,53,t3031
wielkopolskie,Kalisz,5780,313,2124,272,t3061
