wojewodztwo,powiat_miasto,liczba_szczepien_ogolem,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,13564,661,1373,2,t00
dolnośląskie,bolesławiecki,18449,203,5063,2,t0201
dolnośląskie,dzierżoniowski,17059,177,4480,18,t0202
dolnośląskie,głogowski,15444,78,3547,4,t0203
dolnośląskie,górowski,6006,141,1582,0,t0204
dolnośląskie,jaworski,9812,30,2634,0,t0205
dolnośląskie,jeleniogórski,15255,250,4030,32,t0206
dolnośląskie,kamiennogórski,7011,30,1962,0,t0207
dolnośląskie,kłodzki,40141,316,11765,44,t0208
dolnośląskie,legnicki,7864,6,1745,0,t0209
dolnośląskie,lubański,7180,156,2066,17,t0210
dolnośląskie,lubiński,34967,811,8487,82,t0211
dolnośląskie,lwówecki,9608,60,2349,57,t0212
dolnośląskie,milicki,9121,73,2476,0,t0213
dolnośląskie,oleśnicki,15485,308,3563,6,t0214
dolnośląskie,oławski,16555,194,4578,0,t0215
dolnośląskie,polkowicki,5121,171,1214,10,t0216
dolnośląskie,strzeliński,9748,156,2688,0,t0217
dolnośląskie,średzki,6652,104,1847,0,t0218
dolnośląskie,świdnicki,24933,148,6949,14,t0219
dolnośląskie,trzebnicki,18678,219,5168,30,t0220
dolnośląskie,wałbrzyski,10462,48,2911,1,t0221
dolnośląskie,wołowski,9706,42,2666,0,t0222
dolnośląskie,wrocławski,23241,115,5564,0,t0223
dolnośląskie,ząbkowicki,15632,111,4226,0,t0224
dolnośląskie,zgorzelecki,15948,148,5064,0,t0225
dolnośląskie,złotoryjski,8332,49,1835,44,t0226
dolnośląskie,Jelenia Góra,23639,219,5758,5,t0261
dolnośląskie,Legnica,18549,393,4900,0,t0262
dolnośląskie,Wrocław,261973,3300,66861,410,t0264
dolnośląskie,Wałbrzych,77167,1089,17764,568,t0265
kujawsko-pomorskie,aleksandrowski,45715,984,11822,156,t0401
kujawsko-pomorskie,brodnicki,15595,243,3728,10,t0402
kujawsko-pomorskie,bydgoski,14714,72,3466,0,t0403
kujawsko-pomorskie,chełmiński,9319,96,2179,6,t0404
kujawsko-pomorskie,golubsko-dobrzyński,7044,20,1802,0,t0405
kujawsko-pomorskie,grudziądzki,3967,30,1137,26,t0406
kujawsko-pomorskie,inowrocławski,29100,326,7158,0,t0407
kujawsko-pomorskie,lipnowski,11661,73,2987,1,t0408
kujawsko-pomorskie,mogileński,6261,140,1679,68,t0409
kujawsko-pomorskie,nakielski,9206,130,2030,33,t0410
kujawsko-pomorskie,radziejowski,9012,81,2066,0,t0411
kujawsko-pomorskie,rypiński,7932,140,1938,0,t0412
kujawsko-pomorskie,sępoleński,11067,52,3224,0,t0413
kujawsko-pomorskie,świecki,16555,292,4378,11,t0414
kujawsko-pomorskie,toruński,11363,86,3245,12,t0415
kujawsko-pomorskie,tucholski,7860,42,1957,0,t0416
kujawsko-pomorskie,wąbrzeski,6374,51,1852,0,t0417
kujawsko-pomorskie,włocławski,12575,124,3385,0,t0418
kujawsko-pomorskie,żniński,10666,57,2683,0,t0419
kujawsko-pomorskie,Bydgoszcz,112281,1723,26880,124,t0461
kujawsko-pomorskie,Grudziądz,28662,690,4662,0,t0462
kujawsko-pomorskie,Toruń,42685,265,11501,40,t0463
kujawsko-pomorskie,Włocławek,18799,222,4745,21,t0464
lubelskie,bialski,17796,129,5041,3,t0601
lubelskie,biłgorajski,15296,174,4232,20,t0602
lubelskie,chełmski,10158,117,2830,20,t0603
lubelskie,hrubieszowski,12076,53,3530,11,t0604
lubelskie,janowski,9829,29,2931,16,t0605
lubelskie,krasnostawski,11052,125,3369,34,t0606
lubelskie,kraśnicki,16429,273,4682,18,t0607
lubelskie,lubartowski,15776,206,4569,43,t0608
lubelskie,lubelski,23020,182,6374,41,t0609
lubelskie,łęczyński,11904,115,3122,0,t0610
lubelskie,łukowski,16045,153,4550,9,t0611
lubelskie,opolski,12135,125,3260,0,t0612
lubelskie,parczewski,9154,156,2591,0,t0613
lubelskie,puławski,29798,546,7597,35,t0614
lubelskie,radzyński,10045,41,3218,0,t0615
lubelskie,rycki,15489,125,3968,10,t0616
lubelskie,świdnicki,11733,223,3366,11,t0617
lubelskie,tomaszowski,15380,116,4303,3,t0618
lubelskie,włodawski,10756,140,2837,3,t0619
lubelskie,zamojski,14959,182,4341,8,t0620
lubelskie,Biała Podlaska,19714,236,4533,0,t0661
lubelskie,Chełm,16388,272,3560,17,t0662
lubelskie,Lublin,148203,1919,42355,606,t0663
lubelskie,Zamość,26109,322,5741,86,t0664
lubuskie,gorzowski,9323,76,2520,1,t0801
lubuskie,krośnieński,13334,217,2955,0,t0802
lubuskie,międzyrzecki,19235,417,4325,1,t0803
lubuskie,nowosolski,21060,227,4901,1,t0804
lubuskie,słubicki,8672,154,2092,1,t0805
lubuskie,strzelecko-drezdenecki,10999,114,2922,10,t0806
