wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt,dawka_1_ogolem,dawka_1_dziennie,dawka_3_ogolem,dawka_3_dziennie,dawka_przypominajaca_ogolem,dawka_przypominajaca_dziennie
woj_puste,pow_puste,6,0,1,0,t00,1,0,0,0,4,0
dolnośląskie,bolesławiecki,108709,17,38511,1,t0201,47142,2,145,0,22911,14
dolnośląskie,dzierżoniowski,106640,5,37504,0,t0202,42378,0,154,0,26604,5
dolnośląskie,głogowski,105797,12,35139,0,t0203,42085,0,184,0,28389,12
dolnośląskie,górowski,38352,0,13953,0,t0204,16465,0,74,0,7860,0
dolnośląskie,jaworski,60003,1,20763,0,t0205,25190,0,44,0,14006,1
dolnośląskie,jeleniogórski,72513,14,26290,2,t0206,31449,2,401,0,14373,10
dolnośląskie,kamiennogórski,49402,7,17212,1,t0207,19527,1,115,0,12548,5
dolnośląskie,kłodzki,190651,35,68127,0,t0208,77962,1,1318,0,43244,34
dolnośląskie,legnicki,63710,0,22014,0,t0209,27388,0,268,0,14040,0
dolnośląskie,lubański,48661,7,14808,0,t0210,20412,1,110,0,13331,6
dolnośląskie,lubiński,177641,14,66902,0,t0211,73685,0,1008,0,36046,14
dolnośląskie,lwówecki,63744,2,22869,0,t0212,26506,0,319,0,14050,2
dolnośląskie,milicki,50060,3,18752,0,t0213,20816,0,120,0,10372,3
dolnośląskie,oleśnicki,168737,26,56297,1,t0214,67348,0,507,0,44585,25
dolnośląskie,oławski,58268,4,22871,0,t0215,25881,0,99,0,9417,4
dolnośląskie,polkowicki,61916,0,21237,0,t0216,27000,0,52,0,13627,0
dolnośląskie,strzeliński,55187,0,20102,0,t0217,22660,0,518,0,11907,0
dolnośląskie,średzki,38414,3,12667,0,t0218,14482,0,484,0,10781,3
dolnośląskie,świdnicki,164902,20,55565,1,t0219,65044,0,1267,1,43026,18
dolnośląskie,trzebnicki,90811,0,33401,0,t0220,35445,0,461,0,21504,0
dolnośląskie,wałbrzyski,45851,8,17074,4,t0221,18490,1,259,0,10028,3
dolnośląskie,wołowski,63712,0,22168,0,t0222,27961,0,319,0,13264,0
dolnośląskie,wrocławski,161372,35,57926,2,t0223,63834,0,1245,0,38367,33
dolnośląskie,ząbkowicki,81713,6,29394,1,t0224,34456,0,339,0,17524,5
dolnośląskie,zgorzelecki,95909,0,31810,0,t0225,39131,0,232,0,24736,0
dolnośląskie,złotoryjski,53541,0,18375,0,t0226,22277,0,223,0,12666,0
dolnośląskie,Jelenia Góra,135481,21,49321,1,t0261,53836,0,458,0,31866,20
dolnośląskie,Legnica,136702,12,48727,1,t0262,56019,1,497,0,31459,10
dolnośląskie,Wrocław,1526292,343,552856,19,t0264,632809,27,4679,0,335948,297
dolnośląskie,Wałbrzych,277338,23,106615,0,t0265,122661,1,829,0,47233,22
kujawsko-pomorskie,aleksandrowski,160343,5,67068,0,t0401,73176,0,531,0,19568,5
kujawsko-pomorskie,brodnicki,106424,1,39723,0,t0402,44671,0,1506,0,20524,1
kujawsko-pomorskie,bydgoski,115312,12,42434,0,t0403,46590,0,400,0,25888,12
kujawsko-pomorskie,chełmiński,63398,4,23017,0,t0404,25537,0,52,0,14792,4
kujawsko-pomorskie,golubsko-dobrzyński,49180,7,18744,0,t0405,21286,0,341,0,8809,7
kujawsko-pomorskie,grudziądzki,37719,2,13895,0,t0406,16556,0,25,0,7243,2
kujawsko-pomorskie,inowrocławski,154034,28,56846,2,t0407,62410,0,528,0,34250,26
kujawsko-pomorskie,lipnowski,77718,0,28811,0,t0408,33274,0,347,0,15286,0
kujawsko-pomorskie,mogileński,55153,8,19090,0,t0409,21838,1,189,0,14036,7
kujawsko-pomorskie,nakielski,128254,0,44327,0,t0410,56000,0,493,0,27434,0
kujawsko-pomorskie,radziejowski,60194,0,23232,0,t0411,25851,0,653,0,10458,0
kujawsko-pomorskie,rypiński,53568,3,19623,0,t0412,22136,0,112,0,11697,3
kujawsko-pomorskie,sępoleński,66633,4,24918,0,t0413,29789,2,140,0,11786,2
kujawsko-pomorskie,świecki,120745,6,42573,0,t0414,50072,1,413,0,27687,5
kujawsko-pomorskie,toruński,97948,0,35653,0,t0415,44338,0,435,0,17522,0
kujawsko-pomorskie,tucholski,58002,0,21122,0,t0416,24239,0,210,0,12431,0
kujawsko-pomorskie,wąbrzeski,41570,12,14994,0,t0417,17771,0,278,0,8527,12
kujawsko-pomorskie,włocławski,92409,0,35560,0,t0418,38713,0,281,0,17855,0
kujawsko-pomorskie,żniński,72945,0,28506,0,t0419,31006,0,543,0,12890,0
kujawsko-pomorskie,Bydgoszcz,665232,114,230460,6,t0461,267747,7,1580,0,165445,101
kujawsko-pomorskie,Grudziądz,179058,0,65318,0,t0462,76611,0,615,0,36514,0
kujawsko-pomorskie,Toruń,327851,73,107154,5,t0463,126520,9,1191,0,92986,59
kujawsko-pomorskie,Włocławek,156132,27,50543,0,t0464,64149,1,1131,0,40309,26
lubelskie,bialski,90810,15,32948,6,t0601,38877,5,644,0,18341,4
lubelskie,biłgorajski,81579,0,30025,0,t0602,33782,0,83,0,17689,0
lubelskie,chełmski,53547,0,20055,0,t0603,22025,0,373,0,11094,0
lubelskie,hrubieszowski,67859,3,24267,0,t0604,28541,0,1602,0,13449,3
lubelskie,janowski,43823,0,16869,0,t0605,19134,0,545,0,7275,0
