wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt,dawka_1_ogolem,dawka_1_dziennie,dawka_3_ogolem,dawka_3_dziennie,dawka_przypominajaca_ogolem,dawka_przypominajaca_dziennie
woj_puste,pow_puste,4,0,0,0,t00,0,0,0,0,4,0
dolnośląskie,bolesławiecki,108988,0,38544,0,t0201,47172,0,155,0,23117,0
dolnośląskie,dzierżoniowski,106994,9,37547,4,t0202,42400,0,158,0,26889,5
dolnośląskie,głogowski,106153,21,35180,3,t0203,42110,2,184,0,28679,16
dolnośląskie,górowski,38420,0,13955,0,t0204,16467,0,79,0,7919,0
dolnośląskie,jaworski,60141,0,20777,0,t0205,25204,0,45,0,14115,0
dolnośląskie,jeleniogórski,72701,9,26306,0,t0206,31463,0,401,0,14531,9
dolnośląskie,kamiennogórski,49550,0,17227,0,t0207,19542,0,113,0,12668,0
dolnośląskie,kłodzki,190981,8,68147,1,t0208,77989,1,1320,0,43525,6
dolnośląskie,legnicki,63815,3,22022,2,t0209,27393,0,268,0,14132,1
dolnośląskie,lubański,48865,2,14824,0,t0210,20444,0,110,0,13487,2
dolnośląskie,lubiński,178152,12,66947,0,t0211,73733,1,1016,0,36456,11
dolnośląskie,lwówecki,63882,4,22885,1,t0212,26519,0,319,0,14159,3
dolnośląskie,milicki,50189,9,18765,0,t0213,20826,0,120,0,10478,9
dolnośląskie,oleśnicki,169437,6,56381,1,t0214,67418,1,509,0,45129,4
dolnośląskie,oławski,58336,0,22873,0,t0215,25887,0,99,0,9477,0
dolnośląskie,polkowicki,62040,11,21254,0,t0216,27014,1,53,0,13719,10
dolnośląskie,strzeliński,55302,0,20118,0,t0217,22667,0,518,0,11999,0
dolnośląskie,średzki,38542,0,12677,0,t0218,14495,0,482,0,10888,0
dolnośląskie,świdnicki,165592,18,55628,7,t0219,65106,2,1283,2,43575,7
dolnośląskie,trzebnicki,91061,8,33431,4,t0220,35476,0,462,0,21692,4
dolnośląskie,wałbrzyski,45910,0,17081,0,t0221,18494,0,259,0,10076,0
dolnośląskie,wołowski,63856,0,22186,0,t0222,27971,0,320,0,13379,0
dolnośląskie,wrocławski,162204,31,58014,3,t0223,63893,3,1252,1,39045,24
dolnośląskie,ząbkowicki,81951,6,29419,1,t0224,34471,1,345,0,17716,4
dolnośląskie,zgorzelecki,96268,0,31837,0,t0225,39158,0,233,0,25040,0
dolnośląskie,złotoryjski,53633,0,18390,0,t0226,22284,0,223,0,12736,0
dolnośląskie,Jelenia Góra,135943,9,49361,3,t0261,53866,1,458,0,32258,5
dolnośląskie,Legnica,137185,15,48761,4,t0262,56071,1,504,0,31849,10
dolnośląskie,Wrocław,1533634,127,553509,11,t0264,633462,10,4618,0,342045,106
dolnośląskie,Wałbrzych,277966,9,106672,1,t0265,122715,0,778,0,47801,8
kujawsko-pomorskie,aleksandrowski,160586,8,67102,1,t0401,73192,0,530,0,19762,7
kujawsko-pomorskie,brodnicki,106645,6,39743,0,t0402,44692,0,1508,0,20702,6
kujawsko-pomorskie,bydgoski,115557,1,42450,0,t0403,46602,0,404,0,26101,1
kujawsko-pomorskie,chełmiński,63513,0,23028,0,t0404,25538,0,52,0,14895,0
kujawsko-pomorskie,golubsko-dobrzyński,49254,3,18746,0,t0405,21288,0,341,0,8879,3
kujawsko-pomorskie,grudziądzki,37766,0,13902,0,t0406,16561,0,31,0,7272,0
kujawsko-pomorskie,inowrocławski,154526,11,56894,1,t0407,62465,0,534,0,34633,10
kujawsko-pomorskie,lipnowski,77825,0,28834,0,t0408,33275,0,347,0,15369,0
kujawsko-pomorskie,mogileński,55343,6,19099,2,t0409,21856,0,189,0,14199,4
kujawsko-pomorskie,nakielski,128564,8,44366,1,t0410,56058,0,493,0,27647,7
kujawsko-pomorskie,radziejowski,60225,0,23235,0,t0411,25852,0,653,0,10485,0
kujawsko-pomorskie,rypiński,53638,0,19628,0,t0412,22142,0,112,0,11756,0
kujawsko-pomorskie,sępoleński,66738,0,24931,0,t0413,29795,0,142,0,11870,0
kujawsko-pomorskie,świecki,121005,27,42605,2,t0414,50090,0,412,0,27898,25
kujawsko-pomorskie,toruński,98108,4,35670,0,t0415,44348,0,440,0,17650,4
kujawsko-pomorskie,tucholski,58073,0,21129,0,t0416,24245,0,209,0,12490,0
kujawsko-pomorskie,wąbrzeski,41662,0,15003,0,t0417,17778,0,278,0,8603,0
kujawsko-pomorskie,włocławski,92539,5,35580,0,t0418,38724,0,281,0,17954,5
kujawsko-pomorskie,żniński,73049,0,28511,0,t0419,31008,0,547,0,12983,0
kujawsko-pomorskie,Bydgoszcz,667749,33,230660,1,t0461,267932,1,1570,0,167587,31
kujawsko-pomorskie,Grudziądz,179494,1,65369,0,t0462,76668,0,619,0,36838,1
kujawsko-pomorskie,Toruń,329279,22,107306,4,t0463,126654,2,1192,0,94127,16
kujawsko-pomorskie,Włocławek,156619,5,50607,2,t0464,64213,0,1131,0,40668,3
lubelskie,bialski,90902,0,32962,0,t0601,38884,0,645,0,18411,0
lubelskie,biłgorajski,81758,0,30045,0,t0602,33808,0,83,0,17822,0
lubelskie,chełmski,53596,0,20055,0,t0603,22026,0,373,0,11142,0
lubelskie,hrubieszowski,67979,2,24276,0,t0604,28547,0,1603,0,13553,2
lubelskie,janowski,43876,0,16877,0,t0605,19136,0,546,0,7317,0
lubelskie,krasnostawski,62308,1,22114,0,t0606,25718,0,560,0,13916,1
lubelskie,kraśnicki,99417,4,37217,3,t0607,41523,0,375,0,20302,1
lubelskie,lubartowski,82649,2,31155,0,t0608,34910,0,1322,0,15262,2
lubelskie,lubelski,126848,0,46225,0,t0609,54279,0,781,0,25563,0
lubelskie,łęczyński,57076,0,22114,0,t0610,23957,0,588,0,10417,0
lubelskie,łukowski,85976,0,31999,0,t0611,36795,0,258,0,16924,0
lubelskie,opolski,68588,0,25114,0,t0612,29120,0,261,0,14093,0
lubelskie,parczewski,40973,0,15067,0,t0613,17729,0,504,0,7673,0
lubelskie,puławski,144120,20,53701,0,t0614,58945,3,464,0,31010,17
lubelskie,radzyński,46267,0,17224,0,t0615,19555,0,230,0,9258,0
lubelskie,rycki,77271,0,29394,0,t0616,31778,0,435,0,15664,0
lubelskie,świdnicki,73969,6,26489,0,t0617,28912,0,173,0,18395,6
lubelskie,tomaszowski,82338,0,30022,0,t0618,35240,0,298,0,16778,0
lubelskie,włodawski,49583,0,18405,0,t0619,21100,0,169,0,9909,0
lubelskie,zamojski,71811,0,27530,0,t0620,28850,0,361,0,15070,0
lubelskie,Biała Podlaska,105133,2,39477,0,t0661,45352,0,168,0,20136,2
lubelskie,Chełm,98581,10,34648,2,t0662,41908,1,190,0,21835,7
lubelskie,Lublin,657587,44,235630,7,t0663,281847,3,2902,0,137208,34
lubelskie,Zamość,131785,11,49251,0,t0664,55882,0,264,0,26388,11
lubuskie,gorzowski,45490,0,16294,0,t0801,18358,0,361,0,10477,0
