wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt,dawka_1_ogolem,dawka_1_dziennie,dawka_3_ogolem,dawka_3_dziennie,dawka_przypominajaca_ogolem,dawka_przypominajaca_dziennie
woj_puste,pow_puste,9,0,5,0,t00,0,0,0,0,4,0
dolnośląskie,bolesławiecki,114432,0,38594,0,t0201,47215,0,119,0,28504,0
dolnośląskie,dzierżoniowski,115186,3,37592,0,t0202,42464,0,130,0,35000,3
dolnośląskie,głogowski,115248,2,35246,0,t0203,42265,0,173,0,37564,2
dolnośląskie,górowski,40249,0,13959,0,t0204,16470,0,69,0,9751,0
dolnośląskie,jaworski,63772,0,20805,0,t0205,25235,0,46,0,17686,0
dolnośląskie,jeleniogórski,76773,0,26372,0,t0206,31558,0,365,0,18478,0
dolnośląskie,kamiennogórski,52579,1,17242,0,t0207,19559,0,106,0,15672,1
dolnośląskie,kłodzki,202833,3,68221,0,t0208,78074,0,628,0,55910,3
dolnośląskie,legnicki,67307,0,22039,0,t0209,27405,0,178,0,17685,0
dolnośląskie,lubański,52614,5,14862,0,t0210,20570,0,102,0,17080,5
dolnośląskie,lubiński,187871,0,67081,0,t0211,73862,0,697,0,46231,0
dolnośląskie,lwówecki,67632,0,22917,0,t0212,26547,0,227,0,17941,0
dolnośląskie,milicki,52780,1,18790,0,t0213,20846,0,105,0,13039,1
dolnośląskie,oleśnicki,181077,0,56528,0,t0214,67598,0,433,0,56518,0
dolnośląskie,oławski,60063,1,22897,0,t0215,25918,1,96,0,11152,0
dolnośląskie,polkowicki,65685,1,21289,0,t0216,27056,0,52,0,17288,1
dolnośląskie,strzeliński,58640,0,20141,0,t0217,22693,0,384,0,15422,0
dolnośląskie,średzki,41658,1,12725,0,t0218,14547,0,468,0,13918,1
dolnośląskie,świdnicki,179051,9,55773,0,t0219,65247,0,1073,0,56958,9
dolnośląskie,trzebnicki,97245,0,33478,0,t0220,35536,0,407,0,27824,0
dolnośląskie,wałbrzyski,49293,0,17098,0,t0221,18513,0,262,0,13420,0
dolnośląskie,wołowski,66817,0,22208,0,t0222,27985,0,234,0,16390,0
dolnośląskie,wrocławski,175231,8,58343,0,t0223,64265,0,939,0,51684,8
dolnośląskie,ząbkowicki,86529,0,29489,0,t0224,34555,0,260,0,22225,0
dolnośląskie,zgorzelecki,102790,2,31907,0,t0225,39215,0,215,0,31453,2
dolnośląskie,złotoryjski,56973,0,18416,0,t0226,22316,0,131,0,16110,0
dolnośląskie,Jelenia Góra,146530,3,49488,0,t0261,54017,2,417,0,42608,1
dolnośląskie,Legnica,148550,1,48883,0,t0262,56213,0,348,0,43106,1
dolnośląskie,Wrocław,1642852,67,555937,1,t0264,636599,2,3975,2,446341,62
dolnośląskie,Wałbrzych,291385,3,106871,0,t0265,122911,0,610,0,60993,3
kujawsko-pomorskie,aleksandrowski,165879,0,67133,0,t0401,73223,0,405,0,25118,0
kujawsko-pomorskie,brodnicki,111872,0,39831,0,t0402,44765,0,1344,0,25932,0
kujawsko-pomorskie,bydgoski,123575,0,42517,0,t0403,46710,0,269,0,34079,0
kujawsko-pomorskie,chełmiński,67843,0,23055,0,t0404,25570,0,53,0,19165,0
kujawsko-pomorskie,golubsko-dobrzyński,51750,0,18750,0,t0405,21296,0,340,0,11364,0
kujawsko-pomorskie,grudziądzki,39133,0,13914,0,t0406,16574,0,30,0,8615,0
kujawsko-pomorskie,inowrocławski,168138,4,57049,0,t0407,62684,0,427,0,47978,4
kujawsko-pomorskie,lipnowski,81272,0,28856,0,t0408,33306,0,343,0,18767,0
kujawsko-pomorskie,mogileński,58141,0,19145,0,t0409,21899,0,155,0,16942,0
kujawsko-pomorskie,nakielski,134865,0,44471,0,t0410,56193,0,446,0,33755,0
kujawsko-pomorskie,radziejowski,62727,0,23240,0,t0411,25857,0,528,0,13102,0
kujawsko-pomorskie,rypiński,56282,0,19664,0,t0412,22167,0,75,0,14376,0
kujawsko-pomorskie,sępoleński,70025,0,24961,0,t0413,29845,0,134,0,15085,0
kujawsko-pomorskie,świecki,128216,1,42646,0,t0414,50155,0,391,0,35024,1
kujawsko-pomorskie,toruński,102749,0,35703,0,t0415,44391,0,411,0,22244,0
kujawsko-pomorskie,tucholski,61509,0,21148,0,t0416,24263,0,155,0,15943,0
kujawsko-pomorskie,wąbrzeski,44175,0,15029,0,t0417,17801,0,244,0,11101,0
kujawsko-pomorskie,włocławski,96211,0,35626,0,t0418,38768,0,276,0,21541,0
kujawsko-pomorskie,żniński,76989,0,28520,0,t0419,31025,0,403,0,17041,0
kujawsko-pomorskie,Bydgoszcz,720646,26,231262,0,t0461,268687,2,1433,1,219264,23
kujawsko-pomorskie,Grudziądz,189803,5,65480,0,t0462,76894,1,552,0,46877,4
kujawsko-pomorskie,Toruń,357652,9,107624,0,t0463,127086,0,892,0,122050,9
kujawsko-pomorskie,Włocławek,167611,0,50724,0,t0464,64368,0,1090,0,51429,0
lubelskie,bialski,94494,0,32987,0,t0601,38921,0,592,0,21994,0
lubelskie,biłgorajski,85557,0,30130,0,t0602,33894,0,72,0,21461,0
