wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,4,0,0,0,t00
dolnośląskie,bolesławiecki,75829,24,33893,3,t0201
dolnośląskie,dzierżoniowski,71827,28,33282,4,t0202
dolnośląskie,głogowski,68004,17,30553,8,t0203
dolnośląskie,górowski,27359,10,12366,3,t0204
dolnośląskie,jaworski,40494,5,18114,0,t0205
dolnośląskie,jeleniogórski,53095,12,24290,6,t0206
dolnośląskie,kamiennogórski,33308,6,15401,5,t0207
dolnośląskie,kłodzki,133729,23,61878,7,t0208
dolnośląskie,legnicki,45294,10,20035,1,t0209
dolnośląskie,lubański,31236,17,13049,0,t0210
dolnośląskie,lubiński,129442,0,61032,0,t0211
dolnośląskie,lwówecki,43658,4,20043,2,t0212
dolnośląskie,milicki,35682,10,16662,0,t0213
dolnośląskie,oleśnicki,103388,19,46896,4,t0214
dolnośląskie,oławski,46598,75,21735,5,t0215
dolnośląskie,polkowicki,43024,0,18739,0,t0216
dolnośląskie,strzeliński,38706,14,17881,4,t0217
dolnośląskie,średzki,22969,0,10763,0,t0218
dolnośląskie,świdnicki,107147,21,48576,3,t0219
dolnośląskie,trzebnicki,62053,6,29521,1,t0220
dolnośląskie,wałbrzyski,32651,10,15393,1,t0221
dolnośląskie,wołowski,43913,0,19419,0,t0222
dolnośląskie,wrocławski,106621,11,50355,3,t0223
dolnośląskie,ząbkowicki,58089,9,26701,0,t0224
dolnośląskie,zgorzelecki,62487,19,27984,8,t0225
dolnośląskie,złotoryjski,36210,5,16189,3,t0226
dolnośląskie,Jelenia Góra,93850,4,44456,0,t0261
dolnośląskie,Legnica,93971,11,43522,3,t0262
dolnośląskie,Wrocław,1091764,143,504079,23,t0264
dolnośląskie,Wałbrzych,217941,49,100149,2,t0265
kujawsko-pomorskie,aleksandrowski,135780,26,63929,4,t0401
kujawsko-pomorskie,brodnicki,75542,43,35135,1,t0402
kujawsko-pomorskie,bydgoski,79908,1,37534,0,t0403
kujawsko-pomorskie,chełmiński,43614,1,20249,0,t0404
kujawsko-pomorskie,golubsko-dobrzyński,37372,0,17226,0,t0405
kujawsko-pomorskie,grudziądzki,27497,6,12408,1,t0406
kujawsko-pomorskie,inowrocławski,108629,18,50916,13,t0407
kujawsko-pomorskie,lipnowski,55653,0,25369,0,t0408
kujawsko-pomorskie,mogileński,34642,3,16031,0,t0409
kujawsko-pomorskie,nakielski,88256,14,39063,11,t0410
kujawsko-pomorskie,radziejowski,45825,7,21299,7,t0411
kujawsko-pomorskie,rypiński,37534,0,17493,0,t0412
kujawsko-pomorskie,sępoleński,50377,1,22906,1,t0413
kujawsko-pomorskie,świecki,81896,7,37235,4,t0414
kujawsko-pomorskie,toruński,74442,2,32513,0,t0415
kujawsko-pomorskie,tucholski,40749,22,18544,3,t0416
kujawsko-pomorskie,wąbrzeski,29504,10,13322,0,t0417
kujawsko-pomorskie,włocławski,67553,0,31960,0,t0418
kujawsko-pomorskie,żniński,54666,10,25784,8,t0419
kujawsko-pomorskie,Bydgoszcz,452202,54,207941,24,t0461
kujawsko-pomorskie,Grudziądz,128494,25,58789,12,t0462
kujawsko-pomorskie,Toruń,203948,26,92462,11,t0463
kujawsko-pomorskie,Włocławek,99005,16,44065,4,t0464
lubelskie,bialski,64358,7,29087,0,t0601
lubelskie,biłgorajski,56632,6,26596,5,t0602
lubelskie,chełmski,37536,0,17539,0,t0603
lubelskie,hrubieszowski,47166,27,21381,8,t0604
lubelskie,janowski,32791,1,15137,0,t0605
lubelskie,krasnostawski,42967,10,19606,4,t0606
lubelskie,kraśnicki,69514,12,32561,0,t0607
