wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,4,0,0,0,t00
dolnośląskie,bolesławiecki,78118,106,34334,13,t0201
dolnośląskie,dzierżoniowski,74132,70,33733,5,t0202
dolnośląskie,głogowski,70219,134,31048,28,t0203
dolnośląskie,górowski,27995,30,12498,5,t0204
dolnośląskie,jaworski,41487,64,18285,23,t0205
dolnośląskie,jeleniogórski,54517,79,24474,19,t0206
dolnośląskie,kamiennogórski,34299,86,15648,10,t0207
dolnośląskie,kłodzki,138385,259,62481,39,t0208
dolnośląskie,legnicki,46265,16,20184,2,t0209
dolnośląskie,lubański,32430,118,13260,32,t0210
dolnośląskie,lubiński,132328,319,61491,38,t0211
dolnośląskie,lwówecki,44745,7,20243,1,t0212
dolnośląskie,milicki,36698,35,16894,0,t0213
dolnośląskie,oleśnicki,106980,140,47700,21,t0214
dolnośląskie,oławski,47622,122,21798,2,t0215
dolnośląskie,polkowicki,43880,12,18949,0,t0216
dolnośląskie,strzeliński,39746,45,18064,15,t0217
dolnośląskie,średzki,23822,32,10916,5,t0218
dolnośląskie,świdnicki,110882,158,49262,22,t0219
dolnośląskie,trzebnicki,63652,0,29920,0,t0220
dolnośląskie,wałbrzyski,34015,19,15668,5,t0221
dolnośląskie,wołowski,45091,46,19621,4,t0222
dolnośląskie,wrocławski,109486,118,50827,13,t0223
dolnośląskie,ząbkowicki,60082,44,26973,8,t0224
dolnośląskie,zgorzelecki,64436,105,28255,28,t0225
dolnośląskie,złotoryjski,37046,50,16322,4,t0226
dolnośląskie,Jelenia Góra,96792,146,44936,9,t0261
dolnośląskie,Legnica,96823,122,44054,15,t0262
dolnośląskie,Wrocław,1121798,1454,508245,177,t0264
dolnośląskie,Wałbrzych,222911,307,100881,68,t0265
kujawsko-pomorskie,aleksandrowski,137662,89,64245,17,t0401
kujawsko-pomorskie,brodnicki,77403,76,35557,8,t0402
kujawsko-pomorskie,bydgoski,81689,133,37959,26,t0403
kujawsko-pomorskie,chełmiński,44869,71,20458,21,t0404
kujawsko-pomorskie,golubsko-dobrzyński,38200,51,17434,27,t0405
kujawsko-pomorskie,grudziądzki,28007,1,12590,0,t0406
kujawsko-pomorskie,inowrocławski,111289,116,51478,14,t0407
kujawsko-pomorskie,lipnowski,57084,91,25852,40,t0408
kujawsko-pomorskie,mogileński,35640,59,16306,17,t0409
kujawsko-pomorskie,nakielski,90430,95,39609,20,t0410
kujawsko-pomorskie,radziejowski,46768,36,21570,10,t0411
kujawsko-pomorskie,rypiński,38406,6,17717,0,t0412
kujawsko-pomorskie,sępoleński,51996,105,23118,16,t0413
kujawsko-pomorskie,świecki,84148,72,37824,16,t0414
kujawsko-pomorskie,toruński,75906,101,32812,19,t0415
kujawsko-pomorskie,tucholski,41743,11,18845,5,t0416
kujawsko-pomorskie,wąbrzeski,30345,0,13484,0,t0417
kujawsko-pomorskie,włocławski,69121,85,32367,9,t0418
kujawsko-pomorskie,żniński,55640,24,26041,14,t0419
kujawsko-pomorskie,Bydgoszcz,465930,760,209884,84,t0461
kujawsko-pomorskie,Grudziądz,131101,117,59435,37,t0462
kujawsko-pomorskie,Toruń,211674,532,93849,41,t0463
kujawsko-pomorskie,Włocławek,102156,275,44671,28,t0464
lubelskie,bialski,66316,80,29398,9,t0601
lubelskie,biłgorajski,58665,124,26985,26,t0602
lubelskie,chełmski,38839,75,17802,5,t0603
lubelskie,hrubieszowski,48724,61,21747,17,t0604
lubelskie,janowski,33819,36,15378,8,t0605
lubelskie,krasnostawski,44500,57,19908,3,t0606
lubelskie,kraśnicki,72205,163,32983,28,t0607
lubelskie,lubartowski,60097,68,27405,18,t0608
lubelskie,lubelski,91572,115,40533,19,t0609
lubelskie,łęczyński,43099,128,19982,28,t0610
lubelskie,łukowski,61281,112,28005,21,t0611
lubelskie,opolski,49164,27,22034,1,t0612
lubelskie,parczewski,30644,34,13589,4,t0613
lubelskie,puławski,105985,190,48883,34,t0614
lubelskie,radzyński,33370,55,15256,10,t0615
lubelskie,rycki,57086,129,26747,18,t0616
lubelskie,świdnicki,51035,158,23323,27,t0617
lubelskie,tomaszowski,60004,45,27180,8,t0618
lubelskie,włodawski,37417,71,16867,10,t0619
lubelskie,zamojski,52128,76,24698,11,t0620
lubelskie,Biała Podlaska,76585,203,34728,62,t0661
lubelskie,Chełm,68483,130,30306,25,t0662
lubelskie,Lublin,487128,918,212448,80,t0663
lubelskie,Zamość,96632,197,44101,34,t0664
lubuskie,gorzowski,32046,46,14440,3,t0801
lubuskie,krośnieński,54149,59,24914,5,t0802
lubuskie,międzyrzecki,71369,133,32392,12,t0803
lubuskie,nowosolski,99073,93,42929,16,t0804
lubuskie,słubicki,41476,12,19245,1,t0805
lubuskie,strzelecko-drezdenecki,54828,54,23635,4,t0806
lubuskie,sulęciński,34101,52,14844,2,t0807
lubuskie,świebodziński,58305,3,26327,0,t0808
lubuskie,zielonogórski,93975,13,42736,0,t0809
lubuskie,żagański,73737,53,32510,8,t0810
lubuskie,żarski,106392,106,48717,8,t0811
lubuskie,wschowski,29407,13,13793,0,t0812
lubuskie,Gorzów Wielkopolski,167123,480,73251,67,t0861
lubuskie,Zielona Góra,163395,433,74798,73,t0862
łódzkie,bełchatowski,79014,43,35378,2,t1001
łódzkie,kutnowski,94697,154,44872,23,t1002
łódzkie,łaski,38486,27,17955,9,t1003
łódzkie,łęczycki,55168,71,24853,9,t1004
łódzkie,łowicki,95154,18,44585,2,t1005
łódzkie,łódzki wschodni,40188,106,17730,16,t1006
łódzkie,opoczyński,63463,47,28281,3,t1007
łódzkie,pabianicki,116130,200,53505,24,t1008
łódzkie,pajęczański,31097,6,14034,3,t1009
łódzkie,piotrkowski,53057,3,24379,0,t1010
łódzkie,poddębicki,39499,18,18351,4,t1011
łódzkie,radomszczański,94785,86,43641,32,t1012
łódzkie,rawski,31057,18,13999,8,t1013
łódzkie,sieradzki,106542,107,47796,40,t1014
łódzkie,skierniewicki,25156,0,11732,0,t1015
łódzkie,tomaszowski,112453,159,51985,22,t1016
łódzkie,wieluński,92179,43,43009,1,t1017
łódzkie,wieruszowski,35183,30,15609,1,t1018
łódzkie,zduńskowolski,53438,59,24310,10,t1019
łódzkie,zgierski,139276,116,63779,14,t1020
łódzkie,brzeziński,36746,6,17146,0,t1021
łódzkie,Łódź,968865,1437,441231,161,t1061
łódzkie,Piotrków Trybunalski,89026,259,40070,47,t1062
łódzkie,Skierniewice,77317,45,35491,7,t1063
małopolskie,bocheński,82906,79,36630,11,t1201
małopolskie,brzeski,70959,93,32365,23,t1202
małopolskie,chrzanowski,117454,142,52724,20,t1203
małopolskie,dąbrowski,44783,21,20686,0,t1204
małopolskie,gorlicki,91037,138,41959,21,t1205
małopolskie,krakowski,169730,111,77810,19,t1206
małopolskie,limanowski,93931,93,42382,11,t1207
małopolskie,miechowski,63749,69,29993,19,t1208
małopolskie,myślenicki,109602,120,50649,27,t1209
małopolskie,nowosądecki,137104,89,60599,21,t1210
małopolskie,nowotarski,138114,93,61672,6,t1211
małopolskie,olkuski,114437,32,52468,4,t1212
małopolskie,oświęcimski,127987,73,59329,7,t1213
małopolskie,proszowicki,46242,2,21726,1,t1214
małopolskie,suski,73026,59,33960,13,t1215
małopolskie,tarnowski,100225,24,45911,2,t1216
małopolskie,tatrzański,37957,81,17356,11,t1217
małopolskie,wadowicki,126847,78,56236,7,t1218
małopolskie,wielicki,117185,177,52305,23,t1219
małopolskie,Kraków,1254944,1878,577524,240,t1261
małopolskie,Nowy Sącz,68243,42,31449,4,t1262
małopolskie,Tarnów,122587,178,54377,40,t1263
mazowieckie,białobrzeski,37753,4,17661,0,t1401
mazowieckie,ciechanowski,84908,76,39290,10,t1402
mazowieckie,garwoliński,87446,27,41205,0,t1403
mazowieckie,gostyniński,30199,0,14255,0,t1404
mazowieckie,grodziski,101136,64,45682,9,t1405
mazowieckie,grójecki,111466,123,51407,28,t1406
mazowieckie,kozienicki,46963,72,21912,6,t1407
mazowieckie,legionowski,82726,148,35277,28,t1408
mazowieckie,lipski,28065,22,13051,3,t1409
mazowieckie,łosicki,19900,28,9351,0,t1410
mazowieckie,makowski,44593,1,20010,1,t1411
mazowieckie,miński,136917,62,60550,7,t1412
mazowieckie,mławski,65072,99,30321,16,t1413
mazowieckie,nowodworski,120421,138,54459,19,t1414
mazowieckie,ostrołęcki,52530,25,24252,11,t1415
mazowieckie,ostrowski,53583,52,25816,6,t1416
