wojewodztwo,powiat_miasto,liczba_szczepien_ogolem,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,5953,331,1298,121,t00
dolnośląskie,bolesławiecki,11674,604,4428,247,t0201
dolnośląskie,dzierżoniowski,10510,458,3724,190,t0202
dolnośląskie,głogowski,9739,387,2994,48,t0203
dolnośląskie,górowski,3217,124,1133,5,t0204
dolnośląskie,jaworski,6283,322,2119,50,t0205
dolnośląskie,jeleniogórski,8563,391,2881,66,t0206
dolnośląskie,kamiennogórski,4583,190,1673,1,t0207
dolnośląskie,kłodzki,26579,1034,9895,157,t0208
dolnośląskie,legnicki,3579,102,1242,22,t0209
dolnośląskie,lubański,4842,149,1539,58,t0210
dolnośląskie,lubiński,20811,792,7162,236,t0211
dolnośląskie,lwówecki,5189,315,1905,94,t0212
dolnośląskie,milicki,5685,210,1927,72,t0213
dolnośląskie,oleśnicki,8653,305,2952,43,t0214
dolnośląskie,oławski,10434,484,3244,197,t0215
dolnośląskie,polkowicki,2574,166,889,0,t0216
dolnośląskie,strzeliński,5849,183,2151,56,t0217
dolnośląskie,średzki,3854,138,1326,42,t0218
dolnośląskie,świdnicki,16419,640,5864,187,t0219
dolnośląskie,trzebnicki,10985,232,3676,18,t0220
dolnośląskie,wałbrzyski,6175,221,2374,42,t0221
dolnośląskie,wołowski,6290,147,2162,39,t0222
dolnośląskie,wrocławski,11556,552,4047,189,t0223
dolnośląskie,ząbkowicki,9241,521,3390,190,t0224
dolnośląskie,zgorzelecki,11311,450,4393,216,t0225
dolnośląskie,złotoryjski,4746,208,1530,72,t0226
dolnośląskie,Jelenia Góra,13487,400,4670,69,t0261
dolnośląskie,Legnica,12660,329,4319,53,t0262
dolnośląskie,Wrocław,159111,4170,55142,1092,t0264
dolnośląskie,Wałbrzych,45782,1433,13853,391,t0265
kujawsko-pomorskie,aleksandrowski,28598,915,9288,307,t0401
kujawsko-pomorskie,brodnicki,9068,427,3128,150,t0402
kujawsko-pomorskie,bydgoski,7557,575,2663,137,t0403
kujawsko-pomorskie,chełmiński,5436,226,1860,55,t0404
kujawsko-pomorskie,golubsko-dobrzyński,4203,136,1376,26,t0405
kujawsko-pomorskie,grudziądzki,2424,154,864,59,t0406
kujawsko-pomorskie,inowrocławski,18239,659,6093,127,t0407
kujawsko-pomorskie,lipnowski,7059,153,2460,69,t0408
kujawsko-pomorskie,mogileński,3923,49,1284,36,t0409
kujawsko-pomorskie,nakielski,5474,221,1659,56,t0410
kujawsko-pomorskie,radziejowski,4852,222,1633,15,t0411
kujawsko-pomorskie,rypiński,4617,175,1463,63,t0412
kujawsko-pomorskie,sępoleński,7072,220,2628,101,t0413
kujawsko-pomorskie,świecki,9837,422,3658,99,t0414
kujawsko-pomorskie,toruński,7214,257,2461,74,t0415
kujawsko-pomorskie,tucholski,4579,172,1560,68,t0416
kujawsko-pomorskie,wąbrzeski,4325,132,1567,44,t0417
kujawsko-pomorskie,włocławski,7289,399,2815,178,t0418
kujawsko-pomorskie,żniński,6510,207,2226,52,t0419
kujawsko-pomorskie,Bydgoszcz,66145,1771,23479,309,t0461
kujawsko-pomorskie,Grudziądz,14651,1136,4177,142,t0462
kujawsko-pomorskie,Toruń,27751,619,9742,146,t0463
kujawsko-pomorskie,Włocławek,12152,559,4159,92,t0464
lubelskie,bialski,10447,440,3635,91,t0601
lubelskie,biłgorajski,9825,323,3323,94,t0602
lubelskie,chełmski,5511,260,1852,63,t0603
lubelskie,hrubieszowski,7956,237,2739,108,t0604
lubelskie,janowski,6704,213,2413,28,t0605
lubelskie,krasnostawski,7644,289,2826,65,t0606
lubelskie,kraśnicki,9788,329,3491,47,t0607
lubelskie,lubartowski,10095,357,3595,156,t0608
lubelskie,lubelski,13898,541,4908,103,t0609
lubelskie,łęczyński,7271,309,2583,67,t0610
lubelskie,łukowski,10059,358,3416,78,t0611
lubelskie,opolski,7144,369,2515,149,t0612
lubelskie,parczewski,5429,183,2055,59,t0613
lubelskie,puławski,17185,455,6450,160,t0614
lubelskie,radzyński,6906,256,2476,91,t0615
lubelskie,rycki,9016,479,3072,163,t0616
lubelskie,świdnicki,7463,310,2713,115,t0617
lubelskie,tomaszowski,9323,371,3399,51,t0618
lubelskie,włodawski,6303,306,2217,65,t0619
lubelskie,zamojski,9217,408,3365,92,t0620
lubelskie,Biała Podlaska,11707,443,3891,23,t0661
lubelskie,Chełm,9384,158,3084,45,t0662
lubelskie,Lublin,96485,2417,33703,1028,t0663
lubelskie,Zamość,13871,654,4364,112,t0664
lubuskie,gorzowski,5726,320,2020,117,t0801
lubuskie,krośnieński,7334,332,2385,141,t0802
lubuskie,międzyrzecki,9364,280,3227,93,t0803
lubuskie,nowosolski,11418,627,3934,230,t0804
lubuskie,słubicki,4944,168,1699,43,t0805
lubuskie,strzelecko-drezdenecki,6079,267,2005,41,t0806
lubuskie,sulęciński,4049,119,1381,24,t0807
lubuskie,świebodziński,7476,221,2874,47,t0808
lubuskie,zielonogórski,8858,346,3222,105,t0809
lubuskie,żagański,6800,352,2411,68,t0810
lubuskie,żarski,14015,576,4678,160,t0811
lubuskie,wschowski,3032,54,1016,6,t0812
lubuskie,Gorzów Wielkopolski,18265,711,6253,120,t0861
lubuskie,Zielona Góra,25244,779,8442,141,t0862
łódzkie,bełchatowski,11032,498,3993,78,t1001
łódzkie,kutnowski,11495,386,4170,92,t1002
łódzkie,łaski,4536,222,1546,28,t1003
łódzkie,łęczycki,8105,287,2996,82,t1004
łódzkie,łowicki,15979,430,6124,160,t1005
łódzkie,łódzki wschodni,4700,325,1685,56,t1006
łódzkie,opoczyński,7605,145,2694,95,t1007
łódzkie,pabianicki,14019,599,4708,200,t1008
łódzkie,pajęczański,4065,244,1326,42,t1009
łódzkie,piotrkowski,5543,212,2035,47,t1010
łódzkie,poddębicki,4241,218,1470,16,t1011
łódzkie,radomszczański,13287,332,4789,113,t1012
łódzkie,rawski,4515,254,1703,105,t1013
łódzkie,sieradzki,11562,367,4066,171,t1014
łódzkie,skierniewicki,2910,31,1108,1,t1015
łódzkie,tomaszowski,13026,454,4232,90,t1016
łódzkie,wieluński,9705,451,3246,106,t1017
łódzkie,wieruszowski,4834,251,1706,58,t1018
łódzkie,zduńskowolski,6972,265,2412,141,t1019
łódzkie,zgierski,17150,395,6225,79,t1020
łódzkie,brzeziński,6155,173,2208,77,t1021
łódzkie,Łódź,154381,4556,57861,1175,t1061
łódzkie,Piotrków Trybunalski,12236,323,4164,132,t1062
łódzkie,Skierniewice,10014,231,3407,44,t1063
małopolskie,bocheński,8750,263,2715,80,t1201
małopolskie,brzeski,10495,467,3578,133,t1202
małopolskie,chrzanowski,14990,620,5252,132,t1203
małopolskie,dąbrowski,6404,273,2233,94,t1204
małopolskie,gorlicki,14587,482,5429,152,t1205
