wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt,dawka_1_ogolem,dawka_1_dziennie,dawka_3_ogolem,dawka_3_dziennie,dawka_przypominajaca_ogolem,dawka_przypominajaca_dziennie
woj_puste,pow_puste,4,0,0,0,t00,0,0,0,0,4,0
dolnośląskie,bolesławiecki,113212,11,38585,0,t0201,47207,0,122,0,27298,11
dolnośląskie,dzierżoniowski,113046,18,37575,0,t0202,42448,0,132,0,32891,18
dolnośląskie,głogowski,113000,105,35228,0,t0203,42235,3,174,0,35363,102
dolnośląskie,górowski,39776,8,13956,0,t0204,16470,0,71,0,9279,8
dolnośląskie,jaworski,62992,23,20798,0,t0205,25229,1,46,0,16919,22
dolnośląskie,jeleniogórski,75552,13,26357,0,t0206,31537,0,370,0,17288,13
dolnośląskie,kamiennogórski,51783,0,17237,0,t0207,19554,0,107,0,14885,0
dolnośląskie,kłodzki,199200,58,68203,0,t0208,78049,0,643,0,52305,58
dolnośląskie,legnicki,66577,1,22036,0,t0209,27402,0,183,0,16956,1
dolnośląskie,lubański,51711,12,14845,0,t0210,20539,0,103,0,16224,12
dolnośląskie,lubiński,185634,122,67062,0,t0211,73832,0,722,0,44018,122
dolnośląskie,lwówecki,66758,0,22909,0,t0212,26536,0,256,0,17057,0
dolnośląskie,milicki,52287,56,18787,0,t0213,20847,2,109,0,12544,54
dolnośląskie,oleśnicki,178271,75,56485,0,t0214,67542,0,442,0,53802,75
dolnośląskie,oławski,59409,4,22887,0,t0215,25902,0,97,0,10523,4
dolnośląskie,polkowicki,64863,6,21278,0,t0216,27042,0,52,0,16491,6
dolnośląskie,strzeliński,57775,2,20132,0,t0217,22685,0,478,0,14480,2
dolnośląskie,średzki,40810,6,12713,0,t0218,14532,0,475,0,13090,6
dolnośląskie,świdnicki,175962,64,55736,3,t0219,65211,1,1107,0,53908,60
dolnośląskie,trzebnicki,95532,89,33467,0,t0220,35522,2,415,0,26128,87
dolnośląskie,wałbrzyski,48586,0,17090,0,t0221,18505,0,263,0,12728,0
dolnośląskie,wołowski,65993,1,22204,0,t0222,27984,0,258,0,15547,1
dolnośląskie,wrocławski,171145,34,58161,0,t0223,64024,0,1028,0,47932,34
dolnośląskie,ząbkowicki,85339,41,29466,0,t0224,34530,0,279,0,21064,41
dolnośląskie,zgorzelecki,100987,53,31889,0,t0225,39197,0,229,0,29672,53
dolnośląskie,złotoryjski,56266,63,18415,0,t0226,22314,0,134,0,15403,63
dolnośląskie,Jelenia Góra,144118,91,49457,1,t0261,53970,0,414,0,40277,90
dolnośląskie,Legnica,145771,101,48850,0,t0262,56168,0,357,0,40396,101
dolnośląskie,Wrocław,1605643,876,555004,3,t0264,635421,6,4098,0,411120,867
dolnośląskie,Wałbrzych,288327,123,106828,0,t0265,122879,2,635,0,57985,121
kujawsko-pomorskie,aleksandrowski,164676,78,67130,0,t0401,73220,0,435,0,23891,78
kujawsko-pomorskie,brodnicki,110502,16,39810,0,t0402,44752,0,1364,0,24576,16
kujawsko-pomorskie,bydgoski,121386,46,42496,0,t0403,46672,1,273,0,31945,45
kujawsko-pomorskie,chełmiński,66698,74,23047,1,t0404,25562,0,55,0,18034,73
kujawsko-pomorskie,golubsko-dobrzyński,51140,6,18749,0,t0405,21295,0,340,0,10756,6
kujawsko-pomorskie,grudziądzki,38791,35,13912,0,t0406,16574,1,31,0,8274,34
kujawsko-pomorskie,inowrocławski,164475,49,57012,1,t0407,62619,0,453,0,44391,48
kujawsko-pomorskie,lipnowski,80563,34,28852,1,t0408,33302,0,343,0,18066,33
kujawsko-pomorskie,mogileński,57476,6,19136,0,t0409,21897,0,164,0,16279,6
kujawsko-pomorskie,nakielski,133333,33,44437,0,t0410,56155,0,448,0,32293,33
kujawsko-pomorskie,radziejowski,62134,0,23239,0,t0411,25857,0,546,0,12492,0
kujawsko-pomorskie,rypiński,55780,15,19659,0,t0412,22165,0,76,0,13880,15
kujawsko-pomorskie,sępoleński,69319,33,24954,0,t0413,29834,0,135,0,14396,33
kujawsko-pomorskie,świecki,126420,76,42642,4,t0414,50136,0,399,0,33243,72
kujawsko-pomorskie,toruński,101395,66,35695,0,t0415,44383,0,419,0,20898,66
kujawsko-pomorskie,tucholski,60521,6,21145,0,t0416,24260,0,159,0,14957,6
kujawsko-pomorskie,wąbrzeski,43531,6,15025,0,t0417,17797,0,246,0,10463,6
kujawsko-pomorskie,włocławski,95243,45,35605,0,t0418,38746,0,276,0,20616,45
kujawsko-pomorskie,żniński,76111,25,28520,0,t0419,31022,0,403,0,16166,25
kujawsko-pomorskie,Bydgoszcz,705991,398,231107,0,t0461,268477,0,1470,0,204937,398
kujawsko-pomorskie,Grudziądz,187386,100,65450,0,t0462,76818,2,553,0,44565,98
kujawsko-pomorskie,Toruń,349589,206,107550,1,t0463,126940,2,972,0,114127,203
kujawsko-pomorskie,Włocławek,165229,46,50699,0,t0464,64334,0,1102,0,49094,46
lubelskie,bialski,93367,19,32977,0,t0601,38916,0,601,0,20873,19
lubelskie,biłgorajski,84528,49,30119,3,t0602,33886,3,72,0,20451,43
lubelskie,chełmski,55173,38,20059,0,t0603,22032,0,323,0,12759,38
lubelskie,hrubieszowski,70101,26,24286,0,t0604,28561,0,1476,0,15778,26
lubelskie,janowski,44708,0,16892,0,t0605,19152,0,526,0,8138,0
lubelskie,krasnostawski,64531,12,22142,0,t0606,25744,0,516,0,16129,12
lubelskie,kraśnicki,102304,21,37258,0,t0607,41569,0,358,0,23119,21
lubelskie,lubartowski,84714,21,31176,0,t0608,34936,0,1154,0,17448,21
lubelskie,lubelski,130029,27,46269,0,t0609,54336,0,603,0,28821,27
lubelskie,łęczyński,58686,21,22149,0,t0610,23992,0,512,0,12033,21
lubelskie,łukowski,87967,18,32012,0,t0611,36825,0,237,0,18893,18
lubelskie,opolski,70471,3,25144,0,t0612,29156,0,236,0,15935,3
lubelskie,parczewski,42028,2,15076,0,t0613,17735,1,490,0,8727,1
lubelskie,puławski,150254,151,53773,0,t0614,59011,0,392,0,37078,151
lubelskie,radzyński,47616,0,17232,0,t0615,19567,0,179,0,10638,0
lubelskie,rycki,80073,80,29424,1,t0616,31811,0,328,0,18510,79
lubelskie,świdnicki,77874,67,26536,0,t0617,28963,0,149,0,22226,67
lubelskie,tomaszowski,84504,0,30058,0,t0618,35282,0,242,0,18922,0
lubelskie,włodawski,51444,64,18416,0,t0619,21114,0,168,0,11746,64
lubelskie,zamojski,73543,18,27549,0,t0620,28868,0,367,0,16759,18
lubelskie,Biała Podlaska,108761,71,39600,0,t0661,45485,0,151,0,23525,71
lubelskie,Chełm,102279,26,34676,0,t0662,41951,0,189,0,25463,26
lubelskie,Lublin,683898,267,236173,1,t0663,282514,2,2581,0,162630,264
lubelskie,Zamość,136168,16,49315,0,t0664,55950,0,237,0,30666,16
