wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt,dawka_1_ogolem,dawka_1_dziennie,dawka_3_ogolem,dawka_3_dziennie,dawka_przypominajaca_ogolem,dawka_przypominajaca_dziennie
woj_puste,pow_puste,5,0,1,0,t00,0,0,0,0,4,0
dolnośląskie,bolesławiecki,114069,6,38591,0,t0201,47213,0,119,0,28146,6
dolnośląskie,dzierżoniowski,114567,0,37584,0,t0202,42458,0,129,0,34396,0
dolnośląskie,głogowski,114590,0,35244,0,t0203,42250,0,173,0,36923,0
dolnośląskie,górowski,40126,0,13959,0,t0204,16470,0,69,0,9628,0
dolnośląskie,jaworski,63529,0,20804,0,t0205,25234,0,46,0,17445,0
dolnośląskie,jeleniogórski,76286,0,26365,0,t0206,31545,0,365,0,18011,0
dolnośląskie,kamiennogórski,52344,0,17242,0,t0207,19556,0,107,0,15439,0
dolnośląskie,kłodzki,201658,0,68214,0,t0208,78061,0,633,0,54750,0
dolnośląskie,legnicki,67074,0,22037,0,t0209,27403,0,180,0,17454,0
dolnośląskie,lubański,52299,0,14858,0,t0210,20552,0,102,0,16787,0
dolnośląskie,lubiński,187155,0,67073,0,t0211,73843,0,703,0,45536,0
dolnośląskie,lwówecki,67415,0,22911,0,t0212,26538,0,234,0,17732,0
dolnośląskie,milicki,52643,0,18790,0,t0213,20846,0,106,0,12901,0
dolnośląskie,oleśnicki,180410,0,56512,0,t0214,67558,0,435,0,55905,0
dolnośląskie,oławski,59721,4,22889,0,t0215,25906,0,96,0,10830,4
dolnośląskie,polkowicki,65457,0,21285,0,t0216,27046,0,52,0,17074,0
dolnośląskie,strzeliński,58489,0,20138,0,t0217,22691,0,390,0,15270,0
dolnośląskie,średzki,41410,0,12715,0,t0218,14541,0,470,0,13684,0
dolnośląskie,świdnicki,178109,0,55750,0,t0219,65221,0,1077,0,56061,0
dolnośląskie,trzebnicki,96718,0,33471,0,t0220,35530,0,410,0,27307,0
dolnośląskie,wałbrzyski,49116,0,17094,0,t0221,18507,0,263,0,13252,0
dolnośląskie,wołowski,66482,0,22208,0,t0222,27985,0,239,0,16050,0
dolnośląskie,wrocławski,173543,12,58205,0,t0223,64076,0,973,0,50289,12
dolnośląskie,ząbkowicki,86138,0,29475,0,t0224,34539,0,264,0,21860,0
dolnośląskie,zgorzelecki,102132,4,31897,0,t0225,39206,1,219,0,30810,3
dolnośląskie,złotoryjski,56781,0,18415,0,t0226,22316,0,132,0,15918,0
dolnośląskie,Jelenia Góra,145762,3,49472,0,t0261,53984,0,415,0,41891,3
dolnośląskie,Legnica,147612,0,48866,0,t0262,56198,0,349,0,42199,0
dolnośląskie,Wrocław,1627747,81,555330,1,t0264,635793,0,4041,0,432583,80
dolnośląskie,Wałbrzych,290368,12,106853,0,t0265,122902,0,614,0,59999,12
kujawsko-pomorskie,aleksandrowski,165530,0,67133,0,t0401,73223,0,414,0,24760,0
kujawsko-pomorskie,brodnicki,111411,0,39822,0,t0402,44760,0,1348,0,25481,0
kujawsko-pomorskie,bydgoski,122978,0,42505,0,t0403,46687,0,271,0,33515,0
kujawsko-pomorskie,chełmiński,67487,0,23050,0,t0404,25568,0,54,0,18815,0
kujawsko-pomorskie,golubsko-dobrzyński,51611,0,18750,0,t0405,21296,0,340,0,11225,0
kujawsko-pomorskie,grudziądzki,39017,0,13913,0,t0406,16574,0,30,0,8500,0
kujawsko-pomorskie,inowrocławski,166877,13,57030,1,t0407,62640,3,429,0,46778,9
kujawsko-pomorskie,lipnowski,81109,0,28855,0,t0408,33306,0,343,0,18605,0
kujawsko-pomorskie,mogileński,57944,0,19145,0,t0409,21899,0,157,0,16743,0
kujawsko-pomorskie,nakielski,134361,4,44451,1,t0410,56175,0,446,0,33289,3
kujawsko-pomorskie,radziejowski,62562,0,23240,0,t0411,25857,0,529,0,12936,0
kujawsko-pomorskie,rypiński,56122,0,19664,0,t0412,22167,0,75,0,14216,0
kujawsko-pomorskie,sępoleński,69785,0,24957,0,t0413,29837,0,133,0,14858,0
kujawsko-pomorskie,świecki,127698,0,42646,0,t0414,50143,0,393,0,34516,0
kujawsko-pomorskie,toruński,102328,0,35700,0,t0415,44391,0,414,0,21823,0
kujawsko-pomorskie,tucholski,61295,0,21147,0,t0416,24262,0,155,0,15731,0
kujawsko-pomorskie,wąbrzeski,44048,0,15026,0,t0417,17801,0,245,0,10976,0
kujawsko-pomorskie,włocławski,95848,0,35609,0,t0418,38746,0,276,0,21217,0
kujawsko-pomorskie,żniński,76810,0,28520,0,t0419,31025,0,403,0,16862,0
kujawsko-pomorskie,Bydgoszcz,715828,39,231180,0,t0461,268561,0,1444,0,214643,39
kujawsko-pomorskie,Grudziądz,188950,13,65465,0,t0462,76856,0,550,0,46079,13
kujawsko-pomorskie,Toruń,354836,27,107582,0,t0463,127000,1,906,0,119348,26
kujawsko-pomorskie,Włocławek,166819,2,50713,0,t0464,64345,0,1093,0,50668,2
lubelskie,bialski,94335,0,32987,0,t0601,38919,0,593,0,21836,0
lubelskie,biłgorajski,85285,0,30128,0,t0602,33892,0,72,0,21193,0
lubelskie,chełmski,55672,0,20062,0,t0603,22032,0,321,0,13257,0
lubelskie,hrubieszowski,70611,0,24289,0,t0604,28563,0,1436,0,16323,0
lubelskie,janowski,44936,0,16895,0,t0605,19156,0,526,0,8359,0
lubelskie,krasnostawski,65139,0,22146,0,t0606,25747,0,464,0,16782,0
lubelskie,kraśnicki,103109,0,37261,0,t0607,41573,0,349,0,23926,0
lubelskie,lubartowski,85510,0,31178,0,t0608,34937,0,1129,0,18266,0
lubelskie,lubelski,131255,0,46288,0,t0609,54365,0,592,0,30010,0
lubelskie,łęczyński,59108,0,22150,0,t0610,23996,0,506,0,12456,0
lubelskie,łukowski,88444,0,32015,0,t0611,36824,0,234,0,19371,0
lubelskie,opolski,70960,8,25150,1,t0612,29164,3,234,0,16412,4
lubelskie,parczewski,42317,0,15077,0,t0613,17735,0,484,0,9021,0
lubelskie,puławski,151597,0,53784,0,t0614,59022,0,388,0,38403,0
lubelskie,radzyński,47983,0,17234,0,t0615,19571,0,163,0,11015,0
lubelskie,rycki,80482,0,29427,0,t0616,31814,0,324,0,18917,0
lubelskie,świdnicki,78617,4,26536,0,t0617,28963,0,146,0,22972,4
lubelskie,tomaszowski,84907,0,30059,0,t0618,35286,0,234,0,19328,0
lubelskie,włodawski,51902,0,18416,0,t0619,21116,0,168,0,12202,0
lubelskie,zamojski,74310,0,27550,0,t0620,28868,0,367,0,17525,0
lubelskie,Biała Podlaska,109522,0,39625,0,t0661,45505,0,140,0,24252,0
lubelskie,Chełm,103216,0,34683,0,t0662,41956,0,185,0,26392,0
lubelskie,Lublin,691827,18,236266,1,t0663,282637,0,2525,0,170399,17
lubelskie,Zamość,137262,0,49320,0,t0664,55955,0,229,0,31758,0
lubuskie,gorzowski,48098,0,16303,0,t0801,18375,0,364,0,13056,0
lubuskie,krośnieński,78795,0,27503,0,t0802,32027,0,57,0,19208,0
lubuskie,międzyrzecki,100635,5,35433,0,t0803,40869,0,668,0,23665,5
lubuskie,nowosolski,145427,3,47529,0,t0804,60042,0,384,0,37472,3
lubuskie,słubicki,64828,0,22250,0,t0805,25987,0,105,0,16486,0
lubuskie,strzelecko-drezdenecki,77701,0,26312,0,t0806,33652,0,177,0,17560,0
lubuskie,sulęciński,51958,3,16699,0,t0807,21605,0,292,0,13362,3
lubuskie,świebodziński,82993,0,28937,0,t0808,34163,0,99,0,19794,0
lubuskie,zielonogórski,129367,0,46456,0,t0809,54617,0,831,0,27463,0
lubuskie,żagański,114210,0,36699,0,t0810,45138,0,563,0,31810,0
lubuskie,żarski,153906,1,53366,0,t0811,61838,0,224,0,38478,1
lubuskie,wschowski,43743,0,15383,0,t0812,17309,0,162,0,10889,0
lubuskie,Gorzów Wielkopolski,260204,9,84259,0,t0861,107849,0,580,0,67516,9
lubuskie,Zielona Góra,250079,19,84165,0,t0862,93813,0,527,0,71574,19
łódzkie,bełchatowski,118369,14,39436,0,t1001,47134,0,428,0,31371,14
łódzkie,kutnowski,139800,2,49935,0,t1002,53517,0,179,0,36169,2
łódzkie,łaski,53915,0,19497,0,t1003,21212,0,117,0,13089,0
łódzkie,łęczycki,78473,0,27671,0,t1004,32497,0,504,0,17801,0
