wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt,dawka_1_ogolem,dawka_1_dziennie,dawka_3_ogolem,dawka_3_dziennie,dawka_przypominajaca_ogolem,dawka_przypominajaca_dziennie
woj_puste,pow_puste,4,0,0,0,t00,0,0,0,0,4,0
dolnośląskie,bolesławiecki,108768,29,38515,2,t0201,47146,1,145,0,22962,26
dolnośląskie,dzierżoniowski,106726,11,37514,0,t0202,42387,2,154,0,26671,9
dolnośląskie,głogowski,105869,22,35149,7,t0203,42089,2,184,0,28447,13
dolnośląskie,górowski,38382,0,13954,0,t0204,16466,0,80,0,7882,0
dolnośląskie,jaworski,60030,5,20765,1,t0205,25190,0,44,0,14031,4
dolnośląskie,jeleniogórski,72569,13,26293,0,t0206,31454,1,401,0,14421,12
dolnośląskie,kamiennogórski,49431,5,17218,2,t0207,19528,0,115,0,12570,3
dolnośląskie,kłodzki,190741,31,68130,0,t0208,77965,0,1318,0,43328,31
dolnośląskie,legnicki,63731,8,22014,0,t0209,27389,0,268,0,14060,8
dolnośląskie,lubański,48720,9,14816,0,t0210,20417,0,110,0,13377,9
dolnośląskie,lubiński,177791,53,66908,4,t0211,73700,7,1010,1,36173,41
dolnośląskie,lwówecki,63771,9,22875,3,t0212,26509,2,319,0,14068,4
dolnośląskie,milicki,50099,7,18759,4,t0213,20818,0,120,0,10402,3
dolnośląskie,oleśnicki,168847,27,56313,7,t0214,67358,5,507,0,44669,15
dolnośląskie,oławski,58279,0,22871,0,t0215,25882,0,99,0,9427,0
dolnośląskie,polkowicki,61941,0,21240,0,t0216,27004,0,52,0,13645,0
dolnośląskie,strzeliński,55225,38,20106,4,t0217,22662,2,518,0,11939,32
dolnośląskie,średzki,38431,4,12668,0,t0218,14484,1,483,0,10796,3
dolnośląskie,świdnicki,165063,51,55586,12,t0219,65060,5,1269,0,43148,34
dolnośląskie,trzebnicki,90849,6,33402,1,t0220,35447,0,461,0,21539,5
dolnośląskie,wałbrzyski,45863,0,17077,0,t0221,18490,0,259,0,10037,0
dolnośląskie,wołowski,63731,5,22169,0,t0222,27961,0,319,0,13282,5
