wojewodztwo,powiat_miasto,liczba_szczepien_ogolem,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,4237,0,796,0,t00
dolnośląskie,bolesławiecki,10088,50,3913,0,t0201
dolnośląskie,dzierżoniowski,8949,86,3281,14,t0202
dolnośląskie,głogowski,8406,54,2650,35,t0203
dolnośląskie,górowski,2510,24,893,0,t0204
dolnośląskie,jaworski,5040,1,1805,0,t0205
dolnośląskie,jeleniogórski,6843,84,2404,20,t0206
dolnośląskie,kamiennogórski,4000,12,1532,0,t0207
dolnośląskie,kłodzki,22826,505,8789,166,t0208
dolnośląskie,legnicki,2846,12,994,6,t0209
dolnośląskie,lubański,4074,82,1328,18,t0210
dolnośląskie,lubiński,17492,347,5832,130,t0211
dolnośląskie,lwówecki,4309,102,1514,31,t0212
dolnośląskie,milicki,4678,30,1689,0,t0213
dolnośląskie,oleśnicki,7604,75,2702,8,t0214
dolnośląskie,oławski,8358,12,2683,6,t0215
dolnośląskie,polkowicki,1977,29,707,19,t0216
dolnośląskie,strzeliński,4931,112,1821,36,t0217
dolnośląskie,średzki,2936,113,959,48,t0218
dolnośląskie,świdnicki,14104,248,5033,89,t0219
dolnośląskie,trzebnicki,9559,271,3361,73,t0220
dolnośląskie,wałbrzyski,5360,113,2139,30,t0221
dolnośląskie,wołowski,5300,29,1864,9,t0222
dolnośląskie,wrocławski,9385,93,3162,8,t0223
dolnośląskie,ząbkowicki,7812,66,2908,13,t0224
dolnośląskie,zgorzelecki,9959,98,3881,7,t0225
dolnośląskie,złotoryjski,3838,110,1259,35,t0226
dolnośląskie,Jelenia Góra,11604,103,4209,24,t0261
dolnośląskie,Legnica,11049,265,3828,144,t0262
dolnośląskie,Wrocław,140089,1180,49165,479,t0264
dolnośląskie,Wałbrzych,37288,955,12028,95,t0265
kujawsko-pomorskie,aleksandrowski,23717,604,8281,225,t0401
kujawsko-pomorskie,brodnicki,7518,91,2570,23,t0402
kujawsko-pomorskie,bydgoski,5782,69,2085,45,t0403
kujawsko-pomorskie,chełmiński,4628,69,1690,6,t0404
kujawsko-pomorskie,golubsko-dobrzyński,3584,34,1210,16,t0405
kujawsko-pomorskie,grudziądzki,1961,47,726,22,t0406
kujawsko-pomorskie,inowrocławski,15248,230,5320,31,t0407
kujawsko-pomorskie,lipnowski,6071,36,2115,0,t0408
kujawsko-pomorskie,mogileński,3313,4,1123,0,t0409
kujawsko-pomorskie,nakielski,4634,45,1403,0,t0410
kujawsko-pomorskie,radziejowski,4151,27,1492,1,t0411
kujawsko-pomorskie,rypiński,3814,28,1117,6,t0412
kujawsko-pomorskie,sępoleński,6103,71,2245,26,t0413
kujawsko-pomorskie,świecki,8379,72,3203,2,t0414
kujawsko-pomorskie,toruński,6128,70,2116,33,t0415
kujawsko-pomorskie,tucholski,3953,0,1333,0,t0416
kujawsko-pomorskie,wąbrzeski,3685,55,1294,29,t0417
kujawsko-pomorskie,włocławski,5791,89,2247,26,t0418
kujawsko-pomorskie,żniński,5677,12,1993,0,t0419
kujawsko-pomorskie,Bydgoszcz,58446,672,21717,234,t0461
kujawsko-pomorskie,Grudziądz,10907,184,3679,37,t0462
kujawsko-pomorskie,Toruń,25372,260,8999,60,t0463
kujawsko-pomorskie,Włocławek,10480,79,3766,0,t0464
lubelskie,bialski,8681,86,3065,12,t0601
lubelskie,biłgorajski,8366,107,2981,1,t0602
lubelskie,chełmski,4250,62,1460,2,t0603
lubelskie,hrubieszowski,6647,97,2211,14,t0604
lubelskie,janowski,5874,52,2208,0,t0605
lubelskie,krasnostawski,6510,24,2556,0,t0606
lubelskie,kraśnicki,8354,106,3193,1,t0607
lubelskie,lubartowski,8471,175,3013,3,t0608
lubelskie,lubelski,11303,77,4064,13,t0609
lubelskie,łęczyński,6260,100,2278,30,t0610
lubelskie,łukowski,8703,88,2995,30,t0611
lubelskie,opolski,5855,48,2060,12,t0612
lubelskie,parczewski,4696,12,1782,0,t0613
lubelskie,puławski,14970,60,5698,0,t0614
lubelskie,radzyński,5960,33,2167,0,t0615
lubelskie,rycki,7267,32,2419,0,t0616
lubelskie,świdnicki,6311,163,2335,10,t0617
lubelskie,tomaszowski,7997,84,2940,14,t0618
lubelskie,włodawski,5250,0,1862,0,t0619
lubelskie,zamojski,7578,118,2860,31,t0620
lubelskie,Biała Podlaska,10024,77,3727,17,t0661
lubelskie,Chełm,8384,44,2810,0,t0662
lubelskie,Lublin,84210,882,30067,518,t0663
lubelskie,Zamość,11384,66,3813,1,t0664
lubuskie,gorzowski,4651,12,1617,0,t0801
lubuskie,krośnieński,5817,12,1986,0,t0802
lubuskie,międzyrzecki,8128,31,2820,0,t0803
lubuskie,nowosolski,9585,0,3403,0,t0804
lubuskie,słubicki,4008,12,1454,1,t0805
lubuskie,strzelecko-drezdenecki,5061,32,1741,1,t0806
lubuskie,sulęciński,3548,30,1251,0,t0807
lubuskie,świebodziński,6642,30,2572,2,t0808
lubuskie,zielonogórski,7625,33,2801,1,t0809
lubuskie,żagański,5404,40,1991,1,t0810
lubuskie,żarski,11766,96,4082,30,t0811
lubuskie,wschowski,2694,6,888,1,t0812
lubuskie,Gorzów Wielkopolski,15952,74,5703,4,t0861
lubuskie,Zielona Góra,21499,417,7931,14,t0862
łódzkie,bełchatowski,9260,66,3484,0,t1001
łódzkie,kutnowski,9865,88,3752,0,t1002
łódzkie,łaski,3682,0,1222,0,t1003
łódzkie,łęczycki,6739,32,2472,0,t1004
