wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt,dawka_1_ogolem,dawka_1_dziennie,dawka_3_ogolem,dawka_3_dziennie,dawka_przypominajaca_ogolem,dawka_przypominajaca_dziennie
woj_puste,pow_puste,24,0,0,0,t00,0,0,0,0,24,0
dolnośląskie,bolesławiecki,115072,12,38593,0,t0201,47217,0,119,0,29143,12
dolnośląskie,dzierżoniowski,116249,0,37591,0,t0202,42464,0,130,0,36064,0
dolnośląskie,głogowski,116558,13,35250,0,t0203,42267,0,176,0,38865,13
dolnośląskie,górowski,40334,1,13959,0,t0204,16470,0,69,0,9836,1
dolnośląskie,jaworski,64384,0,20807,0,t0205,25234,0,45,0,18298,0
dolnośląskie,jeleniogórski,77170,26,26379,0,t0206,31560,0,365,0,18866,26
dolnośląskie,kamiennogórski,52897,0,17242,0,t0207,19559,0,105,0,15991,0
dolnośląskie,kłodzki,203860,9,68221,0,t0208,78077,0,628,0,56934,9
dolnośląskie,legnicki,67746,3,22039,0,t0209,27404,0,178,0,18125,3
dolnośląskie,lubański,53205,11,14862,0,t0210,20570,0,102,0,17671,11
dolnośląskie,lubiński,189489,9,67080,0,t0211,73865,0,696,0,47848,9
dolnośląskie,lwówecki,68192,0,22917,0,t0212,26546,0,226,0,18503,0
dolnośląskie,milicki,52955,0,18790,0,t0213,20848,0,105,0,13212,0
dolnośląskie,oleśnicki,182279,7,56535,0,t0214,67607,0,442,0,57695,7
dolnośląskie,oławski,60670,18,22898,0,t0215,25921,0,97,0,11754,18
dolnośląskie,polkowicki,66190,13,21293,0,t0216,27059,0,57,0,17781,13
dolnośląskie,strzeliński,58951,0,20141,0,t0217,22693,0,384,0,15733,0
dolnośląskie,średzki,41895,0,12725,0,t0218,14547,0,468,0,14155,0
dolnośląskie,świdnicki,180820,19,55774,0,t0219,65247,0,1079,0,58720,19
dolnośląskie,trzebnicki,98323,20,33479,0,t0220,35537,0,406,0,28901,20
dolnośląskie,wałbrzyski,49463,20,17099,0,t0221,18513,0,262,0,13589,20
dolnośląskie,wołowski,67195,9,22208,0,t0222,27982,0,232,0,16773,9
dolnośląskie,wrocławski,176455,14,58407,0,t0223,64354,0,950,0,52744,14
dolnośląskie,ząbkowicki,86864,12,29492,0,t0224,34557,0,260,0,22555,12
dolnośląskie,zgorzelecki,103653,26,31908,0,t0225,39219,0,191,0,32335,26
dolnośląskie,złotoryjski,57383,2,18416,0,t0226,22316,0,131,0,16520,2
dolnośląskie,Jelenia Góra,148957,16,49490,0,t0261,54022,0,422,0,45023,16
dolnośląskie,Legnica,150114,75,48885,0,t0262,56208,1,348,0,44673,74
dolnośląskie,Wrocław,1664778,254,556123,0,t0264,636867,0,4238,0,467550,254
dolnośląskie,Wałbrzych,291856,0,106875,0,t0265,122919,0,603,0,61459,0
kujawsko-pomorskie,aleksandrowski,166173,0,67132,0,t0401,73221,0,405,0,25415,0
kujawsko-pomorskie,brodnicki,112734,7,39831,0,t0402,44768,0,1344,0,26791,7
kujawsko-pomorskie,bydgoski,124377,14,42517,0,t0403,46716,0,270,0,34874,14
kujawsko-pomorskie,chełmiński,68277,7,23055,0,t0404,25570,0,53,0,19599,7
kujawsko-pomorskie,golubsko-dobrzyński,51921,0,18751,0,t0405,21295,0,339,0,11536,0
kujawsko-pomorskie,grudziądzki,39204,0,13914,0,t0406,16574,0,30,0,8686,0
kujawsko-pomorskie,inowrocławski,170068,25,57051,0,t0407,62686,0,427,0,49904,25
kujawsko-pomorskie,lipnowski,81545,0,28856,0,t0408,33306,0,342,0,19041,0
kujawsko-pomorskie,mogileński,58484,0,19145,0,t0409,21899,0,154,0,17286,0
kujawsko-pomorskie,nakielski,135427,25,44471,0,t0410,56194,0,443,0,34319,25
kujawsko-pomorskie,radziejowski,62947,15,23241,0,t0411,25857,0,528,0,13321,15
kujawsko-pomorskie,rypiński,56467,0,19664,0,t0412,22167,0,75,0,14561,0
kujawsko-pomorskie,sępoleński,70469,26,24961,0,t0413,29847,0,134,0,15527,26
kujawsko-pomorskie,świecki,128666,7,42648,0,t0414,50156,0,389,0,35473,7
kujawsko-pomorskie,toruński,103061,0,35703,0,t0415,44393,0,411,0,22554,0
kujawsko-pomorskie,tucholski,61659,0,21148,0,t0416,24263,0,157,0,16091,0
kujawsko-pomorskie,wąbrzeski,44269,25,15029,0,t0417,17801,0,244,0,11195,25
kujawsko-pomorskie,włocławski,97061,3,35633,0,t0418,38773,0,276,0,22379,3
kujawsko-pomorskie,żniński,77247,24,28520,0,t0419,31025,0,403,0,17299,24
kujawsko-pomorskie,Bydgoszcz,729387,29,231292,0,t0461,268732,0,1463,2,227900,27
kujawsko-pomorskie,Grudziądz,191931,22,65482,0,t0462,76898,0,558,0,48993,22
kujawsko-pomorskie,Toruń,362710,31,107638,0,t0463,127114,0,918,0,127040,31
kujawsko-pomorskie,Włocławek,168348,38,50724,0,t0464,64371,0,1083,0,52170,38
lubelskie,bialski,95052,7,32987,0,t0601,38921,0,591,0,22553,7
lubelskie,biłgorajski,85623,0,30131,0,t0602,33894,0,72,0,21526,0
lubelskie,chełmski,55915,5,20062,0,t0603,22032,0,317,0,13504,5
lubelskie,hrubieszowski,70735,0,24290,0,t0604,28563,0,1431,0,16451,0
lubelskie,janowski,45223,0,16897,0,t0605,19158,0,524,0,8644,0
lubelskie,krasnostawski,65782,8,22147,0,t0606,25746,0,463,0,17426,8
lubelskie,kraśnicki,103833,6,37270,0,t0607,41577,0,349,0,24637,6
lubelskie,lubartowski,86092,2,31179,0,t0608,34939,0,1116,0,18858,2
lubelskie,lubelski,132073,1,46288,0,t0609,54356,0,582,0,30847,1
lubelskie,łęczyński,59350,0,22151,0,t0610,23998,0,502,0,12699,0
lubelskie,łukowski,89016,18,32015,0,t0611,36823,0,232,0,19946,18
lubelskie,opolski,71233,0,25156,0,t0612,29164,0,232,0,16681,0
lubelskie,parczewski,42597,0,15077,0,t0613,17741,0,483,0,9296,0
lubelskie,puławski,153122,0,53790,0,t0614,59025,0,389,0,39918,0
lubelskie,radzyński,48119,0,17234,0,t0615,19571,0,163,0,11151,0
lubelskie,rycki,80879,0,29428,0,t0616,31814,0,322,0,19315,0
lubelskie,świdnicki,79178,19,26535,0,t0617,28970,0,145,0,23528,19
lubelskie,tomaszowski,85224,2,30060,0,t0618,35288,0,233,0,19643,2
lubelskie,włodawski,52208,26,18417,0,t0619,21118,0,168,0,12505,26
lubelskie,zamojski,74709,18,27551,0,t0620,28868,0,366,0,17924,18
lubelskie,Biała Podlaska,110063,3,39639,0,t0661,45519,0,140,0,24765,3
lubelskie,Chełm,104121,0,34684,0,t0662,41959,0,185,0,27293,0
lubelskie,Lublin,702800,63,236393,0,t0663,282922,0,2513,0,180972,63
lubelskie,Zamość,138895,0,49336,0,t0664,55966,0,234,0,33359,0
lubuskie,gorzowski,48861,0,16303,0,t0801,18381,0,363,0,13814,0
lubuskie,krośnieński,79170,0,27504,0,t0802,32039,0,56,0,19571,0
lubuskie,międzyrzecki,101501,15,35434,0,t0803,40873,0,667,0,24527,15
lubuskie,nowosolski,147358,45,47532,0,t0804,60050,0,383,0,39393,45
lubuskie,słubicki,65170,5,22254,0,t0805,25991,0,105,0,16820,5
lubuskie,strzelecko-drezdenecki,78528,11,26311,0,t0806,33652,0,175,0,18390,11
lubuskie,sulęciński,52731,0,16716,0,t0807,21631,0,291,0,14093,0
lubuskie,świebodziński,83777,2,28946,0,t0808,34184,0,102,0,20545,2
lubuskie,zielonogórski,130082,3,46461,0,t0809,54623,0,827,0,28171,3
lubuskie,żagański,115292,3,36704,0,t0810,45145,0,555,0,32888,3
lubuskie,żarski,155881,20,53379,0,t0811,61843,0,223,0,40436,20
lubuskie,wschowski,43903,0,15389,0,t0812,17315,0,161,0,11038,0
lubuskie,Gorzów Wielkopolski,264696,30,84313,0,t0861,107949,0,577,0,71857,30
lubuskie,Zielona Góra,255457,5,84211,0,t0862,93894,0,553,0,76799,5
łódzkie,bełchatowski,118938,18,39445,0,t1001,47141,0,425,0,31927,18
łódzkie,kutnowski,141952,9,49946,0,t1002,53535,0,178,0,38293,9
łódzkie,łaski,54166,0,19501,0,t1003,21212,0,116,0,13337,0
łódzkie,łęczycki,79050,9,27675,0,t1004,32501,0,501,0,18373,9
łódzkie,łowicki,129051,0,48392,0,t1005,52756,0,441,0,27462,0
łódzkie,łódzki wschodni,69754,15,20621,0,t1006,24656,0,253,0,24224,15
łódzkie,opoczyński,89935,0,31599,0,t1007,38176,0,248,0,19912,0
łódzkie,pabianicki,185144,32,60482,0,t1008,66632,0,574,0,57456,32
łódzkie,pajęczański,44086,0,15214,0,t1009,18173,0,57,0,10642,0
łódzkie,piotrkowski,77102,0,27321,0,t1010,31312,0,434,0,18035,0
łódzkie,poddębicki,55858,0,20037,0,t1011,22053,0,440,0,13328,0
łódzkie,radomszczański,138498,23,47987,0,t1012,53741,4,512,0,36258,19
łódzkie,rawski,45137,0,15787,0,t1013,18345,0,142,0,10863,0
łódzkie,sieradzki,154152,12,53280,0,t1014,63084,0,760,0,37028,12
łódzkie,skierniewicki,32774,0,12679,0,t1015,14192,0,291,0,5612,0
łódzkie,tomaszowski,159857,0,57138,0,t1016,64842,0,542,0,37335,0
łódzkie,wieluński,126965,0,46639,0,t1017,51944,0,564,0,27818,0
łódzkie,wieruszowski,51415,0,17292,0,t1018,20755,0,151,0,13217,0
łódzkie,zduńskowolski,80147,0,26681,0,t1019,30890,0,134,0,22442,0
łódzkie,zgierski,217475,11,71284,0,t1020,80883,0,541,0,64767,11
łódzkie,brzeziński,49775,0,18851,0,t1021,20400,0,89,0,10435,0
łódzkie,Łódź,1444296,188,484167,0,t1061,547534,0,6632,0,405963,188
łódzkie,Piotrków Trybunalski,136330,0,44554,0,t1062,51790,0,507,0,39479,0
łódzkie,Skierniewice,113256,2,39565,0,t1063,44943,0,847,0,27901,2
małopolskie,bocheński,129692,13,43729,0,t1201,53490,0,256,0,32217,13
małopolskie,brzeski,100971,4,36423,0,t1202,42037,0,166,0,22345,4
małopolskie,chrzanowski,176924,13,58255,0,t1203,68301,0,397,0,49971,13
małopolskie,dąbrowski,62018,0,23209,0,t1204,26181,0,198,0,12430,0
małopolskie,gorlicki,124690,10,46077,0,t1205,52004,0,215,0,26394,10
małopolskie,krakowski,259830,17,86993,0,t1206,98014,0,1691,0,73132,17
małopolskie,limanowski,131801,4,47976,0,t1207,57243,0,350,0,26232,4
małopolskie,miechowski,82809,0,32028,0,t1208,34651,0,107,0,16023,0
małopolskie,myślenicki,153922,7,56379,0,t1209,64380,0,516,0,32647,7
małopolskie,nowosądecki,185164,43,65823,0,t1210,81097,0,321,0,37923,43
małopolskie,nowotarski,189233,24,68315,0,t1211,82070,0,505,0,38343,24
małopolskie,olkuski,167048,0,57626,0,t1212,66045,0,354,0,43023,0
małopolskie,oświęcimski,196707,14,65268,0,t1213,72694,0,582,0,58163,14
małopolskie,proszowicki,65571,0,24784,0,t1214,26985,0,185,0,13617,0
małopolskie,suski,104428,23,37596,0,t1215,41294,0,215,0,25323,23
małopolskie,tarnowski,137737,17,50446,0,t1216,57396,0,401,0,29494,17
małopolskie,tatrzański,54592,8,19349,0,t1217,21756,0,88,0,13399,8
małopolskie,wadowicki,190121,5,62851,0,t1218,76533,0,367,0,50370,5
małopolskie,wielicki,184223,5,59959,0,t1219,72314,0,388,0,51562,5
małopolskie,Kraków,1853571,126,630512,0,t1261,701328,0,4959,0,516772,126
małopolskie,Nowy Sącz,105995,16,34930,0,t1262,39734,0,173,0,31158,16
małopolskie,Tarnów,189225,41,61603,0,t1263,73813,0,352,0,53457,41
mazowieckie,białobrzeski,51395,0,19610,0,t1401,21758,0,477,0,9550,0
mazowieckie,ciechanowski,120902,0,43219,0,t1402,48145,0,527,0,29011,0
mazowieckie,garwoliński,126509,10,46882,0,t1403,50963,0,208,0,28456,10
mazowieckie,gostyniński,43580,0,15746,0,t1404,16553,0,154,0,11127,0
mazowieckie,grodziski,155715,11,51808,0,t1405,59307,0,526,0,44074,11
mazowieckie,grójecki,157322,4,56812,0,t1406,65523,0,469,0,34518,4
mazowieckie,kozienicki,69420,16,24307,0,t1407,26958,0,164,0,17991,16
mazowieckie,legionowski,148687,89,41299,0,t1408,51472,0,503,0,55413,89
mazowieckie,lipski,38415,8,14222,0,t1409,15740,0,167,0,8286,8
mazowieckie,łosicki,28239,0,10348,0,t1410,11217,0,19,0,6655,0
mazowieckie,makowski,62864,0,22419,0,t1411,26592,0,165,0,13688,0
mazowieckie,miński,202662,0,68434,0,t1412,82728,0,523,0,50977,0
mazowieckie,mławski,93363,0,33727,0,t1413,37501,0,520,0,21615,0
mazowieckie,nowodworski,164439,16,59387,0,t1414,71646,0,599,0,32807,16
mazowieckie,ostrołęcki,72809,0,27298,0,t1415,30349,0,194,0,14968,0
mazowieckie,ostrowski,76616,5,29160,0,t1416,29877,0,400,0,17179,5
mazowieckie,otwocki,160461,15,52576,0,t1417,56283,0,1311,0,50291,15
mazowieckie,piaseczyński,406599,12,133553,0,t1418,156727,0,1333,0,114986,12
mazowieckie,płocki,121366,2,45827,0,t1419,50370,0,459,0,24710,2
mazowieckie,płoński,115278,0,42136,0,t1420,48375,0,253,0,24514,0
mazowieckie,pruszkowski,237831,34,75444,0,t1421,84885,0,878,0,76624,34
mazowieckie,przasnyski,73032,0,27617,0,t1422,30214,0,218,0,14983,0
mazowieckie,przysuski,44253,0,15972,0,t1423,17676,0,146,0,10459,0
mazowieckie,pułtuski,69372,21,25609,0,t1424,28201,0,577,0,14985,21
mazowieckie,radomski,99814,12,35670,0,t1425,39145,0,705,0,24294,12
mazowieckie,siedlecki,44580,0,17071,0,t1426,18215,0,267,0,9027,0
mazowieckie,sierpecki,65721,14,24469,0,t1427,26511,0,282,0,14459,14
mazowieckie,sochaczewski,127953,60,45740,0,t1428,51010,3,214,0,30989,57
mazowieckie,sokołowski,65318,31,23296,0,t1429,26353,0,139,0,15530,31
mazowieckie,szydłowiecki,33900,0,10915,0,t1430,14989,0,59,0,7937,0
mazowieckie,warszawski zachodni,199471,24,64431,0,t1432,71014,0,491,0,63535,24
mazowieckie,węgrowski,69582,0,25829,0,t1433,27962,0,352,0,15439,0
mazowieckie,wołomiński,364333,55,118275,0,t1434,143367,0,862,0,101829,55
mazowieckie,wyszkowski,98708,0,35347,0,t1435,38631,0,373,0,24357,0
mazowieckie,zwoleński,39743,0,15523,0,t1436,16876,0,139,0,7205,0
mazowieckie,żuromiński,44026,0,16605,0,t1437,16913,0,343,0,10165,0
mazowieckie,żyrardowski,94656,0,31767,0,t1438,36396,0,417,0,26076,0
mazowieckie,Ostrołęka,106438,5,38359,0,t1461,42969,0,304,0,24806,5
mazowieckie,Płock,213869,29,68605,0,t1462,80438,0,401,0,64425,29
mazowieckie,Radom,349158,13,121904,0,t1463,142154,0,1498,0,83602,13
