wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,4,0,0,0,t00
dolnośląskie,bolesławiecki,73298,64,33173,24,t0201
dolnośląskie,dzierżoniowski,68962,40,32379,17,t0202
dolnośląskie,głogowski,64855,131,29617,52,t0203
dolnośląskie,górowski,26823,0,12185,0,t0204
dolnośląskie,jaworski,39329,54,17831,26,t0205
dolnośląskie,jeleniogórski,51338,88,23879,36,t0206
dolnośląskie,kamiennogórski,31872,80,15011,19,t0207
dolnośląskie,kłodzki,129021,172,60578,86,t0208
dolnośląskie,legnicki,44292,76,19808,47,t0209
dolnośląskie,lubański,30158,50,12780,0,t0210
dolnośląskie,lubiński,125104,125,59961,72,t0211
dolnośląskie,lwówecki,42029,66,19558,35,t0212
dolnośląskie,milicki,34544,49,16340,22,t0213
dolnośląskie,oleśnicki,98728,191,45186,110,t0214
dolnośląskie,oławski,45783,0,21608,0,t0215
dolnośląskie,polkowicki,41817,27,18336,17,t0216
dolnośląskie,strzeliński,37363,57,17460,35,t0217
dolnośląskie,średzki,22065,56,10480,8,t0218
dolnośląskie,świdnicki,102330,40,47137,0,t0219
dolnośląskie,trzebnicki,59804,101,28846,63,t0220
dolnośląskie,wałbrzyski,31454,21,15006,14,t0221
dolnośląskie,wołowski,42645,20,19047,0,t0222
dolnośląskie,wrocławski,103723,124,49484,66,t0223
dolnośląskie,ząbkowicki,55692,78,26146,10,t0224
dolnośląskie,zgorzelecki,60014,112,27337,75,t0225
dolnośląskie,złotoryjski,35032,29,15733,2,t0226
dolnośląskie,Jelenia Góra,90492,67,43638,47,t0261
dolnośląskie,Legnica,90323,106,42635,53,t0262
dolnośląskie,Wrocław,1054535,1062,496296,452,t0264
dolnośląskie,Wałbrzych,211565,37,98838,20,t0265
kujawsko-pomorskie,aleksandrowski,132872,82,63289,38,t0401
kujawsko-pomorskie,brodnicki,72481,145,34066,93,t0402
kujawsko-pomorskie,bydgoski,77367,91,36705,62,t0403
kujawsko-pomorskie,chełmiński,42055,71,19823,46,t0404
kujawsko-pomorskie,golubsko-dobrzyński,36023,22,16790,2,t0405
kujawsko-pomorskie,grudziądzki,26548,37,12011,25,t0406
kujawsko-pomorskie,inowrocławski,105087,101,50051,67,t0407
kujawsko-pomorskie,lipnowski,53558,82,24659,49,t0408
kujawsko-pomorskie,mogileński,32903,37,15366,2,t0409
kujawsko-pomorskie,nakielski,84895,1,38231,0,t0410
kujawsko-pomorskie,radziejowski,44643,0,20937,0,t0411
kujawsko-pomorskie,rypiński,35993,71,17002,59,t0412
kujawsko-pomorskie,sępoleński,48820,19,22571,4,t0413
kujawsko-pomorskie,świecki,78675,73,36207,33,t0414
kujawsko-pomorskie,toruński,72465,135,31843,77,t0415
kujawsko-pomorskie,tucholski,39485,63,18123,9,t0416
kujawsko-pomorskie,wąbrzeski,28322,32,12890,32,t0417
kujawsko-pomorskie,włocławski,65528,66,31311,37,t0418
kujawsko-pomorskie,żniński,53148,26,25286,23,t0419
kujawsko-pomorskie,Bydgoszcz,436195,498,204394,227,t0461
kujawsko-pomorskie,Grudziądz,124558,178,57688,82,t0462
kujawsko-pomorskie,Toruń,194182,270,90232,147,t0463
kujawsko-pomorskie,Włocławek,94865,122,43003,58,t0464
lubelskie,bialski,62070,136,28494,66,t0601
lubelskie,biłgorajski,54583,138,26035,82,t0602
lubelskie,chełmski,36500,101,17278,80,t0603
lubelskie,hrubieszowski,45261,61,20853,34,t0604
lubelskie,janowski,31179,50,14559,29,t0605
lubelskie,krasnostawski,41462,67,19162,52,t0606
lubelskie,kraśnicki,67230,70,31853,49,t0607
lubelskie,lubartowski,55535,146,26131,90,t0608
lubelskie,lubelski,84955,94,38905,39,t0609
lubelskie,łęczyński,40476,10,19430,6,t0610
