wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt,dawka_1_ogolem,dawka_1_dziennie,dawka_3_ogolem,dawka_3_dziennie,dawka_przypominajaca_ogolem,dawka_przypominajaca_dziennie
woj_puste,pow_puste,6,0,1,0,t00,1,0,0,0,4,0
dolnośląskie,bolesławiecki,112957,0,38583,0,t0201,47206,0,123,0,27045,0
dolnośląskie,dzierżoniowski,112412,25,37570,0,t0202,42442,1,132,0,32268,24
dolnośląskie,głogowski,112361,79,35228,0,t0203,42225,0,175,0,34733,79
dolnośląskie,górowski,39735,6,13956,0,t0204,16470,0,71,0,9238,6
dolnośląskie,jaworski,62667,25,20795,0,t0205,25223,0,47,0,16602,25
dolnośląskie,jeleniogórski,75344,5,26354,1,t0206,31535,0,371,0,17084,4
dolnośląskie,kamiennogórski,51523,68,17235,0,t0207,19552,1,107,0,14629,67
dolnośląskie,kłodzki,198339,65,68199,0,t0208,78047,0,658,0,51435,65
dolnośląskie,legnicki,66454,0,22036,0,t0209,27402,0,184,0,16832,0
dolnośląskie,lubański,51547,0,14845,0,t0210,20533,0,104,0,16065,0
dolnośląskie,lubiński,184995,11,67058,0,t0211,73830,0,731,0,43376,11
dolnośląskie,lwówecki,66428,0,22909,0,t0212,26536,0,264,0,16719,0
dolnośląskie,milicki,52028,3,18787,0,t0213,20844,0,109,0,12288,3
dolnośląskie,oleśnicki,177260,106,56479,0,t0214,67535,0,450,0,52796,106
dolnośląskie,oławski,59280,0,22885,0,t0215,25902,0,97,0,10396,0
dolnośląskie,polkowicki,64630,4,21278,0,t0216,27040,0,52,0,16260,4
dolnośląskie,strzeliński,57466,7,20131,0,t0217,22683,0,479,0,14173,7
dolnośląskie,średzki,40529,6,12711,0,t0218,14534,0,476,0,12808,6
dolnośląskie,świdnicki,175035,62,55727,0,t0219,65205,0,1114,0,52989,62
dolnośląskie,trzebnicki,95059,0,33465,0,t0220,35521,0,416,0,25657,0
dolnośląskie,wałbrzyski,48353,23,17090,0,t0221,18505,2,263,0,12495,21
dolnośląskie,wołowski,65798,13,22204,0,t0222,27984,0,262,0,15348,13
dolnośląskie,wrocławski,170241,60,58155,0,t0223,64019,0,1041,0,47026,60
dolnośląskie,ząbkowicki,84829,39,29463,0,t0224,34530,1,279,0,20557,38
dolnośląskie,zgorzelecki,100583,57,31883,1,t0225,39196,0,232,0,29272,56
dolnośląskie,złotoryjski,56023,0,18414,0,t0226,22313,0,136,0,15160,0
dolnośląskie,Jelenia Góra,143240,81,49453,0,t0261,53969,0,416,0,39402,81
dolnośląskie,Legnica,145001,69,48846,0,t0262,56159,0,358,0,39638,69
dolnośląskie,Wrocław,1596481,710,554922,7,t0264,635306,20,4143,0,402110,683
dolnośląskie,Wałbrzych,287427,87,106822,0,t0265,122868,1,639,0,57098,86
kujawsko-pomorskie,aleksandrowski,164147,12,67129,0,t0401,73220,0,449,0,23349,12
kujawsko-pomorskie,brodnicki,110237,10,39807,0,t0402,44748,0,1387,0,24295,10
kujawsko-pomorskie,bydgoski,120825,65,42491,2,t0403,46664,4,289,0,31381,59
kujawsko-pomorskie,chełmiński,66311,6,23046,0,t0404,25562,0,55,0,17648,6
kujawsko-pomorskie,golubsko-dobrzyński,50912,5,18749,0,t0405,21294,0,340,0,10529,5
kujawsko-pomorskie,grudziądzki,38666,1,13910,1,t0406,16572,0,31,0,8153,0
kujawsko-pomorskie,inowrocławski,163662,67,57006,0,t0407,62614,6,459,0,43583,61
kujawsko-pomorskie,lipnowski,80204,13,28851,0,t0408,33299,0,344,0,17710,13
kujawsko-pomorskie,mogileński,57370,13,19134,0,t0409,21896,0,165,0,16175,13
kujawsko-pomorskie,nakielski,132883,0,44434,0,t0410,56151,0,449,0,31849,0
kujawsko-pomorskie,radziejowski,61927,0,23238,0,t0411,25857,0,553,0,12279,0
kujawsko-pomorskie,rypiński,55630,7,19659,0,t0412,22163,0,79,0,13729,7
kujawsko-pomorskie,sępoleński,69035,0,24952,0,t0413,29831,0,136,0,14116,0
kujawsko-pomorskie,świecki,126013,11,42636,0,t0414,50136,0,401,0,32840,11
kujawsko-pomorskie,toruński,101135,29,35693,0,t0415,44383,0,420,0,20639,29
kujawsko-pomorskie,tucholski,60342,0,21145,0,t0416,24260,0,163,0,14774,0
kujawsko-pomorskie,wąbrzeski,43251,0,15024,0,t0417,17796,0,247,0,10184,0
kujawsko-pomorskie,włocławski,94944,18,35605,0,t0418,38747,0,276,0,20316,18
kujawsko-pomorskie,żniński,75806,11,28520,0,t0419,31022,0,404,0,15860,11
kujawsko-pomorskie,Bydgoszcz,702153,281,231082,1,t0461,268452,5,1477,0,201142,275
kujawsko-pomorskie,Grudziądz,186628,67,65449,0,t0462,76807,2,558,0,43814,65
kujawsko-pomorskie,Toruń,347677,247,107541,2,t0463,126929,2,980,0,112227,243
kujawsko-pomorskie,Włocławek,164513,35,50696,0,t0464,64324,0,1105,0,48388,35
lubelskie,bialski,92884,0,32976,0,t0601,38915,0,602,0,20391,0
lubelskie,biłgorajski,84216,24,30113,0,t0602,33882,0,72,0,20149,24
lubelskie,chełmski,54998,0,20058,0,t0603,22032,0,324,0,12584,0
lubelskie,hrubieszowski,69820,0,24285,0,t0604,28561,0,1503,0,15471,0
lubelskie,janowski,44610,0,16892,0,t0605,19152,0,526,0,8040,0
lubelskie,krasnostawski,64335,3,22141,0,t0606,25744,0,526,0,15924,3
lubelskie,kraśnicki,101878,5,37254,0,t0607,41569,0,358,0,22697,5
lubelskie,lubartowski,84444,20,31175,0,t0608,34935,0,1169,0,17165,20
lubelskie,lubelski,129575,37,46266,0,t0609,54333,1,609,0,28367,36
lubelskie,łęczyński,58546,0,22144,0,t0610,23991,0,512,0,11899,0
lubelskie,łukowski,87694,12,32009,0,t0611,36820,0,237,0,18628,12
lubelskie,opolski,70291,6,25141,0,t0612,29154,1,236,0,15760,5
lubelskie,parczewski,41886,11,15075,0,t0613,17734,0,500,0,8577,11
lubelskie,puławski,149575,2,53773,0,t0614,59010,0,394,0,36398,2
lubelskie,radzyński,47520,18,17230,2,t0615,19566,0,179,0,10545,16
lubelskie,rycki,79731,0,29418,0,t0616,31811,0,334,0,18168,0
lubelskie,świdnicki,77419,12,26534,0,t0617,28962,0,151,0,21772,12
lubelskie,tomaszowski,84227,6,30057,0,t0618,35282,0,248,0,18640,6
lubelskie,włodawski,51226,2,18416,0,t0619,21113,0,168,0,11529,2
lubelskie,zamojski,73411,5,27549,0,t0620,28868,0,367,0,16627,5
lubelskie,Biała Podlaska,108383,48,39591,0,t0661,45480,0,152,0,23160,48
lubelskie,Chełm,101957,0,34673,0,t0662,41946,0,189,0,25149,0
lubelskie,Lublin,680726,242,236147,1,t0663,282491,4,2613,0,159475,237
lubelskie,Zamość,135705,29,49311,1,t0664,55946,0,239,0,30209,28
lubuskie,gorzowski,47402,0,16301,0,t0801,18368,0,363,0,12370,0
lubuskie,krośnieński,77888,23,27499,0,t0802,32019,0,57,0,18313,23
lubuskie,międzyrzecki,99021,0,35428,0,t0803,40867,0,677,0,22049,0
lubuskie,nowosolski,143730,10,47522,0,t0804,60039,0,388,0,35781,10
lubuskie,słubicki,63708,24,22244,0,t0805,25975,0,105,0,15384,24
lubuskie,strzelecko-drezdenecki,76882,8,26306,0,t0806,33650,0,178,0,16748,8
lubuskie,sulęciński,51204,4,16686,0,t0807,21591,0,292,0,12635,4
lubuskie,świebodziński,82201,4,28934,0,t0808,34155,0,99,0,19013,4
lubuskie,zielonogórski,128275,16,46451,0,t0809,54608,0,844,0,26372,16
lubuskie,żagański,112634,37,36690,0,t0810,45127,1,579,0,30238,36
lubuskie,żarski,151836,64,53350,4,t0811,61816,1,228,0,36442,59
lubuskie,wschowski,43048,0,15379,0,t0812,17307,0,165,0,10197,0
lubuskie,Gorzów Wielkopolski,256541,83,84141,1,t0861,107732,4,596,0,64072,78
lubuskie,Zielona Góra,245490,137,84126,1,t0862,93767,1,533,0,67064,135
łódzkie,bełchatowski,116623,17,39421,0,t1001,47124,0,442,0,29636,17
łódzkie,kutnowski,138230,61,49911,0,t1002,53493,0,189,0,34637,61
łódzkie,łaski,53085,6,19486,0,t1003,21205,0,117,0,12277,6
łódzkie,łęczycki,77719,7,27652,0,t1004,32479,0,509,0,17079,7
łódzkie,łowicki,127489,7,48381,0,t1005,52728,0,444,0,25936,7
łódzkie,łódzki wschodni,67261,11,20612,0,t1006,24650,0,268,0,21731,11
łódzkie,opoczyński,89076,19,31588,0,t1007,38170,0,265,0,19053,19
łódzkie,pabianicki,179602,21,60450,0,t1008,66584,1,588,0,51980,20
łódzkie,pajęczański,43550,0,15210,0,t1009,18172,0,63,0,10105,0
łódzkie,piotrkowski,75954,2,27314,0,t1010,31305,0,442,0,16893,2
łódzkie,poddębicki,55103,17,20032,0,t1011,22051,0,446,0,12574,17
łódzkie,radomszczański,135630,12,47976,0,t1012,53713,0,532,0,33409,12
łódzkie,rawski,44644,0,15787,0,t1013,18345,0,143,0,10369,0
łódzkie,sieradzki,151410,11,53259,3,t1014,63049,1,774,0,34328,7
łódzkie,skierniewicki,32613,0,12679,0,t1015,14190,0,294,0,5450,0
łódzkie,tomaszowski,157135,19,57079,0,t1016,64774,0,540,0,34742,19
łódzkie,wieluński,125169,12,46630,0,t1017,51934,0,568,0,26037,12
łódzkie,wieruszowski,50124,0,17284,0,t1018,20748,0,152,0,11940,0
