wojewodztwo,powiat_miasto,liczba_szczepien_ogolem,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,3304,29,658,8,t00
dolnośląskie,bolesławiecki,9025,43,3399,0,t0201
dolnośląskie,dzierżoniowski,7829,80,3006,0,t0202
dolnośląskie,głogowski,7440,5,2379,4,t0203
dolnośląskie,górowski,2159,0,811,0,t0204
dolnośląskie,jaworski,4332,0,1592,0,t0205
dolnośląskie,jeleniogórski,5897,149,2065,0,t0206
dolnośląskie,kamiennogórski,3547,0,1357,0,t0207
dolnośląskie,kłodzki,19911,20,7701,0,t0208
dolnośląskie,legnicki,2417,3,866,0,t0209
dolnośląskie,lubański,3609,0,1247,0,t0210
dolnośląskie,lubiński,15058,124,5360,4,t0211
dolnośląskie,lwówecki,3769,10,1304,0,t0212
dolnośląskie,milicki,4083,20,1463,0,t0213
dolnośląskie,oleśnicki,6882,0,2499,0,t0214
dolnośląskie,oławski,7415,41,2477,0,t0215
dolnośląskie,polkowicki,1610,10,533,0,t0216
dolnośląskie,strzeliński,3785,29,1176,29,t0217
dolnośląskie,średzki,2359,0,767,0,t0218
dolnośląskie,świdnicki,12556,35,4415,0,t0219
dolnośląskie,trzebnicki,8127,128,2988,0,t0220
dolnośląskie,wałbrzyski,4500,1,1876,1,t0221
dolnośląskie,wołowski,4415,19,1560,0,t0222
dolnośląskie,wrocławski,7933,0,2577,0,t0223
dolnośląskie,ząbkowicki,6777,30,2438,0,t0224
dolnośląskie,zgorzelecki,8983,0,3540,0,t0225
dolnośląskie,złotoryjski,3212,105,1013,0,t0226
dolnośląskie,Jelenia Góra,10282,78,3733,0,t0261
dolnośląskie,Legnica,10111,211,3558,0,t0262
dolnośląskie,Wrocław,124528,963,44480,57,t0264
dolnośląskie,Wałbrzych,29977,632,11223,7,t0265
kujawsko-pomorskie,aleksandrowski,16068,281,7533,16,t0401
kujawsko-pomorskie,brodnicki,6426,48,2099,0,t0402
kujawsko-pomorskie,bydgoski,4796,0,1633,0,t0403
kujawsko-pomorskie,chełmiński,3997,0,1526,0,t0404
kujawsko-pomorskie,golubsko-dobrzyński,2956,0,999,0,t0405
kujawsko-pomorskie,grudziądzki,1610,0,611,0,t0406
kujawsko-pomorskie,inowrocławski,13165,191,4661,0,t0407
kujawsko-pomorskie,lipnowski,5279,44,1834,0,t0408
kujawsko-pomorskie,mogileński,3013,40,979,3,t0409
kujawsko-pomorskie,nakielski,4046,66,1195,0,t0410
kujawsko-pomorskie,radziejowski,3665,3,1363,0,t0411
kujawsko-pomorskie,rypiński,3312,0,903,0,t0412
kujawsko-pomorskie,sępoleński,5339,20,1898,0,t0413
kujawsko-pomorskie,świecki,7222,39,2780,0,t0414
kujawsko-pomorskie,toruński,5236,0,1821,0,t0415
kujawsko-pomorskie,tucholski,3541,60,1185,0,t0416
kujawsko-pomorskie,wąbrzeski,3114,0,1056,0,t0417
kujawsko-pomorskie,włocławski,4892,0,1842,0,t0418
kujawsko-pomorskie,żniński,4980,71,1768,36,t0419
kujawsko-pomorskie,Bydgoszcz,53061,680,20054,28,t0461
kujawsko-pomorskie,Grudziądz,9518,0,3320,0,t0462
kujawsko-pomorskie,Toruń,22741,309,8393,0,t0463
kujawsko-pomorskie,Włocławek,9263,85,3376,0,t0464
lubelskie,bialski,7510,10,2579,0,t0601
lubelskie,biłgorajski,7254,0,2636,0,t0602
lubelskie,chełmski,3465,1,1294,0,t0603
lubelskie,hrubieszowski,5582,0,1836,0,t0604
lubelskie,janowski,5265,50,2013,0,t0605
lubelskie,krasnostawski,5869,56,2250,0,t0606
lubelskie,kraśnicki,7264,74,2813,0,t0607
lubelskie,lubartowski,6962,30,2486,0,t0608
lubelskie,lubelski,9644,30,3341,0,t0609
lubelskie,łęczyński,5584,0,2075,0,t0610
lubelskie,łukowski,7761,70,2541,0,t0611
lubelskie,opolski,5001,0,1702,0,t0612
lubelskie,parczewski,4038,0,1544,0,t0613
lubelskie,puławski,13240,56,5032,5,t0614
lubelskie,radzyński,5283,0,1934,0,t0615
lubelskie,rycki,6256,50,1931,0,t0616
lubelskie,świdnicki,5574,29,2114,0,t0617
lubelskie,tomaszowski,7011,0,2479,0,t0618
lubelskie,włodawski,4616,30,1617,0,t0619
lubelskie,zamojski,6335,0,2422,0,t0620
lubelskie,Biała Podlaska,9219,87,3602,0,t0661
lubelskie,Chełm,7512,98,2471,0,t0662
lubelskie,Lublin,74575,1044,27418,25,t0663
lubelskie,Zamość,10028,66,3404,0,t0664
lubuskie,gorzowski,4110,26,1372,0,t0801
lubuskie,krośnieński,5110,1,1811,1,t0802
lubuskie,międzyrzecki,7323,0,2629,0,t0803
lubuskie,nowosolski,8307,10,2995,0,t0804
lubuskie,słubicki,3477,0,1209,0,t0805
lubuskie,strzelecko-drezdenecki,4408,50,1539,0,t0806
lubuskie,sulęciński,3151,50,1135,0,t0807
lubuskie,świebodziński,5920,0,2312,0,t0808
lubuskie,zielonogórski,6559,0,2373,0,t0809
lubuskie,żagański,4661,0,1660,0,t0810
lubuskie,żarski,10581,40,3768,0,t0811
lubuskie,wschowski,2438,0,781,0,t0812
lubuskie,Gorzów Wielkopolski,14396,139,5314,0,t0861
lubuskie,Zielona Góra,18143,254,7477,24,t0862
łódzkie,bełchatowski,8045,55,3008,0,t1001
