wojewodztwo,powiat_miasto,liczba_szczepien_ogolem,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,7332,42,1225,0,t00
dolnośląskie,bolesławiecki,13998,0,4733,0,t0201
dolnośląskie,dzierżoniowski,12467,92,3963,0,t0202
dolnośląskie,głogowski,11562,0,3250,0,t0203
dolnośląskie,górowski,4147,0,1336,0,t0204
dolnośląskie,jaworski,7640,0,2394,0,t0205
dolnośląskie,jeleniogórski,10805,0,3447,0,t0206
dolnośląskie,kamiennogórski,5127,0,1793,0,t0207
dolnośląskie,kłodzki,31691,0,10694,0,t0208
dolnośląskie,legnicki,5149,111,1531,107,t0209
dolnośląskie,lubański,5766,28,1764,0,t0210
dolnośląskie,lubiński,24352,0,8007,0,t0211
dolnośląskie,lwówecki,6889,246,2067,0,t0212
dolnośląskie,milicki,6506,0,2196,0,t0213
dolnośląskie,oleśnicki,10782,115,3261,0,t0214
dolnośląskie,oławski,13042,0,3932,0,t0215
dolnośląskie,polkowicki,3325,0,1049,0,t0216
dolnośląskie,strzeliński,7106,0,2335,0,t0217
dolnośląskie,średzki,4966,0,1586,0,t0218
dolnośląskie,świdnicki,19479,0,6400,0,t0219
dolnośląskie,trzebnicki,13993,48,4505,0,t0220
dolnośląskie,wałbrzyski,7672,64,2699,0,t0221
dolnośląskie,wołowski,7552,0,2400,0,t0222
dolnośląskie,wrocławski,15002,77,4745,0,t0223
dolnośląskie,ząbkowicki,11967,1,3808,0,t0224
dolnośląskie,zgorzelecki,13145,0,4698,0,t0225
dolnośląskie,złotoryjski,6125,120,1622,0,t0226
dolnośląskie,Jelenia Góra,17333,416,5201,0,t0261
dolnośląskie,Legnica,14737,0,4673,0,t0262
dolnośląskie,Wrocław,189784,202,61210,2,t0264
dolnośląskie,Wałbrzych,58155,648,16152,0,t0265
kujawsko-pomorskie,aleksandrowski,34681,120,10388,120,t0401
kujawsko-pomorskie,brodnicki,11364,122,3414,0,t0402
kujawsko-pomorskie,bydgoski,9972,80,3011,0,t0403
kujawsko-pomorskie,chełmiński,6619,0,1942,0,t0404
kujawsko-pomorskie,golubsko-dobrzyński,5357,72,1552,10,t0405
kujawsko-pomorskie,grudziądzki,2987,0,917,0,t0406
kujawsko-pomorskie,inowrocławski,22222,32,6682,0,t0407
kujawsko-pomorskie,lipnowski,8748,61,2697,0,t0408
kujawsko-pomorskie,mogileński,4594,0,1356,0,t0409
kujawsko-pomorskie,nakielski,6434,61,1817,0,t0410
kujawsko-pomorskie,radziejowski,6514,24,1833,0,t0411
kujawsko-pomorskie,rypiński,5782,61,1699,0,t0412
kujawsko-pomorskie,sępoleński,8373,0,2828,0,t0413
kujawsko-pomorskie,świecki,12464,85,3964,0,t0414
kujawsko-pomorskie,toruński,8753,60,2813,0,t0415
kujawsko-pomorskie,tucholski,5755,95,1716,0,t0416
kujawsko-pomorskie,wąbrzeski,5074,0,1671,0,t0417
kujawsko-pomorskie,włocławski,8942,103,3016,0,t0418
kujawsko-pomorskie,żniński,8071,0,2464,0,t0419
kujawsko-pomorskie,Bydgoszcz,80094,29,25050,0,t0461
kujawsko-pomorskie,Grudziądz,19189,0,4413,0,t0462
kujawsko-pomorskie,Toruń,32902,390,10318,0,t0463
kujawsko-pomorskie,Włocławek,14331,124,4375,0,t0464
lubelskie,bialski,13407,61,4503,0,t0601
lubelskie,biłgorajski,11920,0,3695,0,t0602
lubelskie,chełmski,7151,0,2161,0,t0603
lubelskie,hrubieszowski,9776,0,3202,0,t0604
lubelskie,janowski,7792,0,2593,0,t0605
lubelskie,krasnostawski,8727,0,3039,0,t0606
lubelskie,kraśnicki,12384,128,3996,1,t0607
lubelskie,lubartowski,12006,143,3920,22,t0608
lubelskie,lubelski,17084,0,5696,0,t0609
lubelskie,łęczyński,9257,0,2851,0,t0610
lubelskie,łukowski,12375,30,4106,0,t0611
lubelskie,opolski,9224,0,2907,0,t0612
