wojewodztwo,powiat_miasto,liczba_szczepien_ogolem,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,1857,1,456,0,t00
dolnośląskie,bolesławiecki,8185,99,3068,10,t0201
dolnośląskie,dzierżoniowski,6719,100,2416,0,t0202
dolnośląskie,głogowski,6009,219,2047,0,t0203
dolnośląskie,górowski,1647,0,511,0,t0204
dolnośląskie,jaworski,3702,154,1302,0,t0205
dolnośląskie,jeleniogórski,4745,130,1513,0,t0206
dolnośląskie,kamiennogórski,3181,30,1181,0,t0207
dolnośląskie,kłodzki,17516,85,6377,5,t0208
dolnośląskie,legnicki,1652,0,528,0,t0209
dolnośląskie,lubański,3067,79,1039,0,t0210
dolnośląskie,lubiński,13120,108,4522,24,t0211
dolnośląskie,lwówecki,3235,0,1079,0,t0212
dolnośląskie,milicki,3514,10,1252,0,t0213
dolnośląskie,oleśnicki,5720,20,2141,0,t0214
dolnośląskie,oławski,6348,233,2042,0,t0215
dolnośląskie,polkowicki,1253,10,357,0,t0216
dolnośląskie,strzeliński,3143,63,790,1,t0217
dolnośląskie,średzki,1953,28,603,0,t0218
dolnośląskie,świdnicki,10907,110,3724,1,t0219
dolnośląskie,trzebnicki,7005,131,2449,28,t0220
dolnośląskie,wałbrzyski,3655,0,1397,0,t0221
dolnośląskie,wołowski,3863,20,1317,0,t0222
dolnośląskie,wrocławski,6302,38,1838,0,t0223
dolnośląskie,ząbkowicki,5930,159,2056,0,t0224
dolnośląskie,zgorzelecki,7833,60,2913,0,t0225
dolnośląskie,złotoryjski,2636,0,832,0,t0226
dolnośląskie,Jelenia Góra,8708,9,3169,0,t0261
dolnośląskie,Legnica,8919,166,3152,0,t0262
dolnośląskie,Wrocław,107562,1837,40062,337,t0264
dolnośląskie,Wałbrzych,23732,646,8381,317,t0265
kujawsko-pomorskie,aleksandrowski,12000,484,5380,227,t0401
kujawsko-pomorskie,brodnicki,5284,57,1671,0,t0402
kujawsko-pomorskie,bydgoski,3868,10,1168,0,t0403
kujawsko-pomorskie,chełmiński,3404,107,1245,103,t0404
kujawsko-pomorskie,golubsko-dobrzyński,2418,0,826,0,t0405
kujawsko-pomorskie,grudziądzki,1340,11,437,0,t0406
kujawsko-pomorskie,inowrocławski,10687,128,3876,0,t0407
kujawsko-pomorskie,lipnowski,4572,60,1510,0,t0408
kujawsko-pomorskie,mogileński,2505,89,808,30,t0409
kujawsko-pomorskie,nakielski,3325,80,1019,0,t0410
kujawsko-pomorskie,radziejowski,3238,27,1115,0,t0411
kujawsko-pomorskie,rypiński,2795,0,717,0,t0412
kujawsko-pomorskie,sępoleński,4592,0,1565,0,t0413
kujawsko-pomorskie,świecki,6128,40,2279,0,t0414
kujawsko-pomorskie,toruński,3818,0,1333,0,t0415
kujawsko-pomorskie,tucholski,2822,69,842,0,t0416
kujawsko-pomorskie,wąbrzeski,2507,0,734,0,t0417
kujawsko-pomorskie,włocławski,4000,0,1339,0,t0418
kujawsko-pomorskie,żniński,4200,60,1384,0,t0419
kujawsko-pomorskie,Bydgoszcz,46571,558,17808,37,t0461
kujawsko-pomorskie,Grudziądz,7851,0,3001,0,t0462
kujawsko-pomorskie,Toruń,19224,170,7182,0,t0463
kujawsko-pomorskie,Włocławek,7720,30,3033,0,t0464
lubelskie,bialski,6070,60,1821,0,t0601
lubelskie,biłgorajski,5863,142,2084,0,t0602
lubelskie,chełmski,2731,0,881,0,t0603
lubelskie,hrubieszowski,4612,86,1399,6,t0604
lubelskie,janowski,4385,50,1653,0,t0605
lubelskie,krasnostawski,5134,62,1839,0,t0606
lubelskie,kraśnicki,6069,76,2290,0,t0607
lubelskie,lubartowski,5562,102,1965,0,t0608
lubelskie,lubelski,8119,30,2616,0,t0609
lubelskie,łęczyński,4806,53,1509,0,t0610
lubelskie,łukowski,6383,80,2090,0,t0611
lubelskie,opolski,4127,51,1352,0,t0612
lubelskie,parczewski,3397,0,1196,0,t0613
lubelskie,puławski,11722,30,4343,0,t0614
lubelskie,radzyński,4514,68,1461,0,t0615
lubelskie,rycki,4718,75,1415,1,t0616
lubelskie,świdnicki,4700,48,1777,0,t0617
lubelskie,tomaszowski,6106,47,2080,0,t0618
lubelskie,włodawski,3910,40,1295,0,t0619
lubelskie,zamojski,5326,21,1862,0,t0620
lubelskie,Biała Podlaska,8311,233,3350,0,t0661
lubelskie,Chełm,6301,118,2208,4,t0662
lubelskie,Lublin,62862,1109,22991,308,t0663
lubelskie,Zamość,8804,186,2988,63,t0664
lubuskie,gorzowski,3403,89,1057,15,t0801
lubuskie,krośnieński,4285,0,1431,0,t0802
lubuskie,międzyrzecki,6444,0,2341,0,t0803
lubuskie,nowosolski,7201,30,2435,0,t0804
lubuskie,słubicki,2986,0,921,0,t0805
lubuskie,strzelecko-drezdenecki,3729,29,1214,0,t0806
lubuskie,sulęciński,2597,0,962,0,t0807
lubuskie,świebodziński,5186,8,1976,0,t0808
lubuskie,zielonogórski,5503,0,1885,0,t0809
lubuskie,żagański,3884,1,1273,0,t0810
lubuskie,żarski,9076,112,3230,0,t0811
lubuskie,wschowski,2147,0,669,0,t0812
lubuskie,Gorzów Wielkopolski,12153,213,4691,0,t0861
lubuskie,Zielona Góra,14905,100,5426,0,t0862
łódzkie,bełchatowski,6866,47,2518,0,t1001
łódzkie,kutnowski,7275,40,2844,0,t1002
łódzkie,łaski,2565,60,781,0,t1003
łódzkie,łęczycki,5151,79,1764,0,t1004
łódzkie,łowicki,10334,157,3727,1,t1005
łódzkie,łódzki wschodni,2619,0,762,0,t1006
łódzkie,opoczyński,4605,80,1524,0,t1007
łódzkie,pabianicki,8463,182,2791,0,t1008
łódzkie,pajęczański,2494,0,797,0,t1009
łódzkie,piotrkowski,3123,0,1036,0,t1010
łódzkie,poddębicki,2753,0,1013,0,t1011
łódzkie,radomszczański,8468,0,3335,0,t1012
łódzkie,rawski,2651,0,1009,0,t1013
łódzkie,sieradzki,7634,99,2771,0,t1014
łódzkie,skierniewicki,1361,0,386,0,t1015
łódzkie,tomaszowski,8081,90,2598,0,t1016
łódzkie,wieluński,5947,100,1908,0,t1017
łódzkie,wieruszowski,3025,0,1037,0,t1018
łódzkie,zduńskowolski,4387,30,1498,0,t1019
łódzkie,zgierski,11721,4,4285,0,t1020
łódzkie,brzeziński,3920,101,1070,0,t1021
łódzkie,Łódź,103950,1077,40753,274,t1061
łódzkie,Piotrków Trybunalski,7937,77,2684,0,t1062
łódzkie,Skierniewice,6119,116,2258,40,t1063
małopolskie,bocheński,4722,120,1635,0,t1201
małopolskie,brzeski,6320,60,2160,0,t1202
małopolskie,chrzanowski,9384,191,3140,1,t1203
małopolskie,dąbrowski,4257,10,1441,0,t1204
małopolskie,gorlicki,9383,81,3382,64,t1205
małopolskie,krakowski,9806,6,3271,6,t1206
małopolskie,limanowski,7477,80,2684,0,t1207
małopolskie,miechowski,6498,44,2197,0,t1208
małopolskie,myślenicki,6510,112,2075,0,t1209
małopolskie,nowosądecki,9123,120,2929,59,t1210
małopolskie,nowotarski,11481,10,4075,0,t1211
małopolskie,olkuski,6410,123,2330,0,t1212
małopolskie,oświęcimski,8686,226,2822,0,t1213
małopolskie,proszowicki,3115,0,1190,0,t1214
małopolskie,suski,6829,0,2455,0,t1215
małopolskie,tarnowski,6880,30,2345,0,t1216
małopolskie,tatrzański,4596,77,1780,0,t1217
małopolskie,wadowicki,6560,61,2331,0,t1218
małopolskie,wielicki,3327,31,1003,0,t1219
małopolskie,Kraków,131645,2546,46444,732,t1261
małopolskie,Nowy Sącz,6181,104,2081,0,t1262
małopolskie,Tarnów,11965,132,4595,0,t1263
mazowieckie,białobrzeski,2162,0,691,0,t1401
mazowieckie,ciechanowski,9796,131,3490,0,t1402
mazowieckie,garwoliński,5748,88,1873,0,t1403
mazowieckie,gostyniński,3116,30,1113,0,t1404
mazowieckie,grodziski,10439,269,3596,58,t1405
mazowieckie,grójecki,7453,150,2599,0,t1406
mazowieckie,kozienicki,3889,31,1351,6,t1407
mazowieckie,legionowski,3658,0,1137,0,t1408
mazowieckie,lipski,3399,0,1068,0,t1409
mazowieckie,łosicki,2028,0,589,0,t1410
mazowieckie,makowski,3804,1,1204,0,t1411
mazowieckie,miński,7497,114,2396,0,t1412
mazowieckie,mławski,5230,93,1811,0,t1413
