wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
dolnośląskie,bolesławiecki,51678,1019,18517,759,t0201
dolnośląskie,dzierżoniowski,47807,778,17671,549,t0202
dolnośląskie,głogowski,43362,507,15124,372,t0203
dolnośląskie,górowski,18382,184,5886,171,t0204
dolnośląskie,jaworski,29615,176,10922,120,t0205
dolnośląskie,jeleniogórski,38649,468,15670,348,t0206
dolnośląskie,kamiennogórski,21856,405,8350,317,t0207
dolnośląskie,kłodzki,89550,1356,34986,1039,t0208
dolnośląskie,legnicki,28702,476,8999,293,t0209
dolnośląskie,lubański,18574,198,6607,158,t0210
dolnośląskie,lubiński,97894,1392,40738,1272,t0211
dolnośląskie,lwówecki,27242,446,9956,358,t0212
dolnośląskie,milicki,24182,380,9600,186,t0213
dolnośląskie,oleśnicki,54508,931,16015,668,t0214
dolnośląskie,oławski,36293,622,15501,339,t0215
dolnośląskie,polkowicki,26790,1000,7021,864,t0216
dolnośląskie,strzeliński,26195,367,9905,229,t0217
dolnośląskie,średzki,16300,240,6639,203,t0218
dolnośląskie,świdnicki,67172,977,22470,574,t0219
dolnośląskie,trzebnicki,42491,708,16523,223,t0220
dolnośląskie,wałbrzyski,25056,180,10621,56,t0221
dolnośląskie,wołowski,30585,585,11591,490,t0222
dolnośląskie,wrocławski,73533,857,27160,683,t0223
dolnośląskie,ząbkowicki,40006,681,15491,428,t0224
dolnośląskie,zgorzelecki,40142,703,15726,557,t0225
dolnośląskie,złotoryjski,25067,523,9228,438,t0226
dolnośląskie,Jelenia Góra,63661,1238,24336,844,t0261
dolnośląskie,Legnica,65511,1026,25337,765,t0262
dolnośląskie,Wrocław,770684,10205,295038,7953,t0264
dolnośląskie,Wałbrzych,163233,1373,64566,1090,t0265
kujawsko-pomorskie,aleksandrowski,109418,1258,48474,1071,t0401
kujawsko-pomorskie,brodnicki,47410,733,16979,238,t0402
kujawsko-pomorskie,bydgoski,52726,1053,19115,658,t0403
kujawsko-pomorskie,chełmiński,26948,407,10083,277,t0404
kujawsko-pomorskie,golubsko-dobrzyński,22576,483,7571,355,t0405
kujawsko-pomorskie,grudziądzki,16974,121,5526,39,t0406
kujawsko-pomorskie,inowrocławski,78666,1174,31295,677,t0407
kujawsko-pomorskie,lipnowski,36298,758,13608,518,t0408
kujawsko-pomorskie,mogileński,17464,276,5478,116,t0409
kujawsko-pomorskie,nakielski,51651,900,16542,581,t0410
