wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt,dawka_1_ogolem,dawka_1_dziennie,dawka_3_ogolem,dawka_3_dziennie,dawka_przypominajaca_ogolem,dawka_przypominajaca_dziennie
woj_puste,pow_puste,230,1,1,0,t00,1,0,1,0,227,1
dolnośląskie,bolesławiecki,116208,7,38577,0,t0201,47222,0,119,0,30290,7
dolnośląskie,dzierżoniowski,117810,13,37590,0,t0202,42458,0,130,0,37632,13
dolnośląskie,głogowski,118564,5,35250,0,t0203,42271,0,176,0,40867,5
dolnośląskie,górowski,40779,0,13959,0,t0204,16469,0,69,0,10282,0
dolnośląskie,jaworski,64932,0,20801,0,t0205,25232,0,45,0,18854,0
dolnośląskie,jeleniogórski,77563,0,26379,0,t0206,31553,0,364,0,19267,0
dolnośląskie,kamiennogórski,53680,0,17241,0,t0207,19559,0,105,0,16775,0
dolnośląskie,kłodzki,205393,9,68195,0,t0208,78076,0,628,0,58494,9
dolnośląskie,legnicki,68274,2,22039,0,t0209,27406,0,178,0,18651,2
dolnośląskie,lubański,53908,0,14862,0,t0210,20572,0,102,0,18372,0
dolnośląskie,lubiński,191547,3,67072,0,t0211,73862,0,678,0,49935,3
dolnośląskie,lwówecki,68712,0,22918,0,t0212,26550,0,226,0,19018,0
dolnośląskie,milicki,53422,0,18788,0,t0213,20840,0,105,0,13689,0
dolnośląskie,oleśnicki,183551,9,56534,0,t0214,67616,0,443,0,58958,9
dolnośląskie,oławski,61608,6,22896,0,t0215,25921,0,97,0,12694,6
dolnośląskie,polkowicki,66813,9,21293,0,t0216,27059,0,57,0,18404,9
dolnośląskie,strzeliński,59462,0,20140,0,t0217,22693,0,382,0,16247,0
dolnośląskie,średzki,42164,2,12725,0,t0218,14549,0,468,0,14422,2
dolnośląskie,świdnicki,182869,11,55773,0,t0219,65251,0,1078,0,60767,11
dolnośląskie,trzebnicki,99325,7,33473,0,t0220,35535,0,405,0,29912,7
dolnośląskie,wałbrzyski,50141,1,17099,0,t0221,18515,0,262,0,14265,1
dolnośląskie,wołowski,67929,8,22206,0,t0222,27980,0,232,0,17511,8
dolnośląskie,wrocławski,178048,11,58401,0,t0223,64361,0,949,0,54337,11
dolnośląskie,ząbkowicki,87358,1,29492,0,t0224,34558,0,260,0,23048,1
dolnośląskie,zgorzelecki,104665,5,31899,0,t0225,39211,0,192,0,33363,5
dolnośląskie,złotoryjski,57706,0,18415,0,t0226,22317,0,131,0,16843,0
dolnośląskie,Jelenia Góra,151412,11,49488,0,t0261,54029,0,422,0,47473,11
dolnośląskie,Legnica,152668,10,48885,0,t0262,56210,0,348,0,47225,10
dolnośląskie,Wrocław,1687720,169,556100,0,t0264,636826,0,4242,0,490552,169
dolnośląskie,Wałbrzych,294162,12,106874,0,t0265,122919,0,603,0,63766,12
kujawsko-pomorskie,aleksandrowski,166601,0,67129,0,t0401,73222,0,404,0,25846,0
kujawsko-pomorskie,brodnicki,113840,5,39821,0,t0402,44753,0,1344,0,27922,5
kujawsko-pomorskie,bydgoski,125859,4,42515,0,t0403,46722,0,270,0,36352,4
kujawsko-pomorskie,chełmiński,68710,1,23055,0,t0404,25568,0,53,0,20034,1
kujawsko-pomorskie,golubsko-dobrzyński,52254,1,18751,0,t0405,21294,0,336,0,11873,1
kujawsko-pomorskie,grudziądzki,39360,0,13914,0,t0406,16572,0,30,0,8844,0
kujawsko-pomorskie,inowrocławski,172539,34,57050,0,t0407,62692,0,427,0,52370,34
kujawsko-pomorskie,lipnowski,82210,2,28854,0,t0408,33303,0,341,0,19712,2
kujawsko-pomorskie,mogileński,58720,1,19145,0,t0409,21900,0,154,0,17521,1
kujawsko-pomorskie,nakielski,136219,0,44471,0,t0410,56193,0,443,0,35112,0
kujawsko-pomorskie,radziejowski,63607,1,23241,0,t0411,25862,0,528,0,13976,1
kujawsko-pomorskie,rypiński,56988,0,19660,0,t0412,22168,0,75,0,15085,0
kujawsko-pomorskie,sępoleński,70798,0,24956,0,t0413,29844,0,134,0,15864,0
kujawsko-pomorskie,świecki,129782,1,42642,0,t0414,50161,0,388,0,36591,1
kujawsko-pomorskie,toruński,103647,0,35705,0,t0415,44391,0,411,0,23140,0
kujawsko-pomorskie,tucholski,61780,0,21144,0,t0416,24265,0,157,0,16214,0
kujawsko-pomorskie,wąbrzeski,44536,1,15028,0,t0417,17775,0,244,0,11489,1
kujawsko-pomorskie,włocławski,97658,1,35633,0,t0418,38774,0,276,0,22975,1
kujawsko-pomorskie,żniński,77818,13,28519,0,t0419,31021,0,403,0,17875,13
kujawsko-pomorskie,Bydgoszcz,739443,125,231285,0,t0461,268705,2,1463,0,237990,123
