wojewodztwo,powiat_miasto,liczba_szczepien_ogolem,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,6958,335,1225,1,t00
dolnośląskie,bolesławiecki,13656,337,4722,87,t0201
dolnośląskie,dzierżoniowski,12108,365,3945,72,t0202
dolnośląskie,głogowski,11251,312,3249,51,t0203
dolnośląskie,górowski,4115,150,1336,2,t0204
dolnośląskie,jaworski,7591,210,2394,3,t0205
dolnośląskie,jeleniogórski,10483,321,3445,14,t0206
dolnośląskie,kamiennogórski,5067,66,1791,0,t0207
dolnośląskie,kłodzki,30915,785,10682,45,t0208
dolnośląskie,legnicki,4768,260,1424,2,t0209
dolnośląskie,lubański,5662,175,1745,2,t0210
dolnośląskie,lubiński,24110,363,8007,74,t0211
dolnośląskie,lwówecki,6280,282,2066,1,t0212
dolnośląskie,milicki,6475,131,2196,9,t0213
dolnośląskie,oleśnicki,10467,344,3259,2,t0214
dolnośląskie,oławski,12901,421,3852,78,t0215
dolnośląskie,polkowicki,3325,136,1049,1,t0216
dolnośląskie,strzeliński,6956,200,2321,18,t0217
dolnośląskie,średzki,4837,178,1546,33,t0218
dolnośląskie,świdnicki,19124,618,6380,74,t0219
dolnośląskie,trzebnicki,13513,438,4406,121,t0220
dolnośląskie,wałbrzyski,7259,51,2627,0,t0221
dolnośląskie,wołowski,7441,259,2399,0,t0222
dolnośląskie,wrocławski,14479,362,4744,43,t0223
dolnośląskie,ząbkowicki,11543,440,3772,97,t0224
dolnośląskie,zgorzelecki,12824,194,4683,4,t0225
dolnośląskie,złotoryjski,5856,197,1622,1,t0226
dolnośląskie,Jelenia Góra,16335,537,5191,70,t0261
dolnośląskie,Legnica,14577,234,4659,7,t0262
dolnośląskie,Wrocław,186927,4018,60783,575,t0264
dolnośląskie,Wałbrzych,56057,1167,15691,437,t0265
kujawsko-pomorskie,aleksandrowski,33994,879,10180,91,t0401
kujawsko-pomorskie,brodnicki,10651,235,3391,24,t0402
kujawsko-pomorskie,bydgoski,9725,519,3003,11,t0403
kujawsko-pomorskie,chełmiński,6529,179,1942,1,t0404
kujawsko-pomorskie,golubsko-dobrzyński,5082,151,1522,3,t0405
kujawsko-pomorskie,grudziądzki,2961,99,917,6,t0406
kujawsko-pomorskie,inowrocławski,21925,406,6675,45,t0407
kujawsko-pomorskie,lipnowski,8325,263,2695,3,t0408
kujawsko-pomorskie,mogileński,4595,92,1356,0,t0409
kujawsko-pomorskie,nakielski,6289,156,1817,29,t0410
kujawsko-pomorskie,radziejowski,6098,204,1833,0,t0411
kujawsko-pomorskie,rypiński,5626,364,1698,101,t0412
kujawsko-pomorskie,sępoleński,8218,310,2818,1,t0413
kujawsko-pomorskie,świecki,12004,542,3960,3,t0414
kujawsko-pomorskie,toruński,8505,192,2799,50,t0415
kujawsko-pomorskie,tucholski,5520,148,1687,5,t0416
kujawsko-pomorskie,wąbrzeski,4957,135,1670,3,t0417
kujawsko-pomorskie,włocławski,8716,276,3016,3,t0418
kujawsko-pomorskie,żniński,7899,429,2459,42,t0419
kujawsko-pomorskie,Bydgoszcz,78188,2432,25028,212,t0461
kujawsko-pomorskie,Grudziądz,18904,1077,4413,2,t0462
kujawsko-pomorskie,Toruń,32145,570,10316,111,t0463
kujawsko-pomorskie,Włocławek,13963,382,4375,0,t0464
lubelskie,bialski,13026,521,4435,165,t0601
lubelskie,biłgorajski,11629,226,3612,2,t0602
lubelskie,chełmski,6952,249,2160,19,t0603
lubelskie,hrubieszowski,9684,317,3180,60,t0604
lubelskie,janowski,7680,189,2586,64,t0605
lubelskie,krasnostawski,8673,149,3032,36,t0606
lubelskie,kraśnicki,12018,450,3962,50,t0607
lubelskie,lubartowski,11614,270,3898,1,t0608
lubelskie,lubelski,16564,552,5673,85,t0609
lubelskie,łęczyński,8818,297,2836,33,t0610
lubelskie,łukowski,12110,393,4077,33,t0611
lubelskie,opolski,8948,330,2890,35,t0612
lubelskie,parczewski,6785,125,2288,53,t0613
lubelskie,puławski,20598,878,7015,29,t0614
lubelskie,radzyński,7960,130,2855,40,t0615
lubelskie,rycki,11452,343,3534,21,t0616
lubelskie,świdnicki,8858,164,3032,28,t0617
lubelskie,tomaszowski,11234,215,3726,12,t0618
lubelskie,włodawski,7669,244,2534,56,t0619
lubelskie,zamojski,11273,258,3705,11,t0620
lubelskie,Biała Podlaska,15057,585,4235,76,t0661
lubelskie,Chełm,11637,447,3335,5,t0662
lubelskie,Lublin,112745,2578,37474,300,t0663
lubelskie,Zamość,18375,797,4837,57,t0664
lubuskie,gorzowski,6740,162,2254,1,t0801
lubuskie,krośnieński,9545,321,2679,19,t0802
lubuskie,międzyrzecki,12530,303,3695,59,t0803
lubuskie,nowosolski,14499,437,4286,32,t0804
lubuskie,słubicki,6489,222,1868,2,t0805
lubuskie,strzelecko-drezdenecki,7483,319,2297,63,t0806
lubuskie,sulęciński,4756,81,1485,0,t0807
lubuskie,świebodziński,8223,58,3008,0,t0808
lubuskie,zielonogórski,11779,569,3595,33,t0809
lubuskie,żagański,8478,393,2636,1,t0810
lubuskie,żarski,17990,650,5075,29,t0811
lubuskie,wschowski,3536,52,1141,0,t0812
lubuskie,Gorzów Wielkopolski,22704,813,6985,124,t0861
lubuskie,Zielona Góra,28788,597,8673,24,t0862
łódzkie,bełchatowski,13189,368,4401,53,t1001
łódzkie,kutnowski,13284,366,4528,3,t1002
łódzkie,łaski,5495,227,1705,29,t1003
łódzkie,łęczycki,9488,150,3251,4,t1004
łódzkie,łowicki,18994,553,6678,52,t1005
łódzkie,łódzki wschodni,5719,113,1779,2,t1006
łódzkie,opoczyński,9567,313,3062,0,t1007
łódzkie,pabianicki,16756,386,5135,24,t1008
łódzkie,pajęczański,4917,102,1435,1,t1009
łódzkie,piotrkowski,7143,307,2376,0,t1010
łódzkie,poddębicki,4955,100,1532,1,t1011
łódzkie,radomszczański,16146,497,5199,12,t1012
łódzkie,rawski,5410,164,1818,1,t1013
łódzkie,sieradzki,13849,265,4352,91,t1014
łódzkie,skierniewicki,3781,181,1326,29,t1015
łódzkie,tomaszowski,16107,593,5010,96,t1016
łódzkie,wieluński,12040,401,3476,4,t1017
łódzkie,wieruszowski,5542,135,1834,1,t1018
łódzkie,zduńskowolski,8291,184,2814,48,t1019
łódzkie,zgierski,20096,617,6776,5,t1020
łódzkie,brzeziński,7321,117,2616,8,t1021
łódzkie,Łódź,180658,3884,61845,357,t1061
łódzkie,Piotrków Trybunalski,14179,203,4444,24,t1062
łódzkie,Skierniewice,12055,458,3668,5,t1063
