wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt,dawka_1_ogolem,dawka_1_dziennie,dawka_3_ogolem,dawka_3_dziennie,dawka_przypominajaca_ogolem,dawka_przypominajaca_dziennie
woj_puste,pow_puste,11,0,3,0,t00,4,0,0,0,4,0
dolnośląskie,bolesławiecki,108367,12,38445,0,t0201,47111,0,145,0,22666,12
dolnośląskie,dzierżoniowski,106250,18,37466,2,t0202,42359,6,152,0,26273,10
dolnośląskie,głogowski,105350,4,35088,1,t0203,42037,0,184,0,28041,3
dolnośląskie,górowski,38334,21,13953,4,t0204,16465,1,79,0,7837,16
dolnośląskie,jaworski,59816,1,20740,0,t0205,25170,0,43,0,13863,1
dolnośląskie,jeleniogórski,72304,2,26271,0,t0206,31440,0,400,0,14193,2
dolnośląskie,kamiennogórski,49217,0,17189,0,t0207,19510,0,107,0,12411,0
dolnośląskie,kłodzki,190105,11,68085,0,t0208,77937,2,1421,0,42662,9
dolnośląskie,legnicki,63624,2,22006,1,t0209,27384,0,269,0,13965,1
dolnośląskie,lubański,48416,2,14779,0,t0210,20368,0,110,0,13159,2
dolnośląskie,lubiński,177030,11,66834,0,t0211,73634,1,999,0,35563,10
dolnośląskie,lwówecki,63570,12,22839,4,t0212,26500,0,318,0,13913,8
dolnośląskie,milicki,49951,9,18734,0,t0213,20808,0,120,0,10289,9
dolnośląskie,oleśnicki,167902,30,56196,3,t0214,67269,3,535,0,43902,24
dolnośląskie,oławski,58197,2,22865,0,t0215,25882,0,99,0,9351,2
dolnośląskie,polkowicki,61756,6,21216,0,t0216,26981,0,51,0,13508,6
dolnośląskie,strzeliński,55047,12,20078,7,t0217,22645,2,518,0,11806,3
dolnośląskie,średzki,38233,4,12649,1,t0218,14461,0,485,0,10638,3
dolnośląskie,świdnicki,164134,41,55488,5,t0219,64995,1,1250,0,42401,35
dolnośląskie,trzebnicki,90442,9,33357,1,t0220,35427,0,447,0,21211,8
dolnośląskie,wałbrzyski,45744,1,17053,1,t0221,18474,0,259,0,9958,0
dolnośląskie,wołowski,63429,0,22111,0,t0222,27937,0,319,0,13062,0
dolnośląskie,wrocławski,160337,16,57788,0,t0223,63749,3,1239,0,37561,13
dolnośląskie,ząbkowicki,81430,0,29369,0,t0224,34439,0,336,0,17286,0
dolnośląskie,zgorzelecki,95516,46,31762,8,t0225,39105,6,231,0,24418,32
dolnośląskie,złotoryjski,53392,0,18361,0,t0226,22260,0,223,0,12548,0
dolnośląskie,Jelenia Góra,134815,31,49279,3,t0261,53788,3,460,0,31288,25
dolnośląskie,Legnica,136102,39,48641,3,t0262,55978,7,484,0,30999,29
dolnośląskie,Wrocław,1516492,338,551946,31,t0264,632147,37,4800,0,327599,270
dolnośląskie,Wałbrzych,276363,46,106525,9,t0265,122591,3,832,0,46415,34
kujawsko-pomorskie,aleksandrowski,160120,17,67042,6,t0401,73169,0,531,0,19378,11
kujawsko-pomorskie,brodnicki,106155,21,39688,6,t0402,44657,2,1505,0,20305,13
kujawsko-pomorskie,bydgoski,114996,19,42402,1,t0403,46577,1,402,0,25615,17
kujawsko-pomorskie,chełmiński,63248,4,23002,0,t0404,25525,0,52,0,14669,4
kujawsko-pomorskie,golubsko-dobrzyński,49076,0,18739,0,t0405,21283,0,341,0,8713,0
kujawsko-pomorskie,grudziądzki,37655,1,13886,0,t0406,16544,0,25,0,7200,1
kujawsko-pomorskie,inowrocławski,153468,18,56774,0,t0407,62347,1,520,0,33827,17
kujawsko-pomorskie,lipnowski,77486,2,28770,0,t0408,33245,0,347,0,15124,2
kujawsko-pomorskie,mogileński,54933,11,19066,4,t0409,21829,1,196,0,13842,6
kujawsko-pomorskie,nakielski,127876,11,44289,1,t0410,55967,1,496,0,27124,9
kujawsko-pomorskie,radziejowski,60136,0,23222,0,t0411,25847,0,649,0,10418,0
kujawsko-pomorskie,rypiński,53440,0,19591,0,t0412,22127,0,112,0,11610,0
kujawsko-pomorskie,sępoleński,66503,6,24901,0,t0413,29774,0,139,0,11689,6
kujawsko-pomorskie,świecki,120349,22,42516,7,t0414,50039,2,410,0,27384,13
kujawsko-pomorskie,toruński,97812,16,35640,4,t0415,44332,2,436,0,17404,10
kujawsko-pomorskie,tucholski,57872,7,21094,3,t0416,24224,1,209,0,12345,3
kujawsko-pomorskie,wąbrzeski,41469,18,14986,1,t0417,17766,0,276,0,8441,17
kujawsko-pomorskie,włocławski,92310,9,35536,1,t0418,38698,0,281,0,17795,8
kujawsko-pomorskie,żniński,72842,0,28491,0,t0419,30999,0,543,0,12809,0
kujawsko-pomorskie,Bydgoszcz,661956,92,230178,12,t0461,267535,7,1569,1,162674,72
kujawsko-pomorskie,Grudziądz,178556,20,65265,4,t0462,76577,2,616,0,36098,14
kujawsko-pomorskie,Toruń,325851,73,106955,8,t0463,126390,6,1197,0,91309,59
kujawsko-pomorskie,Włocławek,155409,23,50452,3,t0464,64096,4,1184,0,39677,16
lubelskie,bialski,90655,0,32913,0,t0601,38852,0,644,0,18246,0
lubelskie,biłgorajski,81361,11,29996,0,t0602,33761,2,83,0,17521,9
lubelskie,chełmski,53473,0,20050,0,t0603,22024,0,371,0,11028,0
lubelskie,hrubieszowski,67729,12,24246,0,t0604,28528,1,1601,0,13354,11
lubelskie,janowski,43728,0,16854,0,t0605,19124,0,545,0,7205,0
lubelskie,krasnostawski,62092,11,22090,1,t0606,25696,3,559,0,13747,7
lubelskie,kraśnicki,99031,6,37165,1,t0607,41485,1,374,0,20007,4
lubelskie,lubartowski,82359,1,31125,0,t0608,34890,0,1318,0,15026,1
lubelskie,lubelski,126437,8,46144,1,t0609,54237,0,773,0,25283,7
lubelskie,łęczyński,56956,3,22093,0,t0610,23945,0,588,0,10330,3
lubelskie,łukowski,85692,6,31963,3,t0611,36760,1,254,0,16715,2
lubelskie,opolski,68396,4,25080,2,t0612,29087,1,255,0,13974,1
lubelskie,parczewski,40875,5,15059,0,t0613,17722,0,508,0,7586,5
lubelskie,puławski,143467,69,53637,14,t0614,58908,4,463,0,30459,51
lubelskie,radzyński,46129,6,17207,3,t0615,19542,0,230,0,9150,3
lubelskie,rycki,77014,0,29345,0,t0616,31757,0,436,0,15476,0
lubelskie,świdnicki,73577,8,26454,1,t0617,28885,0,163,0,18075,7
lubelskie,tomaszowski,82132,7,30000,0,t0618,35200,2,297,0,16635,5
lubelskie,włodawski,49432,11,18383,4,t0619,21092,3,169,0,9788,4
lubelskie,zamojski,71715,15,27512,1,t0620,28839,1,360,0,15004,13
lubelskie,Biała Podlaska,104509,14,39360,0,t0661,45288,5,169,0,19692,9
lubelskie,Chełm,97956,30,34558,6,t0662,41842,2,185,0,21371,22
lubelskie,Lublin,652437,89,235118,6,t0663,281215,10,2879,0,133225,73
lubelskie,Zamość,130993,33,49154,3,t0664,55808,2,260,0,25771,28
lubuskie,gorzowski,45295,5,16278,0,t0801,18349,0,352,0,10316,5
lubuskie,krośnieński,74638,7,27419,0,t0802,31952,0,60,0,15207,7
lubuskie,międzyrzecki,94938,13,35322,0,t0803,40763,11,771,0,18082,2
lubuskie,nowosolski,137783,13,47396,1,t0804,59942,0,449,0,29996,12
lubuskie,słubicki,61635,0,22183,0,t0805,25936,0,109,0,13407,0
lubuskie,strzelecko-drezdenecki,74260,8,26256,3,t0806,33609,0,179,0,14216,5
lubuskie,sulęciński,48906,3,16619,0,t0807,21522,0,293,0,10472,3
lubuskie,świebodziński,79182,0,28870,0,t0808,34090,0,94,0,16128,0
lubuskie,zielonogórski,124066,4,46357,3,t0809,54527,0,881,1,22301,0
lubuskie,żagański,107373,18,36553,3,t0810,45014,2,632,0,25174,13
lubuskie,żarski,145363,14,53233,4,t0811,61734,1,234,0,30162,9
lubuskie,wschowski,41801,9,15334,0,t0812,17274,3,187,0,9006,6
lubuskie,Gorzów Wielkopolski,242160,98,83416,20,t0861,106970,12,622,0,51152,66
lubuskie,Zielona Góra,230989,46,83710,10,t0862,93336,5,519,0,53424,31
łódzkie,bełchatowski,112614,20,39304,8,t1001,47033,1,446,0,25831,11
łódzkie,kutnowski,132342,15,49770,2,t1002,53376,1,780,0,28416,12
łódzkie,łaski,51190,33,19446,11,t1003,21176,2,119,0,10449,20
łódzkie,łęczycki,75032,1,27544,1,t1004,32379,0,529,0,14580,0
łódzkie,łowicki,123532,0,48324,0,t1005,52617,0,454,0,22137,0
łódzkie,łódzki wschodni,63508,7,20560,0,t1006,24590,1,371,0,17987,6
łódzkie,opoczyński,86857,6,31522,0,t1007,38105,0,443,0,16787,6
łódzkie,pabianicki,169425,35,60159,7,t1008,66325,2,606,1,42335,25
łódzkie,pajęczański,42246,0,15189,0,t1009,18144,0,79,0,8834,0
łódzkie,piotrkowski,73677,0,27241,0,t1010,31240,0,437,0,14759,0
łódzkie,poddębicki,52823,6,19978,0,t1011,21987,1,459,0,10399,5
łódzkie,radomszczański,130737,3,47875,0,t1012,53627,0,576,0,28659,3
łódzkie,rawski,43562,0,15774,0,t1013,18335,0,426,0,9027,0
łódzkie,sieradzki,146588,27,53115,5,t1014,62903,3,773,0,29797,19
łódzkie,skierniewicki,32019,1,12633,0,t1015,14151,1,303,0,4932,0
łódzkie,tomaszowski,151534,3,56951,0,t1016,64630,0,567,0,29386,3
łódzkie,wieluński,121213,14,46549,0,t1017,51843,1,768,0,22053,13
łódzkie,wieruszowski,48348,0,17228,0,t1018,20703,0,153,0,10264,0
łódzkie,zduńskowolski,74725,6,26587,0,t1019,30805,1,138,0,17195,5
łódzkie,zgierski,198936,24,71067,2,t1020,80637,1,680,0,46552,21
łódzkie,brzeziński,47908,6,18823,0,t1021,20386,3,104,0,8595,3
łódzkie,Łódź,1316093,178,481493,23,t1061,544251,17,8038,1,282311,137
łódzkie,Piotrków Trybunalski,126056,2,44348,0,t1062,51576,0,612,0,29520,2
łódzkie,Skierniewice,106265,37,39397,9,t1063,44780,2,907,0,21181,26
małopolskie,bocheński,111667,32,40414,6,t1201,49301,1,216,0,21736,25
małopolskie,brzeski,96886,0,36291,0,t1202,41923,0,129,0,18543,0
małopolskie,chrzanowski,164708,6,57976,0,t1203,68069,2,425,0,38238,4
małopolskie,dąbrowski,60163,4,23127,0,t1204,26114,1,199,0,10723,3
małopolskie,gorlicki,120058,11,45897,0,t1205,51830,4,220,0,22111,7
małopolskie,krakowski,242870,15,87388,1,t1206,98436,0,1995,0,55051,14
małopolskie,limanowski,126744,17,47690,1,t1207,56991,2,329,0,21734,14
małopolskie,miechowski,79917,0,31966,0,t1208,34607,0,107,0,13237,0
małopolskie,myślenicki,146768,18,56058,1,t1209,64053,2,556,0,26101,15
małopolskie,nowosądecki,178653,37,65621,12,t1210,80907,5,338,0,31787,20
małopolskie,nowotarski,181978,6,68022,2,t1211,81658,0,611,0,31687,4
małopolskie,olkuski,157370,54,57458,14,t1212,65919,6,368,0,33625,34
małopolskie,oświęcimski,182297,12,65028,0,t1213,72477,0,769,0,44023,12
małopolskie,proszowicki,61037,13,23823,0,t1214,26018,1,190,0,11006,12
małopolskie,suski,99371,4,37486,0,t1215,41218,0,340,0,20327,4
małopolskie,tarnowski,132895,12,50295,4,t1216,57281,1,576,0,24743,7
małopolskie,tatrzański,50913,5,19214,0,t1217,21627,1,176,0,9896,4
małopolskie,wadowicki,179208,16,62619,2,t1218,76337,2,383,0,39869,12
małopolskie,wielicki,171544,9,59655,1,t1219,72012,0,467,0,39410,8
małopolskie,Kraków,1703080,519,628617,39,t1261,699425,36,5212,7,369826,437
małopolskie,Nowy Sącz,97994,30,34754,3,t1262,39508,1,172,0,23560,26
małopolskie,Tarnów,174864,26,61202,4,t1263,73388,1,351,0,39923,21
mazowieckie,białobrzeski,49640,11,19566,0,t1401,21716,2,489,0,7869,9
mazowieckie,ciechanowski,114407,8,43100,1,t1402,48039,2,752,0,22516,5
mazowieckie,garwoliński,121004,9,46730,1,t1403,50819,0,256,0,23199,8
mazowieckie,gostyniński,41272,0,15681,0,t1404,16504,0,210,0,8877,0
mazowieckie,grodziski,140030,16,50916,5,t1405,58362,2,694,0,30058,9
mazowieckie,grójecki,149668,30,56594,4,t1406,65308,3,672,0,27094,23
mazowieckie,kozienicki,65589,8,24173,0,t1407,26852,0,202,1,14362,7
mazowieckie,legionowski,130616,41,40929,5,t1408,51119,2,637,0,37931,34
mazowieckie,lipski,36744,4,14187,4,t1409,15711,0,171,0,6675,0
mazowieckie,łosicki,27203,0,10329,0,t1410,11201,0,422,0,5251,0
mazowieckie,makowski,59478,0,22189,0,t1411,26381,0,166,0,10742,0
mazowieckie,miński,191221,59,68107,12,t1412,82444,12,637,0,40033,35
mazowieckie,mławski,88902,2,33596,0,t1413,37400,0,676,0,17230,2
mazowieckie,nowodworski,156749,11,59169,1,t1414,71329,3,644,0,25607,7
mazowieckie,ostrołęcki,70312,0,27266,0,t1415,30310,0,218,0,12518,0
mazowieckie,ostrowski,73364,1,29086,1,t1416,29812,0,430,0,14036,0
mazowieckie,otwocki,145873,23,52271,3,t1417,55994,0,1700,1,35908,19
mazowieckie,piaseczyński,370982,48,132329,6,t1418,155285,7,1382,0,81986,35
mazowieckie,płocki,116322,1,45765,0,t1419,50303,0,469,0,19785,1
mazowieckie,płoński,110454,6,42058,0,t1420,48261,1,264,0,19871,5
mazowieckie,pruszkowski,213081,52,74912,7,t1421,84307,8,1041,0,52821,37
