wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
dolnośląskie,bolesławiecki,57142,83,22963,54,t0201
dolnośląskie,dzierżoniowski,52359,103,21028,91,t0202
dolnośląskie,głogowski,47645,77,17994,71,t0203
dolnośląskie,górowski,21397,164,8405,164,t0204
dolnośląskie,jaworski,31893,48,12848,16,t0205
dolnośląskie,jeleniogórski,41678,132,17810,93,t0206
dolnośląskie,kamiennogórski,24075,177,9929,154,t0207
dolnośląskie,kłodzki,98520,409,41026,253,t0208
dolnośląskie,legnicki,32522,192,11939,145,t0209
dolnośląskie,lubański,20888,305,7808,45,t0210
dolnośląskie,lubiński,106346,191,48073,130,t0211
dolnośląskie,lwówecki,30283,59,11702,59,t0212
dolnośląskie,milicki,26252,102,10928,102,t0213
dolnośląskie,oleśnicki,65848,482,24056,371,t0214
dolnośląskie,oławski,38625,105,17050,105,t0215
dolnośląskie,polkowicki,33036,2,12530,2,t0216
dolnośląskie,strzeliński,28576,266,11585,218,t0217
dolnośląskie,średzki,17647,37,7670,34,t0218
dolnośląskie,świdnicki,74967,195,28629,160,t0219
dolnośląskie,trzebnicki,46631,175,19305,175,t0220
dolnośląskie,wałbrzyski,26825,14,11826,12,t0221
dolnośląskie,wołowski,33604,72,13764,45,t0222
dolnośląskie,wrocławski,80718,5,32365,5,t0223
dolnośląskie,ząbkowicki,43861,75,18543,59,t0224
dolnośląskie,zgorzelecki,44523,235,18456,78,t0225
dolnośląskie,złotoryjski,27204,49,10819,28,t0226
dolnośląskie,Jelenia Góra,70362,434,29476,334,t0261
dolnośląskie,Legnica,71601,528,30217,502,t0262
dolnośląskie,Wrocław,864980,6149,367777,4178,t0264
dolnośląskie,Wałbrzych,178929,598,77807,314,t0265
kujawsko-pomorskie,aleksandrowski,115158,357,52157,278,t0401
kujawsko-pomorskie,brodnicki,52052,398,20138,248,t0402
kujawsko-pomorskie,bydgoski,58818,140,23101,130,t0403
kujawsko-pomorskie,chełmiński,30504,8,12053,7,t0404
kujawsko-pomorskie,golubsko-dobrzyński,26025,28,9582,28,t0405
kujawsko-pomorskie,grudziądzki,18988,147,7111,147,t0406
kujawsko-pomorskie,inowrocławski,86079,210,36783,199,t0407
kujawsko-pomorskie,lipnowski,40282,188,16339,142,t0408
kujawsko-pomorskie,mogileński,20699,209,7898,209,t0409
kujawsko-pomorskie,nakielski,60365,102,22509,102,t0410
kujawsko-pomorskie,radziejowski,34819,255,13533,248,t0411
kujawsko-pomorskie,rypiński,25659,118,9857,92,t0412
kujawsko-pomorskie,sępoleński,38922,507,16429,507,t0413
kujawsko-pomorskie,świecki,57709,458,23033,443,t0414
kujawsko-pomorskie,toruński,54382,143,19357,137,t0415
kujawsko-pomorskie,tucholski,28743,118,10780,107,t0416
kujawsko-pomorskie,wąbrzeski,20616,33,7987,33,t0417
kujawsko-pomorskie,włocławski,47659,129,18872,123,t0418
kujawsko-pomorskie,żniński,38834,292,14693,280,t0419
kujawsko-pomorskie,Bydgoszcz,341593,1650,140155,1459,t0461
kujawsko-pomorskie,Grudziądz,95788,598,38378,559,t0462
kujawsko-pomorskie,Toruń,139672,606,53164,307,t0463
kujawsko-pomorskie,Włocławek,69307,534,26268,326,t0464
lubelskie,bialski,48771,271,20074,257,t0601
lubelskie,biłgorajski,42410,202,18106,185,t0602
lubelskie,chełmski,28255,121,11361,83,t0603
lubelskie,hrubieszowski,34147,217,13857,185,t0604
lubelskie,janowski,23302,205,9656,184,t0605
lubelskie,krasnostawski,33529,244,14155,223,t0606
lubelskie,kraśnicki,55392,77,24268,65,t0607
lubelskie,lubartowski,43886,223,18213,201,t0608
lubelskie,lubelski,67812,277,28473,171,t0609
lubelskie,łęczyński,32833,114,14005,97,t0610
lubelskie,łukowski,43056,186,18306,186,t0611
lubelskie,opolski,34790,127,14448,91,t0612
lubelskie,parczewski,23457,203,10186,203,t0613
lubelskie,puławski,77406,202,32901,129,t0614
lubelskie,radzyński,23675,42,9755,42,t0615
lubelskie,rycki,43248,234,18474,225,t0616
lubelskie,świdnicki,35780,138,15398,114,t0617
lubelskie,tomaszowski,43859,259,18723,254,t0618
lubelskie,włodawski,29429,88,12670,78,t0619
lubelskie,zamojski,38508,154,16671,138,t0620
lubelskie,Biała Podlaska,56804,345,24727,243,t0661
lubelskie,Chełm,49371,344,20640,269,t0662
lubelskie,Lublin,366507,1739,160243,1137,t0663
lubelskie,Zamość,72563,286,31712,268,t0664
lubuskie,gorzowski,23672,56,9887,51,t0801
lubuskie,krośnieński,40874,173,17588,171,t0802
lubuskie,międzyrzecki,55204,250,23760,207,t0803
lubuskie,nowosolski,71582,185,30351,121,t0804
lubuskie,słubicki,29078,227,11610,217,t0805
lubuskie,strzelecko-drezdenecki,38974,268,16230,142,t0806
lubuskie,sulęciński,21264,59,8332,50,t0807
lubuskie,świebodziński,45301,18,18833,18,t0808
lubuskie,zielonogórski,71716,204,30213,161,t0809
lubuskie,żagański,54392,0,22773,0,t0810
lubuskie,żarski,82662,453,36354,415,t0811
lubuskie,wschowski,19299,37,7767,37,t0812
lubuskie,Gorzów Wielkopolski,115328,1005,50585,779,t0861
lubuskie,Zielona Góra,121222,560,51931,506,t0862
łódzkie,bełchatowski,53680,110,21146,107,t1001
łódzkie,kutnowski,67056,591,27679,591,t1002
łódzkie,łaski,26696,236,10729,211,t1003
łódzkie,łęczycki,38077,322,15222,196,t1004
łódzkie,łowicki,74876,365,32975,358,t1005
łódzkie,łódzki wschodni,28213,22,10652,22,t1006
łódzkie,opoczyński,44363,240,17942,182,t1007
łódzkie,pabianicki,82805,508,33733,489,t1008
łódzkie,pajęczański,24910,35,10451,30,t1009
łódzkie,piotrkowski,36145,80,13671,74,t1010
łódzkie,poddębicki,29035,108,11903,91,t1011
łódzkie,radomszczański,65370,137,27313,137,t1012
łódzkie,rawski,21448,27,8428,27,t1013
łódzkie,sieradzki,74042,218,29261,165,t1014
łódzkie,skierniewicki,18671,121,7805,103,t1015
łódzkie,tomaszowski,82071,473,35005,343,t1016
łódzkie,wieluński,72389,145,31508,114,t1017
łódzkie,wieruszowski,25456,38,10330,38,t1018
łódzkie,zduńskowolski,36111,271,13615,195,t1019
łódzkie,zgierski,101816,510,41532,410,t1020
łódzkie,brzeziński,27406,0,11606,0,t1021
łódzkie,Łódź,743904,2570,319535,2056,t1061
łódzkie,Piotrków Trybunalski,58413,319,23208,172,t1062
łódzkie,Skierniewice,57672,12,24351,12,t1063
małopolskie,bocheński,55813,194,20665,127,t1201
małopolskie,brzeski,48042,204,18585,158,t1202
małopolskie,chrzanowski,86267,381,33825,327,t1203
małopolskie,dąbrowski,31305,120,12763,85,t1204
małopolskie,gorlicki,67329,725,29458,602,t1205
małopolskie,krakowski,115242,477,45057,407,t1206
małopolskie,limanowski,65259,472,26739,470,t1207
małopolskie,miechowski,48791,226,20448,184,t1208
małopolskie,myślenicki,72374,564,27949,493,t1209
małopolskie,nowosądecki,97501,407,38166,323,t1210
małopolskie,nowotarski,98028,590,39343,482,t1211
małopolskie,olkuski,87641,205,35869,25,t1212
małopolskie,oświęcimski,84134,601,30480,523,t1213
małopolskie,proszowicki,32878,30,13910,26,t1214
małopolskie,suski,50126,327,19929,284,t1215
małopolskie,tarnowski,72583,93,29552,69,t1216
małopolskie,tatrzański,26600,130,11107,82,t1217
małopolskie,wadowicki,84161,492,31685,224,t1218
małopolskie,wielicki,77283,504,28176,448,t1219
małopolskie,Kraków,940196,6846,388068,5123,t1261
małopolskie,Nowy Sącz,47024,645,18642,643,t1262
małopolskie,Tarnów,81757,380,32848,304,t1263
mazowieckie,białobrzeski,26841,11,10946,11,t1401
mazowieckie,ciechanowski,60395,149,25135,105,t1402
mazowieckie,garwoliński,60397,844,23635,807,t1403
mazowieckie,gostyniński,21030,48,8521,48,t1404
mazowieckie,grodziski,72647,382,28664,119,t1405
mazowieckie,grójecki,80276,196,32986,169,t1406
mazowieckie,kozienicki,31657,92,12721,90,t1407
mazowieckie,legionowski,54887,73,19273,59,t1408
mazowieckie,lipski,20050,131,8504,131,t1409
mazowieckie,łosicki,13979,77,5886,53,t1410
mazowieckie,makowski,31409,168,13121,161,t1411
mazowieckie,miński,96961,438,36997,130,t1412
mazowieckie,mławski,41694,206,16282,125,t1413
mazowieckie,nowodworski,82414,387,34680,241,t1414
mazowieckie,ostrołęcki,38806,126,16152,126,t1415
mazowieckie,ostrowski,38217,53,16445,40,t1416
mazowieckie,otwocki,67251,319,26817,250,t1417
mazowieckie,piaseczyński,188449,774,75935,685,t1418
mazowieckie,płocki,60505,240,23132,208,t1419
mazowieckie,płoński,61810,381,24954,346,t1420
mazowieckie,pruszkowski,96701,281,37238,222,t1421
mazowieckie,przasnyski,39477,132,16976,120,t1422
mazowieckie,przysuski,20104,110,8319,71,t1423
mazowieckie,pułtuski,34379,0,13900,0,t1424
mazowieckie,radomski,46757,291,18932,287,t1425
mazowieckie,siedlecki,24218,71,10377,65,t1426
mazowieckie,sierpecki,32254,112,12796,10,t1427
mazowieckie,sochaczewski,63721,200,25704,178,t1428
mazowieckie,sokołowski,33554,28,14198,28,t1429
mazowieckie,szydłowiecki,13659,168,5424,33,t1430
mazowieckie,warszawski zachodni,90053,352,36679,343,t1432
mazowieckie,węgrowski,33296,143,13331,133,t1433
mazowieckie,wołomiński,149396,944,57864,834,t1434
mazowieckie,wyszkowski,45085,101,18091,94,t1435
mazowieckie,zwoleński,20801,19,8481,19,t1436
mazowieckie,żuromiński,21000,176,8817,160,t1437
mazowieckie,żyrardowski,40483,189,16191,159,t1438
mazowieckie,Ostrołęka,59452,113,26786,83,t1461
mazowieckie,Płock,99396,922,40750,541,t1462
mazowieckie,Radom,180785,1287,72906,980,t1463
mazowieckie,Siedlce,96463,323,41973,209,t1464
mazowieckie,Warszawa,2061502,16677,856393,14235,t1465
opolskie,brzeski,61582,290,27605,289,t1601
opolskie,głubczycki,34755,3,15809,3,t1602
opolskie,kędzierzyńsko-kozielski,67118,74,29852,74,t1603
opolskie,kluczborski,42386,173,17929,162,t1604
opolskie,krapkowicki,79653,633,33633,575,t1605
opolskie,namysłowski,22013,138,9393,98,t1606
opolskie,nyski,81080,107,37334,68,t1607
opolskie,oleski,40601,138,17937,96,t1608
opolskie,opolski,54242,118,23266,111,t1609
opolskie,prudnicki,32687,69,14403,69,t1610
opolskie,strzelecki,43510,230,18245,144,t1611
opolskie,Opole,157701,693,70069,563,t1661
podkarpackie,bieszczadzki,7394,85,3095,71,t1801
podkarpackie,brzozowski,39893,38,18279,17,t1802
podkarpackie,dębicki,55436,149,22602,66,t1803
podkarpackie,jarosławski,42150,164,18995,115,t1804
podkarpackie,jasielski,45728,130,19469,125,t1805
podkarpackie,kolbuszowski,18403,63,8105,53,t1806
podkarpackie,krośnieński,42586,79,19209,79,t1807
podkarpackie,leżajski,30812,99,13239,64,t1808
podkarpackie,lubaczowski,26773,100,11946,67,t1809
podkarpackie,łańcucki,33509,195,14988,190,t1810
podkarpackie,mielecki,75045,629,33792,568,t1811
podkarpackie,niżański,27719,191,12800,175,t1812
podkarpackie,przemyski,15265,23,6720,14,t1813
podkarpackie,przeworski,23875,37,10625,27,t1814
podkarpackie,ropczycko-sędziszowski,30941,165,13689,157,t1815
podkarpackie,rzeszowski,45177,167,19973,120,t1816
podkarpackie,sanocki,30586,89,13312,58,t1817
podkarpackie,stalowowolski,59478,153,26181,143,t1818
podkarpackie,strzyżowski,22204,0,10094,0,t1819
podkarpackie,tarnobrzeski,11363,22,4745,18,t1820
podkarpackie,leski,10861,45,5247,42,t1821
podkarpackie,Krosno,35435,82,16137,80,t1861
podkarpackie,Przemyśl,35385,190,15748,166,t1862
podkarpackie,Rzeszów,481052,1631,221044,1213,t1863
podkarpackie,Tarnobrzeg,51091,332,23240,298,t1864
podlaskie,augustowski,34357,29,14412,29,t2001
podlaskie,białostocki,52800,78,23699,65,t2002
podlaskie,bielski,30087,193,13414,179,t2003
podlaskie,grajewski,22603,1,10124,1,t2004
podlaskie,hajnowski,25244,133,11507,101,t2005
podlaskie,kolneński,18253,41,8251,29,t2006
podlaskie,łomżyński,12373,0,5589,0,t2007
podlaskie,moniecki,18310,38,7780,36,t2008
podlaskie,sejneński,9813,51,4216,51,t2009
podlaskie,siemiatycki,26808,127,12289,127,t2010
podlaskie,sokólski,33898,153,14563,147,t2011
podlaskie,suwalski,7117,42,3131,37,t2012
podlaskie,wysokomazowiecki,37622,101,16461,95,t2013
podlaskie,zambrowski,19847,106,8327,88,t2014
podlaskie,Białystok,419809,1191,191373,900,t2061
podlaskie,Łomża,55458,197,24592,155,t2062
podlaskie,Suwałki,43491,76,18664,54,t2063
pomorskie,bytowski,53152,198,22489,121,t2201
pomorskie,chojnicki,61175,480,23853,464,t2202
pomorskie,człuchowski,31697,60,12494,60,t2203
pomorskie,gdański,39585,136,14622,130,t2204
pomorskie,kartuski,61354,331,23455,242,t2205
pomorskie,kościerski,48195,209,19548,209,t2206
pomorskie,kwidzyński,45587,196,18155,114,t2207
pomorskie,lęborski,43030,197,17411,104,t2208
pomorskie,malborski,30657,161,12351,161,t2209
pomorskie,nowodworski,24525,70,9859,24,t2210
pomorskie,pucki,42197,116,17209,105,t2211
pomorskie,słupski,35267,232,14484,220,t2212
pomorskie,starogardzki,69972,133,28606,125,t2213
pomorskie,tczewski,56417,128,22559,128,t2214
pomorskie,wejherowski,119630,710,51247,449,t2215
pomorskie,sztumski,32206,167,12943,155,t2216
pomorskie,Gdańsk,697893,3656,313112,2731,t2261
pomorskie,Gdynia,229276,1450,94033,966,t2262
pomorskie,Słupsk,88912,432,37306,353,t2263
pomorskie,Sopot,82450,390,37644,348,t2264
śląskie,będziński,88789,403,37419,279,t2401
śląskie,bielski,81632,467,31795,72,t2402
śląskie,cieszyński,120963,413,47324,332,t2403
śląskie,częstochowski,68981,58,28111,13,t2404
śląskie,gliwicki,102813,227,40358,178,t2405
śląskie,kłobucki,44919,60,18725,18,t2406
śląskie,lubliniecki,41681,347,17289,337,t2407
śląskie,mikołowski,35251,35,14930,5,t2408
śląskie,myszkowski,44200,0,18355,0,t2409
śląskie,pszczyński,47104,280,17848,158,t2410
