wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt,dawka_1_ogolem,dawka_1_dziennie,dawka_3_ogolem,dawka_3_dziennie,dawka_przypominajaca_ogolem,dawka_przypominajaca_dziennie
woj_puste,pow_puste,9,0,3,0,t00,6,0,0,0,0,0
dolnośląskie,bolesławiecki,87006,216,35136,12,t0201,43968,31,173,0,7729,173
dolnośląskie,dzierżoniowski,84260,261,34484,27,t0202,39654,45,336,0,9786,189
dolnośląskie,głogowski,83156,540,31904,57,t0203,39075,45,166,2,12011,436
dolnośląskie,górowski,31530,54,12779,0,t0204,15611,5,350,12,2790,37
dolnośląskie,jaworski,47931,96,18705,3,t0205,23376,9,32,0,5818,84
dolnośląskie,jeleniogórski,62265,226,24903,21,t0206,30056,43,404,0,6902,162
dolnośląskie,kamiennogórski,39237,206,16004,11,t0207,18385,18,102,0,4746,177
dolnośląskie,kłodzki,156853,360,63778,7,t0208,74009,49,778,0,18288,304
dolnośląskie,legnicki,52224,17,20499,1,t0209,26178,2,285,0,5262,14
dolnośląskie,lubański,37003,201,13624,14,t0210,19092,25,93,1,4194,161
dolnośląskie,lubiński,150629,796,62546,26,t0211,69671,89,978,0,17434,681
dolnośląskie,lwówecki,51015,254,20644,11,t0212,24589,41,363,0,5419,202
dolnośląskie,milicki,40940,141,17196,7,t0213,19518,23,94,0,4132,111
dolnośląskie,oleśnicki,126009,495,49439,48,t0214,60802,70,724,0,15044,377
dolnośląskie,oławski,51325,134,22054,7,t0215,25047,4,96,0,4128,123
dolnośląskie,polkowicki,50245,137,19314,16,t0216,25322,17,40,0,5569,104
dolnośląskie,strzeliński,44295,184,18431,4,t0217,21144,14,574,1,4146,165
dolnośląskie,średzki,28758,161,11235,14,t0218,13143,21,647,0,3733,126
dolnośląskie,świdnicki,127856,367,50537,20,t0219,60345,31,892,2,16082,314
dolnośląskie,trzebnicki,71252,177,30529,6,t0220,32883,14,382,1,7458,156
dolnośląskie,wałbrzyski,38004,91,15995,1,t0221,17468,11,264,0,4277,79
dolnośląskie,wołowski,50993,96,20034,3,t0222,25653,13,479,0,4827,80
dolnośląskie,wrocławski,125176,647,51746,26,t0223,57990,71,1121,1,14319,549
dolnośląskie,ząbkowicki,68420,217,27466,15,t0224,32477,16,377,1,8100,185
dolnośląskie,zgorzelecki,72902,491,28803,11,t0225,36053,53,419,0,7627,427
dolnośląskie,złotoryjski,43062,262,16664,8,t0226,20769,31,223,0,5406,223
dolnośląskie,Jelenia Góra,111811,348,45864,28,t0261,50757,39,457,0,14733,281
dolnośląskie,Legnica,110318,435,45082,32,t0262,52320,66,429,1,12487,336
dolnośląskie,Wrocław,1257570,4241,517262,244,t0264,596424,339,4974,17,138910,3641
dolnośląskie,Wałbrzych,243332,957,102240,46,t0265,118454,98,813,1,21825,812
kujawsko-pomorskie,aleksandrowski,145961,125,64703,5,t0401,71347,15,523,0,9388,105
kujawsko-pomorskie,brodnicki,87350,338,36344,26,t0402,41797,32,573,1,8636,279
kujawsko-pomorskie,bydgoski,92061,208,38684,9,t0403,43237,16,406,0,9734,183
kujawsko-pomorskie,chełmiński,51624,230,20943,4,t0404,23915,20,40,0,6726,206
kujawsko-pomorskie,golubsko-dobrzyński,41021,47,17680,6,t0405,20404,6,379,1,2558,34
kujawsko-pomorskie,grudziądzki,30843,116,12786,5,t0406,15602,40,128,0,2327,71
kujawsko-pomorskie,inowrocławski,124861,430,52237,37,t0407,58375,33,581,1,13668,359
kujawsko-pomorskie,lipnowski,63399,28,26344,0,t0408,31195,6,311,0,5549,22
kujawsko-pomorskie,mogileński,42242,195,16952,28,t0409,19960,19,320,0,5010,148
kujawsko-pomorskie,nakielski,103687,275,40457,24,t0410,52135,38,481,0,10614,213
kujawsko-pomorskie,radziejowski,50690,37,21897,1,t0411,24767,7,605,0,3421,29
kujawsko-pomorskie,rypiński,43713,178,18061,25,t0412,20678,30,157,0,4817,123
kujawsko-pomorskie,sępoleński,56952,134,23393,6,t0413,28274,19,55,0,5230,109
kujawsko-pomorskie,świecki,95539,462,38671,15,t0414,46453,88,609,19,9806,340
kujawsko-pomorskie,toruński,82708,347,33350,20,t0415,42483,32,461,0,6414,295
kujawsko-pomorskie,tucholski,45790,154,19127,18,t0416,22650,23,199,0,3814,113
kujawsko-pomorskie,wąbrzeski,33315,96,13731,10,t0417,16607,11,276,0,2701,75
kujawsko-pomorskie,włocławski,76386,109,32981,6,t0418,36475,16,516,4,6414,83
kujawsko-pomorskie,żniński,60682,296,26457,7,t0419,29212,30,275,0,4738,259
kujawsko-pomorskie,Bydgoszcz,540419,2418,213704,100,t0461,251171,249,1610,60,73934,2009
kujawsko-pomorskie,Grudziądz,148946,691,60647,37,t0462,71984,89,566,0,15749,565
kujawsko-pomorskie,Toruń,254188,1415,96391,84,t0463,115451,121,1045,0,41301,1210
kujawsko-pomorskie,Włocławek,122978,762,45903,74,t0464,59280,114,1234,0,16561,574
lubelskie,bialski,75423,235,30483,1,t0601,36958,31,622,1,7360,202
lubelskie,biłgorajski,67985,120,28010,17,t0602,31981,7,249,0,7745,96
lubelskie,chełmski,44294,73,18549,8,t0603,21089,9,341,0,4315,56
lubelskie,hrubieszowski,55830,245,22456,18,t0604,26968,38,1035,0,5371,189
lubelskie,janowski,37688,86,15923,6,t0605,18330,22,507,0,2928,58
lubelskie,krasnostawski,51380,233,20734,43,t0606,24566,30,491,0,5589,160
lubelskie,kraśnicki,82909,201,34594,21,t0607,39541,32,410,0,8364,148
lubelskie,lubartowski,69380,202,28792,14,t0608,33140,23,1372,11,6076,154
lubelskie,lubelski,104969,271,42356,21,t0609,51266,25,907,0,10440,225
lubelskie,łęczyński,48234,186,20681,7,t0610,22862,20,746,0,3945,159
lubelskie,łukowski,70948,323,29285,62,t0611,34596,44,217,0,6850,217
lubelskie,opolski,56635,41,23203,0,t0612,27455,7,299,0,5678,34
lubelskie,parczewski,34889,63,14126,8,t0613,16877,8,581,0,3305,47
