wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,645,0,133,0,t00
dolnośląskie,bolesławiecki,43596,0,12540,0,t0201
dolnośląskie,dzierżoniowski,41174,120,14139,111,t0202
dolnośląskie,głogowski,38008,0,12407,0,t0203
dolnośląskie,górowski,16151,281,4550,1,t0204
dolnośląskie,jaworski,25448,0,7753,0,t0205
dolnośląskie,jeleniogórski,34347,0,12610,0,t0206
dolnośląskie,kamiennogórski,17817,0,5996,0,t0207
dolnośląskie,kłodzki,78296,0,27886,0,t0208
dolnośląskie,legnicki,24146,24,6109,0,t0209
dolnośląskie,lubański,16271,0,5455,0,t0210
dolnośląskie,lubiński,86399,374,31963,313,t0211
dolnośląskie,lwówecki,23644,0,7914,0,t0212
dolnośląskie,milicki,21066,0,7640,0,t0213
dolnośląskie,oleśnicki,46561,240,12724,183,t0214
dolnośląskie,oławski,31380,0,12226,0,t0215
dolnośląskie,polkowicki,23374,1,4881,0,t0216
dolnośląskie,strzeliński,22655,0,7820,0,t0217
dolnośląskie,średzki,14364,0,5319,0,t0218
dolnośląskie,świdnicki,58054,60,18332,59,t0219
dolnośląskie,trzebnicki,37102,270,13909,0,t0220
dolnośląskie,wałbrzyski,22289,47,8753,26,t0221
dolnośląskie,wołowski,25625,0,8441,0,t0222
dolnośląskie,wrocławski,62323,0,21431,0,t0223
dolnośląskie,ząbkowicki,35176,3,12527,1,t0224
dolnośląskie,zgorzelecki,34496,0,12168,0,t0225
dolnośląskie,złotoryjski,21368,0,6700,0,t0226
dolnośląskie,Jelenia Góra,55025,0,18752,0,t0261
dolnośląskie,Legnica,54127,0,17057,0,t0262
dolnośląskie,Wrocław,652520,1125,216268,348,t0264
dolnośląskie,Wałbrzych,148676,1093,54056,660,t0265
kujawsko-pomorskie,aleksandrowski,97849,60,39628,0,t0401
kujawsko-pomorskie,brodnicki,39821,158,13208,0,t0402
kujawsko-pomorskie,bydgoski,44133,60,13834,60,t0403
kujawsko-pomorskie,chełmiński,22729,238,7491,59,t0404
kujawsko-pomorskie,golubsko-dobrzyński,18905,0,5176,0,t0405
kujawsko-pomorskie,grudziądzki,13984,0,3596,0,t0406
kujawsko-pomorskie,inowrocławski,67763,325,24207,4,t0407
kujawsko-pomorskie,lipnowski,29962,0,8992,0,t0408
kujawsko-pomorskie,mogileński,14222,0,4022,0,t0409
kujawsko-pomorskie,nakielski,42534,533,11218,294,t0410
kujawsko-pomorskie,radziejowski,25280,0,7033,0,t0411
kujawsko-pomorskie,rypiński,20022,0,6667,0,t0412
kujawsko-pomorskie,sępoleński,28236,0,8231,0,t0413
kujawsko-pomorskie,świecki,42813,47,13041,45,t0414
kujawsko-pomorskie,toruński,40412,402,10303,399,t0415
kujawsko-pomorskie,tucholski,21210,42,5727,0,t0416
kujawsko-pomorskie,wąbrzeski,15434,636,4724,205,t0417
kujawsko-pomorskie,włocławski,34888,0,10430,0,t0418
kujawsko-pomorskie,żniński,29119,0,8868,0,t0419
kujawsko-pomorskie,Bydgoszcz,265912,1462,88812,756,t0461
kujawsko-pomorskie,Grudziądz,76219,0,27998,0,t0462
kujawsko-pomorskie,Toruń,104548,669,33090,129,t0463
kujawsko-pomorskie,Włocławek,49935,135,14718,0,t0464
lubelskie,bialski,39509,221,13574,3,t0601
lubelskie,biłgorajski,33885,0,12574,0,t0602
lubelskie,chełmski,22409,1,7503,0,t0603
lubelskie,hrubieszowski,26706,0,9031,0,t0604
lubelskie,janowski,19295,0,7064,0,t0605
lubelskie,krasnostawski,25838,131,8367,83,t0606
lubelskie,kraśnicki,42878,0,14110,0,t0607
lubelskie,lubartowski,35431,169,12318,9,t0608
lubelskie,lubelski,53792,0,18503,0,t0609
lubelskie,łęczyński,26296,0,9376,0,t0610
lubelskie,łukowski,34295,180,13015,92,t0611
lubelskie,opolski,27261,180,9617,13,t0612
lubelskie,parczewski,19380,0,7171,0,t0613
lubelskie,puławski,64191,16,24343,0,t0614
lubelskie,radzyński,19151,0,6860,0,t0615
lubelskie,rycki,33651,0,11583,0,t0616
lubelskie,świdnicki,27470,17,9246,9,t0617
lubelskie,tomaszowski,34498,290,11847,176,t0618
lubelskie,włodawski,23699,0,8378,0,t0619
lubelskie,zamojski,30972,10,11678,4,t0620
lubelskie,Biała Podlaska,45666,0,16716,0,t0661
lubelskie,Chełm,39095,227,13612,22,t0662
lubelskie,Lublin,300439,1379,111720,709,t0663
lubelskie,Zamość,56923,0,19622,0,t0664
lubuskie,gorzowski,19661,1,6820,1,t0801
lubuskie,krośnieński,31025,0,9813,0,t0802
lubuskie,międzyrzecki,43209,128,14494,125,t0803
lubuskie,nowosolski,54279,341,17845,305,t0804
lubuskie,słubicki,21485,2,6106,0,t0805
lubuskie,strzelecko-drezdenecki,29513,205,9812,18,t0806
lubuskie,sulęciński,15812,64,4997,1,t0807
lubuskie,świebodziński,35315,720,11305,114,t0808
lubuskie,zielonogórski,58943,0,22240,0,t0809
lubuskie,żagański,40211,0,12132,0,t0810
lubuskie,żarski,63580,305,21133,299,t0811
lubuskie,wschowski,14445,0,4337,0,t0812
lubuskie,Gorzów Wielkopolski,84498,500,28176,47,t0861
lubuskie,Zielona Góra,97284,96,35791,16,t0862
łódzkie,bełchatowski,40046,266,13473,266,t1001
łódzkie,kutnowski,52131,0,17580,0,t1002
łódzkie,łaski,18976,194,6042,0,t1003
łódzkie,łęczycki,28946,174,10209,1,t1004
łódzkie,łowicki,60326,242,21086,160,t1005
łódzkie,łódzki wschodni,22246,1,7105,1,t1006
łódzkie,opoczyński,34737,672,11652,188,t1007
łódzkie,pabianicki,61903,104,19443,58,t1008
łódzkie,pajęczański,17914,0,5441,0,t1009
łódzkie,piotrkowski,26720,60,8792,0,t1010
łódzkie,poddębicki,21430,0,6570,0,t1011
łódzkie,radomszczański,50689,258,17596,196,t1012
łódzkie,rawski,16627,90,6297,13,t1013
łódzkie,sieradzki,57188,409,19160,398,t1014
łódzkie,skierniewicki,15195,88,5438,8,t1015
łódzkie,tomaszowski,61862,0,19736,0,t1016
łódzkie,wieluński,52541,108,15052,58,t1017
łódzkie,wieruszowski,19660,281,6039,5,t1018
łódzkie,zduńskowolski,27740,0,8751,0,t1019
łódzkie,zgierski,76860,0,23131,0,t1020
łódzkie,brzeziński,22064,0,7880,0,t1021
łódzkie,Łódź,591187,3468,209359,2228,t1061
łódzkie,Piotrków Trybunalski,42810,0,13847,0,t1062
łódzkie,Skierniewice,45601,171,15509,3,t1063
małopolskie,bocheński,40872,526,12807,210,t1201
małopolskie,brzeski,38052,269,14084,10,t1202
małopolskie,chrzanowski,65122,2,19739,1,t1203
małopolskie,dąbrowski,24821,0,8311,0,t1204
małopolskie,gorlicki,52119,305,17762,10,t1205
małopolskie,krakowski,88433,1018,30098,267,t1206
małopolskie,limanowski,48736,0,15644,0,t1207
małopolskie,miechowski,39492,0,14305,0,t1208
małopolskie,myślenicki,52657,117,16039,5,t1209
małopolskie,nowosądecki,75992,306,26365,144,t1210
małopolskie,nowotarski,75450,0,25359,0,t1211
małopolskie,olkuski,66767,113,21810,23,t1212
małopolskie,oświęcimski,59761,126,18303,37,t1213
małopolskie,proszowicki,22781,0,6281,0,t1214
małopolskie,suski,37729,0,12244,0,t1215
małopolskie,tarnowski,55272,0,18463,0,t1216
małopolskie,tatrzański,19971,0,6992,0,t1217
małopolskie,wadowicki,60062,0,17687,0,t1218
małopolskie,wielicki,54784,775,13525,16,t1219
małopolskie,Kraków,733397,4728,258470,605,t1261
małopolskie,Nowy Sącz,34324,0,10645,0,t1262
małopolskie,Tarnów,61814,459,21921,459,t1263
mazowieckie,białobrzeski,20830,119,7035,56,t1401
mazowieckie,ciechanowski,47354,0,15622,0,t1402
mazowieckie,garwoliński,44854,0,14082,0,t1403
mazowieckie,gostyniński,17114,0,6325,0,t1404
mazowieckie,grodziski,55611,145,20158,0,t1405
mazowieckie,grójecki,62991,0,22019,0,t1406
mazowieckie,kozienicki,24038,255,8601,5,t1407
mazowieckie,legionowski,41273,101,11670,11,t1408
mazowieckie,lipski,16087,50,5994,0,t1409
mazowieckie,łosicki,11029,0,4117,0,t1410
mazowieckie,makowski,25003,0,8831,0,t1411
mazowieckie,miński,74424,525,25781,10,t1412
mazowieckie,mławski,31389,0,11551,0,t1413
mazowieckie,nowodworski,62673,535,20775,23,t1414
mazowieckie,ostrołęcki,30915,0,11095,0,t1415
mazowieckie,ostrowski,29012,0,10107,0,t1416
mazowieckie,otwocki,51842,5,17655,0,t1417
mazowieckie,piaseczyński,141227,197,44960,121,t1418
mazowieckie,płocki,46105,427,15577,8,t1419
mazowieckie,płoński,44707,0,11855,0,t1420
mazowieckie,pruszkowski,68451,1206,19276,35,t1421
mazowieckie,przasnyski,31097,0,10695,0,t1422
mazowieckie,przysuski,15916,0,6177,0,t1423
mazowieckie,pułtuski,27249,0,10227,0,t1424
mazowieckie,radomski,36781,0,13225,0,t1425
mazowieckie,siedlecki,19772,0,7488,0,t1426
mazowieckie,sierpecki,25583,79,8962,79,t1427
mazowieckie,sochaczewski,47598,333,14276,37,t1428
mazowieckie,sokołowski,27273,140,10289,121,t1429
mazowieckie,szydłowiecki,10033,1,3955,0,t1430
mazowieckie,warszawski zachodni,66412,246,20491,2,t1432
mazowieckie,węgrowski,26328,0,9781,0,t1433
mazowieckie,wołomiński,109552,1604,33986,720,t1434
mazowieckie,wyszkowski,34454,125,11916,1,t1435
mazowieckie,zwoleński,16700,172,6103,18,t1436
mazowieckie,żuromiński,16311,54,5799,1,t1437
mazowieckie,żyrardowski,31175,0,10969,0,t1438
mazowieckie,Ostrołęka,50533,0,20658,0,t1461
mazowieckie,Płock,75537,321,27513,134,t1462
mazowieckie,Radom,137567,1081,47362,20,t1463
mazowieckie,Siedlce,78157,923,29893,442,t1464
mazowieckie,Warszawa,1593626,14469,527095,4946,t1465
opolskie,brzeski,46845,460,15252,460,t1601
opolskie,głubczycki,27061,0,9184,0,t1602
opolskie,kędzierzyńsko-kozielski,51328,613,17073,596,t1603
opolskie,kluczborski,32042,107,10520,12,t1604
opolskie,krapkowicki,58925,690,16806,511,t1605
opolskie,namysłowski,16843,0,5912,0,t1606
opolskie,nyski,61626,597,21178,589,t1607
opolskie,oleski,31094,0,10756,0,t1608
opolskie,opolski,44176,0,16093,0,t1609
opolskie,prudnicki,24909,239,8086,215,t1610
opolskie,strzelecki,32840,402,10992,400,t1611
opolskie,Opole,126309,682,45427,255,t1661
podkarpackie,bieszczadzki,5819,30,2018,2,t1801
podkarpackie,brzozowski,34074,24,13644,19,t1802
podkarpackie,dębicki,46033,10,16033,10,t1803
podkarpackie,jarosławski,32945,331,11547,288,t1804
podkarpackie,jasielski,36038,0,12804,0,t1805
podkarpackie,kolbuszowski,15420,0,5994,0,t1806
podkarpackie,krośnieński,34174,0,12713,0,t1807
podkarpackie,leżajski,24441,0,8746,0,t1808
podkarpackie,lubaczowski,22339,0,8730,0,t1809
podkarpackie,łańcucki,27632,0,10557,0,t1810
podkarpackie,mielecki,61010,777,22827,744,t1811
podkarpackie,niżański,21761,0,7552,0,t1812
podkarpackie,przemyski,11929,0,4404,0,t1813
podkarpackie,przeworski,19351,0,7090,0,t1814
podkarpackie,ropczycko-sędziszowski,25319,48,9056,6,t1815
podkarpackie,rzeszowski,36915,0,13619,0,t1816
podkarpackie,sanocki,24776,0,9401,0,t1817
podkarpackie,stalowowolski,49542,0,18559,0,t1818
podkarpackie,strzyżowski,18168,90,6797,58,t1819
podkarpackie,tarnobrzeski,9301,0,3772,0,t1820
podkarpackie,leski,8304,7,3211,7,t1821
podkarpackie,Krosno,28716,0,10670,0,t1861
podkarpackie,Przemyśl,28894,0,10878,0,t1862
podkarpackie,Rzeszów,392977,3646,148130,3094,t1863
podkarpackie,Tarnobrzeg,40695,306,15385,251,t1864
podlaskie,augustowski,27534,0,9091,0,t2001
podlaskie,białostocki,43562,166,16582,143,t2002
podlaskie,bielski,24450,0,9084,0,t2003
podlaskie,grajewski,16938,0,5702,0,t2004
podlaskie,hajnowski,20705,0,7924,0,t2005
podlaskie,kolneński,15278,0,5995,0,t2006
podlaskie,łomżyński,9700,0,3439,0,t2007
podlaskie,moniecki,14980,0,5415,0,t2008
podlaskie,sejneński,7738,0,2831,0,t2009
podlaskie,siemiatycki,21206,0,7440,0,t2010
podlaskie,sokólski,26513,0,9074,0,t2011
podlaskie,suwalski,5694,0,2151,0,t2012
podlaskie,wysokomazowiecki,30241,0,10851,0,t2013
podlaskie,zambrowski,14395,127,4785,0,t2014
podlaskie,Białystok,336539,459,126416,293,t2061
podlaskie,Łomża,43323,0,14726,0,t2062
podlaskie,Suwałki,34088,0,11722,0,t2063
pomorskie,bytowski,41377,0,14885,0,t2201
pomorskie,chojnicki,45861,0,14991,0,t2202
pomorskie,człuchowski,24469,0,8104,0,t2203
pomorskie,gdański,28804,0,9688,0,t2204
pomorskie,kartuski,47433,203,16319,7,t2205
pomorskie,kościerski,37053,0,12937,0,t2206
pomorskie,kwidzyński,32257,121,10376,1,t2207
pomorskie,lęborski,33743,119,12279,0,t2208
pomorskie,malborski,24049,0,8557,0,t2209
pomorskie,nowodworski,18876,0,6564,0,t2210
pomorskie,pucki,31134,271,10482,270,t2211
pomorskie,słupski,27593,59,10063,56,t2212
pomorskie,starogardzki,53277,0,19456,0,t2213
pomorskie,tczewski,42554,0,14678,0,t2214
pomorskie,wejherowski,93291,57,33196,3,t2215
pomorskie,sztumski,23210,0,7012,0,t2216
pomorskie,Gdańsk,531338,1341,178325,468,t2261
pomorskie,Gdynia,183733,457,63772,63,t2262
pomorskie,Słupsk,65907,749,21095,503,t2263
pomorskie,Sopot,71755,723,29117,549,t2264
śląskie,będziński,63023,13,16714,13,t2401
śląskie,bielski,60734,193,20328,193,t2402
śląskie,cieszyński,90751,234,27029,7,t2403
śląskie,częstochowski,52222,0,17070,0,t2404
śląskie,gliwicki,73821,868,24588,0,t2405
śląskie,kłobucki,33870,0,11040,0,t2406
śląskie,lubliniecki,32090,0,11674,0,t2407
śląskie,mikołowski,28873,327,10851,8,t2408
śląskie,myszkowski,35915,338,12839,220,t2409
śląskie,pszczyński,32296,367,9740,230,t2410
śląskie,raciborski,58377,296,21327,126,t2411
śląskie,rybnicki,16615,179,6176,7,t2412
śląskie,tarnogórski,95791,180,33704,7,t2413
śląskie,bieruńsko-lędziński,23189,60,7648,54,t2414
śląskie,wodzisławski,67979,370,19554,0,t2415
śląskie,zawierciański,59309,34,18400,12,t2416
śląskie,żywiecki,58461,0,20378,0,t2417
śląskie,Bielsko-Biała,121921,519,44254,1,t2461
śląskie,Bytom,85134,1050,24153,465,t2462
śląskie,Chorzów,77034,256,29517,113,t2463
śląskie,Częstochowa,159028,195,56133,24,t2464
śląskie,Dąbrowa Górnicza,52707,460,14552,370,t2465
śląskie,Gliwice,177468,500,60036,274,t2466
śląskie,Jastrzębie-Zdrój,29126,234,8847,0,t2467
śląskie,Jaworzno,53930,760,15296,429,t2468
śląskie,Katowice,413836,2568,148226,1761,t2469
śląskie,Mysłowice,33195,0,12393,0,t2470
śląskie,Piekary Śląskie,21744,0,6796,0,t2471
śląskie,Ruda Śląska,120578,1407,37892,1404,t2472
śląskie,Rybnik,39638,0,14246,0,t2473
śląskie,Siemianowice Śląskie,60876,0,21737,0,t2474
śląskie,Sosnowiec,134884,131,45837,4,t2475
śląskie,Świętochłowice,24206,0,8479,0,t2476
śląskie,Tychy,66395,0,22423,0,t2477
śląskie,Zabrze,79864,103,25701,101,t2478
śląskie,Żory,36264,0,10169,0,t2479
świętokrzyskie,buski,31564,73,11243,3,t2601
świętokrzyskie,jędrzejowski,44377,175,14797,0,t2602
świętokrzyskie,kazimierski,14950,100,4850,85,t2603
świętokrzyskie,kielecki,68218,90,22377,5,t2604
świętokrzyskie,konecki,29646,292,9898,158,t2605
świętokrzyskie,opatowski,22794,0,8376,0,t2606
świętokrzyskie,ostrowiecki,52257,120,17121,30,t2607
świętokrzyskie,pińczowski,20608,0,6612,0,t2608
świętokrzyskie,sandomierski,49781,314,16871,139,t2609
świętokrzyskie,skarżyski,26962,132,8637,2,t2610
świętokrzyskie,starachowicki,37408,137,12088,119,t2611
świętokrzyskie,staszowski,22373,0,8372,0,t2612
świętokrzyskie,włoszczowski,26840,0,9219,0,t2613
świętokrzyskie,Kielce,175513,632,56491,11,t2661
warmińsko-mazurskie,bartoszycki,33702,0,11476,0,t2801
warmińsko-mazurskie,braniewski,17378,0,6258,0,t2802
warmińsko-mazurskie,działdowski,27242,0,9117,0,t2803
warmińsko-mazurskie,elbląski,21217,0,6851,0,t2804
warmińsko-mazurskie,ełcki,46929,243,13010,86,t2805
warmińsko-mazurskie,giżycki,24747,164,7821,161,t2806
warmińsko-mazurskie,iławski,34375,789,11105,36,t2807
warmińsko-mazurskie,kętrzyński,23099,57,7750,0,t2808
warmińsko-mazurskie,lidzbarski,18459,0,6381,0,t2809
warmińsko-mazurskie,mrągowski,15640,0,5449,0,t2810
warmińsko-mazurskie,nidzicki,27654,0,10731,0,t2811
warmińsko-mazurskie,nowomiejski,19516,0,6882,0,t2812
warmińsko-mazurskie,olecki,13758,0,4557,0,t2813
warmińsko-mazurskie,olsztyński,58268,333,20636,261,t2814
warmińsko-mazurskie,ostródzki,37927,0,12899,0,t2815
warmińsko-mazurskie,piski,33872,0,11706,0,t2816
warmińsko-mazurskie,szczycieński,32747,0,11131,0,t2817
warmińsko-mazurskie,gołdapski,11499,0,4167,0,t2818
warmińsko-mazurskie,węgorzewski,11821,0,3583,0,t2819
warmińsko-mazurskie,Elbląg,75479,0,26768,0,t2861
warmińsko-mazurskie,Olsztyn,143822,1170,49891,230,t2862
wielkopolskie,chodzieski,19293,30,6255,1,t3001
wielkopolskie,czarnkowsko-trzcianecki,52475,6,17022,6,t3002
wielkopolskie,gnieźnieński,75786,1,23894,0,t3003
wielkopolskie,gostyński,45643,0,15386,0,t3004
wielkopolskie,grodziski,19870,0,6445,0,t3005
wielkopolskie,jarociński,27864,0,9132,0,t3006
wielkopolskie,kaliski,33454,256,10355,63,t3007
wielkopolskie,kępiński,25337,292,8575,223,t3008
wielkopolskie,kolski,32289,247,9731,0,t3009
wielkopolskie,koniński,42281,2,15120,1,t3010
wielkopolskie,kościański,28885,485,8299,2,t3011
wielkopolskie,krotoszyński,35172,0,12258,0,t3012
wielkopolskie,leszczyński,12164,0,4824,0,t3013
wielkopolskie,międzychodzki,19784,0,6216,0,t3014
wielkopolskie,nowotomyski,31977,0,10858,0,t3015
wielkopolskie,obornicki,43764,126,13090,34,t3016
wielkopolskie,ostrowski,75939,0,25639,0,t3017
wielkopolskie,ostrzeszowski,24961,0,9165,0,t3018
wielkopolskie,pilski,53665,66,18945,2,t3019
wielkopolskie,pleszewski,36600,0,12344,0,t3020
wielkopolskie,poznański,108923,887,38584,33,t3021
wielkopolskie,rawicki,27067,0,8604,0,t3022
wielkopolskie,słupecki,24448,0,8487,0,t3023
wielkopolskie,szamotulski,36819,0,11835,0,t3024
wielkopolskie,średzki,32303,0,8250,0,t3025
wielkopolskie,śremski,20552,0,8674,0,t3026
wielkopolskie,turecki,30328,0,10651,0,t3027
wielkopolskie,wągrowiecki,15731,0,4511,0,t3028
wielkopolskie,wolsztyński,26072,0,9682,0,t3029
wielkopolskie,wrzesiński,31139,0,9094,0,t3030
wielkopolskie,złotowski,22805,0,7258,0,t3031
wielkopolskie,Kalisz,67882,617,23965,31,t3061
wielkopolskie,Konin,55771,0,17266,0,t3062
wielkopolskie,Leszno,37880,102,9811,98,t3063
wielkopolskie,Poznań,678535,7287,232236,2388,t3064
zachodniopomorskie,białogardzki,30930,0,12227,0,t3201
zachodniopomorskie,choszczeński,21613,0,7454,0,t3202
zachodniopomorskie,drawski,36361,0,12344,0,t3203
zachodniopomorskie,goleniowski,35809,0,11737,0,t3204
zachodniopomorskie,gryficki,20123,0,7243,0,t3205
zachodniopomorskie,gryfiński,32677,0,11604,0,t3206
zachodniopomorskie,kamieński,27737,122,9377,0,t3207
zachodniopomorskie,kołobrzeski,54893,0,18778,0,t3208
zachodniopomorskie,koszaliński,22862,0,8089,0,t3209
zachodniopomorskie,myśliborski,23840,0,7704,0,t3210
zachodniopomorskie,policki,28992,0,9631,0,t3211
zachodniopomorskie,pyrzycki,17840,24,5507,0,t3212
zachodniopomorskie,sławieński,34214,71,11786,16,t3213
zachodniopomorskie,stargardzki,51698,216,17727,4,t3214
zachodniopomorskie,szczecinecki,55450,0,18848,0,t3215
zachodniopomorskie,świdwiński,21951,82,7956,17,t3216
zachodniopomorskie,wałecki,21120,0,6555,0,t3217
zachodniopomorskie,łobeski,21775,0,4866,0,t3218
zachodniopomorskie,Koszalin,76598,133,26869,1,t3261
zachodniopomorskie,Szczecin,386065,2804,131429,1879,t3262
zachodniopomorskie,Świnoujście,25168,84,8682,2,t3263
Cały kraj,,22134362,96345,7520572,39682,t0000
