wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt,dawka_1_ogolem,dawka_1_dziennie,dawka_3_ogolem,dawka_3_dziennie,dawka_przypominajaca_ogolem,dawka_przypominajaca_dziennie
woj_puste,pow_puste,17,0,4,0,t00,8,0,0,0,5,0
dolnośląskie,bolesławiecki,97989,497,36460,23,t0201,45660,49,136,0,15733,425
dolnośląskie,dzierżoniowski,93975,651,35521,12,t0202,40956,86,116,0,17382,553
dolnośląskie,głogowski,94538,655,33225,22,t0203,40599,121,160,0,20554,512
dolnośląskie,górowski,34456,71,13309,4,t0204,16000,6,39,0,5108,61
dolnośląskie,jaworski,54605,397,19565,34,t0205,24470,38,37,1,10533,324
dolnośląskie,jeleniogórski,67919,289,25484,13,t0206,30937,70,398,0,11100,206
dolnośląskie,kamiennogórski,44391,249,16388,11,t0207,18943,17,97,0,8963,221
dolnośląskie,kłodzki,173223,953,65443,52,t0208,75993,127,858,0,30929,774
dolnośląskie,legnicki,58707,512,21239,27,t0209,26898,46,233,0,10337,439
dolnośląskie,lubański,42113,250,14061,15,t0210,19729,57,106,0,8217,178
dolnośląskie,lubiński,166074,800,64434,83,t0211,72228,129,963,16,28449,572
dolnośląskie,lwówecki,57611,240,21639,3,t0212,25807,56,311,0,9854,181
dolnośląskie,milicki,44987,151,17788,28,t0213,20278,21,106,0,6815,102
dolnośląskie,oleśnicki,145640,899,51973,91,t0214,64128,114,431,2,29108,692
dolnośląskie,oławski,54910,152,22371,4,t0215,25564,12,97,0,6878,136
dolnośląskie,polkowicki,56595,290,20280,5,t0216,26349,31,45,0,9921,254
dolnośląskie,strzeliński,49220,217,19037,18,t0217,21891,54,509,1,7783,144
dolnośląskie,średzki,33871,278,11910,34,t0218,13881,31,481,0,7599,213
dolnośląskie,świdnicki,145035,584,52246,26,t0219,62566,117,901,36,29322,405
dolnośląskie,trzebnicki,79519,290,31562,10,t0220,34016,13,397,0,13544,267
dolnośląskie,wałbrzyski,41967,71,16338,6,t0221,17997,10,253,0,7379,55
dolnośląskie,wołowski,57642,59,20780,4,t0222,27074,8,303,0,9485,47
dolnośląskie,wrocławski,140460,873,53666,188,t0223,61203,73,1106,1,24485,611
dolnośląskie,ząbkowicki,75078,313,28274,30,t0224,33578,18,310,0,12916,265
dolnośląskie,zgorzelecki,83455,520,29995,11,t0225,37699,73,215,0,15546,436
dolnośląskie,złotoryjski,48815,330,17314,31,t0226,21630,51,211,0,9660,248
dolnośląskie,Jelenia Góra,124796,494,47554,19,t0261,52765,81,451,0,24026,394
dolnośląskie,Legnica,122894,814,46239,36,t0262,54236,120,440,1,21979,657
dolnośląskie,Wrocław,1392461,5960,530327,426,t0264,618235,761,4373,13,239526,4760
dolnośląskie,Wałbrzych,261369,1259,103875,56,t0265,120564,182,784,0,36146,1021
kujawsko-pomorskie,aleksandrowski,153267,336,65668,18,t0401,72370,57,515,1,14714,260
kujawsko-pomorskie,brodnicki,97533,589,37774,13,t0402,43584,126,1186,43,14989,407
kujawsko-pomorskie,bydgoski,103574,313,40223,20,t0403,45145,42,382,3,17824,248
kujawsko-pomorskie,chełmiński,57695,280,21744,7,t0404,24915,68,44,0,10992,205
kujawsko-pomorskie,golubsko-dobrzyński,44073,106,18054,6,t0405,20825,53,339,0,4855,47
kujawsko-pomorskie,grudziądzki,34561,188,13219,9,t0406,16159,48,21,1,5162,130
kujawsko-pomorskie,inowrocławski,136722,495,53445,25,t0407,60158,58,486,0,22633,412
