wojewodztwo,powiat_miasto,liczba_szczepien_ogolem,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,598,104,75,74,t00
dolnośląskie,bolesławiecki,6267,419,2045,252,t0201
dolnośląskie,dzierżoniowski,4829,413,1559,315,t0202
dolnośląskie,głogowski,3832,270,1194,107,t0203
dolnośląskie,górowski,963,36,144,24,t0204
dolnośląskie,jaworski,2546,191,735,133,t0205
dolnośląskie,jeleniogórski,3103,237,705,145,t0206
dolnośląskie,kamiennogórski,2258,232,717,150,t0207
dolnośląskie,kłodzki,13127,1091,4320,573,t0208
dolnośląskie,legnicki,866,78,66,54,t0209
dolnośląskie,lubański,2188,126,752,94,t0210
dolnośląskie,lubiński,9075,585,2875,340,t0211
dolnośląskie,lwówecki,2369,240,754,132,t0212
dolnośląskie,milicki,2457,243,735,169,t0213
dolnośląskie,oleśnicki,3748,197,1280,144,t0214
dolnośląskie,oławski,4238,283,1212,172,t0215
dolnośląskie,polkowicki,669,116,89,89,t0216
dolnośląskie,strzeliński,1974,227,227,71,t0217
dolnośląskie,średzki,1251,154,322,51,t0218
dolnośląskie,świdnicki,7569,505,2324,202,t0219
dolnośląskie,trzebnicki,4979,216,1578,100,t0220
dolnośląskie,wałbrzyski,2792,132,865,78,t0221
dolnośląskie,wołowski,2405,259,762,152,t0222
dolnośląskie,wrocławski,3715,495,558,202,t0223
dolnośląskie,ząbkowicki,4170,268,1446,69,t0224
dolnośląskie,zgorzelecki,6103,302,2192,127,t0225
dolnośląskie,złotoryjski,1607,67,467,18,t0226
dolnośląskie,Jelenia Góra,6312,300,2362,211,t0261
dolnośląskie,Legnica,6750,273,2707,139,t0262
dolnośląskie,Wrocław,79636,3382,29684,1749,t0264
dolnośląskie,Wałbrzych,16148,792,4016,421,t0265
kujawsko-pomorskie,aleksandrowski,6403,558,1791,294,t0401
kujawsko-pomorskie,brodnicki,3456,403,991,196,t0402
kujawsko-pomorskie,bydgoski,2429,440,473,202,t0403
kujawsko-pomorskie,chełmiński,2370,157,643,87,t0404
kujawsko-pomorskie,golubsko-dobrzyński,1668,101,505,76,t0405
kujawsko-pomorskie,grudziądzki,813,84,138,43,t0406
kujawsko-pomorskie,inowrocławski,7617,618,2426,438,t0407
kujawsko-pomorskie,lipnowski,3059,287,895,114,t0408
kujawsko-pomorskie,mogileński,1552,106,474,67,t0409
kujawsko-pomorskie,nakielski,2039,207,615,124,t0410
kujawsko-pomorskie,radziejowski,2351,117,760,55,t0411
kujawsko-pomorskie,rypiński,1685,184,493,97,t0412
kujawsko-pomorskie,sępoleński,3246,300,947,117,t0413
kujawsko-pomorskie,świecki,4271,457,1276,310,t0414
kujawsko-pomorskie,toruński,2542,175,611,97,t0415
kujawsko-pomorskie,tucholski,1742,134,392,35,t0416
kujawsko-pomorskie,wąbrzeski,1611,177,292,77,t0417
kujawsko-pomorskie,włocławski,2571,238,636,176,t0418
kujawsko-pomorskie,żniński,3027,209,949,105,t0419
kujawsko-pomorskie,Bydgoszcz,35874,1594,13595,1093,t0461
kujawsko-pomorskie,Grudziądz,6215,207,2306,93,t0462
kujawsko-pomorskie,Toruń,14635,541,5277,180,t0463
kujawsko-pomorskie,Włocławek,6022,390,2342,185,t0464
lubelskie,bialski,3614,207,693,136,t0601
lubelskie,biłgorajski,3813,296,950,211,t0602
lubelskie,chełmski,1529,115,130,41,t0603
lubelskie,hrubieszowski,2951,283,724,112,t0604
lubelskie,janowski,3235,193,1062,156,t0605
lubelskie,krasnostawski,3689,237,1153,142,t0606
lubelskie,kraśnicki,4234,225,1206,152,t0607
lubelskie,lubartowski,4004,261,1413,143,t0608
lubelskie,lubelski,5269,537,1263,275,t0609
lubelskie,łęczyński,3419,307,930,218,t0610
lubelskie,łukowski,4192,327,1097,181,t0611
lubelskie,opolski,2471,231,645,114,t0612
lubelskie,parczewski,2408,160,683,52,t0613
lubelskie,puławski,8749,602,2916,254,t0614
lubelskie,radzyński,3035,256,778,85,t0615
lubelskie,rycki,2883,372,679,252,t0616
lubelskie,świdnicki,3126,170,929,128,t0617
lubelskie,tomaszowski,4191,252,1309,156,t0618
lubelskie,włodawski,2603,182,787,110,t0619
lubelskie,zamojski,3423,278,702,159,t0620
lubelskie,Biała Podlaska,6438,229,2680,121,t0661
lubelskie,Chełm,4554,282,1629,143,t0662
lubelskie,Lublin,47096,2062,16019,1091,t0663
lubelskie,Zamość,6142,381,1995,124,t0664
lubuskie,gorzowski,2192,313,390,121,t0801
lubuskie,krośnieński,2760,200,731,125,t0802
lubuskie,międzyrzecki,4620,208,1646,149,t0803
lubuskie,nowosolski,5021,389,1712,293,t0804
lubuskie,słubicki,2009,227,514,149,t0805
lubuskie,strzelecko-drezdenecki,2587,286,737,199,t0806
lubuskie,sulęciński,1989,144,661,96,t0807
lubuskie,świebodziński,4014,315,1352,223,t0808
lubuskie,zielonogórski,3759,354,1095,182,t0809
lubuskie,żagański,2504,310,690,200,t0810
lubuskie,żarski,6541,645,2319,473,t0811
lubuskie,wschowski,1461,48,459,28,t0812
lubuskie,Gorzów Wielkopolski,8906,440,3144,248,t0861
lubuskie,Zielona Góra,11218,708,3142,539,t0862
łódzkie,bełchatowski,5035,466,1636,248,t1001
łódzkie,kutnowski,5170,361,1782,200,t1002
łódzkie,łaski,1592,154,437,67,t1003
łódzkie,łęczycki,3644,246,1182,88,t1004
łódzkie,łowicki,7585,443,2299,256,t1005
łódzkie,łódzki wschodni,1875,286,323,177,t1006
łódzkie,opoczyński,3198,282,959,121,t1007
łódzkie,pabianicki,5861,411,1862,254,t1008
łódzkie,pajęczański,1626,98,486,18,t1009
łódzkie,piotrkowski,1778,125,314,52,t1010
łódzkie,poddębicki,1924,107,658,77,t1011
łódzkie,radomszczański,6217,262,2243,171,t1012
łódzkie,rawski,1882,218,631,153,t1013
łódzkie,sieradzki,5498,372,1921,229,t1014
łódzkie,skierniewicki,640,48,18,18,t1015
łódzkie,tomaszowski,5334,229,1625,109,t1016
łódzkie,wieluński,3655,469,1026,310,t1017
łódzkie,wieruszowski,2048,411,631,337,t1018
łódzkie,zduńskowolski,3037,219,929,84,t1019
łódzkie,zgierski,8686,307,3196,132,t1020
łódzkie,brzeziński,2664,209,608,94,t1021
łódzkie,Łódź,77558,3718,28880,1739,t1061
łódzkie,Piotrków Trybunalski,5544,371,1947,168,t1062
łódzkie,Skierniewice,4478,165,1530,103,t1063
małopolskie,bocheński,3247,285,941,149,t1201
małopolskie,brzeski,4175,355,1148,178,t1202
małopolskie,chrzanowski,6184,359,1581,137,t1203
małopolskie,dąbrowski,3061,214,1010,105,t1204
małopolskie,gorlicki,6172,306,1832,206,t1205
małopolskie,krakowski,6350,766,1268,376,t1206
małopolskie,limanowski,5189,514,1542,315,t1207
małopolskie,miechowski,4444,337,1289,124,t1208
małopolskie,myślenicki,4153,379,1060,138,t1209
małopolskie,nowosądecki,5722,568,1293,388,t1210
małopolskie,nowotarski,8022,675,2386,437,t1211
małopolskie,olkuski,4300,360,1398,277,t1212
małopolskie,oświęcimski,5363,249,1585,141,t1213
małopolskie,proszowicki,2243,132,810,112,t1214
małopolskie,suski,4863,383,1345,196,t1215
małopolskie,tarnowski,4397,333,1001,215,t1216
małopolskie,tatrzański,3248,133,1078,95,t1217
małopolskie,wadowicki,4160,306,1215,240,t1218
małopolskie,wielicki,2135,249,439,104,t1219
małopolskie,Kraków,94879,5025,31868,2732,t1261
małopolskie,Nowy Sącz,4225,217,1560,131,t1262
małopolskie,Tarnów,9200,380,3807,159,t1263
mazowieckie,białobrzeski,1363,94,331,46,t1401
mazowieckie,ciechanowski,6754,412,2145,258,t1402
mazowieckie,garwoliński,3760,373,838,144,t1403
mazowieckie,gostyniński,2189,219,704,155,t1404
mazowieckie,grodziski,7657,497,2705,148,t1405
mazowieckie,grójecki,5261,281,1682,217,t1406
mazowieckie,kozienicki,2587,273,624,153,t1407
mazowieckie,legionowski,2347,338,506,136,t1408
mazowieckie,lipski,2135,199,490,90,t1409
mazowieckie,łosicki,1243,128,228,51,t1410
mazowieckie,makowski,2557,256,523,113,t1411
mazowieckie,miński,5019,432,1484,223,t1412
mazowieckie,mławski,3565,329,1021,121,t1413
mazowieckie,nowodworski,7979,299,3324,148,t1414
mazowieckie,ostrołęcki,2381,360,353,229,t1415
mazowieckie,ostrowski,3571,333,1205,211,t1416
mazowieckie,otwocki,10024,368,4145,178,t1417
mazowieckie,piaseczyński,11158,606,3777,392,t1418
mazowieckie,płocki,4445,395,1275,249,t1419
mazowieckie,płoński,4212,438,1240,250,t1420
mazowieckie,pruszkowski,8511,441,3369,180,t1421
mazowieckie,przasnyski,3244,202,979,119,t1422
mazowieckie,przysuski,1806,185,481,119,t1423
mazowieckie,pułtuski,3507,272,833,119,t1424
mazowieckie,radomski,4432,520,1210,345,t1425
mazowieckie,siedlecki,1657,185,234,96,t1426
mazowieckie,sierpecki,2359,248,673,111,t1427
mazowieckie,sochaczewski,3290,155,1068,47,t1428
mazowieckie,sokołowski,2931,225,849,111,t1429
mazowieckie,szydłowiecki,1289,120,361,86,t1430
mazowieckie,warszawski zachodni,4977,462,1632,276,t1432
mazowieckie,węgrowski,2914,278,847,141,t1433
mazowieckie,wołomiński,10162,611,3562,194,t1434
mazowieckie,wyszkowski,4472,452,1470,322,t1435
mazowieckie,zwoleński,1524,117,335,38,t1436
mazowieckie,żuromiński,1973,197,534,79,t1437
mazowieckie,żyrardowski,3544,282,721,214,t1438
mazowieckie,Ostrołęka,6106,437,1790,229,t1461
mazowieckie,Płock,10330,584,2880,495,t1462
mazowieckie,Radom,16480,1099,5005,786,t1463
mazowieckie,Siedlce,6950,335,2087,185,t1464
mazowieckie,Warszawa,188113,9290,67994,4483,t1465
opolskie,brzeski,4232,486,1161,281,t1601
opolskie,głubczycki,4826,292,1813,260,t1602
opolskie,kędzierzyńsko-kozielski,5345,401,1756,178,t1603
opolskie,kluczborski,3139,193,1031,48,t1604
opolskie,krapkowicki,4025,277,1308,109,t1605
opolskie,namysłowski,1921,161,581,90,t1606
opolskie,nyski,7737,504,2757,172,t1607
opolskie,oleski,2949,311,760,195,t1608
opolskie,opolski,3978,383,983,239,t1609
opolskie,prudnicki,3211,176,1135,53,t1610
opolskie,strzelecki,3953,287,1373,114,t1611
opolskie,Opole,18104,956,6245,585,t1661
podkarpackie,bieszczadzki,1038,28,272,8,t1801
podkarpackie,brzozowski,4191,236,1382,163,t1802
podkarpackie,dębicki,4617,213,1421,135,t1803
podkarpackie,jarosławski,3337,197,1090,158,t1804
podkarpackie,jasielski,4203,397,1017,346,t1805
podkarpackie,kolbuszowski,1811,138,361,25,t1806
podkarpackie,krośnieński,3431,367,605,213,t1807
podkarpackie,leżajski,3043,163,810,101,t1808
