wojewodztwo,powiat_miasto,liczba_szczepien_ogolem,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,116,0,1,0,t00
dolnośląskie,bolesławiecki,2630,87,176,0,t0201
dolnośląskie,dzierżoniowski,1919,156,74,11,t0202
dolnośląskie,głogowski,1712,189,176,34,t0203
dolnośląskie,górowski,326,58,0,0,t0204
dolnośląskie,jaworski,1067,128,111,21,t0205
dolnośląskie,jeleniogórski,1096,153,87,0,t0206
dolnośląskie,kamiennogórski,1056,48,80,0,t0207
dolnośląskie,kłodzki,5550,526,472,99,t0208
dolnośląskie,legnicki,157,29,0,0,t0209
dolnośląskie,lubański,915,86,28,0,t0210
dolnośląskie,lubiński,3953,296,579,160,t0211
dolnośląskie,lwówecki,1099,72,253,43,t0212
dolnośląskie,milicki,1088,81,89,17,t0213
dolnośląskie,oleśnicki,1660,154,80,0,t0214
dolnośląskie,oławski,1632,129,159,54,t0215
dolnośląskie,polkowicki,178,29,0,0,t0216
dolnośląskie,strzeliński,915,65,110,0,t0217
dolnośląskie,średzki,237,41,0,0,t0218
dolnośląskie,świdnicki,3681,367,934,57,t0219
dolnośląskie,trzebnicki,2177,131,177,9,t0220
dolnośląskie,wałbrzyski,1037,42,85,0,t0221
dolnośląskie,wołowski,1005,127,88,30,t0222
dolnośląskie,wrocławski,1272,162,0,0,t0223
dolnośląskie,ząbkowicki,1969,155,318,50,t0224
dolnośląskie,zgorzelecki,3225,179,877,106,t0225
dolnośląskie,złotoryjski,829,57,262,32,t0226
dolnośląskie,Jelenia Góra,3110,247,446,117,t0261
dolnośląskie,Legnica,3307,166,561,80,t0262
dolnośląskie,Wrocław,40640,2941,8996,1535,t0264
dolnośląskie,Wałbrzych,5704,485,1342,144,t0265
kujawsko-pomorskie,aleksandrowski,1912,153,314,59,t0401
kujawsko-pomorskie,brodnicki,1408,137,242,44,t0402
kujawsko-pomorskie,bydgoski,739,48,0,0,t0403
kujawsko-pomorskie,chełmiński,1037,96,219,9,t0404
kujawsko-pomorskie,golubsko-dobrzyński,970,113,403,67,t0405
kujawsko-pomorskie,grudziądzki,333,39,66,13,t0406
kujawsko-pomorskie,inowrocławski,3373,348,403,2,t0407
kujawsko-pomorskie,lipnowski,1380,82,278,36,t0408
kujawsko-pomorskie,mogileński,772,53,125,9,t0409
kujawsko-pomorskie,nakielski,888,108,69,24,t0410
kujawsko-pomorskie,radziejowski,1259,136,388,77,t0411
kujawsko-pomorskie,rypiński,827,24,224,3,t0412
kujawsko-pomorskie,sępoleński,1324,121,220,27,t0413
kujawsko-pomorskie,świecki,1774,226,65,29,t0414
kujawsko-pomorskie,toruński,1032,101,169,40,t0415
kujawsko-pomorskie,tucholski,727,109,167,58,t0416
kujawsko-pomorskie,wąbrzeski,548,73,79,25,t0417
kujawsko-pomorskie,włocławski,929,114,0,0,t0418
kujawsko-pomorskie,żniński,1319,74,148,3,t0419
kujawsko-pomorskie,Bydgoszcz,19236,1689,3569,947,t0461
kujawsko-pomorskie,Grudziądz,3570,333,898,244,t0462
kujawsko-pomorskie,Toruń,7668,344,1417,229,t0463
kujawsko-pomorskie,Włocławek,3079,303,321,23,t0464
lubelskie,bialski,1283,134,89,24,t0601
lubelskie,biłgorajski,1632,173,154,0,t0602
lubelskie,chełmski,408,59,0,0,t0603
lubelskie,hrubieszowski,1193,162,252,61,t0604
lubelskie,janowski,1432,84,177,6,t0605
lubelskie,krasnostawski,1538,155,138,71,t0606
lubelskie,kraśnicki,1684,210,84,0,t0607
lubelskie,lubartowski,1690,80,86,1,t0608
lubelskie,lubelski,1932,162,160,23,t0609
lubelskie,łęczyński,1467,153,259,8,t0610
lubelskie,łukowski,1819,136,79,35,t0611
lubelskie,opolski,1186,137,240,56,t0612
lubelskie,parczewski,1045,71,171,0,t0613
lubelskie,puławski,4181,449,790,156,t0614
lubelskie,radzyński,1236,108,168,40,t0615
lubelskie,rycki,1060,119,122,0,t0616
lubelskie,świdnicki,1339,97,78,6,t0617
lubelskie,tomaszowski,1805,96,274,8,t0618
lubelskie,włodawski,1252,108,241,46,t0619
lubelskie,zamojski,1178,172,80,24,t0620
lubelskie,Biała Podlaska,3547,129,638,13,t0661
lubelskie,Chełm,2331,186,383,30,t0662
lubelskie,Lublin,22920,1801,3880,799,t0663
lubelskie,Zamość,2890,236,574,95,t0664
lubuskie,gorzowski,738,130,90,12,t0801
lubuskie,krośnieński,1165,163,114,39,t0802
lubuskie,międzyrzecki,2206,142,295,3,t0803
lubuskie,nowosolski,2283,161,329,72,t0804
lubuskie,słubicki,813,42,161,6,t0805
lubuskie,strzelecko-drezdenecki,1009,99,161,21,t0806
lubuskie,sulęciński,962,82,160,0,t0807
lubuskie,świebodziński,1892,203,346,161,t0808
lubuskie,zielonogórski,1591,84,168,0,t0809
lubuskie,żagański,951,112,136,23,t0810
lubuskie,żarski,2831,172,478,57,t0811
lubuskie,wschowski,725,47,247,30,t0812
lubuskie,Gorzów Wielkopolski,4718,192,515,74,t0861
lubuskie,Zielona Góra,4327,392,586,30,t0862
łódzkie,bełchatowski,2415,205,418,9,t1001
łódzkie,kutnowski,2074,176,190,36,t1002
łódzkie,łaski,647,54,85,24,t1003
łódzkie,łęczycki,1629,94,199,26,t1004
łódzkie,łowicki,3269,265,424,88,t1005
łódzkie,łódzki wschodni,661,22,0,0,t1006
łódzkie,opoczyński,1225,50,131,2,t1007
łódzkie,pabianicki,2516,250,314,78,t1008
łódzkie,pajęczański,661,43,90,0,t1009
łódzkie,piotrkowski,626,131,85,0,t1010
łódzkie,poddębicki,872,44,119,26,t1011
łódzkie,radomszczański,3550,252,1033,131,t1012
łódzkie,rawski,702,96,42,42,t1013
łódzkie,sieradzki,2694,78,583,0,t1014
łódzkie,skierniewicki,162,40,0,0,t1015
łódzkie,tomaszowski,2354,161,299,21,t1016
łódzkie,wieluński,1412,111,84,29,t1017
łódzkie,wieruszowski,821,53,74,0,t1018
łódzkie,zduńskowolski,1293,79,162,0,t1019
łódzkie,zgierski,5127,362,1632,149,t1020
łódzkie,brzeziński,976,163,71,35,t1021
łódzkie,Łódź,37983,2510,7513,1252,t1061
łódzkie,Piotrków Trybunalski,2363,176,213,35,t1062
łódzkie,Skierniewice,2056,137,265,28,t1063
małopolskie,bocheński,1454,158,211,29,t1201
małopolskie,brzeski,1836,159,260,64,t1202
małopolskie,chrzanowski,2617,362,309,3,t1203
małopolskie,dąbrowski,1531,114,400,71,t1204
małopolskie,gorlicki,2465,315,223,55,t1205
małopolskie,krakowski,2216,235,119,0,t1206
małopolskie,limanowski,2156,226,203,42,t1207
małopolskie,miechowski,2026,221,457,103,t1208
małopolskie,myślenicki,1511,204,89,35,t1209
małopolskie,nowosądecki,1943,269,89,0,t1210
małopolskie,nowotarski,3397,254,460,76,t1211
małopolskie,olkuski,1860,185,66,29,t1212
małopolskie,oświęcimski,2418,96,245,0,t1213
małopolskie,proszowicki,1217,92,250,9,t1214
małopolskie,suski,2206,257,482,108,t1215
małopolskie,tarnowski,1548,196,0,0,t1216
małopolskie,tatrzański,1727,227,334,69,t1217
małopolskie,wadowicki,1932,194,152,24,t1218
małopolskie,wielicki,680,121,0,0,t1219
małopolskie,Kraków,43372,3187,6765,1541,t1261
małopolskie,Nowy Sącz,1935,150,203,39,t1262
małopolskie,Tarnów,5543,354,1401,267,t1263
mazowieckie,białobrzeski,468,55,0,0,t1401
