wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt,dawka_1_ogolem,dawka_1_dziennie,dawka_3_ogolem,dawka_3_dziennie,dawka_przypominajaca_ogolem,dawka_przypominajaca_dziennie
woj_puste,pow_puste,12,0,4,0,t00,8,0,0,0,0,0
dolnośląskie,bolesławiecki,84587,159,34967,17,t0201,43509,41,267,0,5844,101
dolnośląskie,dzierżoniowski,81132,246,34332,15,t0202,39397,50,333,1,7070,180
dolnośląskie,głogowski,79340,431,31664,8,t0203,38604,32,169,1,8903,390
dolnośląskie,górowski,30694,48,12705,1,t0204,15512,8,303,11,2174,28
dolnośląskie,jaworski,45989,188,18587,4,t0205,23085,12,33,0,4284,172
dolnośląskie,jeleniogórski,60453,416,24809,9,t0206,29811,51,417,0,5416,356
dolnośląskie,kamiennogórski,37953,283,15940,12,t0207,18217,10,99,0,3697,261
dolnośląskie,kłodzki,152037,462,63491,10,t0208,73403,44,800,7,14343,401
dolnośląskie,legnicki,50393,12,20418,3,t0209,25873,2,296,0,3806,7
dolnośląskie,lubański,35693,115,13520,10,t0210,18879,21,91,0,3203,84
dolnośląskie,lubiński,145704,607,62261,25,t0211,69094,73,846,0,13503,509
dolnośląskie,lwówecki,48992,276,20526,2,t0212,24251,52,365,2,3850,220
dolnośląskie,milicki,39876,175,17139,4,t0213,19346,14,98,0,3293,157
dolnośląskie,oleśnicki,121421,487,49033,29,t0214,60022,73,659,1,11707,384
dolnośląskie,oławski,50445,139,22003,5,t0215,24959,11,98,0,3385,123
dolnośląskie,polkowicki,48082,127,19222,0,t0216,25063,17,37,0,3760,110
dolnośląskie,strzeliński,42898,148,18355,12,t0217,20998,21,470,0,3075,115
dolnośląskie,średzki,27358,138,11180,7,t0218,12919,16,593,0,2666,115
dolnośląskie,świdnicki,123096,390,50175,10,t0219,59862,48,951,10,12108,322
dolnośląskie,trzebnicki,68975,62,30359,1,t0220,32680,2,291,0,5645,59
dolnośląskie,wałbrzyski,36904,0,15963,0,t0221,17407,0,326,0,3208,0
dolnośląskie,wołowski,49467,67,19937,5,t0222,25426,18,545,0,3559,44
dolnośląskie,wrocławski,120445,506,51527,17,t0223,57443,41,1238,7,10237,441
