wojewodztwo,powiat_miasto,liczba_szczepien_ogolem,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,19855,1628,1908,110,t00
dolnośląskie,bolesławiecki,20865,722,5950,440,t0201
dolnośląskie,dzierżoniowski,20171,265,5362,136,t0202
dolnośląskie,głogowski,18387,449,3919,84,t0203
dolnośląskie,górowski,6935,132,1843,11,t0204
dolnośląskie,jaworski,11948,173,3019,34,t0205
dolnośląskie,jeleniogórski,18155,343,4655,107,t0206
dolnośląskie,kamiennogórski,8194,246,2281,13,t0207
dolnośląskie,kłodzki,45955,920,13756,418,t0208
dolnośląskie,legnicki,9366,116,2044,6,t0209
dolnośląskie,lubański,8441,245,2546,151,t0210
dolnośląskie,lubiński,42343,1081,10240,177,t0211
dolnośląskie,lwówecki,11525,205,2629,25,t0212
dolnośląskie,milicki,10766,273,2954,58,t0213
dolnośląskie,oleśnicki,18140,273,4006,57,t0214
dolnośląskie,oławski,19331,378,5537,102,t0215
dolnośląskie,polkowicki,6520,140,1441,51,t0216
dolnośląskie,strzeliński,11854,521,3240,214,t0217
dolnośląskie,średzki,8086,224,2331,86,t0218
dolnośląskie,świdnicki,28877,576,8277,143,t0219
dolnośląskie,trzebnicki,21456,370,5991,85,t0220
dolnośląskie,wałbrzyski,12291,156,3239,24,t0221
dolnośląskie,wołowski,11634,414,3097,32,t0222
dolnośląskie,wrocławski,28883,667,6696,246,t0223
dolnośląskie,ząbkowicki,18154,470,4924,260,t0224
dolnośląskie,zgorzelecki,18686,587,5641,101,t0225
dolnośląskie,złotoryjski,10423,300,2274,120,t0226
dolnośląskie,Jelenia Góra,27618,681,6494,76,t0261
dolnośląskie,Legnica,24025,856,5698,173,t0262
dolnośląskie,Wrocław,315479,6603,76185,1210,t0264
dolnośląskie,Wałbrzych,90582,1943,23596,762,t0265
kujawsko-pomorskie,aleksandrowski,55891,1456,15253,795,t0401
kujawsko-pomorskie,brodnicki,18882,520,4523,206,t0402
