wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,4,0,0,0,t00
dolnośląskie,bolesławiecki,78761,76,34407,13,t0201
dolnośląskie,dzierżoniowski,74790,69,33826,5,t0202
dolnośląskie,głogowski,70934,51,31115,5,t0203
dolnośląskie,górowski,28249,12,12541,4,t0204
dolnośląskie,jaworski,41885,16,18321,0,t0205
dolnośląskie,jeleniogórski,55114,93,24529,5,t0206
dolnośląskie,kamiennogórski,34789,104,15711,23,t0207
dolnośląskie,kłodzki,139966,140,62608,3,t0208
dolnośląskie,legnicki,46731,17,20231,2,t0209
dolnośląskie,lubański,32778,68,13296,0,t0210
dolnośląskie,lubiński,133508,196,61569,6,t0211
dolnośląskie,lwówecki,45131,12,20281,0,t0212
dolnośląskie,milicki,37031,102,16918,3,t0213
dolnośląskie,oleśnicki,108461,200,47880,7,t0214
dolnośląskie,oławski,48010,102,21834,1,t0215
dolnośląskie,polkowicki,44190,0,19002,0,t0216
dolnośląskie,strzeliński,40036,9,18091,0,t0217
dolnośląskie,średzki,24185,19,10959,1,t0218
dolnośląskie,świdnicki,112337,101,49420,3,t0219
dolnośląskie,trzebnicki,64143,19,29998,4,t0220
dolnośląskie,wałbrzyski,34464,81,15760,2,t0221
dolnośląskie,wołowski,45513,30,19654,1,t0222
dolnośląskie,wrocławski,110580,142,50973,11,t0223
dolnośląskie,ząbkowicki,60693,139,27033,8,t0224
dolnośląskie,zgorzelecki,64941,19,28341,3,t0225
dolnośląskie,złotoryjski,37463,56,16367,3,t0226
dolnośląskie,Jelenia Góra,97890,191,45054,21,t0261
dolnośląskie,Legnica,98019,292,44186,8,t0262
dolnośląskie,Wrocław,1132544,1706,509347,179,t0264
dolnośląskie,Wałbrzych,224819,467,101115,33,t0265
kujawsko-pomorskie,aleksandrowski,138462,74,64294,5,t0401
kujawsko-pomorskie,brodnicki,78243,119,35684,24,t0402
kujawsko-pomorskie,bydgoski,82344,45,38059,2,t0403
kujawsko-pomorskie,chełmiński,45215,43,20504,1,t0404
kujawsko-pomorskie,golubsko-dobrzyński,38414,22,17462,3,t0405
kujawsko-pomorskie,grudziądzki,28220,7,12611,0,t0406
kujawsko-pomorskie,inowrocławski,112475,185,51572,14,t0407
kujawsko-pomorskie,lipnowski,57537,8,25926,1,t0408
kujawsko-pomorskie,mogileński,36030,84,16355,5,t0409
kujawsko-pomorskie,nakielski,91285,63,39720,4,t0410
kujawsko-pomorskie,radziejowski,46991,0,21618,0,t0411
kujawsko-pomorskie,rypiński,38832,110,17765,8,t0412
kujawsko-pomorskie,sępoleński,52362,58,23150,18,t0413
kujawsko-pomorskie,świecki,85046,93,37926,5,t0414
kujawsko-pomorskie,toruński,76393,68,32909,13,t0415
kujawsko-pomorskie,tucholski,41987,25,18892,9,t0416
kujawsko-pomorskie,wąbrzeski,30614,10,13509,0,t0417
kujawsko-pomorskie,włocławski,69499,21,32408,1,t0418
kujawsko-pomorskie,żniński,56174,147,26124,6,t0419
kujawsko-pomorskie,Bydgoszcz,470972,606,210369,66,t0461
kujawsko-pomorskie,Grudziądz,132426,255,59593,32,t0462
kujawsko-pomorskie,Toruń,215299,694,94189,49,t0463
