wojewodztwo,powiat_miasto,liczba_szczepien_ogolem,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,1447,56,400,18,t00
dolnośląskie,bolesławiecki,8083,29,3058,23,t0201
dolnośląskie,dzierżoniowski,6618,134,2415,24,t0202
dolnośląskie,głogowski,5789,213,2047,101,t0203
dolnośląskie,górowski,1526,30,450,30,t0204
dolnośląskie,jaworski,3548,79,1302,50,t0205
dolnośląskie,jeleniogórski,4558,130,1456,117,t0206
dolnośląskie,kamiennogórski,3151,60,1181,38,t0207
dolnośląskie,kłodzki,17440,371,6401,196,t0208
dolnośląskie,legnicki,1652,54,528,41,t0209
dolnośląskie,lubański,2925,122,1010,42,t0210
dolnośląskie,lubiński,12575,565,4384,356,t0211
dolnośląskie,lwówecki,3235,74,1079,18,t0212
dolnośląskie,milicki,3504,78,1252,76,t0213
dolnośląskie,oleśnicki,5586,253,2028,46,t0214
dolnośląskie,oławski,6115,163,2042,45,t0215
dolnośląskie,polkowicki,1243,42,357,42,t0216
dolnośląskie,strzeliński,3074,130,783,41,t0217
dolnośląskie,średzki,1925,77,603,22,t0218
dolnośląskie,świdnicki,10694,166,3720,30,t0219
dolnośląskie,trzebnicki,6730,196,2421,47,t0220
dolnośląskie,wałbrzyski,3655,117,1397,105,t0221
dolnośląskie,wołowski,3729,42,1274,35,t0222
dolnośląskie,wrocławski,6006,217,1741,123,t0223
dolnośląskie,ząbkowicki,5650,85,1996,13,t0224
dolnośląskie,zgorzelecki,7774,229,2914,196,t0225
dolnośląskie,złotoryjski,2638,112,832,91,t0226
dolnośląskie,Jelenia Góra,8248,74,3169,22,t0261
dolnośląskie,Legnica,8727,200,3141,43,t0262
dolnośląskie,Wrocław,102380,2371,39231,1095,t0264
dolnośląskie,Wałbrzych,22020,888,7218,638,t0265
kujawsko-pomorskie,aleksandrowski,11041,413,4687,340,t0401
kujawsko-pomorskie,brodnicki,5227,159,1671,43,t0402
kujawsko-pomorskie,bydgoski,3795,22,1156,0,t0403
