wojewodztwo,powiat_miasto,liczba_szczepien_ogolem,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,864,14,240,7,t00
dolnośląskie,bolesławiecki,6975,301,2450,153,t0201
dolnośląskie,dzierżoniowski,5311,151,1829,37,t0202
dolnośląskie,głogowski,4389,126,1450,112,t0203
dolnośląskie,górowski,1094,15,207,6,t0204
dolnośląskie,jaworski,2864,96,958,48,t0205
dolnośląskie,jeleniogórski,3564,155,860,61,t0206
dolnośląskie,kamiennogórski,2632,66,965,48,t0207
dolnośląskie,kłodzki,14380,323,5116,258,t0208
dolnośląskie,legnicki,1094,72,257,46,t0209
dolnośląskie,lubański,2380,69,829,35,t0210
dolnośląskie,lubiński,9919,229,3402,87,t0211
dolnośląskie,lwówecki,2595,54,859,48,t0212
dolnośląskie,milicki,2824,100,994,68,t0213
dolnośląskie,oleśnicki,4505,285,1618,90,t0214
dolnośląskie,oławski,4799,260,1523,55,t0215
dolnośląskie,polkowicki,882,30,177,29,t0216
dolnośląskie,strzeliński,2431,212,472,108,t0217
dolnośląskie,średzki,1461,49,427,1,t0218
dolnośląskie,świdnicki,8354,186,2643,48,t0219
dolnośląskie,trzebnicki,5571,155,2032,113,t0220
dolnośląskie,wałbrzyski,3040,114,997,44,t0221
dolnośląskie,wołowski,2909,156,995,68,t0222
dolnośląskie,wrocławski,4493,176,990,67,t0223
dolnośląskie,ząbkowicki,4605,87,1642,36,t0224
dolnośląskie,zgorzelecki,6664,186,2389,71,t0225
dolnośląskie,złotoryjski,1887,98,565,52,t0226
dolnośląskie,Jelenia Góra,6899,144,2661,53,t0261
dolnośląskie,Legnica,7204,179,2870,61,t0262
dolnośląskie,Wrocław,85994,2291,32772,1066,t0264
dolnośląskie,Wałbrzych,17460,694,4820,407,t0265
kujawsko-pomorskie,aleksandrowski,7964,718,2604,398,t0401
kujawsko-pomorskie,brodnicki,3991,151,1153,27,t0402
kujawsko-pomorskie,bydgoski,2884,89,696,36,t0403
kujawsko-pomorskie,chełmiński,2650,107,810,49,t0404
kujawsko-pomorskie,golubsko-dobrzyński,1820,56,557,13,t0405
kujawsko-pomorskie,grudziądzki,998,72,253,36,t0406
kujawsko-pomorskie,inowrocławski,8566,436,2995,336,t0407
kujawsko-pomorskie,lipnowski,3700,141,1185,60,t0408
kujawsko-pomorskie,mogileński,1933,124,597,12,t0409
kujawsko-pomorskie,nakielski,2448,118,815,47,t0410
kujawsko-pomorskie,radziejowski,2574,0,855,0,t0411
kujawsko-pomorskie,rypiński,1817,13,533,11,t0412
kujawsko-pomorskie,sępoleński,3619,81,1172,48,t0413
kujawsko-pomorskie,świecki,4890,190,1687,142,t0414
kujawsko-pomorskie,toruński,3060,196,907,116,t0415
kujawsko-pomorskie,tucholski,2095,139,645,136,t0416
kujawsko-pomorskie,wąbrzeski,1900,118,433,70,t0417
kujawsko-pomorskie,włocławski,3165,237,918,117,t0418
kujawsko-pomorskie,żniński,3377,138,1152,111,t0419
kujawsko-pomorskie,Bydgoszcz,39123,1422,15623,906,t0461
kujawsko-pomorskie,Grudziądz,6793,78,2694,22,t0462
kujawsko-pomorskie,Toruń,16027,611,6112,390,t0463
kujawsko-pomorskie,Włocławek,6655,124,2723,37,t0464
lubelskie,bialski,4617,399,1231,282,t0601
lubelskie,biłgorajski,4600,359,1468,247,t0602
lubelskie,chełmski,2012,139,470,105,t0603
