wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,44646,8824,3484,346,t00
dolnośląskie,bolesławiecki,24722,1167,7220,245,t0201
dolnośląskie,dzierżoniowski,23981,853,6467,432,t0202
dolnośląskie,głogowski,21134,593,5184,346,t0203
dolnośląskie,górowski,8109,211,2163,31,t0204
dolnośląskie,jaworski,13861,529,3616,91,t0205
dolnośląskie,jeleniogórski,20679,633,5569,223,t0206
dolnośląskie,kamiennogórski,9866,405,2582,52,t0207
dolnośląskie,kłodzki,52128,1406,16169,824,t0208
dolnośląskie,legnicki,11445,400,2484,43,t0209
dolnośląskie,lubański,9832,137,3018,99,t0210
dolnośląskie,lubiński,49426,1128,12027,350,t0211
dolnośląskie,lwówecki,13084,376,3167,140,t0212
dolnośląskie,milicki,12195,244,3305,89,t0213
dolnośląskie,oleśnicki,21010,364,4845,58,t0214
dolnośląskie,oławski,21721,564,6569,150,t0215
dolnośląskie,polkowicki,7857,191,1637,48,t0216
dolnośląskie,strzeliński,13603,317,3727,43,t0217
dolnośląskie,średzki,9128,196,2721,38,t0218
dolnośląskie,świdnicki,32553,693,9539,225,t0219
dolnośląskie,trzebnicki,23826,521,6807,128,t0220
dolnośląskie,wałbrzyski,14229,485,3774,105,t0221
dolnośląskie,wołowski,14118,616,4051,222,t0222
dolnośląskie,wrocławski,34306,733,7768,157,t0223
dolnośląskie,ząbkowicki,21063,582,6212,292,t0224
dolnośląskie,zgorzelecki,21901,663,6428,167,t0225
dolnośląskie,złotoryjski,12347,277,2877,108,t0226
dolnośląskie,Jelenia Góra,31206,844,7537,494,t0261
dolnośląskie,Legnica,29884,1010,6656,149,t0262
dolnośląskie,Wrocław,368086,10121,86114,2416,t0264
dolnośląskie,Wałbrzych,103615,1562,28572,640,t0265
kujawsko-pomorskie,aleksandrowski,65053,1087,19137,294,t0401
kujawsko-pomorskie,brodnicki,22107,854,5498,250,t0402
kujawsko-pomorskie,bydgoski,23362,1338,4982,323,t0403
kujawsko-pomorskie,chełmiński,13295,372,3230,198,t0404
kujawsko-pomorskie,golubsko-dobrzyński,9235,341,2674,77,t0405
kujawsko-pomorskie,grudziądzki,6436,589,1645,96,t0406
kujawsko-pomorskie,inowrocławski,39897,1086,9389,364,t0407
kujawsko-pomorskie,lipnowski,16538,595,4298,181,t0408
kujawsko-pomorskie,mogileński,8774,344,2176,39,t0409
kujawsko-pomorskie,nakielski,13628,369,2856,100,t0410
kujawsko-pomorskie,radziejowski,12421,309,3137,177,t0411
kujawsko-pomorskie,rypiński,11336,354,3111,240,t0412
kujawsko-pomorskie,sępoleński,14442,318,4348,157,t0413
kujawsko-pomorskie,świecki,24022,1021,6124,386,t0414
kujawsko-pomorskie,toruński,19205,595,4252,197,t0415
kujawsko-pomorskie,tucholski,10660,527,2642,31,t0416
kujawsko-pomorskie,wąbrzeski,8658,123,2412,80,t0417
kujawsko-pomorskie,włocławski,18432,676,4571,215,t0418
kujawsko-pomorskie,żniński,15751,722,3916,313,t0419
kujawsko-pomorskie,Bydgoszcz,152922,4121,35650,927,t0461
kujawsko-pomorskie,Grudziądz,44701,1476,7489,334,t0462
kujawsko-pomorskie,Toruń,57693,1464,14338,515,t0463
kujawsko-pomorskie,Włocławek,26241,931,6204,241,t0464
lubelskie,bialski,24344,721,6788,241,t0601
lubelskie,biłgorajski,21442,670,6335,264,t0602
lubelskie,chełmski,14343,505,4110,177,t0603
lubelskie,hrubieszowski,16368,521,4968,184,t0604
lubelskie,janowski,12728,301,4107,124,t0605
lubelskie,krasnostawski,15196,444,4429,204,t0606
lubelskie,kraśnicki,24729,1104,6180,244,t0607
lubelskie,lubartowski,21027,600,5975,160,t0608
lubelskie,lubelski,32057,1037,8829,315,t0609
lubelskie,łęczyński,16261,450,4534,64,t0610
lubelskie,łukowski,21873,289,5833,167,t0611
lubelskie,opolski,16680,472,4288,231,t0612
lubelskie,parczewski,11944,285,3353,129,t0613
lubelskie,puławski,39869,1074,10486,449,t0614
lubelskie,radzyński,12625,497,4161,137,t0615
lubelskie,rycki,21220,832,5455,217,t0616
lubelskie,świdnicki,16157,496,4583,121,t0617
lubelskie,tomaszowski,21254,505,5780,128,t0618
lubelskie,włodawski,14722,487,3862,144,t0619
lubelskie,zamojski,20225,578,6122,198,t0620
lubelskie,Biała Podlaska,28465,650,6067,217,t0661
lubelskie,Chełm,22520,539,4756,165,t0662
lubelskie,Lublin,194418,4565,55059,1652,t0663
lubelskie,Zamość,35136,1463,8705,654,t0664
lubuskie,gorzowski,12539,490,3618,210,t0801
lubuskie,krośnieński,18421,771,4101,101,t0802
lubuskie,międzyrzecki,26312,610,6264,226,t0803
lubuskie,nowosolski,30203,1051,6499,234,t0804
lubuskie,słubicki,12640,538,3137,102,t0805
lubuskie,strzelecko-drezdenecki,16532,710,4409,276,t0806
lubuskie,sulęciński,9123,287,2548,44,t0807
lubuskie,świebodziński,16203,202,5132,128,t0808
lubuskie,zielonogórski,33321,1773,6977,1290,t0809
lubuskie,żagański,17028,631,4416,270,t0810
lubuskie,żarski,39928,1400,8299,579,t0811
lubuskie,wschowski,7197,94,2134,27,t0812
lubuskie,Gorzów Wielkopolski,46579,2333,10927,608,t0861
lubuskie,Zielona Góra,49581,1111,16414,180,t0862
łódzkie,bełchatowski,23207,521,6322,318,t1001
łódzkie,kutnowski,29526,1506,6535,482,t1002
łódzkie,łaski,9921,402,2552,85,t1003
łódzkie,łęczycki,17325,411,4705,153,t1004
łódzkie,łowicki,34201,615,9548,221,t1005
łódzkie,łódzki wschodni,11994,303,3039,99,t1006
łódzkie,opoczyński,18274,494,4269,161,t1007
łódzkie,pabianicki,34645,1333,8292,315,t1008
łódzkie,pajęczański,9479,206,2417,86,t1009
łódzkie,piotrkowski,14813,466,3845,79,t1010
łódzkie,poddębicki,10997,606,2610,159,t1011
łódzkie,radomszczański,30605,708,7583,144,t1012
łódzkie,rawski,10299,400,2947,204,t1013
łódzkie,sieradzki,32062,948,6778,240,t1014
łódzkie,skierniewicki,8172,99,2056,1,t1015
łódzkie,tomaszowski,30978,715,7904,327,t1016
łódzkie,wieluński,25740,1073,5972,318,t1017
łódzkie,wieruszowski,11022,441,2965,157,t1018
łódzkie,zduńskowolski,14888,436,4462,221,t1019
łódzkie,zgierski,40244,1871,10241,579,t1020
łódzkie,brzeziński,12890,402,3826,126,t1021
łódzkie,Łódź,344752,10111,88086,2724,t1061
łódzkie,Piotrków Trybunalski,25578,996,6867,339,t1062
łódzkie,Skierniewice,23889,527,5649,254,t1063
małopolskie,bocheński,21171,403,4732,137,t1201
małopolskie,brzeski,23123,502,6369,172,t1202
małopolskie,chrzanowski,36168,1238,9078,309,t1203
małopolskie,dąbrowski,14000,414,3915,176,t1204
małopolskie,gorlicki,30248,1055,8509,381,t1205
małopolskie,krakowski,49569,1423,12298,508,t1206
małopolskie,limanowski,27814,747,7093,236,t1207
małopolskie,miechowski,23993,878,6440,463,t1208
małopolskie,myślenicki,26089,717,6782,270,t1209
małopolskie,nowosądecki,43743,1014,11828,474,t1210
małopolskie,nowotarski,45348,1861,11513,510,t1211
małopolskie,olkuski,33056,1064,6176,290,t1212
małopolskie,oświęcimski,30051,781,7712,347,t1213
małopolskie,proszowicki,10927,653,2827,139,t1214
małopolskie,suski,22986,729,6567,191,t1215
małopolskie,tarnowski,31719,1264,8531,437,t1216
małopolskie,tatrzański,11988,187,3634,33,t1217
małopolskie,wadowicki,29038,1160,6566,134,t1218
małopolskie,wielicki,21793,677,4372,170,t1219
małopolskie,Kraków,429433,9611,106883,3155,t1261
małopolskie,Nowy Sącz,18223,362,4445,138,t1262
małopolskie,Tarnów,35457,1014,8579,423,t1263
mazowieckie,białobrzeski,11404,326,2504,75,t1401
mazowieckie,ciechanowski,28712,791,8558,250,t1402
mazowieckie,garwoliński,24013,880,5645,275,t1403
mazowieckie,gostyniński,11185,345,3122,136,t1404
mazowieckie,grodziski,32620,855,8515,310,t1405
mazowieckie,grójecki,34466,1074,7248,279,t1406
mazowieckie,kozienicki,14494,526,4109,206,t1407
mazowieckie,legionowski,24578,645,4743,268,t1408
mazowieckie,lipski,11049,352,3350,187,t1409
mazowieckie,łosicki,7359,171,2076,90,t1410
mazowieckie,makowski,14719,385,4179,258,t1411
mazowieckie,miński,41367,1304,9328,506,t1412
mazowieckie,mławski,19777,418,5265,137,t1413
mazowieckie,nowodworski,31762,1344,7417,267,t1414
mazowieckie,ostrołęcki,19381,635,5200,280,t1415
mazowieckie,ostrowski,17755,465,4856,230,t1416
mazowieckie,otwocki,32121,988,9031,341,t1417
mazowieckie,piaseczyński,65784,1765,14317,684,t1418
mazowieckie,płocki,26718,729,7148,284,t1419
mazowieckie,płoński,21526,1345,5465,239,t1420
mazowieckie,pruszkowski,31338,935,8183,194,t1421
mazowieckie,przasnyski,17625,542,4363,173,t1422
mazowieckie,przysuski,10555,267,3012,148,t1423
mazowieckie,pułtuski,17028,420,4806,238,t1424
mazowieckie,radomski,23231,584,6317,239,t1425
mazowieckie,siedlecki,12649,301,3678,112,t1426
mazowieckie,sierpecki,14581,424,3373,93,t1427
mazowieckie,sochaczewski,23273,808,4692,183,t1428
mazowieckie,sokołowski,17676,524,4926,362,t1429
mazowieckie,szydłowiecki,6469,259,1796,136,t1430
mazowieckie,warszawski zachodni,33117,822,8140,501,t1432
mazowieckie,węgrowski,16988,466,4867,202,t1433
mazowieckie,wołomiński,54299,1070,14032,332,t1434
mazowieckie,wyszkowski,20298,504,5841,239,t1435
mazowieckie,zwoleński,10226,230,2622,76,t1436
mazowieckie,żuromiński,10660,227,3037,102,t1437
mazowieckie,żyrardowski,18791,415,4795,182,t1438
mazowieckie,Ostrołęka,34056,789,10108,516,t1461
mazowieckie,Płock,47424,873,13201,265,t1462
mazowieckie,Radom,81161,2336,24129,1086,t1463
mazowieckie,Siedlce,50325,1086,12205,372,t1464
mazowieckie,Warszawa,881018,20137,219569,7417,t1465
opolskie,brzeski,27378,785,5917,157,t1601
opolskie,głubczycki,16436,711,4565,169,t1602
opolskie,kędzierzyńsko-kozielski,26982,918,6767,304,t1603
opolskie,kluczborski,18414,1288,4202,145,t1604
opolskie,krapkowicki,29936,1960,4993,82,t1605
opolskie,namysłowski,9562,269,2599,185,t1606
opolskie,nyski,34083,1428,8394,308,t1607
opolskie,oleski,17886,507,4830,248,t1608
opolskie,opolski,27427,1256,7755,378,t1609
opolskie,prudnicki,12302,342,3602,112,t1610
opolskie,strzelecki,18264,628,4556,86,t1611
opolskie,Opole,78257,2079,21943,600,t1661
podkarpackie,bieszczadzki,3897,80,1133,25,t1801
podkarpackie,brzozowski,21119,327,6358,167,t1802
podkarpackie,dębicki,26410,737,7438,356,t1803
podkarpackie,jarosławski,18220,729,4020,180,t1804
podkarpackie,jasielski,22509,607,6718,319,t1805
podkarpackie,kolbuszowski,10083,232,3113,121,t1806
podkarpackie,krośnieński,23106,572,6789,192,t1807
podkarpackie,leżajski,15426,396,4289,176,t1808
podkarpackie,lubaczowski,14947,196,4479,161,t1809
podkarpackie,łańcucki,17546,524,5073,227,t1810
podkarpackie,mielecki,34801,956,8573,386,t1811
podkarpackie,niżański,13552,404,3961,104,t1812
podkarpackie,przemyski,7679,221,2136,22,t1813
podkarpackie,przeworski,13237,380,3920,13,t1814
podkarpackie,ropczycko-sędziszowski,15434,544,4289,197,t1815
podkarpackie,rzeszowski,25489,739,8417,241,t1816
podkarpackie,sanocki,15613,373,4483,222,t1817
podkarpackie,stalowowolski,32848,651,9851,227,t1818
podkarpackie,strzyżowski,12077,328,3676,51,t1819
podkarpackie,tarnobrzeski,6139,72,1859,40,t1820
podkarpackie,leski,5395,87,1514,31,t1821
podkarpackie,Krosno,16692,535,3823,173,t1861
podkarpackie,Przemyśl,19470,509,5174,53,t1862
podkarpackie,Rzeszów,233799,6761,58776,3496,t1863
podkarpackie,Tarnobrzeg,23884,543,5908,92,t1864
podlaskie,augustowski,15631,399,4330,98,t2001
podlaskie,białostocki,28578,871,8912,262,t2002
podlaskie,bielski,16780,540,5192,204,t2003
podlaskie,grajewski,10855,306,3068,35,t2004
podlaskie,hajnowski,13259,300,4215,140,t2005
podlaskie,kolneński,9977,331,2753,72,t2006
podlaskie,łomżyński,6366,266,1853,105,t2007
podlaskie,moniecki,9509,279,2690,37,t2008
podlaskie,sejneński,5180,129,1575,74,t2009
podlaskie,siemiatycki,13022,516,3209,69,t2010
podlaskie,sokólski,16884,562,4951,181,t2011
podlaskie,suwalski,3951,138,1388,72,t2012
podlaskie,wysokomazowiecki,19673,657,5749,264,t2013
podlaskie,zambrowski,8031,319,2026,30,t2014
podlaskie,Białystok,190710,3430,45461,1063,t2061
podlaskie,Łomża,24939,1303,6422,279,t2062
podlaskie,Suwałki,20192,767,5460,224,t2063
pomorskie,bytowski,25533,758,7497,287,t2201
pomorskie,chojnicki,25191,735,5663,317,t2202
pomorskie,człuchowski,13968,215,3676,80,t2203
pomorskie,gdański,16488,481,4905,241,t2204
pomorskie,kartuski,28307,876,7680,374,t2205
pomorskie,kościerski,22493,772,6142,255,t2206
pomorskie,kwidzyński,16571,390,4144,193,t2207
pomorskie,lęborski,19901,471,5689,202,t2208
pomorskie,malborski,14958,431,4530,313,t2209
pomorskie,nowodworski,11955,300,3281,187,t2210
pomorskie,pucki,16552,350,4433,176,t2211
pomorskie,słupski,15373,398,3834,146,t2212
pomorskie,starogardzki,32619,826,9070,417,t2213
pomorskie,tczewski,25885,895,7002,298,t2214
pomorskie,wejherowski,52042,1724,11782,623,t2215
pomorskie,sztumski,12647,505,3381,111,t2216
pomorskie,Gdańsk,288332,10872,67554,1219,t2261
pomorskie,Gdynia,110504,3495,26074,1166,t2262
pomorskie,Słupsk,33844,1254,6727,274,t2263
pomorskie,Sopot,47144,809,15105,214,t2264
śląskie,będziński,28496,1968,7302,570,t2401
śląskie,bielski,33778,828,8394,126,t2402
śląskie,cieszyński,47595,2226,13478,630,t2403
śląskie,częstochowski,29235,830,6731,204,t2404
śląskie,gliwicki,37580,1334,9362,293,t2405
śląskie,kłobucki,19376,671,5210,230,t2406
śląskie,lubliniecki,18736,607,5218,188,t2407
śląskie,mikołowski,18381,293,4950,86,t2408
śląskie,myszkowski,20187,607,5119,140,t2409
śląskie,pszczyński,15931,492,3736,181,t2410
śląskie,raciborski,35117,1087,9261,458,t2411
śląskie,rybnicki,8838,259,1523,97,t2412
śląskie,tarnogórski,55388,1752,15860,698,t2413
śląskie,bieruńsko-lędziński,12031,237,3107,144,t2414
śląskie,wodzisławski,32764,1632,8050,391,t2415
śląskie,zawierciański,29123,973,6186,196,t2416
śląskie,żywiecki,32862,809,8303,302,t2417
śląskie,Bielsko-Biała,69182,2489,16203,737,t2461
śląskie,Bytom,39806,1804,10403,396,t2462
śląskie,Chorzów,51165,1001,16738,573,t2463
śląskie,Częstochowa,89768,2971,20266,979,t2464
śląskie,Dąbrowa Górnicza,24469,609,5557,310,t2465
śląskie,Gliwice,90768,2665,14335,650,t2466
śląskie,Jastrzębie-Zdrój,15720,756,5298,222,t2467
śląskie,Jaworzno,21943,830,4597,159,t2468
śląskie,Katowice,238454,6242,51666,1362,t2469
śląskie,Mysłowice,20845,723,5381,274,t2470
śląskie,Piekary Śląskie,11613,491,2737,66,t2471
śląskie,Ruda Śląska,55959,2502,9048,190,t2472
śląskie,Rybnik,22568,424,6061,341,t2473
śląskie,Siemianowice Śląskie,32213,1486,6231,630,t2474
śląskie,Sosnowiec,66357,1987,11671,556,t2475
śląskie,Świętochłowice,13582,405,3658,297,t2476
śląskie,Tychy,36506,1368,9318,279,t2477
śląskie,Zabrze,46361,1653,11938,415,t2478
śląskie,Żory,15802,740,3224,179,t2479
świętokrzyskie,buski,20010,592,5698,244,t2601
świętokrzyskie,jędrzejowski,24061,810,4987,155,t2602
świętokrzyskie,kazimierski,8329,277,2076,105,t2603
świętokrzyskie,kielecki,38867,1003,10389,436,t2604
świętokrzyskie,konecki,16686,455,4551,160,t2605
