wojewodztwo,powiat_miasto,liczba_szczepien_ogolem,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,158,12,1,0,t00
dolnośląskie,bolesławiecki,2932,259,337,161,t0201
dolnośląskie,dzierżoniowski,2026,65,132,53,t0202
dolnośląskie,głogowski,1813,36,178,0,t0203
dolnośląskie,górowski,326,0,0,0,t0204
dolnośląskie,jaworski,1150,66,150,35,t0205
dolnośląskie,jeleniogórski,1259,82,127,40,t0206
dolnośląskie,kamiennogórski,1111,54,110,30,t0207
dolnośląskie,kłodzki,6042,174,631,124,t0208
dolnośląskie,legnicki,236,0,0,0,t0209
dolnośląskie,lubański,1018,65,111,53,t0210
dolnośląskie,lubiński,4596,322,841,245,t0211
dolnośląskie,lwówecki,1202,72,303,48,t0212
dolnośląskie,milicki,1195,52,123,34,t0213
dolnośląskie,oleśnicki,1816,24,83,2,t0214
dolnośląskie,oławski,1846,138,247,72,t0215
dolnośląskie,polkowicki,184,6,0,0,t0216
dolnośląskie,strzeliński,930,0,110,0,t0217
dolnośląskie,średzki,237,0,0,0,t0218
dolnośląskie,świdnicki,4118,126,1091,120,t0219
dolnośląskie,trzebnicki,2241,29,177,0,t0220
dolnośląskie,wałbrzyski,1179,11,91,5,t0221
dolnośląskie,wołowski,1160,90,141,53,t0222
dolnośląskie,wrocławski,1292,17,0,0,t0223
dolnośląskie,ząbkowicki,2086,96,378,60,t0224
dolnośląskie,zgorzelecki,3600,132,1191,121,t0225
dolnośląskie,złotoryjski,876,18,262,0,t0226
dolnośląskie,Jelenia Góra,3290,161,576,124,t0261
dolnośląskie,Legnica,3753,179,803,150,t0262
dolnośląskie,Wrocław,48652,2149,13564,1616,t0264
dolnośląskie,Wałbrzych,6966,468,1547,190,t0265
kujawsko-pomorskie,aleksandrowski,2011,41,332,6,t0401
kujawsko-pomorskie,brodnicki,1538,53,252,9,t0402
kujawsko-pomorskie,bydgoski,774,35,0,0,t0403
kujawsko-pomorskie,chełmiński,1160,48,250,4,t0404
kujawsko-pomorskie,golubsko-dobrzyński,1018,5,407,0,t0405
kujawsko-pomorskie,grudziądzki,368,12,85,0,t0406
kujawsko-pomorskie,inowrocławski,4083,214,837,166,t0407
kujawsko-pomorskie,lipnowski,1533,12,336,0,t0408
kujawsko-pomorskie,mogileński,790,18,125,0,t0409
kujawsko-pomorskie,nakielski,962,36,119,32,t0410
kujawsko-pomorskie,radziejowski,1330,6,391,0,t0411
kujawsko-pomorskie,rypiński,893,66,270,46,t0412
kujawsko-pomorskie,sępoleński,1531,48,283,36,t0413
kujawsko-pomorskie,świecki,2033,149,182,93,t0414
kujawsko-pomorskie,toruński,1165,48,210,41,t0415
kujawsko-pomorskie,tucholski,876,47,209,42,t0416
kujawsko-pomorskie,wąbrzeski,653,66,94,14,t0417
kujawsko-pomorskie,włocławski,965,36,0,0,t0418
kujawsko-pomorskie,żniński,1479,95,251,78,t0419
kujawsko-pomorskie,Bydgoszcz,21816,1053,4702,650,t0461
kujawsko-pomorskie,Grudziądz,3646,13,898,0,t0462
kujawsko-pomorskie,Toruń,8536,370,1717,295,t0463
kujawsko-pomorskie,Włocławek,3093,0,323,0,t0464
lubelskie,bialski,1401,60,114,25,t0601
lubelskie,biłgorajski,1753,97,206,52,t0602
lubelskie,chełmski,497,36,0,0,t0603
lubelskie,hrubieszowski,1333,61,282,25,t0604
lubelskie,janowski,1503,24,177,0,t0605
lubelskie,krasnostawski,1716,93,162,3,t0606
lubelskie,kraśnicki,1945,86,136,51,t0607
lubelskie,lubartowski,1825,134,136,50,t0608
lubelskie,lubelski,2040,33,177,0,t0609
lubelskie,łęczyński,1631,137,359,99,t0610
lubelskie,łukowski,1974,107,125,46,t0611
lubelskie,opolski,1288,66,293,47,t0612
lubelskie,parczewski,1245,90,259,88,t0613
lubelskie,puławski,4580,227,1104,196,t0614
lubelskie,radzyński,1314,34,177,2,t0615
lubelskie,rycki,1179,76,148,1,t0616
lubelskie,świdnicki,1477,37,106,17,t0617
lubelskie,tomaszowski,2011,6,321,0,t0618
lubelskie,włodawski,1300,30,256,6,t0619
lubelskie,zamojski,1250,49,100,12,t0620
lubelskie,Biała Podlaska,3661,11,645,2,t0661
lubelskie,Chełm,2493,138,493,110,t0662
lubelskie,Lublin,26540,1623,5281,1073,t0663
lubelskie,Zamość,3449,187,764,118,t0664
lubuskie,gorzowski,948,63,124,33,t0801
lubuskie,krośnieński,1401,45,247,0,t0802
lubuskie,międzyrzecki,2454,54,383,51,t0803
lubuskie,nowosolski,2498,120,399,54,t0804
lubuskie,słubicki,926,108,212,51,t0805
lubuskie,strzelecko-drezdenecki,1051,18,162,0,t0806
lubuskie,sulęciński,974,11,162,2,t0807
lubuskie,świebodziński,2119,54,459,0,t0808
lubuskie,zielonogórski,1663,54,168,0,t0809
lubuskie,żagański,1029,0,172,0,t0810
lubuskie,żarski,3372,119,642,47,t0811
lubuskie,wschowski,842,17,255,0,t0812
lubuskie,Gorzów Wielkopolski,5408,199,668,151,t0861
lubuskie,Zielona Góra,5496,437,728,142,t0862
łódzkie,bełchatowski,2620,100,490,60,t1001
łódzkie,kutnowski,2568,164,279,42,t1002
łódzkie,łaski,727,42,122,34,t1003
łódzkie,łęczycki,1719,42,237,3,t1004
łódzkie,łowicki,3721,91,632,55,t1005
łódzkie,łódzki wschodni,680,13,1,1,t1006
łódzkie,opoczyński,1408,132,198,55,t1007
łódzkie,pabianicki,2798,145,444,90,t1008
łódzkie,pajęczański,663,0,90,0,t1009
łódzkie,piotrkowski,706,17,85,0,t1010
łódzkie,poddębicki,957,0,182,0,t1011
łódzkie,radomszczański,3853,62,1096,22,t1012
łódzkie,rawski,808,48,105,18,t1013
łódzkie,sieradzki,3070,288,727,144,t1014
łódzkie,skierniewicki,162,0,0,0,t1015
łódzkie,tomaszowski,2581,77,427,26,t1016
łódzkie,wieluński,1565,112,135,51,t1017
łódzkie,wieruszowski,873,12,74,0,t1018
łódzkie,zduńskowolski,1372,78,208,46,t1019
łódzkie,zgierski,5336,47,1632,1,t1020
łódzkie,brzeziński,1075,39,88,0,t1021
łódzkie,Łódź,43146,1886,9994,1454,t1061
łódzkie,Piotrków Trybunalski,2541,70,272,29,t1062
łódzkie,Skierniewice,2283,103,411,92,t1063
małopolskie,bocheński,1580,0,211,0,t1201
małopolskie,brzeski,1942,101,260,0,t1202
małopolskie,chrzanowski,3119,137,388,76,t1203
małopolskie,dąbrowski,1634,42,446,18,t1204
małopolskie,gorlicki,2643,73,226,0,t1205
małopolskie,krakowski,2439,149,125,0,t1206
małopolskie,limanowski,2292,61,282,21,t1207
małopolskie,miechowski,2210,61,507,17,t1208
małopolskie,myślenicki,1777,120,187,97,t1209
małopolskie,nowosądecki,2156,169,131,42,t1210
małopolskie,nowotarski,3716,150,620,100,t1211
małopolskie,olkuski,2109,41,140,0,t1212
małopolskie,oświęcimski,2677,215,400,155,t1213
małopolskie,proszowicki,1319,89,321,71,t1214
małopolskie,suski,2412,111,495,13,t1215
małopolskie,tarnowski,1618,30,0,0,t1216
małopolskie,tatrzański,1931,95,394,53,t1217
małopolskie,wadowicki,2021,30,158,6,t1218
małopolskie,wielicki,703,23,0,0,t1219
małopolskie,Kraków,50266,2936,9603,1850,t1261
małopolskie,Nowy Sącz,2070,72,312,65,t1262
małopolskie,Tarnów,5950,67,1635,0,t1263
mazowieckie,białobrzeski,488,12,0,0,t1401
mazowieckie,ciechanowski,3569,79,493,6,t1402
mazowieckie,garwoliński,1479,88,25,25,t1403
mazowieckie,gostyniński,911,34,10,10,t1404
mazowieckie,grodziski,3816,179,629,127,t1405
mazowieckie,grójecki,2754,114,542,46,t1406
mazowieckie,kozienicki,1165,96,215,55,t1407
mazowieckie,legionowski,930,61,140,53,t1408
mazowieckie,lipski,939,54,75,23,t1409
mazowieckie,łosicki,518,42,89,0,t1410
mazowieckie,makowski,1000,28,0,0,t1411
