wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,4,0,0,0,t00
dolnośląskie,bolesławiecki,78639,174,34391,25,t0201
dolnośląskie,dzierżoniowski,74715,163,33820,40,t0202
dolnośląskie,głogowski,70879,334,31110,33,t0203
dolnośląskie,górowski,28118,46,12518,8,t0204
dolnośląskie,jaworski,41833,171,18319,20,t0205
dolnośląskie,jeleniogórski,55015,158,24524,17,t0206
dolnośląskie,kamiennogórski,34683,182,15688,17,t0207
dolnośląskie,kłodzki,139807,458,62604,69,t0208
dolnośląskie,legnicki,46595,188,20203,10,t0209
dolnośląskie,lubański,32710,175,13296,20,t0210
dolnośląskie,lubiński,133162,357,61553,22,t0211
dolnośląskie,lwówecki,45119,179,20281,19,t0212
dolnośląskie,milicki,36931,101,16916,7,t0213
dolnośląskie,oleśnicki,107740,224,47837,71,t0214
dolnośląskie,oławski,47893,131,21833,1,t0215
dolnośląskie,polkowicki,44178,156,19002,30,t0216
dolnośląskie,strzeliński,40003,123,18084,3,t0217
dolnośląskie,średzki,24041,78,10945,8,t0218
dolnośląskie,świdnicki,111946,278,49382,39,t0219
dolnośląskie,trzebnicki,63991,73,29973,19,t0220
dolnośląskie,wałbrzyski,34321,124,15744,22,t0221
dolnośląskie,wołowski,45410,52,19653,2,t0222
dolnośląskie,wrocławski,110106,296,50909,42,t0223
dolnośląskie,ząbkowicki,60471,128,27013,4,t0224
dolnośląskie,zgorzelecki,64886,90,28337,6,t0225
dolnośląskie,złotoryjski,37401,109,16363,12,t0226
dolnośląskie,Jelenia Góra,97605,330,45023,36,t0261
dolnośląskie,Legnica,97726,351,44176,51,t0262
dolnośląskie,Wrocław,1128981,2551,508962,239,t0264
dolnośląskie,Wałbrzych,224056,279,101010,14,t0265
kujawsko-pomorskie,aleksandrowski,138373,254,64289,19,t0401
kujawsko-pomorskie,brodnicki,78117,332,35659,39,t0402
kujawsko-pomorskie,bydgoski,82116,128,38032,20,t0403
kujawsko-pomorskie,chełmiński,45139,132,20498,23,t0404
kujawsko-pomorskie,golubsko-dobrzyński,38391,19,17458,4,t0405
kujawsko-pomorskie,grudziądzki,28214,54,12611,6,t0406
kujawsko-pomorskie,inowrocławski,112061,197,51548,22,t0407
kujawsko-pomorskie,lipnowski,57423,19,25900,1,t0408
kujawsko-pomorskie,mogileński,35835,53,16338,6,t0409
kujawsko-pomorskie,nakielski,90805,106,39651,22,t0410
kujawsko-pomorskie,radziejowski,46960,55,21616,18,t0411
kujawsko-pomorskie,rypiński,38723,68,17757,4,t0412
kujawsko-pomorskie,sępoleński,52300,123,23132,9,t0413
kujawsko-pomorskie,świecki,84738,150,37899,17,t0414
kujawsko-pomorskie,toruński,76330,171,32896,27,t0415
kujawsko-pomorskie,tucholski,41961,48,18882,9,t0416
