wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,4,0,0,0,t00
dolnośląskie,bolesławiecki,74148,59,33564,26,t0201
dolnośląskie,dzierżoniowski,69920,33,32788,3,t0202
dolnośląskie,głogowski,65968,137,30097,63,t0203
dolnośląskie,górowski,27056,17,12296,6,t0204
dolnośląskie,jaworski,39645,36,17947,19,t0205
dolnośląskie,jeleniogórski,51894,45,24060,8,t0206
dolnośląskie,kamiennogórski,32282,33,15166,7,t0207
dolnośląskie,kłodzki,130578,188,61244,89,t0208
dolnośląskie,legnicki,44577,53,19903,23,t0209
dolnośląskie,lubański,30493,39,12886,0,t0210
dolnośląskie,lubiński,126232,101,60513,42,t0211
dolnośląskie,lwówecki,42565,73,19769,21,t0212
dolnośląskie,milicki,34844,39,16515,20,t0213
dolnośląskie,oleśnicki,100540,233,46066,124,t0214
dolnośląskie,oławski,46033,38,21712,28,t0215
dolnośląskie,polkowicki,42288,78,18554,30,t0216
dolnośląskie,strzeliński,37828,63,17671,33,t0217
dolnośląskie,średzki,22334,46,10546,13,t0218
dolnośląskie,świdnicki,104034,80,47804,7,t0219
dolnośląskie,trzebnicki,60511,35,29177,6,t0220
dolnośląskie,wałbrzyski,31664,20,15123,16,t0221
dolnośląskie,wołowski,43067,11,19244,3,t0222
dolnośląskie,wrocławski,104571,103,49880,70,t0223
dolnośląskie,ząbkowicki,56429,22,26395,14,t0224
dolnośląskie,zgorzelecki,60816,38,27654,25,t0225
dolnośląskie,złotoryjski,35537,68,16046,35,t0226
dolnośląskie,Jelenia Góra,91420,96,44054,50,t0261
dolnośląskie,Legnica,91592,177,43155,86,t0262
dolnośląskie,Wrocław,1064296,801,500212,352,t0264
dolnośląskie,Wałbrzych,213062,82,99448,26,t0265
kujawsko-pomorskie,aleksandrowski,133526,59,63568,32,t0401
kujawsko-pomorskie,brodnicki,73595,68,34570,21,t0402
kujawsko-pomorskie,bydgoski,78220,64,37100,31,t0403
kujawsko-pomorskie,chełmiński,42551,55,19978,27,t0404
kujawsko-pomorskie,golubsko-dobrzyński,36506,65,16980,33,t0405
kujawsko-pomorskie,grudziądzki,26917,37,12225,20,t0406
kujawsko-pomorskie,inowrocławski,106022,85,50419,53,t0407
kujawsko-pomorskie,lipnowski,54356,15,25049,11,t0408
kujawsko-pomorskie,mogileński,33592,22,15668,6,t0409
kujawsko-pomorskie,nakielski,86360,15,38642,0,t0410
kujawsko-pomorskie,radziejowski,45151,24,21168,20,t0411
kujawsko-pomorskie,rypiński,36582,57,17183,8,t0412
kujawsko-pomorskie,sępoleński,49310,18,22710,4,t0413
kujawsko-pomorskie,świecki,79941,76,36722,57,t0414
kujawsko-pomorskie,toruński,73186,126,32196,60,t0415
kujawsko-pomorskie,tucholski,39936,28,18336,11,t0416
kujawsko-pomorskie,wąbrzeski,28856,0,13118,0,t0417
kujawsko-pomorskie,włocławski,66247,34,31659,17,t0418
kujawsko-pomorskie,żniński,53586,70,25528,60,t0419
kujawsko-pomorskie,Bydgoszcz,441147,435,206103,225,t0461
kujawsko-pomorskie,Grudziądz,125910,61,58216,23,t0462
kujawsko-pomorskie,Toruń,196884,240,91317,77,t0463
kujawsko-pomorskie,Włocławek,96386,103,43526,30,t0464
lubelskie,bialski,62699,83,28764,33,t0601
lubelskie,biłgorajski,55233,81,26261,38,t0602
lubelskie,chełmski,36773,38,17381,11,t0603
lubelskie,hrubieszowski,45907,87,21098,49,t0604
lubelskie,janowski,31771,37,14849,13,t0605
lubelskie,krasnostawski,41960,31,19391,9,t0606
lubelskie,kraśnicki,67985,69,32210,46,t0607
lubelskie,lubartowski,56330,46,26424,19,t0608
lubelskie,lubelski,85963,76,39322,21,t0609
lubelskie,łęczyński,40793,14,19541,9,t0610
lubelskie,łukowski,57758,129,27143,73,t0611
lubelskie,opolski,46156,69,21303,23,t0612
lubelskie,parczewski,28666,15,13290,7,t0613
lubelskie,puławski,99989,99,47665,22,t0614
lubelskie,radzyński,31391,68,14905,16,t0615
lubelskie,rycki,54571,5,26205,2,t0616
lubelskie,świdnicki,47124,96,22593,50,t0617
lubelskie,tomaszowski,57139,52,26503,35,t0618
lubelskie,włodawski,35580,19,16625,19,t0619
lubelskie,zamojski,49564,80,24078,41,t0620
lubelskie,Biała Podlaska,71594,96,33803,41,t0661
lubelskie,Chełm,64720,70,29585,12,t0662
lubelskie,Lublin,452227,453,207433,150,t0663
lubelskie,Zamość,91328,183,43007,98,t0664
lubuskie,gorzowski,29948,29,13960,18,t0801
lubuskie,krośnieński,51835,31,24439,18,t0802
lubuskie,międzyrzecki,67970,16,31744,6,t0803
lubuskie,nowosolski,93781,113,42060,71,t0804
lubuskie,słubicki,39328,2,18751,0,t0805
lubuskie,strzelecko-drezdenecki,51794,70,23206,24,t0806
lubuskie,sulęciński,31761,117,14397,36,t0807
lubuskie,świebodziński,55895,16,25935,3,t0808
lubuskie,zielonogórski,90274,46,42030,6,t0809
lubuskie,żagański,70058,144,31868,62,t0810
lubuskie,żarski,101624,97,47790,34,t0811
lubuskie,wschowski,27886,33,13369,0,t0812
lubuskie,Gorzów Wielkopolski,155428,223,71211,71,t0861
lubuskie,Zielona Góra,153199,69,73067,18,t0862
łódzkie,bełchatowski,75425,207,34589,94,t1001
łódzkie,kutnowski,90432,134,43919,60,t1002
łódzkie,łaski,36750,9,17572,4,t1003
łódzkie,łęczycki,52599,70,24303,47,t1004
łódzkie,łowicki,91561,63,43793,26,t1005
łódzkie,łódzki wschodni,37937,48,17156,20,t1006
łódzkie,opoczyński,60903,92,27594,55,t1007
łódzkie,pabianicki,110080,186,52229,94,t1008
łódzkie,pajęczański,30286,34,13808,28,t1009
łódzkie,piotrkowski,51136,12,23788,10,t1010
łódzkie,poddębicki,37882,32,17976,12,t1011
łódzkie,radomszczański,90337,102,42695,43,t1012
łódzkie,rawski,29563,22,13551,11,t1013
łódzkie,sieradzki,102080,91,46729,41,t1014
łódzkie,skierniewicki,24440,0,11533,0,t1015
łódzkie,tomaszowski,107531,120,51061,71,t1016
łódzkie,wieluński,88956,51,42417,34,t1017
łódzkie,wieruszowski,33574,23,15290,22,t1018
łódzkie,zduńskowolski,50830,10,23641,1,t1019
łódzkie,zgierski,132085,147,62236,84,t1020
łódzkie,brzeziński,35280,47,16870,37,t1021
łódzkie,Łódź,915579,954,432957,395,t1061
łódzkie,Piotrków Trybunalski,83549,97,39089,57,t1062
łódzkie,Skierniewice,73930,111,34885,45,t1063
małopolskie,bocheński,79523,135,35798,63,t1201
małopolskie,brzeski,67928,104,31611,60,t1202
małopolskie,chrzanowski,112242,102,51851,54,t1203
małopolskie,dąbrowski,42914,66,20157,35,t1204
małopolskie,gorlicki,86948,100,41269,59,t1205
małopolskie,krakowski,161608,306,75902,153,t1206
małopolskie,limanowski,89986,147,41396,68,t1207
małopolskie,miechowski,61291,68,29448,45,t1208
małopolskie,myślenicki,105005,88,49481,45,t1209
małopolskie,nowosądecki,132439,112,59475,48,t1210
małopolskie,nowotarski,132451,232,60475,122,t1211
małopolskie,olkuski,110879,103,51554,38,t1212
małopolskie,oświęcimski,122664,161,58018,109,t1213
małopolskie,proszowicki,44389,10,21172,0,t1214
małopolskie,suski,69576,64,33043,28,t1215
małopolskie,tarnowski,96462,145,44931,80,t1216
małopolskie,tatrzański,35866,77,16988,31,t1217
małopolskie,wadowicki,121205,219,54574,94,t1218
małopolskie,wielicki,111901,115,50900,41,t1219
małopolskie,Kraków,1193325,1059,567345,455,t1261
małopolskie,Nowy Sącz,64621,140,30661,72,t1262
małopolskie,Tarnów,115064,255,52922,115,t1263
mazowieckie,białobrzeski,36097,36,17182,9,t1401
mazowieckie,ciechanowski,80929,120,38509,62,t1402
mazowieckie,garwoliński,83759,21,40170,7,t1403
mazowieckie,gostyniński,28579,37,13817,21,t1404
mazowieckie,grodziski,96501,84,44497,47,t1405
mazowieckie,grójecki,106711,59,50383,38,t1406
