wojewodztwo,powiat_miasto,liczba_szczepien_ogolem,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,16512,1059,1628,53,t00
dolnośląskie,bolesławiecki,19867,317,5475,47,t0201
dolnośląskie,dzierżoniowski,18728,679,5009,279,t0202
dolnośląskie,głogowski,16968,575,3787,99,t0203
dolnośląskie,górowski,6373,160,1735,93,t0204
dolnośląskie,jaworski,10989,430,2926,182,t0205
dolnośląskie,jeleniogórski,16844,565,4484,121,t0206
dolnośląskie,kamiennogórski,7606,194,2147,7,t0207
dolnośląskie,kłodzki,43763,1359,13006,416,t0208
dolnośląskie,legnicki,8631,342,2026,211,t0209
dolnośląskie,lubański,7757,213,2264,98,t0210
dolnośląskie,lubiński,38326,1099,9220,352,t0211
dolnośląskie,lwówecki,10687,404,2493,47,t0212
dolnośląskie,milicki,9880,334,2675,58,t0213
dolnośląskie,oleśnicki,16571,441,3833,151,t0214
dolnośląskie,oławski,18092,657,5018,251,t0215
dolnośląskie,polkowicki,5891,303,1380,70,t0216
dolnośląskie,strzeliński,10808,382,2945,73,t0217
dolnośląskie,średzki,7475,270,2117,102,t0218
dolnośląskie,świdnicki,27183,866,7711,242,t0219
dolnośląskie,trzebnicki,20190,482,5678,248,t0220
dolnośląskie,wałbrzyski,11342,176,3142,66,t0221
dolnośląskie,wołowski,10680,369,2866,111,t0222
dolnośląskie,wrocławski,26022,856,6243,233,t0223
dolnośląskie,ząbkowicki,16991,708,4505,79,t0224
dolnośląskie,zgorzelecki,17260,565,5484,196,t0225
dolnośląskie,złotoryjski,9284,360,2075,140,t0226
dolnośląskie,Jelenia Góra,25687,782,6221,210,t0261
dolnośląskie,Legnica,20632,860,5161,115,t0262
dolnośląskie,Wrocław,284836,9092,70512,1614,t0264
dolnośląskie,Wałbrzych,82357,1742,19892,624,t0265
kujawsko-pomorskie,aleksandrowski,50069,1731,13106,464,t0401
kujawsko-pomorskie,brodnicki,16940,479,4066,93,t0402
kujawsko-pomorskie,bydgoski,16789,719,3895,85,t0403
kujawsko-pomorskie,chełmiński,10182,294,2384,55,t0404
kujawsko-pomorskie,golubsko-dobrzyński,7529,187,1958,46,t0405
kujawsko-pomorskie,grudziądzki,4448,97,1246,65,t0406
kujawsko-pomorskie,inowrocławski,31939,1214,7770,204,t0407
kujawsko-pomorskie,lipnowski,12690,488,3255,101,t0408
kujawsko-pomorskie,mogileński,6945,204,1796,38,t0409
kujawsko-pomorskie,nakielski,10070,409,2275,95,t0410
kujawsko-pomorskie,radziejowski,9728,301,2255,81,t0411
kujawsko-pomorskie,rypiński,9057,516,2324,274,t0412
kujawsko-pomorskie,sępoleński,11879,254,3478,86,t0413
kujawsko-pomorskie,świecki,17865,431,4684,83,t0414
kujawsko-pomorskie,toruński,12523,345,3571,123,t0415
kujawsko-pomorskie,tucholski,8498,225,2238,97,t0416
kujawsko-pomorskie,wąbrzeski,7095,295,2007,53,t0417
kujawsko-pomorskie,włocławski,14186,586,3785,207,t0418
kujawsko-pomorskie,żniński,11746,535,2894,89,t0419
kujawsko-pomorskie,Bydgoszcz,121409,3197,28517,608,t0461
kujawsko-pomorskie,Grudziądz,33340,1480,5234,139,t0462
kujawsko-pomorskie,Toruń,45410,1029,12032,215,t0463
kujawsko-pomorskie,Włocławek,20438,638,5110,112,t0464
lubelskie,bialski,19704,751,5651,202,t0601
lubelskie,biłgorajski,16712,505,4760,214,t0602
lubelskie,chełmski,11410,438,3281,129,t0603
lubelskie,hrubieszowski,13125,344,3962,151,t0604
lubelskie,janowski,10614,273,3241,89,t0605
lubelskie,krasnostawski,11845,250,3628,123,t0606
lubelskie,kraśnicki,18604,819,5208,235,t0607
lubelskie,lubartowski,16888,378,4990,146,t0608
lubelskie,lubelski,25312,958,7153,418,t0609
lubelskie,łęczyński,13037,344,3445,112,t0610
lubelskie,łukowski,17364,525,4869,129,t0611
lubelskie,opolski,13088,457,3498,111,t0612
lubelskie,parczewski,9652,108,2820,88,t0613
lubelskie,puławski,32447,1214,8198,276,t0614
lubelskie,radzyński,10848,271,3542,119,t0615
lubelskie,rycki,16912,480,4372,201,t0616
lubelskie,świdnicki,12736,345,3801,209,t0617
lubelskie,tomaszowski,16493,303,4681,187,t0618
lubelskie,włodawski,11804,452,3135,237,t0619
lubelskie,zamojski,16630,712,4975,331,t0620
lubelskie,Biała Podlaska,21128,527,4782,104,t0661
lubelskie,Chełm,17871,544,3854,188,t0662
lubelskie,Lublin,160160,4311,45571,1061,t0663
lubelskie,Zamość,28277,880,6287,261,t0664
lubuskie,gorzowski,10355,350,2896,189,t0801
lubuskie,krośnieński,14579,453,3223,191,t0802
lubuskie,międzyrzecki,20946,471,4520,42,t0803
lubuskie,nowosolski,23120,862,5337,176,t0804
