wojewodztwo,powiat_miasto,liczba_szczepien_ogolem,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,35740,5024,3133,304,t00
dolnośląskie,bolesławiecki,23555,742,6975,172,t0201
dolnośląskie,dzierżoniowski,23129,336,6035,126,t0202
dolnośląskie,głogowski,20537,372,4838,330,t0203
dolnośląskie,górowski,7898,72,2132,0,t0204
dolnośląskie,jaworski,13333,178,3525,34,t0205
dolnośląskie,jeleniogórski,20016,194,5352,54,t0206
dolnośląskie,kamiennogórski,9356,81,2530,72,t0207
dolnośląskie,kłodzki,50678,860,15322,352,t0208
dolnośląskie,legnicki,11044,186,2441,6,t0209
dolnośląskie,lubański,9695,210,2919,92,t0210
dolnośląskie,lubiński,48270,819,11676,219,t0211
dolnośląskie,lwówecki,12708,183,3027,56,t0212
dolnośląskie,milicki,11950,61,3216,29,t0213
dolnośląskie,oleśnicki,20645,336,4787,131,t0214
dolnośląskie,oławski,21157,374,6419,129,t0215
dolnośląskie,polkowicki,7648,40,1572,10,t0216
dolnośląskie,strzeliński,13286,269,3684,107,t0217
dolnośląskie,średzki,8896,184,2682,91,t0218
dolnośląskie,świdnicki,31840,521,9310,93,t0219
dolnośląskie,trzebnicki,23258,254,6679,107,t0220
dolnośląskie,wałbrzyski,13743,74,3668,5,t0221
dolnośląskie,wołowski,13498,343,3829,94,t0222
dolnośląskie,wrocławski,33450,597,7600,99,t0223
dolnośląskie,ząbkowicki,20471,303,5917,205,t0224
dolnośląskie,zgorzelecki,21237,508,6261,106,t0225
dolnośląskie,złotoryjski,12034,191,2757,78,t0226
dolnośląskie,Jelenia Góra,30362,405,7043,35,t0261
dolnośląskie,Legnica,28874,749,6507,67,t0262
dolnośląskie,Wrocław,357949,7548,83697,1314,t0264
dolnośląskie,Wałbrzych,102053,1765,27932,957,t0265
kujawsko-pomorskie,aleksandrowski,63962,1302,18843,509,t0401
kujawsko-pomorskie,brodnicki,21250,402,5248,131,t0402
kujawsko-pomorskie,bydgoski,22023,478,4659,77,t0403
kujawsko-pomorskie,chełmiński,12893,260,3002,87,t0404
kujawsko-pomorskie,golubsko-dobrzyński,8894,130,2597,19,t0405
kujawsko-pomorskie,grudziądzki,5817,113,1549,19,t0406
kujawsko-pomorskie,inowrocławski,38809,835,9025,318,t0407
kujawsko-pomorskie,lipnowski,15851,482,4086,107,t0408
kujawsko-pomorskie,mogileński,8421,131,2131,39,t0409
kujawsko-pomorskie,nakielski,13259,196,2756,55,t0410
kujawsko-pomorskie,radziejowski,11963,106,2960,15,t0411
kujawsko-pomorskie,rypiński,10981,259,2871,126,t0412
kujawsko-pomorskie,sępoleński,14102,201,4186,126,t0413
kujawsko-pomorskie,świecki,22999,747,5738,250,t0414
kujawsko-pomorskie,toruński,18607,267,4052,88,t0415
kujawsko-pomorskie,tucholski,10132,108,2611,49,t0416
kujawsko-pomorskie,wąbrzeski,8535,116,2332,58,t0417
kujawsko-pomorskie,włocławski,17756,512,4356,108,t0418
kujawsko-pomorskie,żniński,15027,435,3601,84,t0419
kujawsko-pomorskie,Bydgoszcz,148608,2558,34690,916,t0461
kujawsko-pomorskie,Grudziądz,43223,703,7156,484,t0462
kujawsko-pomorskie,Toruń,56227,1399,13822,93,t0463
kujawsko-pomorskie,Włocławek,25310,705,5963,26,t0464
lubelskie,bialski,23610,333,6539,66,t0601
lubelskie,biłgorajski,20766,213,6072,73,t0602
lubelskie,chełmski,13838,186,3933,53,t0603
lubelskie,hrubieszowski,15847,256,4784,28,t0604
lubelskie,janowski,12426,262,3982,187,t0605
