wojewodztwo,powiat_miasto,liczba_szczepien_ogolem,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,5706,56,1106,0,t00
dolnośląskie,bolesławiecki,12413,50,4508,0,t0201
dolnośląskie,dzierżoniowski,11141,48,3825,0,t0202
dolnośląskie,głogowski,10389,70,3185,0,t0203
dolnośląskie,górowski,3630,192,1306,102,t0204
dolnośląskie,jaworski,6896,50,2321,0,t0205
dolnośląskie,jeleniogórski,9393,0,3114,0,t0206
dolnośląskie,kamiennogórski,4769,0,1791,0,t0207
dolnośląskie,kłodzki,28560,138,10446,0,t0208
dolnośląskie,legnicki,4271,119,1403,0,t0209
dolnośląskie,lubański,5174,31,1663,31,t0210
dolnośląskie,lubiński,22204,149,7657,9,t0211
dolnośląskie,lwówecki,5648,0,2035,0,t0212
dolnośląskie,milicki,6055,43,2105,0,t0213
dolnośląskie,oleśnicki,9588,172,3249,59,t0214
dolnośląskie,oławski,11358,30,3536,0,t0215
dolnośląskie,polkowicki,2879,30,1018,0,t0216
dolnośląskie,strzeliński,6344,0,2288,0,t0217
dolnośląskie,średzki,4219,0,1435,0,t0218
dolnośląskie,świdnicki,17490,61,6130,0,t0219
dolnośląskie,trzebnicki,12046,198,4132,95,t0220
dolnośląskie,wałbrzyski,6817,143,2577,37,t0221
dolnośląskie,wołowski,6715,26,2366,23,t0222
dolnośląskie,wrocławski,12990,383,4465,103,t0223
dolnośląskie,ząbkowicki,10400,139,3638,31,t0224
dolnośląskie,zgorzelecki,11914,0,4569,0,t0225
dolnośląskie,złotoryjski,5155,0,1609,0,t0226
dolnośląskie,Jelenia Góra,14543,94,4996,0,t0261
dolnośląskie,Legnica,13590,102,4440,2,t0262
dolnośląskie,Wrocław,171345,3419,57968,422,t0264
dolnośląskie,Wałbrzych,49690,1180,14449,129,t0265
kujawsko-pomorskie,aleksandrowski,30953,561,9923,62,t0401
kujawsko-pomorskie,brodnicki,9785,49,3285,0,t0402
kujawsko-pomorskie,bydgoski,8393,203,2921,24,t0403
kujawsko-pomorskie,chełmiński,5813,20,1938,0,t0404
kujawsko-pomorskie,golubsko-dobrzyński,4655,54,1516,18,t0405
kujawsko-pomorskie,grudziądzki,2625,0,885,0,t0406
kujawsko-pomorskie,inowrocławski,20105,526,6553,33,t0407
kujawsko-pomorskie,lipnowski,7596,0,2664,0,t0408
kujawsko-pomorskie,mogileński,4300,6,1331,6,t0409
kujawsko-pomorskie,nakielski,5980,178,1788,4,t0410
kujawsko-pomorskie,radziejowski,5472,101,1763,0,t0411
kujawsko-pomorskie,rypiński,4952,0,1553,0,t0412
kujawsko-pomorskie,sępoleński,7484,0,2781,0,t0413
kujawsko-pomorskie,świecki,10761,130,3946,27,t0414
kujawsko-pomorskie,toruński,7814,68,2719,14,t0415
kujawsko-pomorskie,tucholski,4916,99,1667,0,t0416
kujawsko-pomorskie,wąbrzeski,4699,55,1663,0,t0417
kujawsko-pomorskie,włocławski,7902,100,3008,0,t0418
kujawsko-pomorskie,żniński,7068,0,2389,0,t0419
kujawsko-pomorskie,Bydgoszcz,70561,646,24570,113,t0461
kujawsko-pomorskie,Grudziądz,16745,91,4285,2,t0462
kujawsko-pomorskie,Toruń,29423,411,10104,31,t0463
kujawsko-pomorskie,Włocławek,12896,100,4358,0,t0464
lubelskie,bialski,11491,50,4054,0,t0601
lubelskie,biłgorajski,10713,50,3557,0,t0602
lubelskie,chełmski,6115,0,2098,0,t0603
lubelskie,hrubieszowski,8644,30,2950,0,t0604
lubelskie,janowski,7126,50,2502,0,t0605
lubelskie,krasnostawski,8079,8,2994,0,t0606
lubelskie,kraśnicki,10629,51,3715,0,t0607
lubelskie,lubartowski,10946,351,3894,56,t0608
lubelskie,lubelski,15084,177,5447,88,t0609
lubelskie,łęczyński,7952,40,2682,0,t0610
lubelskie,łukowski,11021,153,3830,0,t0611
lubelskie,opolski,7837,0,2755,0,t0612
lubelskie,parczewski,6046,157,2185,0,t0613
lubelskie,puławski,18550,190,6894,60,t0614
lubelskie,radzyński,7495,0,2733,0,t0615
lubelskie,rycki,9958,139,3390,29,t0616
lubelskie,świdnicki,8110,50,2945,0,t0617
lubelskie,tomaszowski,10283,233,3697,43,t0618
lubelskie,włodawski,7032,54,2476,0,t0619
lubelskie,zamojski,10182,84,3661,28,t0620
lubelskie,Biała Podlaska,13353,351,4023,0,t0661
lubelskie,Chełm,10270,280,3254,54,t0662
lubelskie,Lublin,103096,1432,35862,471,t0663
lubelskie,Zamość,15707,249,4677,59,t0664
lubuskie,gorzowski,6155,0,2184,0,t0801
lubuskie,krośnieński,8409,298,2558,0,t0802
lubuskie,międzyrzecki,10891,799,3540,92,t0803
lubuskie,nowosolski,12936,501,4208,59,t0804
lubuskie,słubicki,5642,184,1844,1,t0805
lubuskie,strzelecko-drezdenecki,6534,80,2215,80,t0806
lubuskie,sulęciński,4383,6,1434,0,t0807
lubuskie,świebodziński,7935,1,2948,0,t0808
lubuskie,zielonogórski,9798,102,3495,0,t0809
lubuskie,żagański,7439,108,2635,0,t0810
lubuskie,żarski,15495,525,4897,29,t0811
lubuskie,wschowski,3327,60,1134,30,t0812
lubuskie,Gorzów Wielkopolski,20238,152,6643,0,t0861
lubuskie,Zielona Góra,26636,239,8606,2,t0862
łódzkie,bełchatowski,11865,134,4279,80,t1001
łódzkie,kutnowski,12198,56,4489,0,t1002
łódzkie,łaski,4912,0,1674,0,t1003
łódzkie,łęczycki,8714,80,3226,0,t1004
łódzkie,łowicki,17195,314,6530,3,t1005
łódzkie,łódzki wschodni,5219,113,1777,0,t1006
łódzkie,opoczyński,8528,254,2946,55,t1007
łódzkie,pabianicki,15496,280,5084,0,t1008
łódzkie,pajęczański,4505,97,1429,0,t1009
łódzkie,piotrkowski,6382,268,2332,57,t1010
łódzkie,poddębicki,4512,0,1529,0,t1011
łódzkie,radomszczański,14638,511,5083,65,t1012
łódzkie,rawski,4850,0,1812,0,t1013
łódzkie,sieradzki,12607,225,4254,4,t1014
łódzkie,skierniewicki,3410,0,1296,0,t1015
łódzkie,tomaszowski,14390,73,4701,28,t1016
łódzkie,wieluński,10703,60,3465,29,t1017
łódzkie,wieruszowski,5117,0,1826,0,t1018
łódzkie,zduńskowolski,7582,50,2629,0,t1019
łódzkie,zgierski,18507,114,6658,31,t1020
łódzkie,brzeziński,6820,80,2414,0,t1021
łódzkie,Łódź,165943,2149,60280,27,t1061
łódzkie,Piotrków Trybunalski,13065,60,4401,0,t1062
łódzkie,Skierniewice,10940,162,3566,0,t1063
małopolskie,bocheński,9619,236,2866,31,t1201
małopolskie,brzeski,11179,102,3806,0,t1202
małopolskie,chrzanowski,16510,350,5754,179,t1203
małopolskie,dąbrowski,6862,34,2392,33,t1204
małopolskie,gorlicki,15714,299,5756,7,t1205
małopolskie,krakowski,19749,141,7150,55,t1206
małopolskie,limanowski,13404,113,4718,0,t1207
małopolskie,miechowski,11764,198,3927,30,t1208
małopolskie,myślenicki,12360,79,3985,0,t1209
małopolskie,nowosądecki,18914,323,6393,120,t1210
małopolskie,nowotarski,21622,414,7358,0,t1211
małopolskie,olkuski,11357,384,3758,33,t1212
małopolskie,oświęcimski,14459,178,4821,0,t1213
małopolskie,proszowicki,5258,24,1898,0,t1214
małopolskie,suski,11728,146,4030,0,t1215
małopolskie,tarnowski,13673,134,5038,47,t1216
małopolskie,tatrzański,7352,90,2720,0,t1217
małopolskie,wadowicki,12731,333,3984,0,t1218
małopolskie,wielicki,7298,142,2482,0,t1219
małopolskie,Kraków,210605,2132,70470,8,t1261
małopolskie,Nowy Sącz,10054,50,2758,0,t1262
małopolskie,Tarnów,17984,147,5776,32,t1263
mazowieckie,białobrzeski,4479,50,1591,0,t1401
mazowieckie,ciechanowski,16379,149,5556,43,t1402
mazowieckie,garwoliński,10673,59,3377,2,t1403
mazowieckie,gostyniński,5493,116,2019,29,t1404
mazowieckie,grodziski,15613,311,5422,20,t1405
mazowieckie,grójecki,13308,240,4452,59,t1406
mazowieckie,kozienicki,6687,50,2160,0,t1407
mazowieckie,legionowski,7990,102,2802,0,t1408
