wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,26832,675,3160,101,t00
dolnośląskie,bolesławiecki,26317,46,7374,0,t0201
dolnośląskie,dzierżoniowski,25526,189,6999,90,t0202
dolnośląskie,głogowski,22985,123,5600,1,t0203
dolnośląskie,górowski,8723,208,2232,0,t0204
dolnośląskie,jaworski,15621,208,3931,2,t0205
dolnośląskie,jeleniogórski,22212,412,6185,0,t0206
dolnośląskie,kamiennogórski,10988,67,2758,0,t0207
dolnośląskie,kłodzki,55209,558,17274,73,t0208
dolnośląskie,legnicki,12782,160,2646,0,t0209
dolnośląskie,lubański,10281,105,3179,1,t0210
dolnośląskie,lubiński,52462,797,13044,314,t0211
dolnośląskie,lwówecki,14386,458,3979,307,t0212
dolnośląskie,milicki,13289,293,3618,181,t0213
dolnośląskie,oleśnicki,23043,502,5691,147,t0214
dolnośląskie,oławski,22952,18,7204,1,t0215
dolnośląskie,polkowicki,8338,111,1708,0,t0216
dolnośląskie,strzeliński,14433,0,3924,0,t0217
dolnośląskie,średzki,9665,0,2918,0,t0218
dolnośląskie,świdnicki,34081,164,10182,105,t0219
dolnośląskie,trzebnicki,25467,119,7565,0,t0220
dolnośląskie,wałbrzyski,14815,0,3986,0,t0221
dolnośląskie,wołowski,15437,247,4514,106,t0222
dolnośląskie,wrocławski,37037,535,8469,72,t0223
dolnośląskie,ząbkowicki,22333,143,6741,24,t0224
dolnośląskie,zgorzelecki,23242,0,6978,0,t0225
dolnośląskie,złotoryjski,13280,193,3280,120,t0226
dolnośląskie,Jelenia Góra,33672,668,8758,365,t0261
dolnośląskie,Legnica,32343,236,7202,0,t0262
dolnośląskie,Wrocław,396260,6985,92363,1808,t0264
dolnośląskie,Wałbrzych,108429,1570,30623,572,t0265
kujawsko-pomorskie,aleksandrowski,68360,517,19998,13,t0401
kujawsko-pomorskie,brodnicki,24584,298,6300,119,t0402
kujawsko-pomorskie,bydgoski,25616,549,5401,105,t0403
kujawsko-pomorskie,chełmiński,14364,330,3398,0,t0404
kujawsko-pomorskie,golubsko-dobrzyński,10313,343,2869,12,t0405
kujawsko-pomorskie,grudziądzki,6855,0,1692,0,t0406
kujawsko-pomorskie,inowrocławski,43274,909,10321,199,t0407
kujawsko-pomorskie,lipnowski,18455,454,4817,232,t0408
kujawsko-pomorskie,mogileński,9448,0,2352,0,t0409
kujawsko-pomorskie,nakielski,15346,713,3238,129,t0410
kujawsko-pomorskie,radziejowski,14426,140,3774,90,t0411
kujawsko-pomorskie,rypiński,12308,295,3539,73,t0412
kujawsko-pomorskie,sępoleński,17137,0,4767,0,t0413
kujawsko-pomorskie,świecki,26469,585,6694,1,t0414
kujawsko-pomorskie,toruński,22303,640,4555,1,t0415
kujawsko-pomorskie,tucholski,11952,120,2950,90,t0416
kujawsko-pomorskie,wąbrzeski,9267,300,2497,0,t0417
kujawsko-pomorskie,włocławski,20842,304,4962,8,t0418
kujawsko-pomorskie,żniński,17207,341,4337,0,t0419
kujawsko-pomorskie,Bydgoszcz,165373,3015,39240,663,t0461
kujawsko-pomorskie,Grudziądz,47378,282,8428,183,t0462
