wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt,dawka_1_ogolem,dawka_1_dziennie,dawka_3_ogolem,dawka_3_dziennie,dawka_przypominajaca_ogolem,dawka_przypominajaca_dziennie
woj_puste,pow_puste,5,0,1,0,t00,0,0,0,0,4,0
dolnośląskie,bolesławiecki,108193,39,38408,8,t0201,47091,8,144,0,22550,23
dolnośląskie,dzierżoniowski,106045,31,37425,11,t0202,42339,1,152,0,26129,19
dolnośląskie,głogowski,105214,64,35059,11,t0203,42024,12,184,0,27947,41
dolnośląskie,górowski,38290,0,13947,0,t0204,16463,0,79,0,7801,0
dolnośląskie,jaworski,59773,3,20731,0,t0205,25167,0,43,0,13832,3
dolnośląskie,jeleniogórski,72213,17,26256,1,t0206,31428,0,395,0,14134,16
dolnośląskie,kamiennogórski,49177,13,17182,0,t0207,19505,0,107,0,12383,13
dolnośląskie,kłodzki,189889,67,68039,7,t0208,77929,4,1419,0,42502,56
dolnośląskie,legnicki,63577,0,21992,0,t0209,27379,0,269,0,13937,0
dolnośląskie,lubański,48369,34,14769,5,t0210,20367,2,110,0,13123,27
dolnośląskie,lubiński,176866,42,66815,14,t0211,73611,2,999,0,35441,26
dolnośląskie,lwówecki,63494,6,22812,1,t0212,26491,1,318,0,13873,4
dolnośląskie,milicki,49911,0,18730,0,t0213,20805,0,120,0,10256,0
dolnośląskie,oleśnicki,167411,60,56103,8,t0214,67223,8,534,0,43551,44
dolnośląskie,oławski,58181,0,22865,0,t0215,25882,0,99,0,9335,0
dolnośląskie,polkowicki,61718,14,21211,4,t0216,26977,0,51,0,13479,10
dolnośląskie,strzeliński,54978,14,20063,12,t0217,22636,1,518,0,11761,1
dolnośląskie,średzki,38137,20,12634,5,t0218,14455,4,485,0,10563,11
dolnośląskie,świdnicki,163799,88,55431,14,t0219,64974,7,1246,0,42148,67
dolnośląskie,trzebnicki,90315,17,33329,3,t0220,35416,1,447,0,21123,13
dolnośląskie,wałbrzyski,45714,4,17048,0,t0221,18474,1,259,0,9933,3
dolnośląskie,wołowski,63374,4,22099,0,t0222,27930,0,319,0,13026,4
dolnośląskie,wrocławski,159967,54,57746,13,t0223,63714,6,1227,0,37280,35
dolnośląskie,ząbkowicki,81324,5,29353,0,t0224,34425,1,334,0,17212,4
dolnośląskie,zgorzelecki,95311,32,31726,4,t0225,39084,1,230,0,24271,27
dolnośląskie,złotoryjski,53335,18,18341,4,t0226,22254,0,223,0,12517,14
dolnośląskie,Jelenia Góra,134560,65,49257,9,t0261,53763,5,459,0,31081,51
dolnośląskie,Legnica,135845,41,48600,6,t0262,55954,6,472,0,30819,29
dolnośląskie,Wrocław,1512348,528,551495,53,t0264,631741,37,4794,2,324318,436
dolnośląskie,Wałbrzych,276004,114,106474,14,t0265,122562,16,831,0,46137,84
kujawsko-pomorskie,aleksandrowski,159993,17,67003,3,t0401,73167,0,531,0,19292,14
kujawsko-pomorskie,brodnicki,106048,51,39672,13,t0402,44654,9,1505,0,20217,29
kujawsko-pomorskie,bydgoski,114870,39,42392,9,t0403,46561,2,400,0,25517,28
kujawsko-pomorskie,chełmiński,63187,22,22997,6,t0404,25521,0,52,0,14617,16
kujawsko-pomorskie,golubsko-dobrzyński,49049,13,18736,3,t0405,21282,0,341,0,8690,10
kujawsko-pomorskie,grudziądzki,37613,0,13883,0,t0406,16541,0,24,0,7165,0
kujawsko-pomorskie,inowrocławski,153254,4,56746,0,t0407,62322,0,517,0,33669,4
kujawsko-pomorskie,lipnowski,77413,3,28758,1,t0408,33236,2,346,0,15073,0
kujawsko-pomorskie,mogileński,54825,2,19048,0,t0409,21823,0,196,0,13758,2
kujawsko-pomorskie,nakielski,127693,4,44250,0,t0410,55947,0,496,0,27000,4
kujawsko-pomorskie,radziejowski,60107,0,23214,0,t0411,25843,0,648,0,10402,0
kujawsko-pomorskie,rypiński,53398,7,19585,1,t0412,22115,2,112,0,11586,4
kujawsko-pomorskie,sępoleński,66432,15,24894,0,t0413,29768,2,139,0,11631,13
kujawsko-pomorskie,świecki,120237,49,42495,12,t0414,50027,7,410,0,27305,30
kujawsko-pomorskie,toruński,97731,29,35620,2,t0415,44329,3,436,1,17346,23
kujawsko-pomorskie,tucholski,57779,0,21077,0,t0416,24216,0,209,0,12277,0
kujawsko-pomorskie,wąbrzeski,41405,0,14971,0,t0417,17762,0,274,0,8398,0
kujawsko-pomorskie,włocławski,92252,7,35521,1,t0418,38690,0,279,0,17762,6
kujawsko-pomorskie,żniński,72792,0,28479,0,t0419,30993,0,540,0,12780,0
kujawsko-pomorskie,Bydgoszcz,660847,157,230023,14,t0461,267418,10,1565,0,161841,133
kujawsko-pomorskie,Grudziądz,178301,30,65227,9,t0462,76532,3,616,0,35926,18
kujawsko-pomorskie,Toruń,324908,123,106809,20,t0463,126302,21,1193,0,90604,82
kujawsko-pomorskie,Włocławek,155210,22,50407,2,t0464,64065,0,1184,0,39554,20
lubelskie,bialski,90624,16,32911,3,t0601,38848,3,644,0,18221,10
lubelskie,biłgorajski,81312,5,29987,2,t0602,33748,0,83,0,17494,3
lubelskie,chełmski,53469,4,20048,0,t0603,22024,0,371,0,11026,4
lubelskie,hrubieszowski,67687,11,24243,4,t0604,28524,5,1600,0,13320,2
lubelskie,janowski,43697,1,16852,1,t0605,19118,0,545,0,7182,0
lubelskie,krasnostawski,62052,1,22085,0,t0606,25691,1,559,0,13717,0
lubelskie,kraśnicki,98973,17,37164,4,t0607,41477,1,373,0,19959,12
