wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,16,16,0,0,t00
dolnośląskie,bolesławiecki,60811,195,25848,122,t0201
dolnośląskie,dzierżoniowski,55307,197,23204,173,t0202
dolnośląskie,głogowski,50302,18,19865,12,t0203
dolnośląskie,górowski,22578,30,9280,30,t0204
dolnośląskie,jaworski,33268,23,13998,5,t0205
dolnośląskie,jeleniogórski,43384,182,19022,115,t0206
dolnośląskie,kamiennogórski,25439,184,10979,175,t0207
dolnośląskie,kłodzki,104257,240,45127,185,t0208
dolnośląskie,legnicki,34838,0,13698,0,t0209
dolnośląskie,lubański,22630,81,8773,9,t0210
dolnośląskie,lubiński,109784,242,50818,169,t0211
dolnośląskie,lwówecki,32221,35,12987,3,t0212
dolnośląskie,milicki,27628,145,11803,115,t0213
dolnośląskie,oleśnicki,71164,311,28030,180,t0214
dolnośląskie,oławski,40073,0,18247,0,t0215
dolnośląskie,polkowicki,35046,181,14169,145,t0216
dolnośląskie,strzeliński,30325,147,12720,107,t0217
dolnośląskie,średzki,18509,88,8323,87,t0218
dolnośląskie,świdnicki,80284,165,32592,55,t0219
dolnośląskie,trzebnicki,48967,72,20933,65,t0220
dolnośląskie,wałbrzyski,27726,7,12486,7,t0221
dolnośląskie,wołowski,35612,111,15147,65,t0222
dolnośląskie,wrocławski,84972,159,35745,143,t0223
dolnośląskie,ząbkowicki,45869,58,20006,28,t0224
dolnośląskie,zgorzelecki,47299,79,20124,70,t0225
dolnośląskie,złotoryjski,28493,46,11663,13,t0226
dolnośląskie,Jelenia Góra,74049,231,32370,146,t0261
dolnośląskie,Legnica,75194,49,32971,32,t0262
dolnośląskie,Wrocław,907836,5065,399087,4044,t0264
dolnośląskie,Wałbrzych,187558,643,84406,308,t0265
kujawsko-pomorskie,aleksandrowski,119204,212,54876,62,t0401
kujawsko-pomorskie,brodnicki,54869,280,22069,170,t0402
kujawsko-pomorskie,bydgoski,62867,87,26010,56,t0403
kujawsko-pomorskie,chełmiński,32785,108,13631,9,t0404
kujawsko-pomorskie,golubsko-dobrzyński,27657,54,10775,0,t0405
kujawsko-pomorskie,grudziądzki,20559,182,8344,174,t0406
kujawsko-pomorskie,inowrocławski,90109,240,39585,195,t0407
kujawsko-pomorskie,lipnowski,42010,106,17337,0,t0408
kujawsko-pomorskie,mogileński,22408,58,8878,18,t0409
kujawsko-pomorskie,nakielski,65629,295,26733,204,t0410
kujawsko-pomorskie,radziejowski,37632,11,15693,11,t0411
kujawsko-pomorskie,rypiński,26777,139,10568,129,t0412
kujawsko-pomorskie,sępoleński,41785,56,18363,47,t0413
kujawsko-pomorskie,świecki,61088,197,25446,184,t0414
kujawsko-pomorskie,toruński,57911,170,21720,70,t0415
kujawsko-pomorskie,tucholski,31573,237,13028,211,t0416
kujawsko-pomorskie,wąbrzeski,21635,32,8691,25,t0417
kujawsko-pomorskie,włocławski,51610,167,21716,112,t0418
kujawsko-pomorskie,żniński,41577,103,16598,56,t0419
kujawsko-pomorskie,Bydgoszcz,358500,1495,153090,1295,t0461
kujawsko-pomorskie,Grudziądz,100455,452,41292,429,t0462
kujawsko-pomorskie,Toruń,150006,1190,60592,1074,t0463
kujawsko-pomorskie,Włocławek,74658,733,30039,552,t0464
lubelskie,bialski,51420,209,21919,162,t0601
lubelskie,biłgorajski,44113,93,19295,93,t0602
lubelskie,chełmski,30241,114,12827,114,t0603
lubelskie,hrubieszowski,36369,145,15426,93,t0604
lubelskie,janowski,24450,72,10418,25,t0605
lubelskie,krasnostawski,35359,118,15485,66,t0606
lubelskie,kraśnicki,57703,66,26005,52,t0607
lubelskie,lubartowski,45775,42,19633,18,t0608
lubelskie,lubelski,70922,172,30514,60,t0609
lubelskie,łęczyński,34515,94,15285,41,t0610
lubelskie,łukowski,45219,78,19673,52,t0611
lubelskie,opolski,36466,65,15515,28,t0612
lubelskie,parczewski,24491,0,11011,0,t0613
lubelskie,puławski,81221,289,35657,203,t0614
lubelskie,radzyński,24804,31,10490,22,t0615
lubelskie,rycki,45147,23,19898,19,t0616
lubelskie,świdnicki,37716,169,16781,85,t0617
lubelskie,tomaszowski,45852,131,20020,89,t0618
lubelskie,włodawski,30866,42,13606,1,t0619
lubelskie,zamojski,40135,34,17798,34,t0620
lubelskie,Biała Podlaska,58898,328,26364,232,t0661
lubelskie,Chełm,51929,145,22296,69,t0662
lubelskie,Lublin,381766,1391,171362,624,t0663
lubelskie,Zamość,75762,120,34242,63,t0664
lubuskie,gorzowski,25032,103,11054,103,t0801
lubuskie,krośnieński,42796,216,19013,210,t0802
lubuskie,międzyrzecki,57750,182,25746,130,t0803
lubuskie,nowosolski,75033,167,32733,101,t0804
lubuskie,słubicki,30819,163,12931,154,t0805
lubuskie,strzelecko-drezdenecki,41360,143,18027,93,t0806
lubuskie,sulęciński,23411,47,9902,16,t0807
lubuskie,świebodziński,47352,1,20405,0,t0808
lubuskie,zielonogórski,75149,32,32920,7,t0809
lubuskie,żagański,56310,53,24151,48,t0810
lubuskie,żarski,85669,230,38478,150,t0811
lubuskie,wschowski,21142,3,9201,3,t0812
lubuskie,Gorzów Wielkopolski,122073,532,55286,236,t0861
lubuskie,Zielona Góra,128421,291,57214,150,t0862
łódzkie,bełchatowski,57490,128,23615,111,t1001
łódzkie,kutnowski,72088,258,31510,151,t1002
łódzkie,łaski,28828,0,12299,0,t1003
łódzkie,łęczycki,40362,113,16414,50,t1004
łódzkie,łowicki,78433,83,35604,64,t1005
łódzkie,łódzki wschodni,29785,22,11865,16,t1006
łódzkie,opoczyński,47000,149,19591,101,t1007
łódzkie,pabianicki,87382,380,36978,266,t1008
łódzkie,pajęczański,25678,18,10896,14,t1009
łódzkie,piotrkowski,38417,53,15263,36,t1010
łódzkie,poddębicki,30915,342,13309,336,t1011
łódzkie,radomszczański,68474,24,29146,24,t1012
łódzkie,rawski,22759,127,9198,84,t1013
łódzkie,sieradzki,78183,136,31815,87,t1014
łódzkie,skierniewicki,19617,0,8468,0,t1015
łódzkie,tomaszowski,86629,283,38275,131,t1016
łódzkie,wieluński,75691,103,34171,71,t1017
łódzkie,wieruszowski,26800,136,11144,3,t1018
łódzkie,zduńskowolski,38974,0,15762,0,t1019
łódzkie,zgierski,107674,343,46215,299,t1020
łódzkie,brzeziński,28730,0,12540,0,t1021
łódzkie,Łódź,780439,2023,348184,1537,t1061
łódzkie,Piotrków Trybunalski,61809,413,25203,267,t1062
łódzkie,Skierniewice,61525,84,27670,84,t1063
małopolskie,bocheński,59128,38,22390,11,t1201
małopolskie,brzeski,51243,203,20818,159,t1202
małopolskie,chrzanowski,91882,140,38341,101,t1203
małopolskie,dąbrowski,33381,137,14310,105,t1204
małopolskie,gorlicki,70942,367,31946,313,t1205
małopolskie,krakowski,122964,342,50424,245,t1206
małopolskie,limanowski,69168,255,29256,149,t1207
małopolskie,miechowski,50860,173,21906,137,t1208
małopolskie,myślenicki,77194,572,31377,444,t1209
małopolskie,nowosądecki,103214,83,41859,8,t1210
małopolskie,nowotarski,103067,217,42392,102,t1211
małopolskie,olkuski,92642,124,39714,106,t1212
małopolskie,oświęcimski,90525,333,34831,237,t1213
małopolskie,proszowicki,35187,59,15524,8,t1214
małopolskie,suski,53446,136,22046,136,t1215
małopolskie,tarnowski,76226,57,31906,53,t1216
małopolskie,tatrzański,28263,187,12351,145,t1217
małopolskie,wadowicki,90564,464,35844,244,t1218
małopolskie,wielicki,83315,336,32526,261,t1219
małopolskie,Kraków,990111,6669,426293,5382,t1261
małopolskie,Nowy Sącz,51064,21,21906,20,t1262
małopolskie,Tarnów,86351,302,35969,276,t1263
mazowieckie,białobrzeski,28268,94,11951,94,t1401
mazowieckie,ciechanowski,64307,372,27927,260,t1402
mazowieckie,garwoliński,63916,139,25814,122,t1403
mazowieckie,gostyniński,22402,0,9383,0,t1404
mazowieckie,grodziski,77480,255,31717,206,t1405
mazowieckie,grójecki,84720,603,36198,510,t1406
mazowieckie,kozienicki,33781,154,14191,76,t1407
mazowieckie,legionowski,58174,145,21337,75,t1408
mazowieckie,lipski,21029,7,9071,7,t1409
mazowieckie,łosicki,14725,85,6416,79,t1410
mazowieckie,makowski,32939,0,14053,0,t1411
mazowieckie,miński,102288,447,40395,220,t1412
mazowieckie,mławski,44209,55,17850,36,t1413
mazowieckie,nowodworski,87240,234,38203,128,t1414
mazowieckie,ostrołęcki,40766,77,17521,47,t1415
mazowieckie,ostrowski,40056,95,17754,89,t1416
mazowieckie,otwocki,70761,384,29170,372,t1417
mazowieckie,piaseczyński,199690,790,84508,686,t1418
mazowieckie,płocki,64644,130,25741,104,t1419
mazowieckie,płoński,65543,307,27566,280,t1420
mazowieckie,pruszkowski,103468,344,42232,295,t1421
mazowieckie,przasnyski,42004,207,18861,178,t1422
mazowieckie,przysuski,21354,76,8909,75,t1423
mazowieckie,pułtuski,36399,209,15211,209,t1424
mazowieckie,radomski,49007,176,19984,129,t1425
mazowieckie,siedlecki,25227,6,11078,6,t1426
