wojewodztwo,powiat_miasto,liczba_szczepien_ogolem,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,1380,60,376,43,t00
dolnośląskie,bolesławiecki,8054,256,3035,199,t0201
dolnośląskie,dzierżoniowski,6482,332,2391,251,t0202
dolnośląskie,głogowski,5570,395,1940,263,t0203
dolnośląskie,górowski,1496,133,420,66,t0204
dolnośląskie,jaworski,3471,179,1254,136,t0205
dolnośląskie,jeleniogórski,4422,278,1333,134,t0206
dolnośląskie,kamiennogórski,3091,193,1143,101,t0207
dolnośląskie,kłodzki,17058,851,6198,440,t0208
dolnośląskie,legnicki,1598,200,487,168,t0209
dolnośląskie,lubański,2803,139,968,61,t0210
dolnośląskie,lubiński,12008,490,4026,234,t0211
dolnośląskie,lwówecki,3146,183,1061,73,t0212
dolnośląskie,milicki,3423,112,1175,43,t0213
dolnośląskie,oleśnicki,5327,477,1978,216,t0214
dolnośląskie,oławski,5952,293,1997,191,t0215
dolnośląskie,polkowicki,1201,167,315,54,t0216
dolnośląskie,strzeliński,2944,233,742,170,t0217
dolnośląskie,średzki,1835,156,573,86,t0218
dolnośląskie,świdnicki,10518,604,3688,344,t0219
dolnośląskie,trzebnicki,6509,358,2377,229,t0220
dolnośląskie,wałbrzyski,3539,139,1292,100,t0221
dolnośląskie,wołowski,3687,259,1239,133,t0222
dolnośląskie,wrocławski,5782,549,1618,369,t0223
dolnośląskie,ząbkowicki,5563,296,1982,144,t0224
dolnośląskie,zgorzelecki,7543,327,2716,169,t0225
dolnośląskie,złotoryjski,2520,144,725,56,t0226
dolnośląskie,Jelenia Góra,8175,349,3148,165,t0261
dolnośląskie,Legnica,8520,258,3093,80,t0262
dolnośląskie,Wrocław,99830,3865,38121,1967,t0264
dolnośląskie,Wałbrzych,21119,1093,6566,770,t0265
kujawsko-pomorskie,aleksandrowski,10626,918,4347,707,t0401
kujawsko-pomorskie,brodnicki,5067,330,1630,153,t0402
kujawsko-pomorskie,bydgoski,3773,336,1156,202,t0403
kujawsko-pomorskie,chełmiński,3104,116,1072,68,t0404
kujawsko-pomorskie,golubsko-dobrzyński,2310,113,757,65,t0405
kujawsko-pomorskie,grudziądzki,1265,72,430,54,t0406
kujawsko-pomorskie,inowrocławski,9957,453,3687,213,t0407
kujawsko-pomorskie,lipnowski,4314,336,1444,117,t0408
kujawsko-pomorskie,mogileński,2288,96,690,39,t0409
kujawsko-pomorskie,nakielski,3131,282,1016,103,t0410
kujawsko-pomorskie,radziejowski,3093,174,1075,108,t0411
kujawsko-pomorskie,rypiński,2592,191,717,83,t0412
kujawsko-pomorskie,sępoleński,4443,250,1533,109,t0413
kujawsko-pomorskie,świecki,5852,318,2160,159,t0414
kujawsko-pomorskie,toruński,3551,198,1208,122,t0415
kujawsko-pomorskie,tucholski,2712,227,816,89,t0416
kujawsko-pomorskie,wąbrzeski,2351,161,627,40,t0417
kujawsko-pomorskie,włocławski,3927,302,1307,193,t0418
kujawsko-pomorskie,żniński,3997,201,1356,93,t0419
kujawsko-pomorskie,Bydgoszcz,44497,1286,17296,637,t0461
kujawsko-pomorskie,Grudziądz,7748,333,2955,135,t0462
kujawsko-pomorskie,Toruń,18375,488,6933,382,t0463
kujawsko-pomorskie,Włocławek,7544,197,3021,104,t0464
lubelskie,bialski,5687,472,1646,229,t0601
lubelskie,biłgorajski,5511,374,1978,287,t0602
lubelskie,chełmski,2564,228,779,151,t0603
lubelskie,hrubieszowski,4254,350,1294,133,t0604
lubelskie,janowski,4209,214,1548,118,t0605
lubelskie,krasnostawski,4894,290,1751,173,t0606
lubelskie,kraśnicki,5756,362,2183,209,t0607
lubelskie,lubartowski,5266,308,1872,146,t0608
lubelskie,lubelski,7665,645,2407,362,t0609
lubelskie,łęczyński,4476,253,1429,154,t0610
lubelskie,łukowski,5915,353,1924,209,t0611
lubelskie,opolski,3607,250,1200,126,t0612
lubelskie,parczewski,3217,233,1090,177,t0613
lubelskie,puławski,11128,526,4013,248,t0614
lubelskie,radzyński,4241,228,1365,151,t0615
lubelskie,rycki,4361,407,1350,214,t0616
lubelskie,świdnicki,4449,277,1664,156,t0617
