wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,4,0,0,0,t00
dolnośląskie,bolesławiecki,75630,0,33858,0,t0201
dolnośląskie,dzierżoniowski,71710,23,33243,0,t0202
dolnośląskie,głogowski,67815,0,30477,0,t0203
dolnośląskie,górowski,27347,41,12363,5,t0204
dolnośląskie,jaworski,40434,19,18100,2,t0205
dolnośląskie,jeleniogórski,53006,0,24273,0,t0206
dolnośląskie,kamiennogórski,33263,0,15390,0,t0207
dolnośląskie,kłodzki,133332,0,61818,0,t0208
dolnośląskie,legnicki,45259,14,20032,4,t0209
dolnośląskie,lubański,31117,0,13019,0,t0210
dolnośląskie,lubiński,129176,72,60973,19,t0211
dolnośląskie,lwówecki,43546,0,20030,0,t0212
dolnośląskie,milicki,35626,0,16661,0,t0213
dolnośląskie,oleśnicki,103139,153,46818,44,t0214
dolnośląskie,oławski,46481,0,21729,0,t0215
dolnośląskie,polkowicki,42978,0,18720,0,t0216
dolnośląskie,strzeliński,38563,0,17834,0,t0217
dolnośląskie,średzki,22950,0,10757,0,t0218
dolnośląskie,świdnicki,106954,86,48527,45,t0219
dolnośląskie,trzebnicki,61945,37,29499,23,t0220
dolnośląskie,wałbrzyski,32499,0,15350,0,t0221
dolnośląskie,wołowski,43852,4,19410,2,t0222
dolnośląskie,wrocławski,106454,48,50293,16,t0223
dolnośląskie,ząbkowicki,57939,0,26681,0,t0224
dolnośląskie,zgorzelecki,62399,0,27967,0,t0225
dolnośląskie,złotoryjski,36162,0,16177,0,t0226
dolnośląskie,Jelenia Góra,93644,10,44426,1,t0261
dolnośląskie,Legnica,93746,13,43492,3,t0262
dolnośląskie,Wrocław,1089354,180,503746,23,t0264
dolnośląskie,Wałbrzych,217308,32,100066,5,t0265
kujawsko-pomorskie,aleksandrowski,135534,39,63889,0,t0401
kujawsko-pomorskie,brodnicki,75271,0,35059,0,t0402
kujawsko-pomorskie,bydgoski,79812,75,37494,42,t0403
kujawsko-pomorskie,chełmiński,43539,0,20218,0,t0404
kujawsko-pomorskie,golubsko-dobrzyński,37273,0,17185,0,t0405
kujawsko-pomorskie,grudziądzki,27458,0,12399,0,t0406
kujawsko-pomorskie,inowrocławski,108352,45,50863,1,t0407
kujawsko-pomorskie,lipnowski,55428,9,25323,0,t0408
kujawsko-pomorskie,mogileński,34568,25,16007,5,t0409
kujawsko-pomorskie,nakielski,88083,121,39024,32,t0410
kujawsko-pomorskie,radziejowski,45790,0,21285,0,t0411
kujawsko-pomorskie,rypiński,37517,0,17492,0,t0412
kujawsko-pomorskie,sępoleński,50277,0,22883,0,t0413
