wojewodztwo,powiat_miasto,liczba_szczepien_ogolem,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,15393,1034,1591,173,t00
dolnośląskie,bolesławiecki,19550,726,5428,335,t0201
dolnośląskie,dzierżoniowski,18039,789,4720,168,t0202
dolnośląskie,głogowski,16393,553,3688,67,t0203
dolnośląskie,górowski,6213,144,1642,48,t0204
dolnośląskie,jaworski,10528,462,2744,80,t0205
dolnośląskie,jeleniogórski,16240,695,4357,244,t0206
dolnośląskie,kamiennogórski,7411,291,2140,141,t0207
dolnośląskie,kłodzki,42353,1312,12552,464,t0208
dolnośląskie,legnicki,8286,213,1815,35,t0209
dolnośląskie,lubański,7544,194,2166,50,t0210
dolnośląskie,lubiński,37199,1171,8865,177,t0211
dolnośląskie,lwówecki,10281,518,2446,97,t0212
dolnośląskie,milicki,9542,286,2613,109,t0213
dolnośląskie,oleśnicki,16129,410,3681,93,t0214
dolnośląskie,oławski,17436,510,4767,189,t0215
dolnośląskie,polkowicki,5588,287,1309,44,t0216
dolnośląskie,strzeliński,10425,310,2872,96,t0217
dolnośląskie,średzki,7204,232,2015,90,t0218
dolnośląskie,świdnicki,26304,782,7461,366,t0219
dolnośląskie,trzebnicki,19628,388,5401,109,t0220
dolnośląskie,wałbrzyski,11165,434,3075,130,t0221
dolnośląskie,wołowski,10309,402,2755,73,t0222
dolnośląskie,wrocławski,24907,899,6001,154,t0223
dolnośląskie,ząbkowicki,16281,388,4425,104,t0224
dolnośląskie,zgorzelecki,16676,417,5272,151,t0225
dolnośląskie,złotoryjski,8857,276,1936,30,t0226
dolnośląskie,Jelenia Góra,24897,716,6005,175,t0261
dolnośląskie,Legnica,19794,746,5046,90,t0262
dolnośląskie,Wrocław,275466,7719,68857,1507,t0264
dolnośląskie,Wałbrzych,80608,1847,19261,825,t0265
kujawsko-pomorskie,aleksandrowski,48335,1424,12660,521,t0401
kujawsko-pomorskie,brodnicki,16461,517,3973,157,t0402
kujawsko-pomorskie,bydgoski,16068,953,3811,260,t0403
kujawsko-pomorskie,chełmiński,9888,291,2329,90,t0404
kujawsko-pomorskie,golubsko-dobrzyński,7337,188,1911,100,t0405
kujawsko-pomorskie,grudziądzki,4340,173,1170,33,t0406
kujawsko-pomorskie,inowrocławski,30719,826,7560,207,t0407
kujawsko-pomorskie,lipnowski,12169,208,3124,61,t0408
kujawsko-pomorskie,mogileński,6721,293,1742,23,t0409
kujawsko-pomorskie,nakielski,9661,258,2180,112,t0410
kujawsko-pomorskie,radziejowski,9427,199,2174,36,t0411
kujawsko-pomorskie,rypiński,8540,349,2050,100,t0412
kujawsko-pomorskie,sępoleński,11605,252,3392,150,t0413
kujawsko-pomorskie,świecki,17434,567,4602,213,t0414
kujawsko-pomorskie,toruński,12179,477,3449,140,t0415
kujawsko-pomorskie,tucholski,8273,254,2141,136,t0416
kujawsko-pomorskie,wąbrzeski,6800,229,1954,56,t0417
kujawsko-pomorskie,włocławski,13600,625,3578,158,t0418
kujawsko-pomorskie,żniński,11211,335,2805,92,t0419
kujawsko-pomorskie,Bydgoszcz,118196,3187,27908,647,t0461
kujawsko-pomorskie,Grudziądz,31779,1552,5075,213,t0462
kujawsko-pomorskie,Toruń,44378,839,11817,245,t0463
kujawsko-pomorskie,Włocławek,19773,499,4987,178,t0464
lubelskie,bialski,18949,695,5449,293,t0601
lubelskie,biłgorajski,16207,564,4546,168,t0602
lubelskie,chełmski,10971,379,3152,160,t0603
lubelskie,hrubieszowski,12771,351,3803,123,t0604
lubelskie,janowski,10339,276,3152,147,t0605
lubelskie,krasnostawski,11593,314,3505,89,t0606
lubelskie,kraśnicki,17773,783,4973,199,t0607
lubelskie,lubartowski,16510,496,4844,188,t0608
lubelskie,lubelski,24360,745,6735,267,t0609
lubelskie,łęczyński,12692,477,3335,130,t0610
lubelskie,łukowski,16831,450,4740,127,t0611
lubelskie,opolski,12629,280,3387,129,t0612
lubelskie,parczewski,9543,284,2731,140,t0613
lubelskie,puławski,31233,837,7922,262,t0614
lubelskie,radzyński,10577,382,3423,176,t0615
lubelskie,rycki,16418,653,4169,164,t0616
lubelskie,świdnicki,12372,353,3578,169,t0617
lubelskie,tomaszowski,16180,422,4494,128,t0618
lubelskie,włodawski,11352,365,2899,59,t0619
lubelskie,zamojski,15918,578,4644,155,t0620
lubelskie,Biała Podlaska,20593,523,4678,73,t0661
lubelskie,Chełm,17327,469,3666,66,t0662
lubelskie,Lublin,155828,4175,44505,1239,t0663
lubelskie,Zamość,27398,690,6027,214,t0664
lubuskie,gorzowski,10005,514,2708,173,t0801
lubuskie,krośnieński,14126,514,3032,52,t0802
lubuskie,międzyrzecki,20454,568,4476,101,t0803
lubuskie,nowosolski,22258,751,5161,230,t0804
lubuskie,słubicki,9142,296,2194,68,t0805
lubuskie,strzelecko-drezdenecki,11769,460,3139,163,t0806
lubuskie,sulęciński,7045,276,1990,45,t0807
lubuskie,świebodziński,12971,331,3919,116,t0808
lubuskie,zielonogórski,24729,930,4338,232,t0809
lubuskie,żagański,11823,404,3119,143,t0810
lubuskie,żarski,29011,811,6084,262,t0811
lubuskie,wschowski,4625,74,1271,35,t0812
lubuskie,Gorzów Wielkopolski,33639,763,8127,105,t0861
lubuskie,Zielona Góra,38373,957,11847,549,t0862
łódzkie,bełchatowski,17929,580,4940,190,t1001
łódzkie,kutnowski,21855,839,5130,218,t1002
łódzkie,łaski,7266,291,1981,96,t1003
łódzkie,łęczycki,13348,380,3651,114,t1004
łódzkie,łowicki,26145,710,7940,297,t1005
łódzkie,łódzki wschodni,9185,360,2378,152,t1006
łódzkie,opoczyński,13586,305,3481,84,t1007
łódzkie,pabianicki,25834,783,5992,153,t1008
łódzkie,pajęczański,7318,299,1706,45,t1009
łódzkie,piotrkowski,10962,180,2860,33,t1010
łódzkie,poddębicki,7471,219,1846,69,t1011
łódzkie,radomszczański,23603,760,5995,148,t1012
łódzkie,rawski,7824,351,2343,104,t1013
łódzkie,sieradzki,23842,856,4843,147,t1014
łódzkie,skierniewicki,6248,176,1562,1,t1015
łódzkie,tomaszowski,24037,497,5818,174,t1016
łódzkie,wieluński,18244,667,4211,171,t1017
łódzkie,wieruszowski,8315,307,2230,91,t1018
łódzkie,zduńskowolski,11768,338,3384,148,t1019
łódzkie,zgierski,29411,744,7578,82,t1020
łódzkie,brzeziński,10049,187,3058,73,t1021
łódzkie,Łódź,261129,6813,69431,1865,t1061
łódzkie,Piotrków Trybunalski,19492,568,5056,132,t1062
łódzkie,Skierniewice,18116,432,4210,113,t1063
małopolskie,bocheński,15503,428,3411,98,t1201
małopolskie,brzeski,17810,657,4809,207,t1202
małopolskie,chrzanowski,27336,801,6823,215,t1203
małopolskie,dąbrowski,10462,268,2888,91,t1204
małopolskie,gorlicki,22980,544,6707,232,t1205
małopolskie,krakowski,36486,1197,9164,379,t1206
małopolskie,limanowski,21761,706,5623,160,t1207
małopolskie,miechowski,18623,520,4812,213,t1208
małopolskie,myślenicki,19719,694,4857,180,t1209
małopolskie,nowosądecki,33434,1044,8822,434,t1210
małopolskie,nowotarski,34527,1306,8700,387,t1211
