wojewodztwo,powiat_miasto,liczba_szczepien_ogolem,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,3214,35,650,0,t00
dolnośląskie,bolesławiecki,8982,0,3399,0,t0201
dolnośląskie,dzierżoniowski,7749,0,3006,0,t0202
dolnośląskie,głogowski,7434,82,2375,0,t0203
dolnośląskie,górowski,2158,240,811,119,t0204
dolnośląskie,jaworski,4332,0,1592,0,t0205
dolnośląskie,jeleniogórski,5732,0,2057,0,t0206
dolnośląskie,kamiennogórski,3547,0,1357,0,t0207
dolnośląskie,kłodzki,19888,0,7700,0,t0208
dolnośląskie,legnicki,2290,110,822,0,t0209
dolnośląskie,lubański,3609,33,1247,0,t0210
dolnośląskie,lubiński,14803,177,5356,0,t0211
dolnośląskie,lwówecki,3759,0,1304,0,t0212
dolnośląskie,milicki,4063,0,1463,0,t0213
dolnośląskie,oleśnicki,6882,123,2499,60,t0214
dolnośląskie,oławski,7373,0,2477,0,t0215
dolnośląskie,polkowicki,1600,0,533,0,t0216
dolnośląskie,strzeliński,3678,0,1113,0,t0217
dolnośląskie,średzki,2359,0,767,0,t0218
dolnośląskie,świdnicki,12517,101,4415,0,t0219
dolnośląskie,trzebnicki,7999,0,2988,0,t0220
dolnośląskie,wałbrzyski,4498,38,1874,7,t0221
dolnośląskie,wołowski,4395,48,1559,24,t0222
dolnośląskie,wrocławski,7899,71,2576,59,t0223
dolnośląskie,ząbkowicki,6742,59,2435,30,t0224
dolnośląskie,zgorzelecki,8984,0,3541,0,t0225
dolnośląskie,złotoryjski,3103,0,1013,0,t0226
dolnośląskie,Jelenia Góra,10013,50,3733,0,t0261
dolnośląskie,Legnica,9900,0,3558,0,t0262
dolnośląskie,Wrocław,123065,2838,44321,22,t0264
dolnośląskie,Wałbrzych,28633,1131,10913,744,t0265
kujawsko-pomorskie,aleksandrowski,15519,470,7260,267,t0401
kujawsko-pomorskie,brodnicki,6372,0,2096,0,t0402
kujawsko-pomorskie,bydgoski,4796,12,1633,12,t0403
kujawsko-pomorskie,chełmiński,3936,0,1526,0,t0404
kujawsko-pomorskie,golubsko-dobrzyński,2956,22,999,12,t0405
kujawsko-pomorskie,grudziądzki,1610,0,611,0,t0406
kujawsko-pomorskie,inowrocławski,12973,269,4660,28,t0407
kujawsko-pomorskie,lipnowski,5235,0,1834,0,t0408
kujawsko-pomorskie,mogileński,2973,27,976,27,t0409
kujawsko-pomorskie,nakielski,3980,0,1195,0,t0410
kujawsko-pomorskie,radziejowski,3662,0,1363,0,t0411
kujawsko-pomorskie,rypiński,3312,0,903,0,t0412
kujawsko-pomorskie,sępoleński,5319,17,1898,0,t0413
kujawsko-pomorskie,świecki,7183,60,2780,29,t0414
kujawsko-pomorskie,toruński,5090,223,1821,12,t0415
kujawsko-pomorskie,tucholski,3481,0,1185,0,t0416
kujawsko-pomorskie,wąbrzeski,3114,0,1056,0,t0417
kujawsko-pomorskie,włocławski,4891,0,1841,0,t0418
kujawsko-pomorskie,żniński,4909,0,1732,0,t0419
kujawsko-pomorskie,Bydgoszcz,52339,347,20024,31,t0461
kujawsko-pomorskie,Grudziądz,9425,1,3320,1,t0462
kujawsko-pomorskie,Toruń,22088,765,8391,47,t0463
kujawsko-pomorskie,Włocławek,9176,80,3376,0,t0464
lubelskie,bialski,7480,51,2579,0,t0601
lubelskie,biłgorajski,7252,0,2635,0,t0602
lubelskie,chełmski,3453,0,1294,0,t0603
lubelskie,hrubieszowski,5582,0,1836,0,t0604
lubelskie,janowski,5215,0,2013,0,t0605
lubelskie,krasnostawski,5811,4,2250,0,t0606
lubelskie,kraśnicki,7191,0,2813,0,t0607
lubelskie,lubartowski,6931,40,2486,0,t0608
lubelskie,lubelski,9614,96,3341,58,t0609
lubelskie,łęczyński,5584,0,2075,0,t0610
lubelskie,łukowski,7691,110,2541,0,t0611
lubelskie,opolski,5001,40,1702,0,t0612
lubelskie,parczewski,4030,0,1538,0,t0613
lubelskie,puławski,13185,106,5028,1,t0614
lubelskie,radzyński,5283,0,1934,0,t0615
lubelskie,rycki,6156,251,1931,0,t0616
lubelskie,świdnicki,5545,2,2114,0,t0617
lubelskie,tomaszowski,6957,105,2479,29,t0618
lubelskie,włodawski,4586,0,1617,0,t0619
lubelskie,zamojski,6335,6,2422,6,t0620
lubelskie,Biała Podlaska,9131,20,3603,0,t0661
lubelskie,Chełm,7408,90,2471,0,t0662
lubelskie,Lublin,72980,990,27100,307,t0663
lubelskie,Zamość,9942,206,3404,58,t0664
lubuskie,gorzowski,4084,27,1372,0,t0801
lubuskie,krośnieński,5110,0,1810,0,t0802
lubuskie,międzyrzecki,7323,100,2629,0,t0803
lubuskie,nowosolski,8274,151,2983,65,t0804
lubuskie,słubicki,3477,0,1209,0,t0805
lubuskie,strzelecko-drezdenecki,4297,77,1539,0,t0806
lubuskie,sulęciński,3101,12,1135,0,t0807
lubuskie,świebodziński,5798,95,2296,47,t0808
lubuskie,zielonogórski,6560,0,2374,0,t0809
