wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt,dawka_1_ogolem,dawka_1_dziennie,dawka_3_ogolem,dawka_3_dziennie,dawka_przypominajaca_ogolem,dawka_przypominajaca_dziennie
woj_puste,pow_puste,24,0,10,0,t00,8,0,0,0,6,0
dolnośląskie,bolesławiecki,109187,0,38559,0,t0201,47183,0,163,0,23282,0
dolnośląskie,dzierżoniowski,107151,0,37553,0,t0202,42417,0,158,0,27023,0
dolnośląskie,głogowski,106456,0,35194,0,t0203,42155,0,185,0,28922,0
dolnośląskie,górowski,38420,0,13955,0,t0204,16467,0,79,0,7919,0
dolnośląskie,jaworski,60217,0,20786,0,t0205,25209,0,46,0,14176,0
dolnośląskie,jeleniogórski,72864,0,26315,0,t0206,31485,0,401,0,14663,0
dolnośląskie,kamiennogórski,49629,0,17232,0,t0207,19544,0,113,0,12740,0
dolnośląskie,kłodzki,191223,0,68163,0,t0208,78002,0,1322,0,43736,0
dolnośląskie,legnicki,63915,0,22027,0,t0209,27395,0,268,0,14225,0
dolnośląskie,lubański,49025,0,14827,0,t0210,20473,0,110,0,13615,0
dolnośląskie,lubiński,178599,0,66995,0,t0211,73765,0,1015,0,36824,0
dolnośląskie,lwówecki,64001,0,22898,0,t0212,26526,0,322,0,14255,0
dolnośląskie,milicki,50236,0,18771,0,t0213,20828,0,120,0,10517,0
dolnośląskie,oleśnicki,169844,0,56419,0,t0214,67448,0,520,0,45457,0
dolnośląskie,oławski,58348,0,22873,0,t0215,25889,0,99,0,9487,0
dolnośląskie,polkowicki,62117,0,21263,0,t0216,27020,0,53,0,13781,0
dolnośląskie,strzeliński,55376,0,20121,0,t0217,22671,0,518,0,12066,0
dolnośląskie,średzki,38623,0,12684,0,t0218,14505,0,484,0,10950,0
dolnośląskie,świdnicki,166048,0,55670,0,t0219,65143,0,1282,0,43953,0
dolnośląskie,trzebnicki,91195,0,33436,0,t0220,35488,0,465,0,21806,0
dolnośląskie,wałbrzyski,45949,0,17085,0,t0221,18496,0,259,0,10109,0
dolnośląskie,wołowski,63942,0,22193,0,t0222,27975,0,320,0,13454,0
dolnośląskie,wrocławski,162714,0,58066,0,t0223,63949,0,1254,0,39445,0
dolnośląskie,ząbkowicki,82054,0,29428,0,t0224,34487,0,345,0,17794,0
dolnośląskie,zgorzelecki,96477,0,31860,0,t0225,39167,0,234,0,25216,0
dolnośląskie,złotoryjski,53680,0,18397,0,t0226,22294,0,223,0,12766,0
dolnośląskie,Jelenia Góra,136453,0,49391,0,t0261,53901,0,456,0,32705,0
dolnośląskie,Legnica,137568,0,48790,0,t0262,56096,0,496,0,32186,0
dolnośląskie,Wrocław,1540165,0,554045,0,t0264,634083,0,4633,0,347404,0
dolnośląskie,Wałbrzych,278545,0,106743,0,t0265,122784,0,773,0,48245,0
kujawsko-pomorskie,aleksandrowski,160657,0,67109,0,t0401,73199,0,532,0,19817,0
kujawsko-pomorskie,brodnicki,106814,0,39762,0,t0402,44707,0,1508,0,20837,0
kujawsko-pomorskie,bydgoski,115791,0,42470,0,t0403,46618,0,405,0,26298,0
kujawsko-pomorskie,chełmiński,63589,0,23028,0,t0404,25541,0,56,0,14964,0
kujawsko-pomorskie,golubsko-dobrzyński,49299,0,18747,0,t0405,21293,0,341,0,8918,0
kujawsko-pomorskie,grudziądzki,37781,0,13902,0,t0406,16563,0,31,0,7285,0
kujawsko-pomorskie,inowrocławski,155082,0,56934,0,t0407,62525,0,534,0,35089,0
kujawsko-pomorskie,lipnowski,77903,0,28840,0,t0408,33281,0,348,0,15434,0
kujawsko-pomorskie,mogileński,55462,0,19112,0,t0409,21864,0,191,0,14295,0
kujawsko-pomorskie,nakielski,128746,0,44391,0,t0410,56091,0,492,0,27772,0
kujawsko-pomorskie,radziejowski,60253,0,23235,0,t0411,25852,0,654,0,10512,0
kujawsko-pomorskie,rypiński,53714,0,19638,0,t0412,22153,0,112,0,11811,0
kujawsko-pomorskie,sępoleński,66817,0,24935,0,t0413,29801,0,142,0,11939,0
kujawsko-pomorskie,świecki,121128,0,42616,0,t0414,50102,0,411,0,27999,0
kujawsko-pomorskie,toruński,98210,0,35672,0,t0415,44357,0,441,0,17740,0
kujawsko-pomorskie,tucholski,58153,0,21136,0,t0416,24246,0,211,0,12560,0
kujawsko-pomorskie,wąbrzeski,41729,0,15013,0,t0417,17786,0,279,0,8651,0
kujawsko-pomorskie,włocławski,92584,0,35589,0,t0418,38727,0,281,0,17987,0
kujawsko-pomorskie,żniński,73089,0,28513,0,t0419,31009,0,547,0,13020,0
kujawsko-pomorskie,Bydgoszcz,670087,23,230803,0,t0461,268099,0,1569,0,169616,23
kujawsko-pomorskie,Grudziądz,179810,0,65397,0,t0462,76686,0,619,0,37108,0
kujawsko-pomorskie,Toruń,330767,0,107387,0,t0463,126738,0,1169,0,95473,0
kujawsko-pomorskie,Włocławek,157279,0,50650,0,t0464,64253,0,1130,0,41246,0
lubelskie,bialski,90917,0,32964,0,t0601,38885,0,645,0,18423,0
lubelskie,biłgorajski,81896,0,30062,0,t0602,33834,0,83,0,17917,0
lubelskie,chełmski,53596,0,20055,0,t0603,22026,0,373,0,11142,0
lubelskie,hrubieszowski,68017,0,24278,0,t0604,28549,0,1603,0,13587,0
lubelskie,janowski,43906,0,16879,0,t0605,19141,0,546,0,7340,0
lubelskie,krasnostawski,62367,0,22122,0,t0606,25727,0,563,0,13955,0
lubelskie,kraśnicki,99534,0,37230,0,t0607,41536,0,375,0,20393,0
lubelskie,lubartowski,82738,0,31158,0,t0608,34915,0,1322,0,15343,0
lubelskie,lubelski,126969,0,46239,0,t0609,54293,0,781,0,25656,0
lubelskie,łęczyński,57097,0,22116,0,t0610,23958,0,588,0,10435,0
lubelskie,łukowski,86023,0,32004,0,t0611,36802,0,259,0,16958,0
lubelskie,opolski,68655,0,25121,0,t0612,29120,0,264,0,14150,0
lubelskie,parczewski,40987,0,15072,0,t0613,17730,0,504,0,7681,0
lubelskie,puławski,144268,0,53720,0,t0614,58966,0,476,0,31106,0
lubelskie,radzyński,46294,0,17224,0,t0615,19558,0,230,0,9282,0
lubelskie,rycki,77385,0,29401,0,t0616,31789,0,432,0,15763,0
lubelskie,świdnicki,74160,0,26500,0,t0617,28925,0,173,0,18562,0
lubelskie,tomaszowski,82454,0,30034,0,t0618,35266,0,298,0,16856,0
lubelskie,włodawski,49613,0,18410,0,t0619,21104,0,169,0,9930,0
lubelskie,zamojski,71826,0,27534,0,t0620,28854,0,364,0,15074,0
lubelskie,Biała Podlaska,105377,0,39512,0,t0661,45386,0,167,0,20312,0
lubelskie,Chełm,98725,0,34656,0,t0662,41921,0,190,0,21958,0
lubelskie,Lublin,659554,0,235880,0,t0663,282108,0,2906,0,138660,0
lubelskie,Zamość,132027,0,49267,0,t0664,55899,0,264,0,26597,0
lubuskie,gorzowski,45529,0,16296,0,t0801,18359,0,361,0,10513,0
lubuskie,krośnieński,75186,0,27480,0,t0802,31991,0,60,0,15655,0
lubuskie,międzyrzecki,95488,0,35387,0,t0803,40821,0,773,0,18507,0
lubuskie,nowosolski,138793,0,47506,0,t0804,60011,0,450,0,30826,0
lubuskie,słubicki,61993,0,22230,0,t0805,25955,0,111,0,13697,0
lubuskie,strzelecko-drezdenecki,74581,0,26294,0,t0806,33632,0,179,0,14476,0
lubuskie,sulęciński,49290,0,16663,0,t0807,21569,0,293,0,10765,0
lubuskie,świebodziński,79538,0,28909,0,t0808,34125,0,99,0,16405,0
lubuskie,zielonogórski,124748,0,46429,0,t0809,54588,0,883,0,22848,0
lubuskie,żagański,108195,0,36657,0,t0810,45084,0,630,0,25824,0
lubuskie,żarski,146227,0,53316,0,t0811,61783,0,242,0,30886,0
lubuskie,wschowski,42034,0,15374,0,t0812,17303,0,193,0,9164,0
lubuskie,Gorzów Wielkopolski,245852,0,83934,0,t0861,107434,0,628,0,53856,0
lubuskie,Zielona Góra,233937,0,83992,0,t0862,93602,0,530,0,55813,0
łódzkie,bełchatowski,113300,0,39396,0,t1001,47089,0,469,0,26346,0
łódzkie,kutnowski,133308,0,49866,0,t1002,53454,0,801,0,29187,0
łódzkie,łaski,51301,0,19476,0,t1003,21193,0,122,0,10510,0
łódzkie,łęczycki,75660,0,27632,0,t1004,32447,0,529,0,15052,0
łódzkie,łowicki,124022,0,48366,0,t1005,52694,0,454,0,22508,0
łódzkie,łódzki wschodni,64036,0,20597,0,t1006,24623,0,368,0,18448,0
łódzkie,opoczyński,87222,0,31572,0,t1007,38144,0,439,0,17067,0
łódzkie,pabianicki,171184,9,60351,0,t1008,66470,0,622,0,43741,9
łódzkie,pajęczański,42399,0,15205,0,t1009,18159,0,79,0,8956,0
łódzkie,piotrkowski,74022,0,27293,0,t1010,31278,0,444,0,15007,0
łódzkie,poddębicki,53215,0,20015,0,t1011,22026,0,465,0,10709,0
łódzkie,radomszczański,131646,0,47953,0,t1012,53687,0,584,0,29422,0
łódzkie,rawski,43664,0,15784,0,t1013,18339,0,427,0,9114,0
łódzkie,sieradzki,147545,0,53204,0,t1014,62996,0,802,0,30543,0
łódzkie,skierniewicki,32216,0,12673,0,t1015,14181,0,303,0,5059,0
łódzkie,tomaszowski,152609,0,57035,0,t1016,64695,0,577,0,30302,0
łódzkie,wieluński,121899,6,46612,0,t1017,51900,0,769,0,22618,6
łódzkie,wieruszowski,48647,0,17266,0,t1018,20727,0,153,0,10501,0
łódzkie,zduńskowolski,75353,0,26641,0,t1019,30849,0,154,0,17709,0
łódzkie,zgierski,200723,0,71196,0,t1020,80762,0,603,0,48162,0
łódzkie,brzeziński,48091,0,18850,0,t1021,20395,0,104,0,8742,0
łódzkie,Łódź,1333141,84,482984,2,t1061,545747,2,8119,0,296291,80
łódzkie,Piotrków Trybunalski,127393,0,44478,0,t1062,51687,0,612,0,30616,0
łódzkie,Skierniewice,107246,0,39524,0,t1063,44881,0,906,0,21935,0
małopolskie,bocheński,124746,11,43669,1,t1201,53423,3,274,0,27380,7
małopolskie,brzeski,97524,0,36361,0,t1202,41977,0,160,0,19026,0
małopolskie,chrzanowski,166242,0,58143,0,t1203,68193,0,432,0,39474,0
małopolskie,dąbrowski,60476,0,23181,0,t1204,26158,0,203,0,10934,0
małopolskie,gorlicki,120747,0,46006,0,t1205,51920,0,220,0,22601,0
małopolskie,krakowski,245283,0,87621,0,t1206,98624,0,1996,0,57042,0
małopolskie,limanowski,127776,0,47841,0,t1207,57115,0,369,0,22451,0
małopolskie,miechowski,80251,0,32007,0,t1208,34638,0,107,0,13499,0
małopolskie,myślenicki,148337,0,56235,0,t1209,64231,0,559,0,27312,0
małopolskie,nowosądecki,179635,0,65752,0,t1210,81007,0,339,0,32537,0
