wojewodztwo,powiat_miasto,liczba_szczepien_ogolem,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,4110,0,796,0,t00
dolnośląskie,bolesławiecki,10038,101,3913,0,t0201
dolnośląskie,dzierżoniowski,8863,0,3267,0,t0202
dolnośląskie,głogowski,8334,10,2597,10,t0203
dolnośląskie,górowski,2486,0,893,0,t0204
dolnośląskie,jaworski,4973,0,1767,0,t0205
dolnośląskie,jeleniogórski,6744,0,2369,0,t0206
dolnośląskie,kamiennogórski,3986,0,1533,0,t0207
dolnośląskie,kłodzki,22316,63,8620,0,t0208
dolnośląskie,legnicki,2834,0,988,0,t0209
dolnośląskie,lubański,3992,0,1310,0,t0210
dolnośląskie,lubiński,17146,390,5707,115,t0211
dolnośląskie,lwówecki,4207,40,1483,0,t0212
dolnośląskie,milicki,4648,0,1689,0,t0213
dolnośląskie,oleśnicki,7527,0,2693,0,t0214
dolnośląskie,oławski,8342,0,2676,0,t0215
dolnośląskie,polkowicki,1948,20,688,10,t0216
dolnośląskie,strzeliński,4819,0,1785,0,t0217
dolnośląskie,średzki,2823,6,911,0,t0218
dolnośląskie,świdnicki,13857,59,4944,52,t0219
dolnośląskie,trzebnicki,9288,32,3288,1,t0220
dolnośląskie,wałbrzyski,5243,1,2107,1,t0221
dolnośląskie,wołowski,5271,18,1855,0,t0222
dolnośląskie,wrocławski,9292,0,3154,0,t0223
dolnośląskie,ząbkowicki,7733,0,2889,0,t0224
dolnośląskie,zgorzelecki,9861,0,3874,0,t0225
dolnośląskie,złotoryjski,3718,33,1224,0,t0226
dolnośląskie,Jelenia Góra,11501,32,4185,0,t0261
dolnośląskie,Legnica,10784,30,3684,1,t0262
dolnośląskie,Wrocław,138896,902,48685,388,t0264
dolnośląskie,Wałbrzych,36333,897,11933,125,t0265
kujawsko-pomorskie,aleksandrowski,23112,299,8056,0,t0401
kujawsko-pomorskie,brodnicki,7370,36,2518,0,t0402
kujawsko-pomorskie,bydgoski,5713,10,2040,10,t0403
kujawsko-pomorskie,chełmiński,4557,0,1683,0,t0404
kujawsko-pomorskie,golubsko-dobrzyński,3550,0,1194,0,t0405
kujawsko-pomorskie,grudziądzki,1875,0,703,0,t0406
kujawsko-pomorskie,inowrocławski,15012,42,5285,0,t0407
kujawsko-pomorskie,lipnowski,6036,0,2115,0,t0408
kujawsko-pomorskie,mogileński,3292,0,1120,0,t0409
kujawsko-pomorskie,nakielski,4588,33,1403,0,t0410
kujawsko-pomorskie,radziejowski,4124,0,1491,0,t0411
kujawsko-pomorskie,rypiński,3786,0,1111,0,t0412
kujawsko-pomorskie,sępoleński,6032,13,2219,0,t0413
kujawsko-pomorskie,świecki,8307,0,3201,0,t0414
kujawsko-pomorskie,toruński,6052,0,2083,0,t0415
kujawsko-pomorskie,tucholski,3953,10,1333,0,t0416
kujawsko-pomorskie,wąbrzeski,3630,0,1265,0,t0417
kujawsko-pomorskie,włocławski,5701,0,2221,0,t0418
kujawsko-pomorskie,żniński,5665,50,1993,0,t0419
kujawsko-pomorskie,Bydgoszcz,57760,170,21481,52,t0461
kujawsko-pomorskie,Grudziądz,10674,7,3622,0,t0462
kujawsko-pomorskie,Toruń,25113,270,8940,40,t0463
kujawsko-pomorskie,Włocławek,10399,64,3766,0,t0464
lubelskie,bialski,8596,20,3053,0,t0601
lubelskie,biłgorajski,8259,0,2980,0,t0602
lubelskie,chełmski,4188,30,1458,0,t0603
lubelskie,hrubieszowski,6550,67,2197,29,t0604
lubelskie,janowski,5819,10,2208,0,t0605
lubelskie,krasnostawski,6485,0,2556,0,t0606
lubelskie,kraśnicki,8248,10,3192,0,t0607
lubelskie,lubartowski,8296,47,3011,0,t0608
lubelskie,lubelski,11226,20,4051,0,t0609
lubelskie,łęczyński,6160,0,2248,0,t0610
lubelskie,łukowski,8615,10,2965,0,t0611
lubelskie,opolski,5807,0,2048,0,t0612
lubelskie,parczewski,4682,0,1781,0,t0613
lubelskie,puławski,14910,40,5698,0,t0614
lubelskie,radzyński,5927,0,2167,0,t0615
lubelskie,rycki,7235,20,2419,0,t0616
lubelskie,świdnicki,6148,11,2325,0,t0617
lubelskie,tomaszowski,7913,0,2926,0,t0618
lubelskie,włodawski,5250,0,1862,0,t0619
lubelskie,zamojski,7460,23,2829,20,t0620
lubelskie,Biała Podlaska,9947,16,3710,0,t0661
lubelskie,Chełm,8340,51,2810,1,t0662
lubelskie,Lublin,83258,820,29529,76,t0663
lubelskie,Zamość,11318,85,3812,0,t0664
lubuskie,gorzowski,4639,0,1617,0,t0801
lubuskie,krośnieński,5805,0,1986,0,t0802
lubuskie,międzyrzecki,8097,0,2820,0,t0803
lubuskie,nowosolski,9586,0,3404,0,t0804
lubuskie,słubicki,3996,0,1453,0,t0805
lubuskie,strzelecko-drezdenecki,5029,31,1740,0,t0806
lubuskie,sulęciński,3518,0,1251,0,t0807
lubuskie,świebodziński,6612,0,2570,0,t0808
lubuskie,zielonogórski,7592,0,2800,0,t0809
lubuskie,żagański,5363,0,1990,0,t0810
lubuskie,żarski,11668,80,4051,30,t0811
lubuskie,wschowski,2688,3,887,0,t0812
lubuskie,Gorzów Wielkopolski,15826,71,5686,0,t0861
lubuskie,Zielona Góra,21082,237,7917,3,t0862
łódzkie,bełchatowski,9194,40,3485,0,t1001
łódzkie,kutnowski,9775,40,3752,0,t1002
łódzkie,łaski,3682,0,1222,0,t1003
łódzkie,łęczycki,6707,10,2472,0,t1004
