wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt,dawka_1_ogolem,dawka_1_dziennie,dawka_3_ogolem,dawka_3_dziennie,dawka_przypominajaca_ogolem,dawka_przypominajaca_dziennie
woj_puste,pow_puste,18,0,3,0,t00,6,0,0,0,9,0
dolnośląskie,bolesławiecki,107053,31,38107,14,t0201,46942,8,143,0,21861,9
dolnośląskie,dzierżoniowski,104784,114,37053,35,t0202,42213,12,149,0,25369,67
dolnośląskie,głogowski,103867,70,34663,22,t0203,41883,2,182,0,27139,46
dolnośląskie,górowski,38035,18,13844,7,t0204,16448,6,62,0,7681,5
dolnośląskie,jaworski,59288,41,20608,9,t0205,25119,1,40,0,13521,31
dolnośląskie,jeleniogórski,71671,54,26170,21,t0206,31361,3,394,0,13746,30
dolnośląskie,kamiennogórski,48635,52,17027,18,t0207,19457,6,107,0,12044,28
dolnośląskie,kłodzki,188029,73,67527,13,t0208,77760,1,1313,0,41429,59
dolnośląskie,legnicki,63223,29,21902,14,t0209,27344,5,265,0,13712,10
dolnośląskie,lubański,47629,16,14599,2,t0210,20270,1,110,0,12650,13
dolnośląskie,lubiński,175679,40,66537,17,t0211,73492,2,997,0,34653,21
dolnośląskie,lwówecki,62852,16,22633,8,t0212,26401,3,318,0,13500,5
dolnośląskie,milicki,49437,86,18568,26,t0213,20766,7,117,0,9986,53
dolnośląskie,oleśnicki,164963,115,55462,58,t0214,66915,18,522,0,42064,39
dolnośląskie,oławski,57873,47,22781,12,t0215,25860,0,99,0,9133,35
dolnośląskie,polkowicki,61170,2,21033,0,t0216,26927,0,50,0,13160,2
dolnośląskie,strzeliński,54374,15,19891,0,t0217,22578,15,518,0,11387,0
dolnośląskie,średzki,37629,21,12503,1,t0218,14400,1,485,0,10241,19
dolnośląskie,świdnicki,161797,173,54850,70,t0219,64793,2,1207,1,40947,100
dolnośląskie,trzebnicki,89338,105,33097,52,t0220,35329,4,430,0,20482,49
dolnośląskie,wałbrzyski,45374,0,16943,0,t0221,18454,0,259,0,9718,0
dolnośląskie,wołowski,62842,94,21981,32,t0222,27860,13,315,0,12686,49
dolnośląskie,wrocławski,157582,136,57081,49,t0223,63494,10,1216,7,35791,70
dolnośląskie,ząbkowicki,80602,26,29156,5,t0224,34318,3,332,0,16796,18
dolnośląskie,zgorzelecki,94095,111,31387,41,t0225,38962,10,224,0,23522,60
dolnośląskie,złotoryjski,52806,37,18171,14,t0226,22201,0,214,0,12220,23
dolnośląskie,Jelenia Góra,133399,67,49089,50,t0261,53657,2,458,0,30195,15
dolnośląskie,Legnica,134372,64,48237,17,t0262,55786,5,464,0,29885,42
dolnośląskie,Wrocław,1494753,716,548839,149,t0264,629928,47,4757,2,311229,518
dolnośląskie,Wałbrzych,274099,146,105989,72,t0265,122365,17,803,8,44942,49
kujawsko-pomorskie,aleksandrowski,159179,71,66816,17,t0401,73076,5,530,0,18757,49
kujawsko-pomorskie,brodnicki,105315,67,39473,21,t0402,44573,3,1481,2,19788,41
kujawsko-pomorskie,bydgoski,113688,52,42062,15,t0403,46446,0,394,0,24786,37
kujawsko-pomorskie,chełmiński,62647,19,22817,11,t0404,25477,2,44,0,14309,6
kujawsko-pomorskie,golubsko-dobrzyński,48471,32,18614,22,t0405,21264,0,341,0,8252,10
kujawsko-pomorskie,grudziądzki,37343,35,13771,19,t0406,16521,4,23,0,7028,12
